AT3G09720	Ddx52
AT1G34340	Abhd3
AT1G34340	Abhd3
AT1G34340	Abhd3
AT1G34340	Abhd3
AT5G49950	Abhd3
AT5G49950	Abhd3
AT5G49950	Abhd3
AT5G49950	Abhd3
AT3G50790	Abhd3
AT3G50790	Abhd3
AT3G50790	Abhd3
AT3G50790	Abhd3
AT3G17820	Glul
AT3G17820	Glul
AT3G17820	Glul
AT1G48470	Glul
AT1G48470	Glul
AT1G48470	Glul
AT5G16570	Glul
AT5G16570	Glul
AT5G16570	Glul
AT1G66200	Glul
AT1G66200	Glul
AT1G66200	Glul
AT5G37600	Glul
AT5G37600	Glul
AT5G37600	Glul
AT5G35630	Glul
AT5G35630	Glul
AT5G35630	Glul
AT1G50400	Tomm40
AT1G50400	Tomm40l
AT1G50400	Tomm40l
AT1G50400	Tomm40l
AT1G50400	Tomm40l
AT1G50400	Tomm40l
AT1G50400	Tomm40
AT1G50400	Tomm40
AT1G50400	Tomm40l
AT3G20000	Tomm40
AT3G20000	Tomm40l
AT3G20000	Tomm40l
AT3G20000	Tomm40l
AT3G20000	Tomm40l
AT3G20000	Tomm40l
AT3G20000	Tomm40
AT3G20000	Tomm40
AT3G20000	Tomm40l
AT1G58684	Rps2
AT1G58684	Rps2
AT1G58684	Rps2
AT1G58684	Rps2
AT1G59359	Rps2
AT1G59359	Rps2
AT1G59359	Rps2
AT1G59359	Rps2
AT1G58983	Rps2
AT1G58983	Rps2
AT1G58983	Rps2
AT1G58983	Rps2
AT1G58380	Rps2
AT1G58380	Rps2
AT1G58380	Rps2
AT1G58380	Rps2
AT2G41840	Rps2
AT2G41840	Rps2
AT2G41840	Rps2
AT2G41840	Rps2
AT3G57490	Rps2
AT3G57490	Rps2
AT3G57490	Rps2
AT3G57490	Rps2
AT2G05630	Gabarapl2
AT2G05630	Gabarapl1
AT2G05630	Gabarapl1
AT2G05630	Gabarap
AT1G62040	Gabarapl2
AT1G62040	Gabarapl1
AT1G62040	Gabarapl1
AT1G62040	Gabarap
AT4G21980	Gabarapl2
AT4G21980	Gabarapl1
AT4G21980	Gabarapl1
AT4G21980	Gabarap
AT4G04620	Gabarapl2
AT4G04620	Gabarapl1
AT4G04620	Gabarapl1
AT4G04620	Gabarap
AT3G60640	Gabarapl2
AT3G60640	Gabarapl1
AT3G60640	Gabarapl1
AT3G60640	Gabarap
AT4G16520	Gabarapl2
AT4G16520	Gabarapl1
AT4G16520	Gabarapl1
AT4G16520	Gabarap
AT2G45170	Gabarapl2
AT2G45170	Gabarapl1
AT2G45170	Gabarapl1
AT2G45170	Gabarap
AT1G67070	Mpi
AT1G67070	Mpi
AT3G02570	Mpi
AT3G02570	Mpi
AT1G80930	Cwc22
AT1G80930	Cwc22
AT1G80930	Cwc22
AT1G80930	Cwc22
AT1G80930	Cwc22
AT1G80930	Gm13698
AT1G80930	Gm13696
AT1G80930	Gm13694
AT1G80930	Gm13695
AT1G80930	Gm13697
AT1G80930	Gm13691
AT1G80930	Gm13693
AT1G80930	Gm13695
AT1G80930	Gm13696
AT1G80930	Gm13693
AT1G80930	Gm13698
AT1G80930	Gm13697
AT1G80930	Gm13694
AT1G80930	Cwc22
AT1G80930	Cwc22
AT5G26830	Tars2
AT5G26830	Tars2
AT5G26830	Tars2
AT5G26830	Tars
AT5G26830	Tarsl2
AT3G48350	Ctss
AT3G48350	Ctss
AT3G48350	Ctsll3
AT3G48350	BC051665
AT3G48350	Ctsl
AT3G48350	Ctsl
AT3G48350	Ctsl
AT3G48350	Ctsl
AT3G48350	Ctsl
AT3G48340	Ctss
AT3G48340	Ctss
AT3G48340	Ctsll3
AT3G48340	BC051665
AT3G48340	Ctsl
AT3G48340	Ctsl
AT3G48340	Ctsl
AT3G48340	Ctsl
AT3G48340	Ctsl
AT5G50260	Ctss
AT5G50260	Ctss
AT5G50260	Ctsll3
AT5G50260	BC051665
AT5G50260	Ctsl
AT5G50260	Ctsl
AT5G50260	Ctsl
AT5G50260	Ctsl
AT5G50260	Ctsl
AT2G22160	Ctss
AT2G22160	Ctss
AT2G22160	Ctsll3
AT2G22160	BC051665
AT2G22160	Ctsl
AT2G22160	Ctsl
AT2G22160	Ctsl
AT2G22160	Ctsl
AT2G22160	Ctsl
AT5G45890	Ctss
AT5G45890	Ctss
AT5G45890	Ctsll3
AT5G45890	BC051665
AT5G45890	Ctsl
AT5G45890	Ctsl
AT5G45890	Ctsl
AT5G45890	Ctsl
AT5G45890	Ctsl
AT4G36940	Naprt
AT2G23420	Naprt
AT2G27100	Srrt
AT2G27100	Srrt
AT2G27100	Srrt
AT2G27100	Srrt
AT2G27100	Srrt
AT2G27100	Srrt
AT2G27100	Srrt
AT2G27100	Srrt
AT3G52590	Uba52
AT3G52590	Uba52
AT3G52590	Gm11808
AT3G52590	Uba52
AT3G52590	Uba52
AT3G52590	Uba52
AT3G52590	Uba52
AT2G36170	Uba52
AT2G36170	Uba52
AT2G36170	Gm11808
AT2G36170	Uba52
AT2G36170	Uba52
AT2G36170	Uba52
AT2G36170	Uba52
AT2G37160	Wdr20rt
AT2G37160	Wdr20rt
AT2G37160	Wdr20rt
AT2G37160	Wdr20
AT2G37160	Wdr20rt
AT2G37160	Wdr20
AT2G37160	Wdr20
AT2G37160	Dmwd
AT2G37160	Dmwd
AT3G53390	Wdr20rt
AT3G53390	Wdr20rt
AT3G53390	Wdr20rt
AT3G53390	Wdr20
AT3G53390	Wdr20rt
AT3G53390	Wdr20
AT3G53390	Wdr20
AT3G53390	Dmwd
AT3G53390	Dmwd
AT2G45290	Tkt
AT2G45290	Tkt
AT2G45290	Tktl1
AT2G45290	Tktl2
AT2G45290	Tktl2
AT3G60750	Tkt
AT3G60750	Tkt
AT3G60750	Tktl1
AT3G60750	Tktl2
AT3G60750	Tktl2
AT2G46900	Tcf25
AT2G46900	Tcf25
AT2G46900	Tcf25
AT2G46900	Tcf25
AT2G46900	Tcf25
AT2G46900	Tcf25
AT2G46900	Tcf25
AT5G17400	Slc25a31
AT5G17400	Slc25a31
AT5G17400	Slc25a4
AT5G17400	Slc25a5
AT5G56450	Slc25a31
AT5G56450	Slc25a31
AT5G56450	Slc25a4
AT5G56450	Slc25a5
AT5G13490	Slc25a31
AT5G13490	Slc25a31
AT5G13490	Slc25a4
AT5G13490	Slc25a5
AT3G08580	Slc25a31
AT3G08580	Slc25a31
AT3G08580	Slc25a4
AT3G08580	Slc25a5
AT4G28390	Slc25a31
AT4G28390	Slc25a31
AT4G28390	Slc25a4
AT4G28390	Slc25a5
AT4G00651	Sod2
AT4G00651	Sod2
AT3G56350	Sod2
AT3G56350	Sod2
AT3G10920	Sod2
AT3G10920	Sod2
AT3G16630	Kif2c
AT3G16630	Kif2c
AT3G16630	Kif2b
AT3G16630	Kif2a
AT3G16630	Kif2a
AT3G16630	Kif2a
AT3G16630	Kif2a
AT3G16630	Kif2a
AT3G16060	Kif2c
AT3G16060	Kif2c
AT3G16060	Kif2b
AT3G16060	Kif2a
AT3G16060	Kif2a
AT3G16060	Kif2a
AT3G16060	Kif2a
AT3G16060	Kif2a
AT4G15885	Kif2c
AT4G15885	Kif2c
AT4G15885	Kif2b
AT4G15885	Kif2a
AT4G15885	Kif2a
AT4G15885	Kif2a
AT4G15885	Kif2a
AT4G15885	Kif2a
AT4G19540	Nubpl
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G29130	Kxd1
AT3G45100	Piga
AT3G45100	Piga
AT3G45100	Piga
AT3G45100	Piga
AT3G45100	Piga
AT3G45100	Piga
AT3G45100	Piga
AT3G45100	Piga
AT4G05000	Vps28
AT4G05000	Vps28
AT4G21560	Vps28
AT4G21560	Vps28
AT5G12040	Nit2
AT5G12040	Nit2
AT5G12040	Nit2
AT5G12040	Nit2
AT4G08790	Nit1
AT4G08790	Nit1
AT4G08790	Nit1
AT4G08790	Nit1
AT4G08790	Nit1
AT5G41820	Rabggta
AT5G41820	Rabggta
AT5G41820	Rabggta
AT5G41820	Rabggta
AT4G24490	Rabggta
AT4G24490	Rabggta
AT4G24490	Rabggta
AT4G24490	Rabggta
AT4G37010	Cetn4
AT4G37010	Cetn4
AT4G37010	Cetn4
AT4G37010	Cetn1
AT4G37010	Cetn1
AT4G37010	Cetn1
AT4G37010	Cetn4
AT4G37010	Cetn4
AT4G37010	Cetn3
AT4G37010	Cetn3
AT4G37010	Cetn3
AT4G37010	Cetn3
AT4G37010	Cetn3
AT4G37010	Cetn3
AT5G14950	Man2a2
AT5G14950	Man2a2
AT5G14950	Man2a1
AT5G14950	Man2a1
AT5G14950	Man2a2
AT5G36880	Acss1
AT5G36880	Acss2
AT5G36880	Acss2
AT5G36880	Acss2
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G49800	Stard10
AT5G50230	Atg16l1
AT5G50230	Atg16l1
AT5G50230	Atg16l1
AT5G63070	Rps15
AT5G63070	Rps15
AT1G04270	Rps15
AT1G04270	Rps15
AT5G09510	Rps15
AT5G09510	Rps15
AT5G09500	Rps15
AT5G09500	Rps15
AT1G33850	Rps15
AT1G33850	Rps15
AT5G43640	Rps15
AT5G43640	Rps15
AT5G09490	Rps15
AT5G09490	Rps15
AT1G55650	Arid3c
AT1G55650	Arid3a
AT1G55650	Arid3a
AT1G55650	Arid3a
AT1G55650	Arid3a
AT1G55650	Arid3c
AT1G55650	Arid3c
AT1G55650	Arid3c
AT3G13350	Arid3c
AT3G13350	Arid3a
AT3G13350	Arid3a
AT3G13350	Arid3a
AT3G13350	Arid3a
AT3G13350	Arid3c
AT3G13350	Arid3c
AT3G13350	Arid3c
AT1G76110	Arid3c
AT1G76110	Arid3a
AT1G76110	Arid3a
AT1G76110	Arid3a
AT1G76110	Arid3a
AT1G76110	Arid3c
AT1G76110	Arid3c
AT1G76110	Arid3c
AT1G04880	Arid3c
AT1G04880	Arid3a
AT1G04880	Arid3a
AT1G04880	Arid3a
AT1G04880	Arid3a
AT1G04880	Arid3c
AT1G04880	Arid3c
AT1G04880	Arid3c
AT5G43670	Sec23b
AT5G43670	Sec23a
AT5G43670	Sec23a
AT2G21630	Sec23b
AT2G21630	Sec23a
AT2G21630	Sec23a
AT4G14160	Sec23b
AT4G14160	Sec23a
AT4G14160	Sec23a
AT3G23660	Sec23b
AT3G23660	Sec23a
AT3G23660	Sec23a
AT1G05520	Sec23b
AT1G05520	Sec23a
AT1G05520	Sec23a
AT3G46040	Rps15a
AT3G46040	Rps15a
AT3G46040	Rps15a
AT3G46040	Rps15a
AT3G46040	Rps15a
AT3G46040	Rps15a
AT5G59850	Rps15a
AT5G59850	Rps15a
AT5G59850	Rps15a
AT5G59850	Rps15a
AT5G59850	Rps15a
AT5G59850	Rps15a
AT1G07770	Rps15a
AT1G07770	Rps15a
AT1G07770	Rps15a
AT1G07770	Rps15a
AT1G07770	Rps15a
AT1G07770	Rps15a
AT2G39590	Rps15a
AT2G39590	Rps15a
AT2G39590	Rps15a
AT2G39590	Rps15a
AT2G39590	Rps15a
AT2G39590	Rps15a
AT1G16430	Med22
AT1G16430	Med22
AT1G16430	Med22
AT1G07950	Med22
AT1G07950	Med22
AT1G07950	Med22
AT1G08960	Slc8b1
AT1G08960	Slc8b1
AT1G08960	Slc8b1
AT1G08960	Slc8b1
AT1G08960	Slc8b1
AT5G17860	Slc8b1
AT5G17860	Slc8b1
AT5G17860	Slc8b1
AT5G17860	Slc8b1
AT5G17860	Slc8b1
AT5G17850	Slc8b1
AT5G17850	Slc8b1
AT5G17850	Slc8b1
AT5G17850	Slc8b1
AT5G17850	Slc8b1
AT3G14070	Slc8b1
AT3G14070	Slc8b1
AT3G14070	Slc8b1
AT3G14070	Slc8b1
AT3G14070	Slc8b1
AT1G54115	Slc8b1
AT1G54115	Slc8b1
AT1G54115	Slc8b1
AT1G54115	Slc8b1
AT1G54115	Slc8b1
AT1G09830	Gart
AT1G09830	Gart
AT1G09830	Gart
AT1G09830	Gart
AT1G09830	Gart
AT1G09830	Gart
AT3G55010	Gart
AT3G55010	Gart
AT3G55010	Gart
AT3G55010	Gart
AT3G55010	Gart
AT3G55010	Gart
AT1G60860	Acap3
AT1G60860	Acap3
AT1G60860	Acap2
AT1G60860	Acap2
AT1G60860	Acap2
AT1G60860	Acap2
AT1G60860	Acap1
AT1G10870	Acap3
AT1G10870	Acap3
AT1G10870	Acap2
AT1G10870	Acap2
AT1G10870	Acap2
AT1G10870	Acap2
AT1G10870	Acap1
AT5G13300	Acap3
AT5G13300	Acap3
AT5G13300	Acap2
AT5G13300	Acap2
AT5G13300	Acap2
AT5G13300	Acap2
AT5G13300	Acap1
AT5G61980	Acap3
AT5G61980	Acap3
AT5G61980	Acap2
AT5G61980	Acap2
AT5G61980	Acap2
AT5G61980	Acap2
AT5G61980	Acap1
AT1G13320	Ppp2r1b
AT1G13320	Ppp2r1b
AT1G13320	Ppp2r1b
AT1G13320	Ppp2r1b
AT1G13320	Ppp2r1b
AT1G13320	Ppp2r1b
AT1G13320	Ppp2r1a
AT1G13320	Ppp2r1a
AT3G25800	Ppp2r1b
AT3G25800	Ppp2r1b
AT3G25800	Ppp2r1b
AT3G25800	Ppp2r1b
AT3G25800	Ppp2r1b
AT3G25800	Ppp2r1b
AT3G25800	Ppp2r1a
AT3G25800	Ppp2r1a
AT1G25490	Ppp2r1b
AT1G25490	Ppp2r1b
AT1G25490	Ppp2r1b
AT1G25490	Ppp2r1b
AT1G25490	Ppp2r1b
AT1G25490	Ppp2r1b
AT1G25490	Ppp2r1a
AT1G25490	Ppp2r1a
AT1G18100	Pebp1
AT1G18100	Pebp1
AT1G18100	Pebp1
AT1G18100	Pbp2
AT1G18100	Pebp4
AT2G27550	Pebp1
AT2G27550	Pebp1
AT2G27550	Pebp1
AT2G27550	Pbp2
AT2G27550	Pebp4
AT5G03840	Pebp1
AT5G03840	Pebp1
AT5G03840	Pebp1
AT5G03840	Pbp2
AT5G03840	Pebp4
AT5G62040	Pebp1
AT5G62040	Pebp1
AT5G62040	Pebp1
AT5G62040	Pbp2
AT5G62040	Pebp4
AT4G20370	Pebp1
AT4G20370	Pebp1
AT4G20370	Pebp1
AT4G20370	Pbp2
AT4G20370	Pebp4
AT1G65480	Pebp1
AT1G65480	Pebp1
AT1G65480	Pebp1
AT1G65480	Pbp2
AT1G65480	Pebp4
AT1G20000	Taf11
AT1G20000	Taf11
AT1G20000	Taf11
AT4G20280	Taf11
AT4G20280	Taf11
AT4G20280	Taf11
AT1G80260	Tubgcp5
AT1G80260	Tubgcp5
AT1G80260	Tubgcp5
AT1G80260	Tubgcp5
AT1G20570	Tubgcp5
AT1G20570	Tubgcp5
AT1G20570	Tubgcp5
AT1G20570	Tubgcp5
AT1G26340	Cyb5a
AT1G26340	Cyb5a
AT1G26340	Cyb5a
AT1G26340	Cyb5b
AT2G46650	Cyb5a
AT2G46650	Cyb5a
AT2G46650	Cyb5a
AT2G46650	Cyb5b
AT5G53560	Cyb5a
AT5G53560	Cyb5a
AT5G53560	Cyb5a
AT5G53560	Cyb5b
AT2G32720	Cyb5a
AT2G32720	Cyb5a
AT2G32720	Cyb5a
AT2G32720	Cyb5b
AT5G48810	Cyb5a
AT5G48810	Cyb5a
AT5G48810	Cyb5a
AT5G48810	Cyb5b
AT1G78720	Sec61a2
AT1G78720	Sec61a2
AT1G78720	Sec61a1
AT1G78720	Sec61a2
AT1G29310	Sec61a2
AT1G29310	Sec61a2
AT1G29310	Sec61a1
AT1G29310	Sec61a2
AT2G34250	Sec61a2
AT2G34250	Sec61a2
AT2G34250	Sec61a1
AT2G34250	Sec61a2
AT1G53710	Mppe1
AT1G54170	Atxn2
AT1G54170	Atxn2l
AT1G54170	Atxn2l
AT1G54170	Atxn2l
AT1G54170	Atxn2l
AT1G54170	Atxn2l
AT3G14010	Atxn2
AT3G14010	Atxn2l
AT3G14010	Atxn2l
AT3G14010	Atxn2l
AT3G14010	Atxn2l
AT3G14010	Atxn2l
AT5G14390	Abhd17a
AT5G14390	Abhd17a
AT5G14390	Abhd17a
AT5G14390	Abhd17c
AT5G14390	Abhd17a
AT5G14390	Abhd17b
AT3G01690	Abhd17a
AT3G01690	Abhd17a
AT3G01690	Abhd17a
AT3G01690	Abhd17c
AT3G01690	Abhd17a
AT3G01690	Abhd17b
AT4G24760	Abhd17a
AT4G24760	Abhd17a
AT4G24760	Abhd17a
AT4G24760	Abhd17c
AT4G24760	Abhd17a
AT4G24760	Abhd17b
AT5G38220	Abhd17a
AT5G38220	Abhd17a
AT5G38220	Abhd17a
AT5G38220	Abhd17c
AT5G38220	Abhd17a
AT5G38220	Abhd17b
AT1G66900	Abhd17a
AT1G66900	Abhd17a
AT1G66900	Abhd17a
AT1G66900	Abhd17c
AT1G66900	Abhd17a
AT1G66900	Abhd17b
AT3G30380	Abhd17a
AT3G30380	Abhd17a
AT3G30380	Abhd17a
AT3G30380	Abhd17c
AT3G30380	Abhd17a
AT3G30380	Abhd17b
AT4G31020	Abhd17a
AT4G31020	Abhd17a
AT4G31020	Abhd17a
AT4G31020	Abhd17c
AT4G31020	Abhd17a
AT4G31020	Abhd17b
AT2G24320	Abhd17a
AT2G24320	Abhd17a
AT2G24320	Abhd17a
AT2G24320	Abhd17c
AT2G24320	Abhd17a
AT2G24320	Abhd17b
AT1G76730	Mthfsd
AT1G76730	Mthfsd
AT1G76730	Mthfsd
AT1G76730	Mthfsd
AT1G76730	Mthfsd
AT1G76730	Mthfsd
AT1G76730	Mthfsd
AT1G79870	Grhpr
AT1G79870	Grhpr
AT1G79870	Grhpr
AT5G18940	Cab39l
AT5G18940	Cab39l
AT5G18940	Cab39
AT5G18940	Cab39
AT5G18940	Cab39
AT4G17270	Cab39l
AT4G17270	Cab39l
AT4G17270	Cab39
AT4G17270	Cab39
AT4G17270	Cab39
AT5G47540	Cab39l
AT5G47540	Cab39l
AT5G47540	Cab39
AT5G47540	Cab39
AT5G47540	Cab39
AT2G03410	Cab39l
AT2G03410	Cab39l
AT2G03410	Cab39
AT2G03410	Cab39
AT2G03410	Cab39
AT2G16953	Tnpo2
AT2G16953	Tnpo2
AT2G16953	Tnpo2
AT2G16953	Tnpo1
AT2G16953	Tnpo1
AT2G16953	Tnpo1
AT2G16950	Tnpo2
AT2G16950	Tnpo2
AT2G16950	Tnpo2
AT2G16950	Tnpo1
AT2G16950	Tnpo1
AT2G16950	Tnpo1
AT2G16960	Tnpo2
AT2G16960	Tnpo2
AT2G16960	Tnpo2
AT2G16960	Tnpo1
AT2G16960	Tnpo1
AT2G16960	Tnpo1
AT4G26230	Rpl31
AT4G26230	Rpl31
AT4G26230	Rpl31
AT4G26230	Rpl31
AT4G26230	Rpl31
AT5G56710	Rpl31
AT5G56710	Rpl31
AT5G56710	Rpl31
AT5G56710	Rpl31
AT5G56710	Rpl31
AT2G19740	Rpl31
AT2G19740	Rpl31
AT2G19740	Rpl31
AT2G19740	Rpl31
AT2G19740	Rpl31
AT2G22040	Mlst8
AT2G22040	Mlst8
AT2G22040	Mlst8
AT2G22040	Mlst8
AT2G22040	Mlst8
AT2G22040	Mlst8
AT2G22040	Mlst8
AT3G18140	Mlst8
AT3G18140	Mlst8
AT3G18140	Mlst8
AT3G18140	Mlst8
AT3G18140	Mlst8
AT3G18140	Mlst8
AT3G18140	Mlst8
AT5G10260	Rab6a
AT5G10260	Rab6a
AT5G10260	Rab6a
AT5G10260	Rab6b
AT2G22290	Rab6a
AT2G22290	Rab6a
AT2G22290	Rab6a
AT2G22290	Rab6b
AT5G64990	Rab6a
AT5G64990	Rab6a
AT5G64990	Rab6a
AT5G64990	Rab6b
AT2G44610	Rab6a
AT2G44610	Rab6a
AT2G44610	Rab6a
AT2G44610	Rab6b
AT4G39890	Rab6a
AT4G39890	Rab6a
AT4G39890	Rab6a
AT4G39890	Rab6b
AT4G38320	Adipor2
AT4G38320	Adipor2
AT4G38320	Adipor1
AT4G38320	Adipor1
AT4G37680	Adipor2
AT4G37680	Adipor2
AT4G37680	Adipor1
AT4G37680	Adipor1
AT4G38290	Adipor2
AT4G38290	Adipor2
AT4G38290	Adipor1
AT4G38290	Adipor1
AT2G40710	Adipor2
AT2G40710	Adipor2
AT2G40710	Adipor1
AT2G40710	Adipor1
AT2G24150	Adipor2
AT2G24150	Adipor2
AT2G24150	Adipor1
AT2G24150	Adipor1
AT4G30850	Adipor2
AT4G30850	Adipor2
AT4G30850	Adipor1
AT4G30850	Adipor1
AT5G20270	Adipor2
AT5G20270	Adipor2
AT5G20270	Adipor1
AT5G20270	Adipor1
AT2G26430	Ccnl1
AT2G26430	Ccnl1
AT2G26430	Ccnl1
AT2G26430	Ccnl1
AT2G26430	Ccnl2
AT2G26430	Ccnl2
AT5G38830	Cars2
AT5G38830	Cars2
AT5G38830	Cars2
AT5G38830	Cars
AT5G38830	Cars
AT3G56300	Cars2
AT3G56300	Cars2
AT3G56300	Cars2
AT3G56300	Cars
AT3G56300	Cars
AT2G31170	Cars2
AT2G31170	Cars2
AT2G31170	Cars2
AT2G31170	Cars
AT2G31170	Cars
AT2G38670	Pcyt2
AT2G38670	Pcyt2
AT2G44160	Mthfr
AT2G44160	Mthfr
AT2G44160	Mthfr
AT2G44160	Mthfr
AT2G44160	Mthfr
AT3G59970	Mthfr
AT3G59970	Mthfr
AT3G59970	Mthfr
AT3G59970	Mthfr
AT3G59970	Mthfr
AT3G61110	Rps27l
AT3G61110	Rps27
AT3G61110	Rps27
AT3G61110	Rps27rt
AT3G61110	Rps27
AT3G61110	Rps27
AT3G61110	Rps27l
AT3G61110	Rps27l
AT3G61111	Rps27l
AT3G61111	Rps27
AT3G61111	Rps27
AT3G61111	Rps27rt
AT3G61111	Rps27
AT3G61111	Rps27
AT3G61111	Rps27l
AT3G61111	Rps27l
AT2G45710	Rps27l
AT2G45710	Rps27
AT2G45710	Rps27
AT2G45710	Rps27rt
AT2G45710	Rps27
AT2G45710	Rps27
AT2G45710	Rps27l
AT2G45710	Rps27l
AT5G47930	Rps27l
AT5G47930	Rps27
AT5G47930	Rps27
AT5G47930	Rps27rt
AT5G47930	Rps27
AT5G47930	Rps27
AT5G47930	Rps27l
AT5G47930	Rps27l
AT5G15520	Rps19
AT5G15520	Rps19
AT5G15520	Rps19
AT5G15520	Rps19
AT5G15520	Rps19
AT5G15520	Rps19
AT3G02080	Rps19
AT3G02080	Rps19
AT3G02080	Rps19
AT3G02080	Rps19
AT3G02080	Rps19
AT3G02080	Rps19
AT5G61170	Rps19
AT5G61170	Rps19
AT5G61170	Rps19
AT5G61170	Rps19
AT5G61170	Rps19
AT5G61170	Rps19
AT5G37500	Hcn2
AT5G37500	Hcn2
AT5G37500	Hcn4
AT5G37500	Hcn3
AT5G37500	Hcn1
AT3G02850	Hcn2
AT3G02850	Hcn2
AT3G02850	Hcn4
AT3G02850	Hcn3
AT3G02850	Hcn1
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G12150	Abhd18
AT3G17590	Smarcb1
AT3G17590	Smarcb1
AT3G17590	Smarcb1
AT5G19750	Mpv17
AT5G19750	Mpv17
AT5G19750	Mpv17
AT5G19750	Mpv17
AT5G19750	Mpv17
AT5G19750	Mpv17
AT5G19750	Mpv17
AT5G19750	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT3G24570	Mpv17
AT5G65180	Rprd1b
AT5G65180	Rprd1b
AT5G65180	Rprd1b
AT5G65180	Rprd1b
AT5G65180	Rprd1b
AT5G65180	Rprd1b
AT5G65180	Rprd1a
AT5G10060	Rprd1b
AT5G10060	Rprd1b
AT5G10060	Rprd1b
AT5G10060	Rprd1b
AT5G10060	Rprd1b
AT5G10060	Rprd1b
AT5G10060	Rprd1a
AT3G26990	Rprd1b
AT3G26990	Rprd1b
AT3G26990	Rprd1b
AT3G26990	Rprd1b
AT3G26990	Rprd1b
AT3G26990	Rprd1b
AT3G26990	Rprd1a
AT4G00450	Med12l
AT4G00450	Med12l
AT4G00450	Med12l
AT4G00450	Med12l
AT4G00450	Med12l
AT4G00450	Med12l
AT4G00450	Med12
AT4G00450	Med12
AT4G00450	Med12
AT4G00450	Med12
AT4G35870	Tmem63c
AT4G35870	Tmem63c
AT4G35870	Tmem63c
AT4G35870	Tmem63c
AT4G35870	Tmem63c
AT4G35870	Tmem63a
AT4G35870	Tmem63a
AT4G35870	Tmem63b
AT4G35870	Tmem63b
AT4G35870	Tmem63b
AT4G35870	Tmem63b
AT4G35870	Tmem63b
AT4G35870	Tmem63b
AT4G38600	Trip12
AT4G38600	Trip12
AT4G38600	Trip12
AT4G38600	Trip12
AT4G38600	Trip12
AT4G38600	Trip12
AT4G38600	Trip12
AT5G02880	Trip12
AT5G02880	Trip12
AT5G02880	Trip12
AT5G02880	Trip12
AT5G02880	Trip12
AT5G02880	Trip12
AT5G02880	Trip12
AT5G13070	Prelid3b
AT5G13070	Prelid3a
AT5G13070	Prelid3b
AT5G13070	Prelid3b
AT5G13070	Prelid3b
AT5G13550	Slc26a11
AT5G41020	4932411N23Rik
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G41020	Dmtf1
AT5G51700	Itgb1bp2
AT5G51700	Chordc1
AT5G51700	Chordc1
AT5G51700	Chordc1
AT5G51700	Chordc1
AT5G51700	Chordc1
AT5G53770	Tent4a
AT5G53770	Tent4a
AT5G53770	Tent4a
AT5G53770	Tent4b
AT5G53770	Tent4b
AT5G53770	Tent4b
AT5G53770	Tent4b
AT1G14030	Setd3
AT1G14030	Setd3
AT1G14030	Setd3
AT3G07670	Setd3
AT3G07670	Setd3
AT3G07670	Setd3
AT5G17240	Setd3
AT5G14260	Setd3
AT2G18850	Setd3
AT1G24610	Setd3
AT1G01920	Setd3
AT1G08280	St3gal1
AT1G08280	St3gal1
AT1G08280	St3gal1
AT1G08280	St3gal2
AT1G08280	St3gal2
AT1G08280	St3gal3
AT1G08280	St3gal3
AT1G10600	Stambpl1
AT1G10600	Stambpl1
AT1G10600	Stambpl1
AT1G10600	Stambp
AT1G10600	Stambp
AT1G10600	Stambp
AT4G16144	Stambpl1
AT4G16144	Stambpl1
AT4G16144	Stambpl1
AT4G16144	Stambp
AT4G16144	Stambp
AT4G16144	Stambp
AT1G48790	Stambpl1
AT1G48790	Stambpl1
AT1G48790	Stambpl1
AT1G48790	Stambp
AT1G48790	Stambp
AT1G48790	Stambp
AT2G02990	Gm49673
AT2G02990	Rnaset2a
AT2G02990	Rnaset2b
AT2G02990	Rnaset2b
AT2G02990	Rnaset2a
AT2G02990	Gm49721
AT2G02990	Rnaset2b
AT2G02990	Rnaset2b
AT1G26820	Gm49673
AT1G26820	Rnaset2a
AT1G26820	Rnaset2b
AT1G26820	Rnaset2b
AT1G26820	Rnaset2a
AT1G26820	Gm49721
AT1G26820	Rnaset2b
AT1G26820	Rnaset2b
AT1G14220	Gm49673
AT1G14220	Rnaset2a
AT1G14220	Rnaset2b
