Ddx52	YGL171W
Ube3a	YJR036C
Ube3a	YJR036C
Usp2	YER144C
Usp2	YDR069C
Usp2	YER144C
Usp2	YDR069C
Usp2	YER144C
Usp2	YDR069C
Usp2	YER144C
Usp2	YDR069C
Usp2	YER144C
Usp2	YDR069C
Usp21	YER144C
Usp21	YDR069C
Osbpl9	YHR001W
Osbpl9	YHR001W
Osbpl9	YHR001W
Osbpl9	YHR001W
Osbpl9	YHR001W
Osbpl9	YHR001W
Osbpl9	YHR001W
Naa20	YPR131C
Naa20	YPR131C
Naa20	YPR131C
Naa20	YPR131C
Rpl35a	YOR234C
Rpl35a	YPL143W
Rpl35a	YOR234C
Rpl35a	YPL143W
Rpl35a	YOR234C
Rpl35a	YPL143W
Rpl35a	YOR234C
Rpl35a	YPL143W
Rpl35a	YOR234C
Rpl35a	YPL143W
Nutf2	YER009W
Nutf2	YER009W
Nutf2-ps1	YER009W
Nutf2	YER009W
Nutf2	YER009W
Trnau1ap	YBR212W
Trnau1ap	YHR086W
Trnau1ap	YBR212W
Trnau1ap	YHR086W
Trnau1ap	YBR212W
Trnau1ap	YHR086W
Trnau1ap	YBR212W
Trnau1ap	YHR086W
Trnau1ap	YBR212W
Trnau1ap	YHR086W
Trnau1ap	YBR212W
Trnau1ap	YHR086W
Gale	YBR019C
Gale	YBR019C
Etf1	YBR143C
Tmem30b	YNL323W
Tmem30b	YNR048W
Tmem30b	YCR094W
Tmem30a	YNL323W
Tmem30a	YNR048W
Tmem30a	YCR094W
Tmem30a	YNL323W
Tmem30a	YNR048W
Tmem30a	YCR094W
Exo1	YDR263C
Exo1	YOR033C
Exo1	YDR263C
Exo1	YOR033C
Exo1	YDR263C
Exo1	YOR033C
Exo1	YDR263C
Exo1	YOR033C
Exo1	YDR263C
Exo1	YOR033C
Exo1	YDR263C
Exo1	YOR033C
Atp6v1b2	YBR127C
Atp6v1b1	YBR127C
Atp6v1b1	YBR127C
Rab7	YML001W
Rab7	YML001W
Rab7	YML001W
Rab7	YML001W
Rab7	YML001W
Aprt	YML022W
Aprt	YDR441C
Rpl18a	YOR312C
Rpl18a	YMR242C
Rpl18a	YOR312C
Rpl18a	YMR242C
Rpl18a	YOR312C
Rpl18a	YMR242C
Rpl18a	YOR312C
Rpl18a	YMR242C
Rpl18a	YOR312C
Rpl18a	YMR242C
Rpl18a	YOR312C
Rpl18a	YMR242C
Eef1b2	YAL003W
Eef1b2	YAL003W
Rnf14	YML068W
Rnf14	YML068W
Rnf14	YML068W
Prpf40b	YPR152C
Prpf40a	YKL012W
Prpf40a	YKL012W
Prpf40a	YKL012W
Prpf40b	YKL012W
Prpf40b	YKL012W
Prpf40b	YKL012W
Prpf40b	YKL012W
Elp2	YGR200C
Elp2	YGR200C
Pitrm1	YDR430C
Pitrm1	YDR430C
Pitrm1	YDR430C
Mthfd1l	YBR084W
Mthfd1l	YGR204W
Mthfd1l	YBR084W
Mthfd1l	YGR204W
Mthfd1l	YBR084W
Mthfd1l	YGR204W
Mthfd1	YBR084W
Mthfd1	YGR204W
Mthfd1	YBR084W
Mthfd1	YGR204W
Glud1	YAL062W
Glud1	YOR375C
Glud1	YAL062W
Glud1	YOR375C
Gtf2h1	YDR311W
Gtf2h1	YDR311W
Gtf2h1	YDR311W
Gtf2h1	YDR311W
Timm50	YPL063W
Syvn1	YOL013C
Syvn1	YOL013C
Syvn1	YOL013C
Syvn1	YOL013C
Syvn1	YOL013C
Ndufab1	YKL192C
Ndufab1	YKL192C
Ndufab1	YKL192C
Ndufab1	YKL192C
Cdipt	YPR113W
Cdipt	YPR113W
Cdipt	YPR113W
Cdipt	YPR113W
Cdipt	YPR113W
Cdipt	YPR113W
Cdipt	YPR113W
Rpusd2	YGR169C
Rpusd2	YOL066C
Rpusd2	YDL036C
Mrps12	YNR036C
Mrps12	YNR036C
Mrps12	YNR036C
Sdha	YJL045W
Sdha	YKL148C
Sdha	YJL045W
Sdha	YKL148C
Cdc27	YBL084C
Cdc27	YBL084C
Cdc27	YBL084C
Uba7	YKL210W
Uba6	YKL210W
Uba6	YKL210W
Gm20661	YKL210W
Uba1y	YKL210W
Uba1y	YKL210W
Uba1	YKL210W
Uba1	YKL210W
Rpl27	YHR010W
Rpl27	YDR471W
Rpl27	YHR010W
Rpl27	YDR471W
Rpl27	YHR010W
Rpl27	YDR471W
Pcyt1b	YGR202C
Pcyt1b	YGR202C
Pcyt1a	YGR202C
Pcyt1a	YGR202C
Pcyt1a	YGR202C
Pcyt1a	YGR202C
Atpaf1	YNL315C
Atpaf1	YNL315C
Atpaf1	YNL315C
Atpaf1	YNL315C
Atpaf1	YNL315C
Atpaf1	YNL315C
Acox1	YGL205W
Acox1	YGL205W
Acox1	YGL205W
Acox2	YGL205W
Acox2	YGL205W
Pqlc2	YOL092W
Pqlc2	YBR147W
Metap2	YBL091C
Metap2	YBL091C
Metap2	YBL091C
Metap2	YBL091C
Metap2	YBL091C
Metap2	YBL091C
Dmxl1	YJR033C
Dmxl1	YJR033C
Dmxl2	YJR033C
Dmxl2	YJR033C
Dmxl2	YJR033C
Dmxl2	YJR033C
Iscu	YOR226C
Iscu	YPL135W
Iscu	YOR226C
Iscu	YPL135W
Iscu	YOR226C
Iscu	YPL135W
Iscu	YOR226C
Iscu	YPL135W
Hao2	YML054C
Smap1	YIL044C
Smap1	YIL044C
Smap2	YIL044C
Rad54b	YBR073W
Rad54l	YGL163C
Rad54l	YGL163C
Ubxn2b	YBL058W
Nsfl1c	YBL058W
Nsfl1c	YBL058W
Nsfl1c	YBL058W
Ganab	YBR229C
Ganc	YBR229C
Stx5a	YLR026C
Stx5a	YLR026C
Stx5a	YLR026C
Stx5a	YLR026C
Stx5a	YLR026C
Stx5a	YLR026C
Stx5a	YLR026C
Stx5a	YLR026C
Ube2g2	YMR022W
Ube2g1	YDR054C
Snrnp70	YIL061C
Snrnp70	YIL061C
Polr2j	YOL005C
Polr2j	YOL005C
Polr2j	YOL005C
Maea	YIL097W
Maea	YIL097W
Maea	YIL097W
Napb	YBL050W
Napb	YBL050W
Napa	YBL050W
Dkc1	YLR175W
Fxn	YDL120W
Fxn	YDL120W
Snu13	YEL026W
Aco2	YLR304C
Aco2	YJL200C
Uchl1	YJR099W
Uchl3	YJR099W
Uchl3	YJR099W
Uchl4	YJR099W
Ftsj1	YBR061C
Ftsj1	YBR061C
Ftsj1	YBR061C
Asl	YHR018C
Asl	YHR018C
Asl	YHR018C
Asl	YHR018C
Asl	YHR018C
Asl	YHR018C
Maf1	YDR005C
Maf1	YDR005C
Maf1	YDR005C
Maf1	YDR005C
Maf1	YDR005C
1700009N14Rik	YLR293C
1700009N14Rik	YOR185C
Rasl2-9	YLR293C
Rasl2-9	YOR185C
Ran	YLR293C
Ran	YOR185C
Ran	YLR293C
Ran	YOR185C
Rfc1	YOR217W
Rfc1	YOR217W
Rfc1	YOR217W
Rfc1	YOR217W
Rfc1	YOR217W
Os9	YDR057W
Os9	YDR057W
Os9	YDR057W
Ercc3	YIL143C
Tbc1d15	YDL234C
Tbc1d17	YDL234C
Tbc1d17	YDL234C
Gorasp1	YDR517W
Gorasp2	YDR517W
Gorasp2	YDR517W
Gorasp2	YDR517W
Gorasp2	YDR517W
Hip1r	YNL243W
Hip1	YNL243W
Hip1	YNL243W
Hip1	YNL243W
Hip1	YNL243W
Hip1	YNL243W
Hip1r	YNL243W
Hip1r	YNL243W
Hip1r	YNL243W
Ranbp9	YGL227W
Ranbp9	YGL227W
Ranbp9	YGL227W
Ranbp9	YGL227W
Ranbp10	YGL227W
Ranbp9	YGL227W
Pcx	YGL062W
Pcx	YBR218C
Pcx	YGL062W
Pcx	YBR218C
Pcx	YGL062W
Pcx	YBR218C
Leprot	YJR044C
Leprot	YJR044C
Leprotl1	YJR044C
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Arpp21	YDL189W
Napepld	YPL103C
Napepld	YPL103C
Pdha1	YER178W
Pdha2	YER178W
Cnot1	YCR093W
Cnot1	YCR093W
Cnot1	YCR093W
Cnot1	YCR093W
Cnot1	YCR093W
Prpf39	YML046W
Prpf39	YML046W
Prpf39	YML046W
Hibch	YDR036C
Hibch	YDR036C
Rpl10a	YPL220W
Rpl10a	YGL135W
Rpl10a	YPL220W
Rpl10a	YGL135W
Rpl10a	YPL220W
Rpl10a	YGL135W
Rpl10a	YPL220W
Rpl10a	YGL135W
Rpl10a	YPL220W
Rpl10a	YGL135W
Rpl10a	YPL220W
Rpl10a	YGL135W
Sars2	YHR011W
Plpbp	YBL036C
Plpbp	YBL036C
Plpbp	YBL036C
Plpbp	YBL036C
Plpbp	YBL036C
Plpbp	YBL036C
Plpbp	YBL036C
Pgls	YHR163W
Pgls	YGR248W
Pgls	YHR163W
Pgls	YGR248W
Pgls	YHR163W
Pgls	YGR248W
Pgls	YHR163W
Pgls	YGR248W
Srp54b	YPR088C
Srp54a	YPR088C
Srp54c	YPR088C
Srp54c	YPR088C
Atp5c1	YBR039W
Atp5c1	YBR039W
Atp5c1	YBR039W
Atp5c1	YBR039W
Atp5c1	YBR039W
Atp5c1	YBR039W
Atp5c1	YBR039W
Atp6v1a	YDL185W
Atp6v1a	YDL185W
Phgdh	YER081W
Phgdh	YIL074C
Sel1l2	YLR207W
Sel1l	YLR207W
Sel1l	YLR207W
Sel1l	YLR207W
Rpl6	YLR448W
Rpl6	YML073C
Rpl6	YLR448W
Rpl6	YML073C
G6pdx	YNL241C
G6pdx	YNL241C
G6pd2	YNL241C
Slc25a32	YIL134W
Slc25a32	YIL134W
Slc25a32	YIL134W
Slc25a32	YIL134W
Kdelr3	YBL040C
Kdelr2	YBL040C
Kdelr1	YBL040C
Kdelr1	YBL040C
Kdelr1	YBL040C
Slc25a26	YNL003C
Slc25a26	YNL003C
Rpl3	YOR063W
Rpl3	YOR063W
Rpl3l	YOR063W
Rpl3l	YOR063W
Oxa1l	YER154W
Oxa1l	YER154W
Got1	YLR027C
Pgd	YGR256W
Pgd	YHR183W
Psmd8	YFR052W
Psmd8	YFR052W
Psmd8	YFR052W
Psmd8	YFR052W
Hormad2	YIL072W
Hormad2	YIL072W
Hormad2	YIL072W
Hormad1	YIL072W
Hormad1	YIL072W
Hormad1	YIL072W
Hormad1	YIL072W
Rpsa	YLR048W
Rpsa	YGR214W
Rpsa	YLR048W
Rpsa	YGR214W
Rpsa	YLR048W
Rpsa	YGR214W
Rpsa	YLR048W
Rpsa	YGR214W
Pfas	YGR061C
Pfas	YGR061C
H13	YKL100C
H13	YKL100C
H13	YKL100C
H13	YKL100C
Rps17	YML024W
Rps17	YDR447C
Rpl8	YIL018W
Rpl8	YFR031C-A
Rpl8	YIL018W
Rpl8	YFR031C-A
Gtpbp8	YDR336W
Gtpbp8	YDR336W
Gtpbp8	YDR336W
Gtpbp8	YDR336W
Atp6v0b	YHR026W
Atp6v0b	YHR026W
Atp6v0b	YHR026W
Atp6v0b	YHR026W
Gldc	YMR189W
Hmces	YMR114C
Hmces	YMR114C
Hmces	YMR114C
Kif4	YBL063W
Kif11	YEL061C
Kif11	YEL061C
Ckap5	YLR045C
Ckap5	YLR045C
Ckap5	YLR045C
Ckap5	YLR045C
Shprh	YLR247C
Shprh	YLR247C
Shprh	YLR247C
Shprh	YLR247C
Shprh	YLR247C
Idi2	YPL117C
Gm9745	YPL117C
Gm9745	YPL117C
Trappc6b	YOR115C
Trappc6b	YOR115C
Trappc6b	YOR115C
Trappc6b	YOR115C
Trappc6a	YOR115C
Trappc6a	YOR115C
Trappc6a	YOR115C
Galk2	YBR020W
Galk2	YDR009W
Galk2	YBR020W
Galk2	YDR009W
Grtp1	YOL112W
Grtp1	YNL293W
Grtp1	YOL112W
Grtp1	YNL293W
Grtp1	YOL112W
Grtp1	YNL293W
Grtp1	YOL112W
Grtp1	YNL293W
Grtp1	YOL112W
Grtp1	YNL293W
Cltc	YGL206C
Cltc	YGL206C
Nop2	YNL061W
Ube3c	YGL141W
Ube3c	YGL141W
Usp13	YBR058C
Usp13	YBR058C
Usp13	YBR058C
Usp5	YBR058C
Usp5	YBR058C
Usp5	YBR058C
Usp5	YBR058C
Rnmt	YBR236C
Rnmt	YBR236C
Rnmt	YBR236C
Rnmt	YBR236C
Rnmt	YBR236C
Acp1	YPR073C
Acp1	YPR073C
Acp1	YPR073C
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Ubl5	YNR032C-A
Gm16381	YNR032C-A
Gm2001	YNR032C-A
Dut	YBR252W
Dut	YBR252W
Tamm41	YGR046W
Tamm41	YGR046W
Tamm41	YGR046W
Tamm41	YGR046W
Sec61g	YDR086C
Sec61g	YDR086C
Sec61g	YDR086C
Sec61g	YDR086C
Sec61g	YDR086C
Hspbp1	YBR101C
Hspbp1	YBR101C
Hspbp1	YBR101C
Hspbp1	YBR101C
Hspbp1	YBR101C
Tatdn1	YBL055C
Tatdn1	YBL055C
Tecrl	YDL015C
Tecrl	YDL015C
Tecr	YDL015C
Tecr	YDL015C
Tecr	YDL015C
Tecr	YDL015C
Tecr	YDL015C
Tecr	YDL015C
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Vps8	YAL002W
Ppox	YER014W
Ppox	YER014W
Mpc2	YHR162W
Mpc2	YGR243W
Mpc2	YHR162W
Mpc2	YGR243W
Hmgcs2	YML126C
Hmgcs2	YML126C
Hmgcs1	YML126C
Hmgcs1	YML126C
Gtf2h4	YPL122C
Gtf2h4	YPL122C
Acer3	YPL087W
Acer3	YBR183W
Acer3	YPL087W
Acer3	YBR183W
Acer3	YPL087W
Acer3	YBR183W
Acer3	YPL087W
Acer3	YBR183W
Usp10	YER151C
Usp10	YER151C
Usp10	YER151C
Naa50	YOR253W
Mthfs	YER183C
Mthfsl	YER183C
Mthfs	YER183C
Mthfs	YER183C
Mthfsl	YER183C
Tubgcp2	YHR172W
Tubgcp2	YHR172W
Ciapin1	YKR071C
Ciapin1	YKR071C
Ciapin1	YKR071C
Ciapin1	YKR071C
Pfdn5	YML094W
Pfdn5	YML094W
Pfdn5	YML094W
Pfdn5	YML094W
Pfdn5	YML094W
Pfdn5	YML094W
Pfdn5	YML094W
Dhodh	YKL216W
Dhodh	YKL216W
Dhodh	YKL216W
Dhodh	YKL216W
Mvk	YMR208W
Mvk	YMR208W
Mvk	YMR208W
Mvk	YMR208W
Mvk	YMR208W
Mvk	YMR208W
Mre11a	YMR224C
Mre11a	YMR224C
Mre11a	YMR224C
Mre11a	YMR224C
Mre11a	YMR224C
Nfs1	YCL017C
Aadat	YGL202W
Aadat	YHR137W
Aadat	YGL202W
Aadat	YHR137W
Cdc37l1	YDR168W
Cdc37l1	YDR168W
Cdc37l1	YDR168W
Cdc37l1	YDR168W
Cdc37l1	YDR168W
Cdc37	YDR168W
Cdc37	YDR168W
Ctdnep1	YHR004C
Ctdnep1	YHR004C
Snx3	YOR357C
Snx3	YOR357C
Snx3	YOR357C
Snx12	YOR357C
Snx12	YOR357C
Snx12	YOR357C
Surf4	YGR284C
Surf4	YGR284C
Surf4	YGR284C
Pip4k2a	YDR208W
Pip4k2a	YDR208W
Pip4k2b	YDR208W
Pip4k2c	YDR208W
Golph3	YDR372C
Golph3	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Golph3l	YDR372C
Slmap	YLR238W
Slmap	YDR200C
Slmap	YLR238W
Slmap	YDR200C
Slmap	YLR238W
Slmap	YDR200C
Slmap	YLR238W
Slmap	YDR200C
Slmap	YLR238W
Slmap	YDR200C
Slmap	YLR238W
Slmap	YDR200C
Slmap	YLR238W
Slmap	YDR200C
Arhgap27	YBR260C
Arhgap27	YBR260C
Stk38	YNL161W
Stk38	YNL161W
Stk38	YNL161W
Stk38l	YNL161W
Stk38l	YNL161W
Taf6	YGL112C
Taf6	YGL112C
Taf6	YGL112C
Taf6	YGL112C
Gtf2h2	YLR005W
Gtf2h2	YLR005W
Rsl1d1	YKR060W
Rsl1d1	YHR052W
Nfyb	YBL021C
Nfyb	YBL021C
Tmed10	YML012W
Tmed10	YML012W
Senp7	YIL031W
Senp7	YIL031W
Senp7	YIL031W
Senp7	YIL031W
Senp7	YIL031W
Senp7	YIL031W
Mboat1	YOR175C
Mboat2	YOR175C
Mboat2	YOR175C
Mboat2	YOR175C
Mboat2	YOR175C
Xrcc6	YMR284W
Xrcc6	YMR284W
Xrcc6	YMR284W
Xrcc6	YMR284W
Xrcc6	YMR284W
Xrcc6	YMR284W
Tex2	YPR091C
Tex2	YPR091C
Tex2	YPR091C
Psph	YGR208W
Psph	YGR208W
Psph	YGR208W
Psph	YGR208W
Hsdl1	YBR159W
Hsdl1	YBR159W
Hsd17b12	YBR159W
Tmem165	YBR187W
Tmem165	YBR187W
Rrn3	YKL125W
Uap1l1	YDL103C
Uap1	YDL103C
Uap1	YDL103C
Uap1	YDL103C
Fancm	YIR002C
Fancm	YIR002C
Fancm	YIR002C
Fancm	YIR002C
Rpl30	YGL030W
Rpl30	YGL030W
Rpl30	YGL030W
Etfa	YPR004C
H2afv	YOL012C
H2afv	YOL012C
H2afz	YOL012C
H2afz	YOL012C
Pigp	YDR437W
Pigp	YDR437W
Pigp	YDR437W
Pigp	YDR437W
Pigp	YDR437W
Pigp	YDR437W
Pigp	YDR437W
Copa	YDL145C
Copa	YDL145C
Copa	YDL145C
Cds2	YBR029C
Cds2	YBR029C
Cds1	YBR029C
Cds2	YBR029C
Cds2	YBR029C
Cds2	YBR029C
Ciao2a	YHR122W
Ciao2b	YHR122W
Ciao2b	YHR122W
Nars2	YCR024C
Nars2	YCR024C
Nars2	YCR024C
Capzb	YIL034C
Capzb	YIL034C
Capzb	YIL034C
Capzb	YIL034C
Capzb	YIL034C
Capzb	YIL034C
Capzb	YIL034C
Ano10	YBR086C
Ano10	YBR086C
Ano10	YBR086C
Ano10	YBR086C
Ano10	YBR086C
Gtpbp3	YMR023C
Gtpbp3	YMR023C
Gtpbp3	YMR023C
Gtpbp3	YMR023C
Gtpbp3	YMR023C
Orc4	YPR162C
Polr2f	YPR187W
Polr2f	YPR187W
Polr2f	YPR187W
Vps11	YMR231W
Vps11	YMR231W
mt-Cytb	Q0120
mt-Cytb	Q0105
Mcm4	YPR019W
Zranb2	YDL167C
Zranb2	YDL167C
Zranb2	YDL167C
Zranb2	YDL167C
Zranb2	YDL167C
Anapc10	YGL240W
Anapc10	YGL240W
Txndc9	YDR183W
Txndc9	YDR183W
Txndc9	YDR183W
Txndc9	YDR183W
Txndc9	YDR183W
Txndc9	YDR183W
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Lyar	YCR087C-A
Cks2	YBR135W
Cks1b	YBR135W
Cks1brt	YBR135W
Cks1brt	YBR135W
Cks1b	YBR135W
Fech	YOR176W
Rpl36	YPL249C-A
Rpl36	YMR194W
Iah1	YOR126C
Iah1	YOR126C
Iah1	YOR126C
Iah1	YOR126C
Gm2000	YDL136W
Gm2000	YDL191W
Rpl35	YDL136W
Rpl35	YDL191W
Mrpl3	YGR220C
Mrpl3	YGR220C
Mrpl3	YGR220C
Mrpl3	YGR220C
Mrpl3	YGR220C
Mrpl3	YGR220C
4933400A11Rik	YKL007W
4933400A11Rik	YKL007W
4933400A11Rik	YKL007W
Capza1	YKL007W
Capza2	YKL007W
Capza1	YKL007W
Capza2	YKL007W
Capza2	YKL007W
Tpt1	YKL056C
Tpt1	YKL056C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Rabggtb	YPR176C
Exosc9	YDR280W
Exosc9	YDR280W
Exosc9	YDR280W
Exosc9	YDR280W
Aarsd1	YNL040W
Gm27029	YNL040W
Gm27029	YNL040W
Pten	YNL128W
Rabgef1	YML097C
Rabgef1	YML097C
Rabgef1	YML097C
Rabgef1	YML097C
Med6	YHR058C
Med6	YHR058C
Med6	YHR058C
Med6	YHR058C
Psma4	YGR135W
Psma4	YGR135W
Psma4	YGR135W
Top2a	YNL088W
Coq6	YGR255C
Coq6	YGR255C
Coq6	YGR255C
Coq6	YGR255C
Coq6	YGR255C
Rpl5	YPL131W
Rpl5	YPL131W
Chmp3	YKL041W
Chmp3	YKL041W
Chmp3	YKL041W
Chmp3	YKL041W
Chmp3	YKL041W
Rnf103	YKL041W
Rps20	YHL015W
Vps29	YHR012W
Vps29	YHR012W
Vps29	YHR012W
Vps29	YHR012W
Vps29	YHR012W
Ap3b1	YGR261C
Ap3b2	YGR261C
Cth	YAL012W
Cth	YGL184C
Eif2ak4	YDR283C
Eif2ak4	YDR283C
Eif2ak4	YDR283C
Eif2ak4	YDR283C
Eif2ak4	YDR283C
Eif2ak4	YDR283C
Eif2ak4	YDR283C
Exosc4	YGR195W
Exosc6	YGR158C
Pisd	YNL169C
Pisd	YNL169C
Pisd	YNL169C
Pisd	YNL169C
Gm20671	YNL169C
Rpl32	YBL092W
Rpl32	YBL092W
Gtf2a2	YKL058W
Gtf2a2	YKL058W
Gtf2a2	YKL058W
Gtf2a2	YKL058W
Gtf2a2	YKL058W
Gtf2a2	YKL058W
Pudp	YKL033W-A
Gnb1l	YPR085C
Gnb1l	YPR085C
Ino80c	YEL044W
Ino80c	YEL044W
Ino80c	YEL044W
Ino80c	YEL044W
Mpc1	YGL080W
Mpc1	YGL080W
Mpc1	YGL080W
Mpc1	YGL080W
Mpc1	YGL080W
Mpc1	YGL080W
Lsm4	YER112W
Lsm4	YER112W
Lsm4	YER112W
Lsm4	YER112W
Lsm4	YER112W
Lsm4	YER112W
Lsm4	YER112W
Lsm4	YER112W
Lsm5	YER146W
Lsm5	YER146W
Lsm5	YER146W
Lsm5	YER146W
Ak6	YDL166C
Ak6	YDL166C
Cdk8	YPL042C
Cdk8	YPL042C
Cdk19	YPL042C
Cdk19	YPL042C
Cdk8	YPL042C
Cdk19	YPL042C
Cdk8	YPL042C
Pold1	YDL102W
Pold1	YDL102W
Abat	YGR019W
Abat	YGR019W
Abat	YGR019W
Abat	YGR019W
Abat	YGR019W
Mtap	YLR017W
Snx25	YML104C
Snx25	YML104C
Snx13	YML104C
Snx25	YML104C
Snx25	YML104C
Snx25	YML104C
Snx25	YML104C
Pnpla6	YML059C
Pnpla6	YML059C
Pnpla6	YML059C
Pnpla6	YML059C
Pnpla7	YML059C
Pnpla7	YML059C
Slc30a10	YMR243C
Slc30a10	YOR316C
Slc30a1	YMR243C
Slc30a1	YOR316C
Slc30a1	YMR243C
Slc30a1	YOR316C
Zdhhc17	YOR034C
Zdhhc17	YDR264C
Zdhhc13	YOR034C
Zdhhc13	YDR264C
Zdhhc13	YOR034C
Zdhhc13	YDR264C
Zdhhc17	YOR034C
Zdhhc17	YDR264C
Zdhhc17	YOR034C
Zdhhc17	YDR264C
Sem1	YDR363W-A
Rangap1	YMR235C
Rangap1	YMR235C
Rangap1	YMR235C
Rangap1	YMR235C
Rangap1	YMR235C
Tstd1	YOR286W
Tstd1	YOR285W
Tstd3	YOR286W
Tstd3	YOR285W
Twf2	YGR080W
Twf2	YGR080W
Twf2	YGR080W
Twf2	YGR080W
Twf1	YGR080W
Twf1	YGR080W
Paqr3	YLR023C
Paqr3	YLR023C
Paqr3	YLR023C
Paqr3	YLR023C
Nostrin	YHR114W
Arv1	YLR242C
Arv1	YLR242C
Arv1	YLR242C
LO018689.5	YDL130W
LO018689.5	YDL081C
LO018689.5	YDL130W
LO018689.5	YDL081C
Rplp1	YDL130W
Rplp1	YDL081C
Rpl19	YBR084C-A
Rpl19	YBL027W
Rpl19	YBR084C-A
Rpl19	YBL027W
Znhit6	YHR040W
Znhit6	YHR040W
Znhit6	YHR040W
Znhit6	YHR040W
Znhit6	YHR040W
Znhit6	YHR040W
Nthl1	YAL015C
Nthl1	YOL043C
Rpl27a	YGL103W
Slc35b1	YPL244C
Slc35b1	YPL244C
Mtif2	YOL023W
Mtif2	YOL023W
Mtif2	YOL023W
Mtif2	YOL023W
Mtif2	YOL023W
Mtif2	YOL023W
Cyct	YJR048W
Cyct	YEL039C
Gm10053	YJR048W
Gm10053	YEL039C
Cycs	YJR048W
Cycs	YEL039C
Suco	YOR154W
Suco	YOR154W
Suco	YOR154W
Coq5	YML110C
Coq5	YML110C
Hddc2	YBR242W
Hddc2	YGL101W
Hddc2	YBR242W
Hddc2	YGL101W
Edem1	YHR204W
Edem1	YHR204W
Tmem56	YPR114W
Tmem56	YJR116W
Tmem56	YPR114W
Tmem56	YJR116W
Tmem56	YPR114W
Tmem56	YJR116W
Tmem56	YPR114W
Tmem56	YJR116W
Tmem56	YPR114W
Tmem56	YJR116W
Tubgcp3	YNL126W
Tubgcp3	YNL126W
Dld	YFL018C
Surf1	YGR112W
Polr2h	YOR224C
Polr2h	YOR224C
Polr2h	YOR224C
Polr2h	YOR224C
Arpc3	YLR370C
Arpc3	YLR370C
Arpc3	YLR370C
Arpc3	YLR370C
Arpc3	YLR370C
Rars2	YDR341C
Rars2	YHR091C
Rars2	YDR341C
Rars2	YHR091C
Zfp36l1	YLR136C
Zfp36l1	YDR151C
Zfp36l1	YLR136C
Zfp36l1	YDR151C
Zfp36l1	YLR136C
Zfp36l1	YDR151C
Zfp36l1	YLR136C
Zfp36l1	YDR151C
Cstf2t	YGL044C
Cstf2	YGL044C
Cstf2	YGL044C
Cstf2	YGL044C
Cstf2	YGL044C
Cstf2	YGL044C
Cstf2	YGL044C
Ptpn9	YOR208W
Eif2a	YGR054W
Eif2a	YGR054W
Ttk	YDL028C
Ttk	YDL028C
Ttk	YDL028C
Naa15	YDL040C
Naa16	YDL040C
Naa16	YDL040C
Naa15	YDL040C
Naa15	YDL040C
Naa15	YDL040C
0610009B22Rik	YBR254C
0610009B22Rik	YBR254C
Trappc2	YBR254C
Trappc2	YBR254C
Trappc2	YBR254C
Rpl7	YPL198W
Rpl7	YGL076C
Rpl7	YPL198W
Rpl7	YGL076C
Coq4	YDR204W
Coq4	YDR204W
Coq4	YDR204W
Coq4	YDR204W
Rps16	YMR143W
Rps16	YDL083C
Mrpl27	YNL005C
Rps4x	YHR203C
Rps4x	YJR145C
Gm15013	YHR203C
Gm15013	YJR145C
Trrap	YHR099W
Trrap	YHR099W
Trrap	YHR099W
Trrap	YHR099W
Trrap	YHR099W
Coasy	YGR277C
Coasy	YGR277C
Pigg	YJL062W
Pigg	YJL062W
Pigg	YJL062W
Pigl	YMR281W
Mon1b	YGL124C
Mon1b	YGL124C
Mon1a	YGL124C
Mon1a	YGL124C
Yipf7	YGR172C
Yipf7	YGR172C
Yipf5	YGR172C
Wdr44	YMR102C
Wdr44	YKL121W
Wdr44	YMR102C
Wdr44	YKL121W
Tsg101	YCL008C
Tsg101	YCL008C
Tsg101	YCL008C
Tsg101	YCL008C
Tsg101	YCL008C
Tsg101	YCL008C
Esd	YJL068C
Esd	YJL068C
Esd	YJL068C
Esd	YJL068C
Esd	YJL068C
Rpl38	YLR325C
Rpl38	YLR325C
Rpl38	YLR325C
Rpl38	YLR325C
Osgepl1	YDL104C
Osgepl1	YDL104C
