CG5589	YGL171W
CG5254	YOR222W
CG5254	YPL134C
CG5254	YOR222W
CG5254	YPL134C
CG1575	YHR085W
CG1575	YHR085W
CG11474	YMR027W
CG11474	YMR027W
CPT2	YAR035W
CG42302	YGR181W
Tim13	YGR181W
CG34132	YGR181W
mio	YBL104C
Mat1	YDR460W
CG1418	YNL044W
RagC-D	YGR163W
CG7206	YOR166C
CG7206	YOR166C
CG42376	YMR244C-A
CG42376	YMR244C-A
prel	YLR193C
prel	YLR193C
CG16965	YPR026W
cn	YBL098W
mdlc	YLR323C
CG14057	YAL033W
CG14057	YAL033W
Sod1	YJR104C
Sod1	YJR104C
LeuRS	YPL160W
LeuRS	YPL160W
CG42381	YMR194C-B
Rpb10	YOR210W
Ccs	YMR038C
Ccs	YMR038C
Mys45A	YGR245C
mRpL46	YNL252C
bonsai	YDR337W
CG3735	YIL091C
CG3735	YIL091C
su(f)	YMR061W
su(f)	YMR061W
su(f)	YMR061W
Rpn3	YER021W
Rpn3	YER021W
Sec5	YDR166C
Prosbeta3	YER094C
FIG4	YNL325C
Lsm12	YHR121W
Ranbp9	YGL241W
Ranbp9	YGL241W
TyrRS	YGR185C
Tgs1	YPL157W
CG6762	YKL086W
CG6762	YKL086W
CG6762	YKL086W
CG6762	YKL086W
CG4603	YFL044C
CG4603	YFL044C
CG4603	YFL044C
Rpt1	YKL145W
Prosalpha5	YGR253C
Prosalpha5	YGR253C
Rat1	YOR048C
Rat1	YOR048C
CG1142	YLR051C
CG11257	YMR073C
CG12498	YGL244W
Rtf1	YGL244W
Rtf1	YGL244W
Spt6	YGR116W
Spt6	YGR116W
Taf2	YCR042C
Taf2	YCR042C
Vps35	YJL154C
Vps35	YJL154C
CG8078	YGL211W
CG33303	YJL002C
CG33303	YJL002C
mt:CoIII	Q0275
Mcm5	YLR274W
Spat	YFL030W
Ts	YOR074C
Ts	YOR074C
CG2875	YPR144C
CG2875	YPR144C
CG2875	YPR144C
CG11899	YOR184W
l(2)09851	YMR131C
l(2)09851	YMR131C
Rpn1	YHR027C
RnrL	YER070W
RnrL	YIL066C
RIOK1	YOR119C
RIOK1	YOR119C
Sf3a2	YDL043C
fa2h	YMR272C
Upf2	YHR077C
CG5287	YBR243C
CG9286	YDR361C
Urm1	YIL008W
CG9596	YNL062C
CG9596	YNL062C
CG9596	YNL062C
l(1)G0045	YNL221C
CCT8	YJL008C
CG11586	YDL098C
CG11586	YDL098C
raptor	YHR186C
raptor	YHR186C
Impbeta11	YPL125W
Sec8	YPR055W
Vps60	YDR486C
Vps60	YDR486C
Psf2	YJL072C
Psf2	YJL072C
rngo	YER143W
rngo	YER143W
CG6686	YOR308C
CG6686	YOR308C
CG12321	YKL206C
CG14543	YLR435W
GatA	YMR293C
Cyt-c1	YOR065W
Cyt-c1	YOR065W
p115	YDL058W
p115	YDL058W
Arp6	YLR085C
MetRS-m	YGR171C
MetRS-m	YGR171C
MetRS-m	YGR171C
RpI1	YOR341W
CG10053	YLR271W
CG10053	YLR271W
pelo	YCL001W-A
pelo	YNL001W
CG9799	YLR409C
mRpL41	YBR282W
Mettl14	YCL055W
CG5068	YHR075C
CG5068	YHR075C
eIF3a	YBR079C
eIF3a	YBR079C
Suv3	YPL029W
Suv3	YPL029W
CG7275	YLL011W
Vps15	YBR097W
Vps15	YBR097W
Vps15	YBR097W
CG9578	YPR040W
CG10463	YLR401C
shtd	YNL172W
CG8005	YHR068W
Ipk2	YDR173C
ste14	YDR410C
ste14	YDR410C
Rpb4	YJL140W
DENR	YJR014W
DENR	YJR014W
CG15014	YGL232W
Wdr82	YKL018W
CG1671	YLR222C
Uba3	YPR066W
Nnp-1	YDR087C
CG7950	YKL195W
CG7950	YKL195W
Nsun5	YNL022C
RfC38	YBR087W
RfC38	YBR087W
Cap-G	YDR325W
Cap-G	YDR325W
CG4752	YKL215C
Pdxk	YEL029C
Pdxk	YNR027W
mei-41	YBR136W
DNApol-eta	YDR419W
Upf1	YMR080C
Upf1	YMR080C
CG10932	YPL028W
CG10932	YPL028W
IleRS-m	YPL040C
mgr	YGR078C
CG7791	YKL134C
Nle	YCR072C
Tap42	YMR028W
CG11134	YJR024C
CG11134	YJR024C
psidin	YOL076W
Atg3	YNR007C
Ost48	YEL002C
mt:CoII	Q0250
mt:CoI	Q0045
mt:CoI	Q0070
ProRS-m	YER087W
ProRS-m	YER087W
arg	YPL111W
Xpac	YMR201C
CG14511	YEL004W
Efr	YEL004W
Efr	YEL004W
CG3500	YHR181W
CG3500	YHR181W
COX6AL	YGL191W
levy	YGL191W
levy	YGL191W
mRpL22	YNL177C
CG4942	YGR062C
RhoGAP19D	YER155C
RhoGAP19D	YER155C
RhoGAP19D	YER155C
RhoGAP19D	YER155C
RhoGAP19D	YER155C
CG2091	YOR173W
CG2091	YLR270W
CG1116	YDR137W
CG1116	YDR137W
CG1116	YDR137W
DppIII	YOL057W
DppIII	YOL057W
RagA-B	YML121W
Hil	YDL117W
Hil	YDL117W
Tom7	YNL070W
Tom7	YNL070W
CG33785	YDR045C
mRpL47	YLR439W
DNApol-epsilon255	YNL262W
Ns3	YGL099W
Ns3	YGL099W
CG6015	YDR364C
Tfb5	YDR079C-A
Gle1	YDL207W
CG12325	YCR057C
CG12325	YCR057C
Rbm13	YAL025C
Rbm13	YAL025C
CG13625	YGL174W
kz	YMR128W
kz	YMR128W
Tsr1	YDL060W
Tor	YJR066W
Tor	YKL203C
Tor	YJR066W
Tor	YKL203C
kin17	YOR077W
Mat89Ba	YGR090W
CG12608	YKL021C
CG9123	YKL021C
CG7218	YER140W
CG7218	YER140W
CG7839	YDR060W
Nmd3	YHR170W
mt:ATPase6	Q0085
Spx	YOR319W
Uba2	YDR390C
Orc2	YBR060C
betaggt-I	YGL155W
betaggt-I	YGL155W
eIF6	YPR016C
RpL24-like	YLR009W
Snm1	YMR137C
eIF3i	YMR146C
Cse1	YGL238W
CG5131	YNR020C
eIF2beta	YPL237W
CG5728	YMR229C
Arp5	YNL059C
Arp5	YNL059C
l(1)G0004	YOR145C
mRpL34	YDR115W
CCT4	YDL143W
Pfdn2	YEL003W
Pfdn2	YEL003W
Prosbeta4	YER012W
Prosbeta4	YER012W
CG1542	YKL172W
Ssrp	YML069W
Hira	YBL008W
Hel89B	YPL082C
Hel89B	YPL082C
Sf3b3	YML049C
Sf3b3	YML049C
l(2)34Fd	YGR145W
CG9154	YGR001C
CG9154	YGR001C
Prosbeta6	YBL041W
CG7382	YGR033C
ste24a	YJR117W
CG6712	YHR088W
Mcm7	YBR202W
CG6841	YBR055C
CG6841	YBR055C
dre4	YGL207W
dre4	YGL207W
Sgt1	YOR057W
CG8043	YJR122W
EMC3	YKL207W
Alg14	YBR070C
CG5214	YDR148C
Prosbeta1	YJL001W
betaCOP	YDR238C
Taf10b	YDR167W
Taf10	YDR167W
CG3397	YMR041C
CG12224	YMR041C
CG12224	YMR041C
CG18547	YMR041C
Spt-I	YMR296C
Spt-I	YMR296C
Spt-I	YMR296C
Vps39	YDL077C
Vps36	YLR417W
NC2beta	YDR397C
dbe	YCL059C
CG8414	YLL035W
ksh	YNL024C-A
Bem46	YNL320W
CG10222	YOR262W
CG10222	YOR262W
CG5380	YNR003C
CG5380	YNR003C
Rexo5	YGR276C
Rexo5	YGR276C
fand	YDR416W
CG4658	YOR118W
CG4658	YOR118W
CG4658	YOR118W
CG4658	YOR118W
CG4658	YOR118W
CG17565	YDL090C
mei-9	YPL022W
mei-9	YPL022W
CG3534	YGR194C
CG3803	YER141W
Hat1	YPL001W
Hat1	YPL001W
CG7741	YGR093W
CG7741	YGR093W
CG7741	YGR093W
Ykt6	YKL196C
Pex14	YGL153W
DNApol-alpha180	YNL102W
CG15283	YBR269C
Sirup	YBR269C
Sirup	YBR269C
CG9515	YOR111W
CG9515	YOR111W
CG1440	YNL239W
CG1440	YNL239W
CG1440	YNL239W
CG1440	YNL239W
bs	YMR042W
bs	YMR043W
bs	YMR042W
bs	YMR043W
bs	YMR042W
bs	YMR043W
metl	YOR239W
metl	YOR239W
rictor	YER093C
rictor	YER093C
rictor	YER093C
Pex23	YER046W
TfIIEalpha	YKL028W
Tom70	YHR117W
Tom70	YNL121C
Tom70	YHR117W
Tom70	YNL121C
Tom70	YHR117W
Tom70	YNL121C
CG10055	YIL104C
CG9386	YPL030W
Wdr24	YOL138C
Wdr24	YOL138C
alpha-Man-Ia	YLR057W
na	YGR217W
na	YGR217W
Taf13	YML098W
Phf5a	YPR094W
CG10184	YEL046C
Haspin	YGL021W
Haspin	YBL009W
CG13018	YJR034W
Tango14	YDL193W
Tango14	YDL193W
CG3587	YKL110C
CG6073	YGR187C
CG6073	YGR187C
RpLP0-like	YKL009W
bys	YBR247C
Mcm2	YBL023C
CG11583	YOL077C
Prosbeta7	YFR050C
Prosbeta7	YFR050C
CG17514	YGL195W
CG17514	YGL195W
TfIIFbeta	YGR005C
CG32318	YDR013W
Psf1	YDR013W
CG5608	YLR386W
mr	YLR127C
CG9246	YOR206W
CG8635	YOR091W
CG8635	YOR091W
CG7637	YHR072W-A
CG17168	YLR016C
CG4957	YGR021W
Prosalpha7	YOR362C
CG3224	YLR074C
CG5033	YMR049C
Sas10	YDL153C
CG11417	YDR365C
PIG-S	YDR434W
Rrp42	YDL111C
CG9536	YOL107W
CG9536	YOL107W
CG7639	YNL026W
CCT7	YJL111W
peng	YDR496C
mad2	YJL030W
ox	YGR183C
Cap-D2	YLR272C
CG6106	YIR027C
CG6106	YIR027C
U3-55K	YPR137W
Dbp73D	YNR038W
pch2	YBR186W
pch2	YBR186W
CG33635	YBL102W
CG4554	YBL004W
CG30108	YKL053C-A
CG30109	YKL053C-A
Ip259	YER126C
Ip259	YER126C
CG4338	YOR006C
CG4866	YHR148W
CCT2	YIL142W
PIG-M	YJR013W
PIG-M	YJR013W
CG6230	YEL031W
Cpsf100	YLR115W
Yeti	YBR231C
Yeti	YBR231C
e	YBR115C
Mcm6	YGL201C
Rev1	YOR346W
CG17904	YGL091C
CG42498	YKR095W-A
Sf3b1	YMR288W
Sf3b1	YMR288W
Caf1-105	YML102W
CG13097	YJR002W
Slik	YOL113W
Slik	YOL113W
Slik	YOL113W
Slik	YOL113W
Slik	YOL113W
Slik	YOL113W
Ctr9	YOL145C
Ctr9	YOL145C
CG12034	YER019W
mRpS6	YKL003C
mRpS6	YKL003C
CG7519	YPL225W
CG7519	YPL225W
tam	YOR330C
cdm	YGL016W
cdm	YGL016W
CG4553	YNL213C
cag	YDR081C
cag	YDR081C
LTV1	YKL143W
LTV1	YKL143W
Chrac-14	YDR121W
CG7728	YPL217C
dor	YLR148W
CG16824	YLR262C-A
CG13364	YLR262C-A
Ns2	YNR053C
DNApol-alpha60	YKL045W
CG1234	YLR002C
SMC3	YJL074C
CG32409	YOR294W
mRpL1	YDR116C
CG11788	YCL016C
p23	YKL117W
p23	YKL117W
CG8064	YLR129W
CG8311	YMR013C
CG32708	YNR054C
CG1789	YKL099C
CG7006	YPL211W
CG8939	YCL054W
noi	YDL030W
CG9004	YLR336C
Rpn11	YFR004W
Taf5	YBR198C
Rpb7	YDR404C
CG7988	YLR412W
Atu	YOR123C
agt	YDL200C
agt	YDL200C
Nprl2	YEL062W
Fitm	YGL126W
Fitm	YGL126W
Tango6	YMR185W
CG10495	YLR405W
AsnRS	YHR019C
AsnRS	YHR019C
Sdhaf3	YDR511W
Exo84	YBR102C
Exo84	YBR102C
CG5500	YPL107W
MrgBP	YNL136W
mRRF1	YHR038W
Mettl3	YGL192W
CG18596	YDL112W
Bdp1	YNL039W
Bdp1	YNL039W
CG11695	YPR186C
CG11695	YPR186C
CG11696	YPR186C
CG8301	YPR186C
CG31321	YJL163C
CG15890	YJL163C
CG15890	YJL163C
srl	YHL024W
srl	YHL024W
srl	YHL024W
CG13773	YOR340C
Pex13	YLR191W
EndoG	YJL208C
elg1	YOR144C
elg1	YOR144C
elg1	YOR144C
Gyf	YPL105C
Gyf	YPL105C
Gyf	YPL105C
Gyf	YPL105C
CG4318	YPR013C
PIG-Z	YOR149C
e(y)2	YBR111W-A
e(y)2b	YBR111W-A
e(y)2b	YBR111W-A
CG11562	YER058W
Naam	YGL037C
Naam	YGL037C
CG3594	YDL213C
CG32075	YKR063C
CG32075	YKR063C
CG7420	YAL020C
CG7420	YAL020C
Nse4	YDL105W
Nse4	YDL105W
CG10324	YOR148C
