AT3G09720	CG5589
AT2G03260	CG10481
AT2G03260	CG7536
AT2G03260	CG7536
AT2G03260	CG7536
AT2G03260	CG7536
AT2G03260	CG10483
AT2G03240	CG2901
AT2G03240	CG10481
AT2G03240	CG7536
AT2G03240	CG7536
AT2G03240	CG7536
AT2G03240	CG7536
AT2G03240	CG10483
AT1G14040	CG2901
AT1G14040	CG10481
AT1G14040	CG7536
AT1G14040	CG7536
AT1G14040	CG7536
AT1G14040	CG7536
AT1G14040	CG10483
AT2G03250	CG2901
AT2G03250	CG10481
AT2G03250	CG7536
AT2G03250	CG7536
AT2G03250	CG7536
AT2G03250	CG7536
AT2G03250	CG10483
AT4G25350	CG2901
AT4G25350	CG10481
AT4G25350	CG7536
AT4G25350	CG7536
AT4G25350	CG7536
AT4G25350	CG7536
AT4G25350	CG10483
AT1G35350	CG2901
AT1G35350	CG10481
AT1G35350	CG7536
AT1G35350	CG7536
AT1G35350	CG7536
AT1G35350	CG7536
AT1G35350	CG10483
AT1G26730	CG2901
AT1G26730	CG10481
AT1G26730	CG7536
AT1G26730	CG7536
AT1G26730	CG7536
AT1G26730	CG7536
AT1G26730	CG10483
AT1G69480	CG2901
AT1G69480	CG10481
AT1G69480	CG7536
AT1G69480	CG7536
AT1G69480	CG7536
AT1G69480	CG7536
AT1G69480	CG10483
AT3G29060	CG2901
AT3G29060	CG10481
AT3G29060	CG7536
AT3G29060	CG7536
AT3G29060	CG7536
AT3G29060	CG7536
AT3G29060	CG10483
AT3G23430	CG2901
AT3G23430	CG10481
AT3G23430	CG7536
AT3G23430	CG7536
AT3G23430	CG7536
AT3G23430	CG7536
AT3G23430	CG10483
AT1G68740	CG2901
AT1G68740	CG10481
AT1G68740	CG7536
AT1G68740	CG7536
AT1G68740	CG7536
AT1G68740	CG7536
AT1G68740	CG10483
AT4G31580	Rbp1-like
AT4G31580	Rbp1-like
AT4G31580	Rbp1-like
AT4G31580	Rbp1
AT4G31580	Rbp1
AT4G31580	x16
AT4G31580	x16
AT2G24590	Rbp1-like
AT2G24590	Rbp1-like
AT2G24590	Rbp1-like
AT2G24590	Rbp1
AT2G24590	Rbp1
AT2G24590	x16
AT2G24590	x16
AT1G23860	Rbp1-like
AT1G23860	Rbp1-like
AT1G23860	Rbp1-like
AT1G23860	Rbp1
AT1G23860	Rbp1
AT1G23860	x16
AT1G23860	x16
AT1G25420	CG10103
AT1G25420	CG10103
AT1G25420	CG10103
AT1G25420	CG10103
AT1G25420	CG10103
AT1G25420	CG10103
AT1G34220	CG10103
AT1G34220	CG10103
AT1G34220	CG10103
AT1G34220	CG10103
AT1G34220	CG10103
AT1G34220	CG10103
AT1G67430	RpL17
AT1G67430	RpL17
AT1G67430	RpL17
AT1G67430	RpL17
AT1G67430	RpL17
AT1G27400	RpL17
AT1G27400	RpL17
AT1G27400	RpL17
AT1G27400	RpL17
AT1G27400	RpL17
AT1G31812	CG8498
AT1G31812	CG8498
AT1G31812	CG8628
AT1G31812	CG8628
AT1G31812	CG8629
AT1G31812	CG15829
AT1G31812	CG15829
AT1G31812	CG5804
AT1G31812	Dbi
AT1G31812	Dbi
AT4G08520	zetaCOP
AT4G08520	zetaCOP
AT4G08520	zetaCOP
AT3G09800	zetaCOP
AT3G09800	zetaCOP
AT3G09800	zetaCOP
AT1G60970	zetaCOP
AT1G60970	zetaCOP
AT1G60970	zetaCOP
AT1G63440	ATP7
AT1G63440	ATP7
AT5G44790	ATP7
AT5G44790	ATP7
AT1G80460	CG1271
AT1G80460	CG1271
AT1G80460	CG1271
AT1G80460	CG1271
AT1G80460	Gk1
AT1G80460	Gk1
AT1G80460	Gk2
AT1G80460	Gk2
AT1G80460	Gk2
AT1G80460	Gk2
AT1G80460	Gk2
AT1G80460	Gk2
AT2G22730	spin
AT2G22730	spin
AT2G22730	spin
AT2G22730	spin
AT2G22730	spin
AT5G64500	spin
AT5G64500	spin
AT5G64500	spin
AT5G64500	spin
AT5G64500	spin
AT5G65687	spin
AT5G65687	spin
AT5G65687	spin
AT5G65687	spin
AT5G65687	spin
AT4G18300	eIF2Bepsilon
AT4G18300	eIF2Bepsilon
AT2G34970	eIF2Bepsilon
AT2G34970	eIF2Bepsilon
AT3G02270	eIF2Bepsilon
AT3G02270	eIF2Bepsilon
AT3G57480	CG12795
AT2G41835	CG12795
AT5G48205	CG12795
AT3G28210	CG12795
AT4G27940	CG2616
AT4G27940	CG2616
AT4G27940	Shawn
AT4G27940	Shawn
AT4G27940	Shawn
AT4G27940	Shawn
AT2G46320	CG2616
AT2G46320	CG2616
AT2G46320	Shawn
AT2G46320	Shawn
AT2G46320	Shawn
AT2G46320	Shawn
AT3G23810	AhcyL1
AT3G23810	AhcyL2
AT3G23810	AhcyL2
AT3G23810	Ahcy
AT3G23810	Ahcy
AT3G23810	Ahcy
AT4G13940	AhcyL1
AT4G13940	AhcyL2
AT4G13940	AhcyL2
AT4G13940	Ahcy
AT4G13940	Ahcy
AT4G13940	Ahcy
AT3G54230	CG4887
AT3G54230	CG4887
AT3G54230	CG4896
AT3G54230	CG4896
AT3G54230	CG4896
AT3G54230	CG4896
AT3G54230	CG4896
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT3G54840	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT5G45130	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G19640	Rab5
AT4G05530	CG10672
AT4G17390	RpL15
AT4G17390	RpL15
AT4G17390	RpL15
AT4G17390	RpL15
AT4G17390	RpL15
AT4G17390	RpL15
AT4G17390	RpL15
AT4G17390	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G16720	RpL15
AT4G17830	CG17337
AT4G17830	CG17337
AT4G34030	Mccc2
AT5G07920	Dgk
AT5G07920	Dgk
AT5G07920	Dgk
AT5G07920	Dgk
AT5G07920	Dgk
AT5G07920	Dgk
AT5G07920	Dgk
AT5G63770	Dgk
AT5G63770	Dgk
AT5G63770	Dgk
AT5G63770	Dgk
AT5G63770	Dgk
AT5G63770	Dgk
AT5G63770	Dgk
AT5G11860	CG5830
AT5G11860	CG5830
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G01760	Adar
AT1G12360	Rop
AT1G12360	Rop
AT4G12120	Rop
AT4G12120	Rop
AT1G02010	Rop
AT1G02010	Rop
AT3G58600	CG9132
AT3G58600	CG9132
AT3G58600	CG9132
AT1G03900	CG9132
AT1G03900	CG9132
AT1G03900	CG9132
AT1G09660	how
AT1G09660	how
AT1G09660	how
AT1G09660	how
AT1G09660	how
AT1G09660	how
AT3G08620	how
AT3G08620	how
AT3G08620	how
AT3G08620	how
AT3G08620	how
AT3G08620	how
AT2G38610	how
AT2G38610	how
AT2G38610	how
AT2G38610	how
AT2G38610	how
AT2G38610	how
AT5G56140	how
AT5G56140	how
AT5G56140	how
AT5G56140	how
AT5G56140	how
AT5G56140	how
AT4G26480	how
AT4G26480	how
AT4G26480	how
AT4G26480	how
AT4G26480	how
AT4G26480	how
AT1G11860	CG6415
AT3G63460	Sec31
AT3G63460	Sec31
AT3G63460	Sec31
AT3G63460	Sec31
AT1G18830	Sec31
AT1G18830	Sec31
AT1G18830	Sec31
AT1G18830	Sec31
AT1G21640	CG6145
AT1G21640	CG6145
AT1G21640	CG6145
AT1G21640	CG6145
AT1G21640	CG6145
AT1G21640	CG33156
AT1G21640	CG33156
AT1G21640	CG33156
AT1G21640	CG33156
AT1G21640	CG33156
AT3G21070	CG6145
AT3G21070	CG6145
AT3G21070	CG6145
AT3G21070	CG6145
AT3G21070	CG6145
AT3G21070	CG33156
AT3G21070	CG33156
AT3G21070	CG33156
AT3G21070	CG33156
AT3G21070	CG33156
AT1G78050	Pglym87
AT1G78050	Pglym78
AT1G78050	Pglym78
AT1G78050	Pglym78
AT1G78050	CG7059
AT1G78050	CG7059
AT1G78050	CG7059
AT1G22170	Pglym87
AT1G22170	Pglym78
AT1G22170	Pglym78
AT1G22170	Pglym78
AT1G22170	CG7059
AT1G22170	CG7059
AT1G22170	CG7059
AT5G57815	COX6B
AT5G57815	COX6B
AT5G57815	COX6B
AT5G57815	COX6B
AT4G28060	COX6B
AT4G28060	COX6B
AT4G28060	COX6B
AT4G28060	COX6B
AT1G22450	COX6B
AT1G22450	COX6B
AT1G22450	COX6B
AT1G22450	COX6B
AT1G32710	COX6B
AT1G32710	COX6B
AT1G32710	COX6B
AT1G32710	COX6B
AT3G59500	CG5484
AT3G59500	CG5484
AT3G59500	CG5484
AT1G30890	CG5484
AT1G30890	CG5484
AT1G30890	CG5484
AT2G25050	DAAM
AT2G25050	DAAM
AT2G25050	DAAM
AT2G25050	DAAM
AT2G25050	DAAM
AT2G25050	DAAM
AT3G32410	DAAM
AT3G32410	DAAM
AT3G32410	DAAM
AT3G32410	DAAM
AT3G32410	DAAM
AT3G32410	DAAM
AT1G42980	DAAM
AT1G42980	DAAM
AT1G42980	DAAM
AT1G42980	DAAM
AT1G42980	DAAM
AT1G42980	DAAM
AT3G32400	DAAM
AT3G32400	DAAM
AT3G32400	DAAM
AT3G32400	DAAM
AT3G32400	DAAM
AT3G32400	DAAM
AT5G58160	DAAM
AT5G58160	DAAM
AT5G58160	DAAM
AT5G58160	DAAM
AT5G58160	DAAM
AT5G58160	DAAM
AT1G31810	DAAM
AT1G31810	DAAM
AT1G31810	DAAM
AT1G31810	DAAM
AT1G31810	DAAM
AT1G31810	DAAM
AT5G07740	DAAM
AT5G07740	DAAM
AT5G07740	DAAM
AT5G07740	DAAM
AT5G07740	DAAM
AT5G07740	DAAM
AT5G07650	DAAM
AT5G07650	DAAM
AT5G07650	DAAM
AT5G07650	DAAM
AT5G07650	DAAM
AT5G07650	DAAM
AT5G07760	DAAM
AT5G07760	DAAM
AT5G07760	DAAM
AT5G07760	DAAM
AT5G07760	DAAM
AT5G07760	DAAM
AT5G07780	DAAM
AT5G07780	DAAM
AT5G07780	DAAM
AT5G07780	DAAM
AT5G07780	DAAM
AT5G07780	DAAM
AT5G07770	DAAM
AT5G07770	DAAM
AT5G07770	DAAM
AT5G07770	DAAM
AT5G07770	DAAM
AT5G07770	DAAM
AT3G32420	DAAM
AT3G32420	DAAM
AT3G32420	DAAM
AT3G32420	DAAM
AT3G32420	DAAM
AT3G32420	DAAM
AT1G45332	mEFG1
AT2G45030	mEFG1
AT1G62750	mRRF2
AT1G62750	mRRF2
AT1G54140	e(y)1
AT1G67420	CG10073
AT1G67420	CG10073
AT1G67420	CG10081
AT1G67420	CG10081
AT1G67420	CG30049
AT1G67420	CG30047
AT1G67420	CG30043
AT1G67420	CG33012
AT1G67420	CG13160
AT1G67420	CG13160
AT1G67420	CG10051
AT1G67420	CG9416
AT1G67420	CG9416
AT1G67420	CG11961
AT1G67420	CG11961
AT1G67420	CG11961
AT1G67420	CG10062
AT1G67420	CG10062
AT1G67420	CG10062
AT5G20660	CG10073
AT5G20660	CG10073
AT5G20660	CG10081
AT5G20660	CG10081
AT5G20660	CG30049
AT5G20660	CG30047
AT5G20660	CG30043
AT5G20660	CG33012
AT5G20660	CG13160
AT5G20660	CG13160
AT5G20660	CG10051
AT5G20660	CG9416
AT5G20660	CG9416
AT5G20660	CG11961
AT5G20660	CG11961
AT5G20660	CG11961
AT5G20660	CG10062
AT5G20660	CG10062
AT5G20660	CG10062
AT1G78690	Taz
AT1G78690	Taz
AT1G78690	Taz
AT1G78690	Taz
AT2G27480	CG17765
AT2G27480	Alg-2
AT5G04170	CG17765
AT5G04170	Alg-2
AT3G10300	CG17765
AT3G10300	Alg-2
AT3G05280	CG4645
AT3G05280	CG4645
AT3G05280	CG4645
AT5G27490	CG4645
AT5G27490	CG4645
AT5G27490	CG4645
AT2G39805	CG4645
AT2G39805	CG4645
AT2G39805	CG4645
AT5G01600	Fer3HCH
AT3G56090	Fer3HCH
AT2G40300	Fer3HCH
AT3G11050	Fer3HCH
AT3G06670	flfl
AT3G06670	flfl
AT3G06670	flfl
AT5G49390	flfl
AT5G49390	flfl
AT5G49390	flfl
AT3G11220	CG6907
AT3G11220	CG6907
AT3G11620	CG9186
AT3G11620	CG9186
AT3G48330	Pcmt
AT3G48330	Pcmt
AT5G50240	Pcmt
AT5G50240	Pcmt
AT5G41520	RpS10b
AT5G41520	RpS10b
AT5G41520	RpS10b
AT5G41520	RpS10b
AT5G41520	RpS10a
AT5G52650	RpS10b
AT5G52650	RpS10b
AT5G52650	RpS10b
AT5G52650	RpS10b
AT5G52650	RpS10a
AT4G25740	RpS10b
AT4G25740	RpS10b
AT4G25740	RpS10b
AT4G25740	RpS10b
AT4G25740	RpS10a
AT4G34490	capt
AT4G34490	capt
AT4G34490	capt
AT5G37510	ND-75
AT5G37510	ND-75
AT5G49530	Sin
AT5G49530	Sin
AT1G01230	ORMDL
AT5G42000	ORMDL
AT1G09330	CG5021
AT1G09330	CG5021
AT1G09330	CG5021
AT1G09330	CG5021
AT2G27810	CG6293
AT2G27810	CG6293
AT4G38050	CG6293
AT4G38050	CG6293
AT2G05760	CG6293
AT2G05760	CG6293
AT2G34190	CG6293
AT2G34190	CG6293
AT2G26510	CG6293
AT2G26510	CG6293
AT1G10540	CG6293
AT1G10540	CG6293
AT1G60030	CG6293
AT1G60030	CG6293
AT5G49990	CG6293
AT5G49990	CG6293
AT5G62890	CG6293
AT5G62890	CG6293
AT1G49960	CG6293
AT1G49960	CG6293
AT5G25420	CG6293
AT5G25420	CG6293
AT1G65550	CG6293
AT1G65550	CG6293
AT1G54160	Nf-YA
AT3G14020	Nf-YA
AT1G72830	Nf-YA
AT1G17590	Nf-YA
AT2G34720	Nf-YA
AT1G30500	Nf-YA
AT3G20910	Nf-YA
AT5G12840	Nf-YA
AT4G19010	CG6178
AT4G19010	pdgy
AT4G19010	pdgy
AT4G19010	pdgy
AT4G19010	pdgy
AT1G20500	CG6178
AT1G20500	pdgy
AT1G20500	pdgy
AT1G20500	pdgy
AT1G20500	pdgy
AT1G20490	CG6178
AT1G20490	pdgy
AT1G20490	pdgy
AT1G20490	pdgy
AT1G20490	pdgy
AT5G38120	CG6178
AT5G38120	pdgy
AT5G38120	pdgy
AT5G38120	pdgy
AT5G38120	pdgy
AT1G20510	CG6178
AT1G20510	pdgy
AT1G20510	pdgy
AT1G20510	pdgy
AT1G20510	pdgy
AT1G20480	CG6178
AT1G20480	pdgy
AT1G20480	pdgy
AT1G20480	pdgy
AT1G20480	pdgy
AT5G63380	CG6178
AT5G63380	pdgy
AT5G63380	pdgy
AT5G63380	pdgy
AT5G63380	pdgy
AT4G05160	CG6178
AT4G05160	pdgy
AT4G05160	pdgy
AT4G05160	pdgy
AT4G05160	pdgy
AT1G65060	CG6178
AT1G65060	pdgy
AT1G65060	pdgy
AT1G65060	pdgy
AT1G65060	pdgy
AT1G51680	CG6178
AT1G51680	pdgy
AT1G51680	pdgy
AT1G51680	pdgy
AT1G51680	pdgy
AT3G21240	CG6178
AT3G21240	pdgy
AT3G21240	pdgy
AT3G21240	pdgy
AT3G21240	pdgy
AT3G21230	CG6178
AT3G21230	pdgy
AT3G21230	pdgy
AT3G21230	pdgy
AT3G21230	pdgy
AT1G62940	CG6178
AT1G62940	pdgy
AT1G62940	pdgy
AT1G62940	pdgy
AT1G62940	pdgy
AT4G19560	CycK
AT4G19560	CycK
AT4G19560	CycK
AT4G19600	CycK
AT4G19600	CycK
AT4G19600	CycK
AT5G45190	CycK
AT5G45190	CycK
AT5G45190	CycK
AT1G35440	CycK
AT1G35440	CycK
AT1G35440	CycK
AT1G27630	CycK
AT1G27630	CycK
AT1G27630	CycK
AT1G48090	Vps13
AT1G48090	Vps13
AT4G17140	Vps13
AT4G17140	Vps13
AT3G01540	CG7878
AT1G55150	Rm62
AT1G55150	Rm62
AT1G55150	Rm62
AT1G55150	Rm62
AT1G55150	Rm62
AT1G55150	Rm62
AT1G55150	Rm62
AT1G55150	CG10077
AT5G63120	Rm62
AT5G63120	Rm62
AT5G63120	Rm62
AT5G63120	Rm62
AT5G63120	Rm62
AT5G63120	Rm62
AT5G63120	Rm62
AT5G63120	CG10077
AT1G58230	rg
AT1G58230	rg
AT1G58230	rg
AT1G58230	rg
AT1G58230	rg
AT1G58230	rg
AT1G58230	rg
AT2G44150	NSD
AT2G44150	NSD
AT3G59960	NSD
AT3G59960	NSD
AT4G30860	NSD
AT4G30860	NSD
AT2G13810	CG6950
AT2G13810	CG6950
AT2G13810	CG6950
AT2G13810	CG6950
AT1G77670	CG6950
AT1G77670	CG6950
AT1G77670	CG6950
AT1G77670	CG6950
AT5G48030	l(2)tid
AT5G48030	l(2)tid
AT5G48030	l(2)tid
AT5G48030	l(2)tid
AT5G48030	l(2)tid
AT1G80030	l(2)tid
AT1G80030	l(2)tid
AT1G80030	l(2)tid
AT1G80030	l(2)tid
AT1G80030	l(2)tid
AT3G17830	l(2)tid
AT3G17830	l(2)tid
AT3G17830	l(2)tid
AT3G17830	l(2)tid
AT3G17830	l(2)tid
AT2G22360	l(2)tid
AT2G22360	l(2)tid
AT2G22360	l(2)tid
AT2G22360	l(2)tid
AT2G22360	l(2)tid
AT4G39960	l(2)tid
AT4G39960	l(2)tid
AT4G39960	l(2)tid
AT4G39960	l(2)tid
AT4G39960	l(2)tid
AT4G30370	mura
AT4G30370	mura
AT4G30370	mura
AT2G18670	mura
AT2G18670	mura
AT2G18670	mura
AT5G13780	vnc
AT5G13780	vnc
AT5G13780	vnc
AT5G13780	vnc
AT5G13780	vnc
AT2G44140	Atg4a
AT2G44140	Atg4a
AT3G59950	Atg4a
AT3G59950	Atg4a
AT4G00840	CG1407
AT4G00840	CG1407
AT4G00840	CG1407
AT4G00840	CG1407
AT4G00840	CG1407
AT4G00840	CG1407
AT4G00840	CG1407
AT4G00840	CG17287
AT3G60800	CG1407
AT3G60800	CG1407
AT3G60800	CG1407
AT3G60800	CG1407
AT3G60800	CG1407
AT3G60800	CG1407
AT3G60800	CG1407
AT3G60800	CG17287
AT4G22750	CG1407
AT4G22750	CG1407
AT4G22750	CG1407
AT4G22750	CG1407
AT4G22750	CG1407
AT4G22750	CG1407
AT4G22750	CG1407
AT4G22750	CG17287
AT3G23610	CG15528
AT3G23610	puc
AT5G60550	CG17698
AT5G60550	CG17698
AT5G60550	CG17698
AT5G60550	CG17698
AT3G45240	CG17698
AT3G45240	CG17698
AT3G45240	CG17698
AT3G45240	CG17698
AT3G52250	Smr
AT3G52250	Smr
AT3G52250	Smr
AT3G52250	Smr
AT4G20325	CG11164
AT4G20325	CG11164
AT5G09650	Nurf-38
AT5G09650	Nurf-38
AT5G09650	Nurf-38
AT1G02090	CSN7
AT2G23380	E(z)
AT2G23380	E(z)
AT2G23380	E(z)
AT4G02020	E(z)
AT4G02020	E(z)
AT4G02020	E(z)
AT1G02580	E(z)
AT1G02580	E(z)
AT1G02580	E(z)
AT2G27600	Vps4
AT2G27600	Vps4
AT1G08270	Vps4
AT1G08270	Vps4
AT3G27120	Fign
AT3G27120	Fign
AT1G10390	Nup98-96
AT1G10390	Nup98-96
AT1G10390	Nup98-96
AT1G59660	Nup98-96
AT1G59660	Nup98-96
AT1G59660	Nup98-96
AT1G80680	Nup98-96
AT1G80680	Nup98-96
AT1G80680	Nup98-96
AT1G79650	Rad23
AT1G79650	Rad23
AT1G79650	Rad23
AT1G79650	CG10694
AT1G16190	Rad23
AT1G16190	Rad23
AT1G16190	Rad23
AT1G16190	CG10694
AT3G02540	Rad23
AT3G02540	Rad23
AT3G02540	Rad23
AT3G02540	CG10694
AT5G38470	Rad23
AT5G38470	Rad23
AT5G38470	Rad23
AT5G38470	CG10694
AT1G17880	bic
AT1G17880	bic
AT1G17880	CG11835
AT1G17880	CG11835
AT1G17880	CG11835
AT1G17880	CG11835
AT1G73230	bic
AT1G73230	bic
AT1G73230	CG11835
AT1G73230	CG11835
AT1G73230	CG11835
AT1G73230	CG11835
AT1G36370	Shmt
AT1G36370	Shmt
AT1G36370	Shmt
AT1G22020	Shmt
AT1G22020	Shmt
AT1G22020	Shmt
AT4G13930	Shmt
AT4G13930	Shmt
AT4G13930	Shmt
AT4G13890	Shmt
AT4G13890	Shmt
AT4G13890	Shmt
AT4G32520	Shmt
AT4G32520	Shmt
AT4G32520	Shmt
AT5G26780	Shmt
AT5G26780	Shmt
AT5G26780	Shmt
AT4G37930	Shmt
AT4G37930	Shmt
AT4G37930	Shmt
AT2G17900	Smyd3
AT1G27760	CG31694
AT1G31290	AGO1
AT1G31290	AGO1
AT1G31290	AGO1
AT1G31290	AGO1
AT1G31280	AGO1
AT1G31280	AGO1
AT1G31280	AGO1
AT1G31280	AGO1
AT1G69440	AGO1
AT1G69440	AGO1
AT1G69440	AGO1
AT1G69440	AGO1
AT1G48410	AGO1
AT1G48410	AGO1
AT1G48410	AGO1
AT1G48410	AGO1
AT5G43810	AGO1
AT5G43810	AGO1
AT5G43810	AGO1
AT5G43810	AGO1
AT2G27880	AGO1
AT2G27880	AGO1
AT2G27880	AGO1
AT2G27880	AGO1
AT5G21030	AGO1
AT5G21030	AGO1
AT5G21030	AGO1
AT5G21030	AGO1
AT5G21150	AGO1
AT5G21150	AGO1
AT5G21150	AGO1
AT5G21150	AGO1
AT2G27040	AGO1
AT2G27040	AGO1
AT2G27040	AGO1
AT2G27040	AGO1
AT2G32940	AGO1
AT2G32940	AGO1
AT2G32940	AGO1
AT2G32940	AGO1
AT1G33040	Nacalpha
AT1G33040	Nacalpha
AT1G33040	Nacalpha
AT1G33040	Nacalpha
AT4G10480	Nacalpha
AT4G10480	Nacalpha
AT4G10480	Nacalpha
AT4G10480	Nacalpha
AT3G49470	Nacalpha
AT3G49470	Nacalpha
AT3G49470	Nacalpha
AT3G49470	Nacalpha
AT5G13850	Nacalpha
AT5G13850	Nacalpha
AT5G13850	Nacalpha
AT5G13850	Nacalpha
AT3G12390	Nacalpha
AT3G12390	Nacalpha
AT3G12390	Nacalpha
AT3G12390	Nacalpha
AT3G16260	RNaseZ
AT1G52160	RNaseZ
AT5G48460	Fim
AT5G48460	Fim
AT5G48460	Fim
AT5G55400	Fim
AT5G55400	Fim
AT5G55400	Fim
AT4G26700	Fim
AT4G26700	Fim
AT4G26700	Fim
AT5G35700	Fim
AT5G35700	Fim
AT5G35700	Fim
AT2G04750	Fim
AT2G04750	Fim
AT2G04750	Fim
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaA
AT2G20420	ScsbetaG
AT2G20420	ScsbetaG
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT2G28540	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT3G45630	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT5G60170	Cnot4
AT3G02460	Evi5
AT3G02460	Evi5
AT3G02460	Evi5
AT3G02460	Evi5
AT3G02460	Evi5
AT5G15930	Evi5
AT5G15930	Evi5
AT5G15930	Evi5
AT5G15930	Evi5
AT5G15930	Evi5
AT3G53410	CG9941
AT5G03200	CG9941
AT3G09770	CG9941
AT3G06140	CG9941
AT5G19080	CG9941
AT3G57300	Ino80
AT3G12810	dom
AT3G12810	dom
AT3G12810	dom
AT3G12810	dom
AT4G05520	CG9297
AT4G05520	Past1
AT4G05520	Past1
AT3G20290	CG9297
AT3G20290	Past1
AT3G20290	Past1
AT5G67510	RpL26
AT5G67510	RpL26
AT5G67510	RpL26
AT3G49910	RpL26
AT3G49910	RpL26
AT3G49910	RpL26
AT4G15930	ctp
AT4G15930	ctp
AT4G15930	ctp
AT4G15930	Cdlc2
AT4G15930	Cdlc2
AT4G15930	Cdlc2
AT4G15930	ctp
AT5G03415	Dp
AT5G03415	Dp
AT5G03415	Dp
AT5G19570	CG12929
AT5G19570	CG12929
AT5G22770	AP-2alpha
AT5G22770	AP-2alpha
AT5G22780	AP-2alpha
AT5G22780	AP-2alpha
AT5G27380	Gss1
AT5G27380	Gss1
AT5G27380	Gss2
AT5G27380	Gss2
AT5G27380	Gss1
AT5G27380	Gss1
AT5G27380	Gss2
AT5G27380	Gss1
AT5G27380	Gss2
AT5G27380	Gss2
AT5G27380	Gss1
AT5G27380	Gss2
AT5G27380	Gss1
AT5G27380	Gss2
AT5G51220	CG10075
AT5G52790	uex
AT5G52790	uex
AT5G52790	uex
AT5G52790	uex
AT2G14520	uex
AT2G14520	uex
AT2G14520	uex
AT2G14520	uex
AT4G33700	uex
AT4G33700	uex
AT4G33700	uex
AT4G33700	uex
AT1G47330	uex
AT1G47330	uex
AT1G47330	uex
AT1G47330	uex
AT1G03270	uex
AT1G03270	uex
AT1G03270	uex
AT1G03270	uex
AT4G14230	uex
AT4G14230	uex
AT4G14230	uex
AT4G14230	uex
AT4G14240	uex
AT4G14240	uex
AT4G14240	uex
AT4G14240	uex
AT1G54710	rudhira
AT1G54710	rudhira
AT1G54710	rudhira
AT1G54710	rudhira
AT1G54710	rudhira
AT1G03380	rudhira
AT1G03380	rudhira
AT1G03380	rudhira
AT1G03380	rudhira
AT1G03380	rudhira
AT5G54730	rudhira
AT5G54730	rudhira
AT5G54730	rudhira
AT5G54730	rudhira
AT5G54730	rudhira
AT1G13560	bbc
AT1G13560	bbc
AT1G13560	bbc
AT1G13560	bbc
AT3G25585	bbc
AT3G25585	bbc
AT3G25585	bbc
AT3G25585	bbc
AT3G18220	CG12746
AT3G18220	CG12746
AT3G18220	CG12746
AT1G15080	CG12746
AT1G15080	CG12746
AT1G15080	CG12746
AT3G02600	CG12746
AT3G02600	CG12746
AT3G02600	CG12746
AT2G01180	CG12746
AT2G01180	CG12746
AT2G01180	CG12746
AT3G06170	TMS1
AT3G06170	TMS1
AT3G06170	TMS1
AT3G06170	TMS1
AT3G06170	TMS1
AT3G06170	TMS1
AT1G16180	TMS1
AT1G16180	TMS1
AT1G16180	TMS1
AT1G16180	TMS1
AT1G16180	TMS1
AT1G16180	TMS1
AT5G19720	GlnRS
AT1G25350	GlnRS
AT1G26100	CG1275
AT1G26100	CG1275
AT1G26100	CG1275
AT1G26100	CG1275
AT5G38630	CG1275
AT5G38630	CG1275
AT5G38630	CG1275
AT5G38630	CG1275
AT4G25570	CG1275
AT4G25570	CG1275
AT4G25570	CG1275
AT4G25570	CG1275
AT2G28000	Hsp60B
AT2G28000	Hsp60D
