CG5589	NCU00919
SrpRbeta	NCU08217
SrpRbeta	NCU08217
bip2	NCU03461
bip2	NCU07561
RpL14	NCU00634
CG12259	NCU07604
CG4806	NCU06217
CG11857	NCU06447
CG11857	NCU06447
Rrp40	NCU00693
Rrp40	NCU00693
CG5555	NCU11215
CG5555	NCU11215
mRpL16	NCU06768
mRpL16	NCU06768
msk	NCU01939
CG1628	NCU02802
CG1628	NCU02802
RpL12	NCU01317
RpL12	NCU01317
RpL12	NCU01317
CG14407	NCU04098
Amt	NCU03257
Amt	NCU01065
Amt	NCU05843
Amt	NCU06613
CG17266	NCU02614
CG17266	NCU02614
wol	NCU06386
CG7470	NCU01412
CG7470	NCU01412
Alg11	NCU06779
Alg11	NCU06779
eIF2alpha	NCU08277
eIF2alpha	NCU08277
CG12018	NCU03763
PpD3	NCU01433
PpD3	NCU01433
PpD3	NCU01433
CG8038	NCU08660
Sec61beta	NCU08379
Pex16	NCU01850
Gtp-bp	NCU11187
CG12134	NCU02570
CG12134	NCU02570
MED14	NCU09112
MED14	NCU09112
CG17556	NCU04651
CG17556	NCU04651
CG3678	NCU04651
CG3678	NCU04651
xmas-2	NCU01288
SmD1	NCU00505
CG31229	NCU03798
eIF3g1	NCU08046
eIF3g2	NCU08046
JMJD5	NCU10760
JMJD5	NCU10760
CG33158	NCU06278
Non3	NCU08595
CG5645	NCU06409
Msh6	NCU08135
PGAP1	NCU08021
VhaAC39-1	NCU03395
RIOK2	NCU07722
clu	NCU00021
clu	NCU00021
r-l	NCU03488
snRNP-U1-C	NCU01341
RFeSP	NCU06606
RFeSP	NCU06606
RFeSP	NCU06606
MetRS	NCU07451
CG7747	NCU00181
Sbat	NCU07497
Sbat	NCU07497
scat	NCU01172
CG6144	NCU11182
CG6144	NCU11182
l(1)10Bb	NCU00417
Ass	NCU02639
Ass	NCU02639
Vta1	NCU00814
Hlc	NCU07070
Hlc	NCU07070
Rpn10	NCU02982
Rpn10	NCU02982
CG6937	NCU08518
deltaCOP	NCU00493
deltaCOP	NCU00493
Hsc20	NCU07360
NHP2	NCU08951
NHP2	NCU08951
waw	NCU05927
Hpr1	NCU07865
CG14544	NCU04196
CG14544	NCU04196
CG6724	NCU03764
CG6724	NCU03764
SMC5	NCU09065
SMC5	NCU09065
SMC5	NCU09065
SMC5	NCU09065
barc	NCU02633
barc	NCU02633
Orc3	NCU02683
Orc3	NCU02683
GAA1	NCU02368
CG12567	NCU08029
CG12567	NCU05014
CG12567	NCU08029
CG12567	NCU05014
CG12567	NCU08029
CG12567	NCU05014
CG12567	NCU08029
CG12567	NCU05014
CG12567	NCU08029
CG12567	NCU05014
CG12567	NCU08029
CG12567	NCU05014
Rpt6R	NCU05363
Rpt6	NCU05363
Rtc1	NCU02675
DNApol-epsilon58	NCU10155
Zpr1	NCU08507
CG5045	NCU04578
CG5045	NCU04578
CG10927	NCU01725
CG2604	NCU07563
CG2604	NCU07563
CG2604	NCU07563
CG5167	NCU07563
CG2972	NCU08904
CG2972	NCU08904
Arp8	NCU06238
Mcm3	NCU08009
Mcm3	NCU08009
Cpsf160	NCU02082
Cpsf160	NCU02082
SIDL	NCU02225
tex	NCU02753
DNAlig4	NCU06264
Ltn1	NCU06534
bcn92	NCU02007
Aatf	NCU04787
CG4372	NCU09718
CG10474	NCU09718
CG1827	NCU09718
CG3184	NCU02388
GluRS-m	NCU00466
mRpL15	NCU05714
ecd	NCU02401
rnh1	NCU05750
rnh1	NCU05750
CG12479	NCU06495
CG41128	NCU06495
CG13564	NCU06495
mRpL49	NCU05890
mRpL49	NCU05890
CG11178	NCU07023
CG11178	NCU07023
CG7556	NCU02490
CG7556	NCU02490
CG12289	NCU03742
CG7328	NCU03742
CG7551	NCU03742
Rim2	NCU01916
Rim2	NCU01916
Rim2	NCU01916
P5CDh1	NCU03076
P5CDh1	NCU03076
P5CDh1	NCU03076
P5CDh1	NCU03076
P5CDh1	NCU03076
Atg17	NCU09998
Atg17	NCU09998
Spt3	NCU07992
CG5493	NCU06625
CG5493	NCU06625
CG5493	NCU06625
CG5493	NCU06625
CG8079	NCU02434
CG8079	NCU02434
CG8079	NCU02434
CG8079	NCU02434
CG8079	NCU02434
CG17883	NCU05272
CG17883	NCU05272
CG17883	NCU05272
CG17883	NCU05272
mago	NCU04405
CG8412	NCU07472
CG16986	NCU05522
CG16986	NCU05522
CG16985	NCU05522
CG12177	NCU03084
CG12177	NCU02055
CG12177	NCU03084
CG12177	NCU02055
CG12177	NCU03084
CG12177	NCU02055
CG11158	NCU03084
CG11158	NCU02055
CG5418	NCU03084
CG5418	NCU02055
Chrac-16	NCU06623
Chrac-16	NCU06623
Prpk	NCU04595
lt	NCU05902
lt	NCU05902
lt	NCU05902
lt	NCU05902
CG18467	NCU05222
CG6617	NCU05222
Sf3b2	NCU05452
Sf3b2	NCU05452
Sec22	NCU06708
Sec22	NCU06708
Taldo	NCU02136
Stip1	NCU00714
PIG-U	NCU00924
ALiX	NCU05876
ALiX	NCU08001
Ccz1	NCU04598
PIG-F	NCU06663
Prosalpha2	NCU06764
LSm1	NCU01601
CG14906	NCU08328
LSm3	NCU09512
LSm3	NCU09512
CCT5	NCU03980
CCT5	NCU03980
Bka	NCU04159
Sym	NCU09128
Sply	NCU06761
Sply	NCU06761
Pex7	NCU07662
Pex7	NCU07662
GlyRS	NCU00405
GlyRS	NCU00405
GlyRS	NCU00405
CG14966	NCU06879
PI4KIIIalpha	NCU09367
PI4KIIIalpha	NCU09367
Bub3	NCU09744
Bub3	NCU09744
vih	NCU08345
beta'COP	NCU07319
Rpb12	NCU04508
CG31126	NCU02108
bur	NCU02325
bur	NCU02325
CG11920	NCU04243
CG11180	NCU02528
CG11180	NCU02528
mRpS5	NCU01800
mRpS5	NCU01800
mRpS5	NCU01800
CG2021	NCU03085
CG1750	NCU04313
CG13185	NCU06468
Cog3	NCU02268
mRpS9	NCU03827
Bx42	NCU03799
Bx42	NCU03799
Sec63	NCU05710
Sec63	NCU00169
CG17486	NCU07300
CG12170	NCU00056
dod	NCU08554
SmE	NCU06354
Mcm10	NCU04738
Inos	NCU06666
CG6769	NCU04022
CG6769	NCU04022
CG6153	NCU06751
CG6153	NCU06751
CG8858	NCU00770
Tim10	NCU00930
Tim10	NCU00930
l(2)37Cg	NCU00419
l(2)37Cg	NCU00419
l(2)37Cg	NCU00419
beg	NCU04010
CG9249	NCU05982
CG9249	NCU05982
THG	NCU02105
THG	NCU02105
mRpS14	NCU00564
mRpS14	NCU00564
Vps16A	NCU06268
CG1785	NCU05233
CG17219	NCU00956
Etf-QO	NCU04768
Etf-QO	NCU04768
CG5569	NCU07858
Pmm2	NCU02829
CG11414	NCU02203
CG3071	NCU09843
CCT6	NCU09709
TyrRS-m	NCU03030
CG11964	NCU05117
mRpS2	NCU12023
CG4038	NCU16757
CG2931	NCU03099
Txl	NCU02520
CG15525	NCU01016
Spase22-23	NCU06677
Spase22-23	NCU06677
l(2)k09022	NCU00336
Ns1	NCU03066
eIF2Bbeta	NCU08952
CCT1	NCU04448
CCT1	NCU04448
Arp2	NCU07171
Arp2	NCU07171
Arp2	NCU07171
CG16935	NCU00655
CG16935	NCU00655
JMJD7	NCU03670
CG10466	NCU02467
CG10466	NCU02467
Cdc23	NCU01174
Cdc23	NCU01174
CG31687	NCU01174
CG31687	NCU01174
Gcn5	NCU10847
CG3527	NCU02428
nero	NCU05252
Fnta	NCU03632
Fnta	NCU03632
CG2656	NCU02658
CG8891	NCU01441
Arpc4	NCU01918
Dtd	NCU03854
Dtd	NCU03854
sni	NCU05164
sni	NCU05164
CG2846	NCU08763
CG2846	NCU03970
CG2846	NCU08763
CG2846	NCU03970
CG5412	NCU08094
CG5412	NCU08691
CG3689	NCU09014
CG3689	NCU09014
LKRSDH	NCU03748
LKRSDH	NCU03748
mRpS16	NCU08071
ND-B22	NCU11258
ND-B22	NCU11258
Alg10	NCU16845
Tudor-SN	NCU02134
Tudor-SN	NCU02134
CG3149	NCU05783
Scsalpha1	NCU01227
Scsalpha1	NCU01227
Scsalpha2	NCU01227
Rpn5	NCU02650
Sec10	NCU09313
Elp1	NCU01486
Elp1	NCU01486
Elp1	NCU01486
wcd	NCU03018
CG9934	NCU03357
CG9934	NCU03357
PIG-O	NCU06508
CG10424	NCU02513
CG12128	NCU00597
CG12128	NCU00597
CG7137	NCU05293
colt	NCU07263
colt	NCU07263
MME1	NCU07263
CG12288	NCU09131
Sld5	NCU09261
Uba4	NCU00736
Uba4	NCU00736
Uba4	NCU00736
Trs31	NCU08874
TfIIA-L	NCU02615
TfIIA-L	NCU02615
TfIIA-L	NCU02615
Rpp30	NCU08368
Rpp30	NCU08368
CG8360	NCU08359
CG8360	NCU08359
CG8353	NCU08359
CG8353	NCU08359
CG8349	NCU08359
CG12173	NCU06228
CG5254	NCU04837
CG5254	NCU04837
CG1575	NCU09094
CG1575	NCU09094
CG11474	NCU07814
CG11474	NCU07814
CG15877	NCU10062
CPT2	NCU01611
eIF4H1	NCU00457
eIF4H1	NCU00457
eIF4H1	NCU00457
eIF4H1	NCU00457
eIF4H1	NCU00457
Syx8	NCU01575
CG42302	NCU06244
Tim13	NCU06244
CG34132	NCU06244
mio	NCU00091
ND-13A	NCU00484
ND-13A	NCU00484
ND-13A	NCU00484
CG12267	NCU03560
CG12267	NCU03560
kar	NCU00298
kar	NCU00298
Gclm	NCU04596
Gclm	NCU04596
Dhap-at	NCU11282
Dhap-at	NCU11282
Dhap-at	NCU11282
CG30059	NCU06041
CG18278	NCU06041
Mat1	NCU02587
CG1418	NCU11237
RagC-D	NCU00376
CG42376	NCU02293
CG42376	NCU02293
prel	NCU06719
prel	NCU06719
cn	NCU06924
mdlc	NCU01954
CG14057	NCU16771
CG14057	NCU16771
XNP	NCU06190
XNP	NCU06190
XNP	NCU06190
XNP	NCU06190
Sod1	NCU02133
Sod1	NCU02133
LeuRS	NCU09463
LeuRS	NCU09463
CG42381	NCU16378
temp	NCU16572
temp	NCU16572
Rpb10	NCU02605
Faa	NCU05537
Ccs	NCU07851
Ccs	NCU07851
Mys45A	NCU09488
mRpL46	NCU07560
wmd	NCU00879
wmd	NCU00879
bonsai	NCU03394
CG3735	NCU01022
CG3735	NCU01022
su(f)	NCU09435
su(f)	NCU09435
su(f)	NCU09435
Rpn3	NCU02224
Rpn3	NCU02224
CG6227	NCU02696
Sec5	NCU07698
Prosbeta3	NCU03304
FIG4	NCU08689
Ranbp9	NCU06578
Ranbp9	NCU06578
TyrRS	NCU07755
Tgs1	NCU09218
CG4603	NCU02353
CG4603	NCU02353
CG4603	NCU02353
Rpt1	NCU02840
Prosalpha5	NCU05295
Prosalpha5	NCU05295
Rat1	NCU01643
Rat1	NCU01643
CG1142	NCU00115
CG11257	NCU06051
CG12498	NCU03956
Rtf1	NCU03956
Rtf1	NCU03956
Spt6	NCU04611
Spt6	NCU04611
Taf2	NCU02052
Taf2	NCU02052
Vps35	NCU06284
Vps35	NCU06284
CG8078	NCU04780
CG33303	NCU02541
CG33303	NCU02541
Cand1	NCU08875
Cand1	NCU08875
mt:CoIII	NCU16003
Mcm5	NCU01171
Spat	NCU01821
Ts	NCU10053
Ts	NCU10053
CG2875	NCU00501
CG2875	NCU00501
CG2875	NCU00501
CG11899	NCU01429
l(2)09851	NCU09521
l(2)09851	NCU09521
Rpn1	NCU07721
RnrL	NCU03539
RIOK1	NCU08767
RIOK1	NCU08767
Sf3a2	NCU07299
fa2h	NCU03492
Upf2	NCU05267
eIF3f1	NCU01021
eIF3f2	NCU01021
CG5287	NCU10762
CG9286	NCU07726
Urm1	NCU04177
CG9596	NCU09571
CG9596	NCU09571
CG9596	NCU09571
l(1)G0045	NCU00690
CCT8	NCU07567
Rad9	NCU00470
Rad9	NCU00470
CG11586	NCU07265
CG11586	NCU07265
ND-19	NCU02472
ND-19	NCU02472
ND-19	NCU02472
ND-19	NCU02472
raptor	NCU00621
raptor	NCU00621
Impbeta11	NCU16337
Sec8	NCU04190
Vps60	NCU04541
Vps60	NCU04541
CG6693	NCU17061
CG6693	NCU17061
Psf2	NCU06322
Psf2	NCU06322
rngo	NCU05292
rngo	NCU05292
CG6686	NCU11222
CG6686	NCU11222
CG14543	NCU03907
GatA	NCU00660
Cyt-c1	NCU09816
Cyt-c1	NCU09816
p115	NCU01644
p115	NCU01644
Arp6	NCU05587
MetRS-m	NCU03759
MetRS-m	NCU03759
MetRS-m	NCU03759
RpI1	NCU01638
CG10053	NCU02678
CG10053	NCU02678
pelo	NCU09161
Tasp1	NCU01757
Tasp1	NCU01757
CG9799	NCU07011
mRpL41	NCU07057
CG5068	NCU00954
CG5068	NCU00954
eIF3a	NCU00040
eIF3a	NCU00040
Suv3	NCU06371
Suv3	NCU06371
CG7275	NCU01595
Vps15	NCU06626
Vps15	NCU06626
Vps15	NCU06626
CG14894	NCU08664
CG14894	NCU08664
scaf6	NCU03790
scaf6	NCU03790
scaf6	NCU03790
CG9578	NCU00109
CG10463	NCU02619
shtd	NCU05901
CG8005	NCU05418
ste14	NCU00034
ste14	NCU00034
CG3702	NCU06710
CG3702	NCU06710
Sirt4	NCU00203
Sirt4	NCU00203
Sirt4	NCU00203
Rpb4	NCU09378
DENR	NCU02984
DENR	NCU02984
CG15014	NCU02385
Wdr82	NCU07885
CG1671	NCU03628
Uba3	NCU02532
Nnp-1	NCU07942
CG7950	NCU04945
CG7950	NCU04945
eIF3l	NCU06279
Nsun5	NCU00308
RfC38	NCU06769
RfC38	NCU06769
Cap-G	NCU06216
Cap-G	NCU06216
CG4752	NCU04569
Pdxk	NCU10351
mei-41	NCU11188
DNApol-eta	NCU01936
Upf1	NCU04242
Upf1	NCU04242
CG10932	NCU02571
CG10932	NCU09732
CG10932	NCU02571
CG10932	NCU09732
IleRS-m	NCU00920
mgr	NCU02264
CG7791	NCU02063
Nle	NCU00794
Tap42	NCU08268
CG11134	NCU09264
CG11134	NCU09264
CG30016	NCU01428
Atg3	NCU01955
Ost48	NCU00669
mt:CoII	NCU16028
mt:CoI	NCU16016
Rtca	NCU00604
Rtca	NCU00604
CG11883	NCU07590
CG11883	NCU07590
CG11883	NCU07590
CG11883	NCU07590
ProRS-m	NCU09892
ProRS-m	NCU09892
arg	NCU02333
Xpac	NCU08742
CG14511	NCU02980
Efr	NCU02980
Efr	NCU02980
CG3500	NCU00778
CG3500	NCU00778
COX6AL	NCU01962
levy	NCU01962
levy	NCU01962
mRpL22	NCU05813
CG6891	NCU08053
CG6891	NCU08053
CG6891	NCU08053
CG4611	NCU07871
RhoGAP19D	NCU10647
RhoGAP19D	NCU10647
RhoGAP19D	NCU10647
RhoGAP19D	NCU10647
RhoGAP19D	NCU10647
CG2091	NCU06998
CG1116	NCU06774
CG1116	NCU06774
CG1116	NCU06774
DppIII	NCU02701
DppIII	NCU02701
RagA-B	NCU01099
sim	NCU06390
sim	NCU06390
sim	NCU06390
sim	NCU06390
CIA30	NCU01975
SCAP	NCU03675
Hil	NCU04382
Hil	NCU04095
Hil	NCU04382
Hil	NCU04095
Tom7	NCU04181
Tom7	NCU04181
CG33785	NCU00570
CG11796	NCU01830
CG11796	NCU01830
mRpL47	NCU05287
DNApol-epsilon255	NCU04548
Rint1	NCU02270
Ns3	NCU04166
Ns3	NCU04166
CG6015	NCU06921
AlkB	NCU09779
AlkB	NCU09779
Tfb5	NCU06646
CG8461	NCU03824
Gle1	NCU01198
cyp33	NCU06739
CG12325	NCU03794
CG12325	NCU03794
CG8067	NCU03439
CG8067	NCU03439
Rbm13	NCU04150
Rbm13	NCU04150
CG13625	NCU04362
kz	NCU03808
kz	NCU03808
Tsr1	NCU01503
Tor	NCU05608
Tor	NCU05608
kin17	NCU03839
CG9213	NCU04505
CG9213	NCU04505
Mat89Ba	NCU09437
CG12608	NCU07864
CG9123	NCU07864
CG7218	NCU07125
CG7218	NCU07125
CG7839	NCU09894
ND-B18	NCU11348
ND-B18	NCU11348
ND-B18	NCU11348
Nmd3	NCU08663
mt:ATPase6	NCU16025
Spx	NCU04182
Uba2	NCU03526
CG8397	NCU01655
YL-1	NCU06453
YL-1	NCU06453
trsn	NCU06664
Orc2	NCU01370
betaggt-I	NCU02228
betaggt-I	NCU02228
eIF6	NCU09004
CG3436	NCU08485
CG3436	NCU05797
CG3436	NCU08485
CG3436	NCU05797
RpL24-like	NCU05235
Snm1	NCU07381
eIF3i	NCU03876
Cse1	NCU04104
CG5131	NCU00107
CG5599	NCU02704
eIF2beta	NCU04640
CG5728	NCU06272
Arp5	NCU06394
Arp5	NCU06394
l(1)G0004	NCU07956
CCT4	NCU02839
Pfdn2	NCU09249
Pfdn2	NCU09249
Prosbeta4	NCU01368
Prosbeta4	NCU01368
CG1542	NCU01257
l(2)dtl	NCU03668
Ssrp	NCU00133
Hira	NCU04035
Hel89B	NCU07556
Hel89B	NCU07556
Sf3b3	NCU00396
Sf3b3	NCU00396
l(2)34Fd	NCU03961
CG9154	NCU02372
CG9154	NCU02372
Prosbeta6	NCU09366
CG7382	NCU08810
ste24a	NCU03637
CG6712	NCU00404
Mcm7	NCU08119
CG6841	NCU04606
CG6841	NCU04606
dre4	NCU01164
dre4	NCU01164
Sgt1	NCU01118
CG8043	NCU06424
EMC3	NCU00966
Alg14	NCU03344
CG15093	NCU06559
CG15093	NCU06559
CG15093	NCU06559
eIF3d1	NCU07380
eIF3d2	NCU07380
CG5214	NCU02438
Prosbeta1	NCU09290
betaCOP	NCU04404
Taf10b	NCU08729
Taf10	NCU08729
CG3397	NCU05594
CG12224	NCU05594
CG12224	NCU05594
CG18547	NCU05594
ry	NCU03350
Spt-I	NCU06870
Spt-I	NCU06870
Spt-I	NCU06870
Vps39	NCU01539
Vps36	NCU06595
CG5112	NCU09102
CG8839	NCU09102
CG8839	NCU09102
CG8839	NCU09102
CG8839	NCU09102
NC2beta	NCU02017
dbe	NCU07041
CG8414	NCU02237
Wbp2	NCU05988
Wbp2	NCU05988
Wbp2	NCU05988
Wbp2	NCU05988
Wbp2	NCU05988
Wbp2	NCU05988
ksh	NCU03465
Bem46	NCU03276
CG10222	NCU09745
CG10222	NCU09745
CG8833	NCU10519
CG5380	NCU00727
CG5380	NCU00727
Rexo5	NCU02961
Rexo5	NCU02961
fand	NCU08036
CG4658	NCU02452
CG4658	NCU02452
CG4658	NCU02452
CG4658	NCU02452
CG4658	NCU02452
CG17565	NCU05999
mei-9	NCU07440
mei-9	NCU07440
CG3534	NCU11353
CG3803	NCU04817
Hat1	NCU06472
Hat1	NCU06472
CG7741	NCU02495
CG7741	NCU02495
CG7741	NCU02495
ytr	NCU17009
ytr	NCU17009
CG6443	NCU05607
Ykt6	NCU08973
Srp68	NCU10927
Pex14	NCU03901
CG8135	NCU00377
DNApol-alpha180	NCU07870
CG15283	NCU08416
Sirup	NCU08416
Sirup	NCU08416
mt:ND1	NCU16018
CG9515	NCU03130
CG9515	NCU03130
CG1440	NCU08333
CG1440	NCU08333
CG1440	NCU08333
CG1440	NCU08333
bs	NCU07430
bs	NCU07430
bs	NCU07430
CG14997	NCU07112
CG14997	NCU07112
Mics1	NCU10028
CG2076	NCU10028
CG2076	NCU10028
scu	NCU11196
scu	NCU11196
CG7772	NCU06587
rictor	NCU07854
rictor	NCU07854
rictor	NCU07854
Pex23	NCU04604
TfIIEalpha	NCU01322
Tom70	NCU04245
Tom70	NCU04245
Tom70	NCU04245
CG9319	NCU04099
CG9319	NCU04099
CG9386	NCU01980
red	NCU16785
red	NCU16785
red	NCU16785
red	NCU16785
red	NCU16785
red	NCU16785
red	NCU16785
Wdr24	NCU08632
Wdr24	NCU08632
Arf51F	NCU07173
Arf51F	NCU07173
Arf51F	NCU07173
Arf51F	NCU07173
Arf51F	NCU07173
alpha-Man-Ia	NCU07067
alpha-Man-Ia	NCU05836
alpha-Man-Ia	NCU09028
alpha-Man-Ia	NCU03134
alpha-Man-Ia	NCU01059
alpha-Man-Ia	NCU02235
na	NCU02762
na	NCU02762
Taf13	NCU03464
GAPsec	NCU06257
Phf5a	NCU00348
CG10184	NCU00944
Haspin	NCU00407
CG13018	NCU02149
Pym	NCU03232
Tango14	NCU09312
Tango14	NCU09312
CG3587	NCU00178
CG6073	NCU08324
CG6073	NCU08324
CG6013	NCU07666
mal	NCU02777
mal	NCU03011
mal	NCU02777
mal	NCU03011
CG6282	NCU10010
CG6282	NCU10010
CG6282	NCU10010
CG6282	NCU10010
Naa40	NCU06037
CG31688	NCU09013
CG31688	NCU09013
CG31688	NCU09013
CG31688	NCU09013
ZC3H3	NCU03048
RpLP0-like	NCU07547
bys	NCU08323
Mcm2	NCU04327
CG4291	NCU04032
CG4291	NCU04032
CG6758	NCU06030
CG11583	NCU01524
Prosbeta7	NCU07365
Prosbeta7	NCU07365
CG17514	NCU05803
CG17514	NCU05803
TfIIFbeta	NCU03047
CG32318	NCU02631
Psf1	NCU02631
CG5608	NCU02409
mr	NCU00512
U4-U6-60K	NCU11251
Pfdn1	NCU02970
Pfdn1	NCU02970
CG17896	NCU09266
CG17896	NCU09266
Sf3b6	NCU02837
CG9246	NCU02066
CG8635	NCU01795
CG8635	NCU01795
CG7637	NCU08903
CG17168	NCU06883
CG4957	NCU10169
Uro	NCU07853
Prosalpha7	NCU02493
WRNexo	NCU03765
WRNexo	NCU03765
WRNexo	NCU03765
CG3224	NCU02364
CG31368	NCU07866
CG31368	NCU07866
CG5033	NCU03321
Sas10	NCU00301
CG11417	NCU04485
mRpL33	NCU17114
CG5986	NCU06742
CG5986	NCU06742
PIG-S	NCU06033
Rrp42	NCU01806
Es2	NCU03822
CG9536	NCU06839
CG9536	NCU06839
CG7639	NCU05593
CCT7	NCU09700
c12.1	NCU00335
peng	NCU09380
BCAS2	NCU01167
mad2	NCU05781
CG3511	NCU09819
CG3511	NCU09819
ox	NCU03233
Cap-D2	NCU09297
eIF3e	NCU05889
CG6106	NCU02296
CG6106	NCU02296
U3-55K	NCU01367
pic	NCU06605
Mfap1	NCU03598
Dbp73D	NCU09756
CG33635	NCU02723
nudC	NCU02588
nudC	NCU02588
CG4554	NCU02494
CG30108	NCU17251
CG30109	NCU17251
Ip259	NCU00981
Ip259	NCU00981
CG4338	NCU06104
CG4866	NCU01008
CCT2	NCU02207
PIG-M	NCU06057
PIG-M	NCU06057
CG6230	NCU04898
Cpsf100	NCU06869
Yeti	NCU06491
Yeti	NCU06491
e	NCU08441
e	NCU04531
e	NCU07119
e	NCU03010
Mcm6	NCU05194
Rev1	NCU02053
CG11781	NCU11402
CG17904	NCU08825
Sf3b1	NCU03042
Sf3b1	NCU03042
Caf1-105	NCU08357
CG13097	NCU03952
Ctr9	NCU00095
Ctr9	NCU00095
CG12034	NCU03243
mRpS6	NCU05717
mRpS6	NCU05717
CG18808	NCU05586
CG17199	NCU05586
CG10512	NCU05586
CG10512	NCU05586
CG10512	NCU05586
CG10512	NCU05586
CG8003	NCU04261
CG8003	NCU04261
CG7519	NCU09442
CG7519	NCU09442
Smg5	NCU00415
Smg5	NCU00415
Smg5	NCU00415
tam	NCU00276
DCTN5-p25	NCU07196
CG8379	NCU08708
CG8379	NCU08708
Tango9	NCU00025
Tango9	NCU00025
cdm	NCU16656
cdm	NCU16656
CG10877	NCU07298
CG4553	NCU01506
CG5590	NCU00305
CG8841	NCU06676
CG8841	NCU06676
CG8841	NCU06676
LTV1	NCU04165
LTV1	NCU04165
CG33964	NCU09540
CG33977	NCU05544
Chrac-14	NCU03073
CG6154	NCU09538
CG6154	NCU09538
Meltrin	NCU06834
Meltrin	NCU06834
CG7728	NCU04348
dor	NCU06183
CG16824	NCU07972
CG13364	NCU07972
Ns2	NCU02546
CG5808	NCU10166
DNApol-alpha60	NCU04646
CG1234	NCU00337
CG12343	NCU00361
CG5543	NCU06489
SMC3	NCU07554
CG32409	NCU08121
mRpL1	NCU08893
CG11839	NCU05945
p23	NCU01792
p23	NCU01792
CG8064	NCU03051
Sf3b5	NCU02000
CG8311	NCU03771
CG32708	NCU08668
CG1789	NCU03133
CG7970	NCU07842
CG7970	NCU07842
CG7970	NCU07842
CG7006	NCU00105
CG8939	NCU03669
CG10907	NCU08514
TBCC	NCU02254
TBCC	NCU02254
noi	NCU01235
CG9004	NCU02406
Rpn11	NCU00823
Taf5	NCU04136
ND-B8	NCU03156
Rpb7	NCU02661
CG14814	NCU06874
CG14814	NCU06874
CG14814	NCU06874
CG9752	NCU03527
Nprl2	NCU03029
CG32164	NCU05650
CG32164	NCU05650
CG32165	NCU05650
CG32165	NCU05650
CG32165	NCU05650
CG14105	NCU01829
Fitm	NCU11367
Fitm	NCU11367
CG10495	NCU03195
AsnRS	NCU06457
AsnRS	NCU06457
Sdhaf3	NCU09255
Exo84	NCU06631
Exo84	NCU06631
CG5500	NCU05541
MrgBP	NCU05281
DnaJ-60	NCU04305
DnaJ-60	NCU04305
Prp38	NCU00662
Bdp1	NCU07543
Bdp1	NCU07543
hgo	NCU05499
CG31321	NCU08292
CG15890	NCU08292
CG15890	NCU08292
srl	NCU01976
srl	NCU01976
srl	NCU01976
CG13773	NCU07166
P58IPK	NCU02424
CG4335	NCU03802
Pex13	NCU02618
EndoG	NCU00030
elg1	NCU09500
elg1	NCU09500
elg1	NCU09500
PIG-Z	NCU11399
GlcT	NCU01116
CG10194	NCU16496
Naam	NCU00713
Naam	NCU00713
CG2794	NCU03020
CG3594	NCU02159
GNBP1	NCU09904
GNBP1	NCU04168
CG31028	NCU00704
CG31028	NCU03013
CG10208	NCU09306
CG5854	NCU07468
