Ddx52	NCU00919
Arpp21	NCU01019
Arpp21	NCU01019
Arpp21	NCU01019
Tbc1d14	NCU02211
Tbc1d12	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
Tbc1d14	NCU02211
C130079G13Rik	NCU05161
Gm8298	NCU05161
Gm5538	NCU05161
Nceh1	NCU05161
Nceh1	NCU05161
Aadac	NCU05161
Aadacl2	NCU05161
Napepld	NCU07271
Napepld	NCU07271
Dctn1	NCU03483
Dctn1	NCU03483
Dctn1	NCU03483
Dctn1	NCU03483
Dctn1	NCU03483
Dicer1	NCU08270
Dicer1	NCU06766
Dicer1	NCU08270
Dicer1	NCU06766
Pdha1	NCU06482
Pdha2	NCU06482
Cnot1	NCU04766
Cnot1	NCU04766
Cnot1	NCU04766
Cnot1	NCU04766
Cnot1	NCU04766
Prpf39	NCU10810
Prpf39	NCU10810
Prpf39	NCU10810
Hibch	NCU03777
Hibch	NCU03777
Rpl10a	NCU00294
Rpl10a	NCU00294
Rpl10a	NCU00294
Rpl10a	NCU00294
Rpl10a	NCU00294
Rpl10a	NCU00294
Poll	NCU01321
Sars2	NCU09594
Plpbp	NCU03579
Plpbp	NCU03579
Plpbp	NCU03579
Plpbp	NCU03579
Plpbp	NCU03579
Plpbp	NCU03579
Plpbp	NCU03579
Pgls	NCU00087
Pgls	NCU00087
Pgls	NCU00087
Pgls	NCU00087
Srp54b	NCU09696
Srp54a	NCU09696
Srp54c	NCU09696
Srp54c	NCU09696
Atp5c1	NCU09119
Atp5c1	NCU09119
Atp5c1	NCU09119
Atp5c1	NCU09119
Atp5c1	NCU09119
Atp5c1	NCU09119
Atp5c1	NCU09119
Ndufs8	NCU05009
Atp6v1a	NCU01207
Atp6v1a	NCU01207
Phgdh	NCU01439
Sel1l2	NCU10789
Sel1l	NCU10789
Sel1l	NCU10789
Sel1l	NCU10789
Rpl6	NCU02707
Rpl6	NCU02707
Klhdc3	NCU02617
Klhdc3	NCU02617
Klhdc3	NCU02617
Klhdc3	NCU02617
Klhdc3	NCU02617
Fbxo9	NCU03146
Fbxo9	NCU03146
Fbxo9	NCU03146
Fbxo9	NCU03146
G6pdx	NCU09111
G6pdx	NCU09111
G6pd2	NCU09111
Slc25a32	NCU04180
Slc25a32	NCU04180
Slc25a32	NCU04180
Slc25a32	NCU04180
Otub1	NCU00595
Otub1	NCU00595
Otub1	NCU00595
Otub2	NCU00595
Otub2	NCU00595
Otub2	NCU00595
Smg6	NCU00611
Smg6	NCU00611
Kdelr3	NCU03214
Kdelr3	NCU06771
Kdelr2	NCU03214
Kdelr2	NCU06771
Kdelr1	NCU03214
Kdelr1	NCU06771
Kdelr1	NCU03214
Kdelr1	NCU06771
Kdelr1	NCU03214
Kdelr1	NCU06771
Slc25a26	NCU07927
Slc25a26	NCU01568
Slc25a26	NCU07927
Slc25a26	NCU01568
Rpl3	NCU06843
Rpl3	NCU06843
Rpl3l	NCU06843
Rpl3l	NCU06843
Oxa1l	NCU01102
Oxa1l	NCU01102
Srsf12	NCU03990
Srsf10	NCU03990
Srsf10	NCU03990
Srsf10	NCU03990
Srsf10	NCU03990
Srsf12	NCU03990
Dnajc7	NCU00170
Dnajc7	NCU00170
Got2	NCU08411
Got1	NCU07941
Pgd	NCU03100
Psmd8	NCU10067
Psmd8	NCU10067
Psmd8	NCU10067
Psmd8	NCU10067
Rpsa	NCU03393
Rpsa	NCU03393
Rpsa	NCU03393
Rpsa	NCU03393
Pfas	NCU08685
Pfas	NCU08685
Rps17	NCU07014
Rpl8	NCU00413
Rpl8	NCU00413
Gtpbp8	NCU04081
Gtpbp8	NCU04081
Gtpbp8	NCU04081
Gtpbp8	NCU04081
Atp6v0b	NCU09747
Atp6v0b	NCU09747
Atp6v0b	NCU09747
Atp6v0b	NCU09747
Gldc	NCU02475
Hmces	NCU03985
Hmces	NCU03985
Hmces	NCU03985
Kif11	NCU00927
Kif11	NCU00927
Ckap5	NCU04535
Ckap5	NCU04535
Ckap5	NCU04535
Ckap5	NCU04535
Satl1	NCU07589
Satl1	NCU07589
Sat1	NCU07589
Sat1	NCU07589
Sat2	NCU07589
Sat2	NCU07589
Shprh	NCU03652
Shprh	NCU03652
Shprh	NCU03652
Shprh	NCU03652
Shprh	NCU03652
Idi2	NCU07719
Gm9745	NCU07719
Gm9745	NCU07719
Trappc6b	NCU06212
Trappc6b	NCU06212
Trappc6b	NCU06212
Trappc6b	NCU06212
Trappc6a	NCU06212
Trappc6a	NCU06212
Trappc6a	NCU06212
Galk2	NCU08687
Galk2	NCU08687
Grtp1	NCU04514
Grtp1	NCU04514
Grtp1	NCU04514
Grtp1	NCU04514
Grtp1	NCU04514
Grtp1	NCU03330
Cltc	NCU02510
Cltc	NCU02510
Nop2	NCU02511
Hadh	NCU09553
Ube3c	NCU04800
Ube3c	NCU04800
Usp13	NCU01180
Usp13	NCU05777
Usp13	NCU01180
Usp13	NCU05777
Usp13	NCU01180
Usp13	NCU05777
Usp5	NCU01180
Usp5	NCU05777
Usp5	NCU01180
Usp5	NCU05777
Usp5	NCU01180
Usp5	NCU05777
Usp5	NCU01180
Usp5	NCU05777
Rnmt	NCU03971
Rnmt	NCU03971
Rnmt	NCU03971
Rnmt	NCU03971
Rnmt	NCU03971
Acp1	NCU09841
Acp1	NCU09841
Acp1	NCU09841
Ubl5	NCU03397
Ubl5	NCU03397
Ubl5	NCU03397
Ubl5	NCU03397
Ubl5	NCU03397
Ubl5	NCU03397
Ubl5	NCU03397
Ubl5	NCU03397
Gm16381	NCU03397
Gm2001	NCU03397
Dut	NCU10893
Dut	NCU10893
Tamm41	NCU04429
Tamm41	NCU04429
Tamm41	NCU04429
Tamm41	NCU04429
Sec61g	NCU04127
Sec61g	NCU04127
Sec61g	NCU04127
Sec61g	NCU04127
Sec61g	NCU04127
Hspbp1	NCU04172
Hspbp1	NCU04172
Hspbp1	NCU04172
Hspbp1	NCU04172
Hspbp1	NCU04172
Tatdn1	NCU03538
Tatdn1	NCU03538
Tecrl	NCU03362
Tecrl	NCU03362
Tecr	NCU03362
Tecr	NCU03362
Tecr	NCU03362
Tecr	NCU03362
Tecr	NCU03362
Tecr	NCU03362
Fbxw7	NCU06483
Fbxw7	NCU06483
Fbxw7	NCU06483
Fbxw7	NCU06483
Fbxw2	NCU08563
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Vps8	NCU02554
Ppox	NCU16396
Ppox	NCU16396
Mpc2	NCU03155
Mpc2	NCU03155
Hmgcs2	NCU03922
Hmgcs2	NCU03922
Hmgcs1	NCU03922
Hmgcs1	NCU03922
Gtf2h4	NCU05523
Gtf2h4	NCU05523
Acer3	NCU02969
Acer3	NCU02969
Acer3	NCU02969
Acer3	NCU02969
Ubr7	NCU04328
Treh	NCU00943
Treh	NCU00943
Treh	NCU00943
Treh	NCU00943
Usp10	NCU04333
Usp10	NCU04333
Usp10	NCU04333
Ubr1	NCU03234
Ubr2	NCU03234
Ubr2	NCU03234
Ubr2	NCU03234
Naa50	NCU00576
Ndufs7	NCU03953
Ndufs7	NCU03953
Mthfs	NCU06353
Mthfsl	NCU06353
Mthfs	NCU06353
Mthfs	NCU06353
Mthfsl	NCU06353
Tubgcp2	NCU05296
Tubgcp2	NCU05296
Ciapin1	NCU04315
Ciapin1	NCU04315
Ciapin1	NCU04315
Ciapin1	NCU04315
Pfdn5	NCU02963
Pfdn5	NCU02963
Pfdn5	NCU02963
Pfdn5	NCU02963
Pfdn5	NCU02963
Pfdn5	NCU02963
Pfdn5	NCU02963
Dhodh	NCU04318
Dhodh	NCU04318
Dhodh	NCU04318
Dhodh	NCU04318
Dhodh	NCU06532
Mvk	NCU03633
Mvk	NCU03633
Mvk	NCU03633
Mvk	NCU03633
Mvk	NCU03633
Mvk	NCU03633
Mre11a	NCU08730
Mre11a	NCU08730
Mre11a	NCU08730
Mre11a	NCU08730
Mre11a	NCU08730
Nfs1	NCU04636
Aadat	NCU09116
Aadat	NCU03756
Aadat	NCU09116
Aadat	NCU03756
Cdc37l1	NCU00472
Cdc37l1	NCU00472
Cdc37l1	NCU00472
Cdc37l1	NCU00472
Cdc37l1	NCU00472
Cdc37	NCU00472
Cdc37	NCU00472
Gsto2	NCU00549
Gsto2	NCU00549
Gsto2	NCU00549
Gsto1	NCU00549
Ctdnep1	NCU08948
Ctdnep1	NCU08948
Prkn	NCU04438
Prkn	NCU04438
Prkn	NCU04438
Prkn	NCU04438
Snx3	NCU01914
Snx3	NCU01914
Snx3	NCU01914
Snx12	NCU01914
Snx12	NCU01914
Snx12	NCU01914
Surf4	NCU03319
Surf4	NCU03319
Surf4	NCU03319
Golph3	NCU06091
Golph3	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Golph3l	NCU06091
Slmap	NCU04255
Slmap	NCU00528
Slmap	NCU04255
Slmap	NCU00528
Slmap	NCU04255
Slmap	NCU00528
Slmap	NCU04255
Slmap	NCU00528
Slmap	NCU04255
Slmap	NCU00528
Slmap	NCU04255
Slmap	NCU00528
Slmap	NCU04255
Slmap	NCU00528
Stk32c	NCU07062
Stk32c	NCU07062
Stk32c	NCU07062
Stk32c	NCU07062
Stk32b	NCU07062
Stk32a	NCU07062
Comt	NCU07919
Comt	NCU07919
Comt	NCU07919
Comt	NCU07919
Comt	NCU07919
Comt	NCU07919
Comt	NCU07919
Comt	NCU07919
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Oxnad1	NCU16999
Sqstm1	NCU04272
Sqstm1	NCU04272
Sqstm1	NCU04272
Sqstm1	NCU04272
Stk38	NCU03242
Stk38	NCU07296
Stk38	NCU03242
Stk38	NCU07296
Stk38	NCU03242
Stk38	NCU07296
Stk38l	NCU03242
Stk38l	NCU07296
Stk38l	NCU03242
Stk38l	NCU07296
Taf6	NCU07757
Taf6	NCU07757
Taf6	NCU07757
Taf6	NCU07757
Gtf2h2	NCU01831
Gtf2h2	NCU01831
Daglb	NCU01901
Dagla	NCU01901
Rsl1d1	NCU11321
Rsl1d1	NCU11321
Rsl1d1	NCU11321
Nfyb	NCU09248
Nfyb	NCU09248
Tmed10	NCU01342
Tmed10	NCU01342
Senp7	NCU01366
Senp7	NCU01366
Senp7	NCU01366
Senp7	NCU01366
Senp7	NCU01366
Senp7	NCU01366
Mboat1	NCU06194
Mboat2	NCU06194
Mboat2	NCU06194
Mboat2	NCU06194
Mboat2	NCU06194
Xrcc6	NCU08290
Xrcc6	NCU08290
Xrcc6	NCU08290
Xrcc6	NCU08290
Xrcc6	NCU08290
Xrcc6	NCU08290
Tex2	NCU01947
Tex2	NCU01947
Tex2	NCU01947
Psph	NCU02004
Psph	NCU02004
Psph	NCU02004
Psph	NCU02004
Hsdl1	NCU04462
Hsdl1	NCU04462
Hsd17b12	NCU04462
Tmem165	NCU01990
Tmem165	NCU01990
Rrn3	NCU09247
Uap1l1	NCU02109
Uap1	NCU02109
Uap1	NCU02109
Uap1	NCU02109
Fancm	NCU09318
Fancm	NCU09318
Fancm	NCU09318
Fancm	NCU09318
Rpl30	NCU08963
Rpl30	NCU08963
Rpl30	NCU08963
Etfa	NCU08004
H2afv	NCU05347
H2afv	NCU05347
H2afz	NCU05347
H2afz	NCU05347
Pigp	NCU16367
Pigp	NCU16367
Pigp	NCU16367
Pigp	NCU16367
Pigp	NCU16367
Pigp	NCU16367
Pigp	NCU16367
Nosip	NCU07577
Nosip	NCU07577
Nosip	NCU07577
Nosip	NCU07577
Nosip	NCU07577
Nosip	NCU07577
Copa	NCU10066
Copa	NCU10066
Copa	NCU10066
Cds2	NCU09643
Cds2	NCU09643
Cds1	NCU09643
Cds2	NCU09643
Cds2	NCU09643
Cds2	NCU09643
Gpr89	NCU00005
Gpr89	NCU00005
Uchl5	NCU03704
Uchl5	NCU03704
Uchl5	NCU03704
Ciao2a	NCU02573
Ciao2b	NCU02573
Ciao2b	NCU02573
Dnmt1	NCU02034
Dnmt1	NCU02247
Dnmt1	NCU02034
Dnmt1	NCU02247
Dnmt1	NCU02034
Dnmt1	NCU02247
Dnmt1	NCU02034
Dnmt1	NCU02247
Nars2	NCU06866
Nars2	NCU06866
Nars2	NCU06866
Capzb	NCU07471
Capzb	NCU07471
Capzb	NCU07471
Capzb	NCU07471
Capzb	NCU07471
Capzb	NCU07471
Capzb	NCU07471
Ano10	NCU08273
Ano10	NCU08273
Ano10	NCU08273
Ano10	NCU08273
Ano10	NCU08273
Gtpbp3	NCU04149
Gtpbp3	NCU04149
Gtpbp3	NCU04149
Gtpbp3	NCU04149
Gtpbp3	NCU04149
Orc4	NCU08317
Orc4	NCU08317
Orc4	NCU08317
Orc4	NCU08317
Orc4	NCU08317
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Phyhd1	NCU04228
Tsnax	NCU06059
Tsnax	NCU06059
Polr2f	NCU11012
Polr2f	NCU11012
Polr2f	NCU11012
Vps11	NCU05422
Vps11	NCU05422
mt-Cytb	NCU16013
Mcm4	NCU02539
Zranb2	NCU06684
Zranb2	NCU06684
Zranb2	NCU06684
Zranb2	NCU06684
Zranb2	NCU06684
Anapc10	NCU08731
Anapc10	NCU08731
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Lyar	NCU03274
Hmgcll1	NCU05419
Hmgcll1	NCU05419
Hmgcll1	NCU05419
Hmgcll1	NCU05419
Hmgcl	NCU05419
Cks2	NCU02079
Cks1b	NCU02079
Cks1brt	NCU02079
Cks1brt	NCU02079
Cks1b	NCU02079
Fech	NCU08291
Mocs1	NCU00498
Rpl36	NCU03302
Iah1	NCU00397
Iah1	NCU00397
Iah1	NCU00397
Iah1	NCU00397
Gm2000	NCU10498
Rpl35	NCU10498
Mrpl3	NCU06749
Mrpl3	NCU06749
Mrpl3	NCU06749
Mrpl3	NCU06749
Mrpl3	NCU06749
Mrpl3	NCU06749
Sap18	NCU00159
Sap18	NCU00159
Sap18	NCU00159
Sap18	NCU00159
Sap18b	NCU00159
Sap18	NCU00159
Ibtk	NCU04838
Ibtk	NCU04838
4933400A11Rik	NCU03911
4933400A11Rik	NCU03911
4933400A11Rik	NCU03911
Capza1	NCU03911
Capza2	NCU03911
Capza1	NCU03911
Capza2	NCU03911
Capza2	NCU03911
Tpt1	NCU06464
Tpt1	NCU06464
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Rabggtb	NCU07509
Exosc9	NCU00334
Exosc9	NCU00334
Exosc9	NCU00334
Exosc9	NCU00334
Aarsd1	NCU00535
Gm27029	NCU00535
Gm27029	NCU00535
Pten	NCU06969
Rabgef1	NCU06435
Rabgef1	NCU07301
Rabgef1	NCU06435
Rabgef1	NCU07301
Rabgef1	NCU06435
Rabgef1	NCU07301
Rabgef1	NCU06435
Rabgef1	NCU07301
Med6	NCU03809
Med6	NCU03809
Med6	NCU03809
Med6	NCU03809
Psma4	NCU05942
Psma4	NCU05942
Psma4	NCU05942
Top2a	NCU06338
Coq6	NCU02536
Coq6	NCU02536
Coq6	NCU02536
Coq6	NCU02536
Coq6	NCU02536
Rpl5	NCU04331
Rpl5	NCU04331
Chmp3	NCU01791
Chmp3	NCU01791
Chmp3	NCU01791
Chmp3	NCU01791
Chmp3	NCU01791
Rnf103	NCU01791
Rps20	NCU06892
Vps29	NCU01822
Vps29	NCU01822
Vps29	NCU01822
Vps29	NCU01822
Vps29	NCU01822
Arl8b	NCU08618
Arl8a	NCU08618
Arl8b	NCU08618
Arl8a	NCU08618
Ap3b1	NCU06569
Ap3b2	NCU06569
Cth	NCU09230
Cth	NCU07987
Dnajb14	NCU03335
Dnajb12	NCU03335
Dnajb12	NCU03335
Dnajb12	NCU03335
Dnajb12	NCU03335
Dnajb12	NCU03335
Eif2ak4	NCU01187
Eif2ak4	NCU01187
Eif2ak4	NCU01187
Eif2ak4	NCU01187
Eif2ak4	NCU01187
Eif2ak4	NCU01187
Eif2ak4	NCU01187
Exosc4	NCU00812
Exosc6	NCU08026
Mocs2	NCU08375
Mocs2	NCU08375
Mocs2	NCU08375
Mocs2	NCU08375
Mocs2	NCU08375
Mocs2	NCU08375
Mocs2	NCU08375
Pisd	NCU03695
Pisd	NCU03695
Pisd	NCU03695
Pisd	NCU03695
Gm20671	NCU03695
Rpl32	NCU00464
Rpl32	NCU00464
Gtf2a2	NCU09748
Gtf2a2	NCU09748
Gtf2a2	NCU09748
Gtf2a2	NCU09748
Gtf2a2	NCU09748
Gtf2a2	NCU09748
Pudp	NCU08666
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Gnb1l	NCU11283
Ino80c	NCU06395
Ino80c	NCU06395
Ino80c	NCU06395
Ino80c	NCU06395
Tmem19	NCU11040
Tmem19	NCU11040
Tmem19	NCU11040
Tmem19	NCU11040
Tmem19	NCU11040
Tmem19	NCU11040
Tmem19	NCU11040
Mpc1	NCU08794
Mpc1	NCU02507
Mpc1	NCU08794
Mpc1	NCU02507
Mpc1	NCU08794
Mpc1	NCU02507
Mpc1	NCU08794
Mpc1	NCU02507
Mpc1	NCU08794
Mpc1	NCU02507
Mpc1	NCU08794
Mpc1	NCU02507
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Dnajc8	NCU07713
Lsm4	NCU07683
Lsm4	NCU07683
Lsm4	NCU07683
Lsm4	NCU07683
Lsm4	NCU07683
Lsm4	NCU07683
Lsm4	NCU07683
Lsm4	NCU07683
Lsm5	NCU03766
Lsm5	NCU03766
Lsm5	NCU03766
Lsm5	NCU03766
Xrcc3	NCU01771
Xrcc3	NCU01771
Ak6	NCU10220
Ak6	NCU10220
Cdk8	NCU07172
Cdk8	NCU07172
Cdk19	NCU07172
Cdk19	NCU07172
Cdk8	NCU07172
Cdk19	NCU07172
Cdk8	NCU07172
Pold1	NCU01192
Pold1	NCU01192
Ndufs3	NCU04074
Ndufs3	NCU04074
Abat	NCU08998
Abat	NCU08998
Abat	NCU08998
Abat	NCU08998
Abat	NCU08998
Dera	NCU07944
Dera	NCU07944
Dera	NCU07944
Dera	NCU07944
Dera	NCU07944
Dera	NCU07944
Mtap	NCU03963
Nt5e	NCU09659
Snx25	NCU03937
Snx25	NCU03937
Snx13	NCU03937
Snx25	NCU03937
Snx25	NCU03937
Snx25	NCU03937
Snx25	NCU03937
Pnpla6	NCU08276
Pnpla6	NCU08276
Pnpla6	NCU08276
Pnpla6	NCU08276
Pnpla7	NCU08276
Pnpla7	NCU08276
Slc30a10	NCU07709
Slc30a10	NCU03145
Slc30a1	NCU07709
Slc30a1	NCU03145
Slc30a1	NCU07709
Slc30a1	NCU03145
Nipsnap2	NCU08092
Nipsnap2	NCU08092
Nipsnap2	NCU08092
Nipsnap2	NCU08092
Nipsnap1	NCU08092
Nipsnap1	NCU08092
Zdhhc17	NCU08218
Zdhhc13	NCU08218
Zdhhc13	NCU08218
Zdhhc17	NCU08218
Zdhhc17	NCU08218
Sem1	NCU07913
Hook3	NCU01549
Hook3	NCU01549
Hook1	NCU01549
Hook1	NCU01549
Rangap1	NCU03207
Rangap1	NCU03207
Rangap1	NCU03207
Rangap1	NCU03207
Rangap1	NCU03207
Rnps1	NCU09901
Rnps1	NCU09901
Rnps1	NCU09901
Tstd1	NCU05279
Tstd3	NCU05279
Twf2	NCU16698
Twf2	NCU16698
Twf2	NCU16698
Twf2	NCU16698
Twf1	NCU16698
Twf1	NCU16698
Paqr3	NCU03238
Paqr3	NCU03238
Paqr3	NCU03238
Paqr3	NCU03238
Suv39h2	NCU04402
Suv39h2	NCU04402
Suv39h2	NCU04402
Suv39h1	NCU04402
Suv39h1	NCU04402
Suv39h1	NCU04402
Ptpre	NCU02257
Ptpre	NCU02257
Ptpre	NCU02257
Ptpre	NCU02257
Ptpra	NCU02257
Ptpre	NCU02257
Pon3	NCU01230
Pon3	NCU01230
Pon2	NCU01230
Iqgap2	NCU06122
Iqgap2	NCU03116
Pde4dip	NCU02411
Pstpip2	NCU10905
Pstpip2	NCU10905
Pstpip1	NCU10905
Arv1	NCU16784
Arv1	NCU16784
Arv1	NCU16784
LO018689.5	NCU08960
LO018689.5	NCU08960
Rplp1	NCU08960
Rpl19	NCU05804
Rpl19	NCU05804
Znhit6	NCU03365
Znhit6	NCU03365
Znhit6	NCU03365
Znhit6	NCU03365
Znhit6	NCU03365
Znhit6	NCU03365
Pdia6	NCU03739
Hexb	NCU10852
Nthl1	NCU06654
Rpl27a	NCU03806
Slc35b1	NCU10721
Slc35b1	NCU10721
Mtif2	NCU06103
Mtif2	NCU06103
Mtif2	NCU06103
Mtif2	NCU06103
Mtif2	NCU06103
Mtif2	NCU06103
Cyct	NCU01808
Gm10053	NCU01808
Cycs	NCU01808
Suco	NCU00119
Suco	NCU00119
Suco	NCU00119
Coq5	NCU09862
Coq5	NCU09862
Hddc2	NCU04470
Hddc2	NCU04470
Ugdh	NCU04936
Ugdh	NCU08228
Edem1	NCU02091
Edem1	NCU02091
Tmem56	NCU02977
Tmem56	NCU02977
Tmem56	NCU02977
Tmem56	NCU02977
Tmem56	NCU02977
Tubgcp3	NCU04319
Tubgcp3	NCU04319
Tubgcp3	NCU04319
Tubgcp3	NCU04319
Dld	NCU02407
Surf1	NCU02162
Polr2h	NCU08030
Polr2h	NCU08030
Polr2h	NCU08030
Polr2h	NCU08030
Arpc3	NCU09572
Arpc3	NCU09572
Arpc3	NCU09572
Arpc3	NCU09572
Arpc3	NCU09572
Prdx5	NCU06880
Prdx5	NCU06880
Prdx5	NCU06880
Rars2	NCU08195
Rars2	NCU08195
Cstf2t	NCU03311
Cstf2	NCU03311
Cstf2	NCU03311
Cstf2	NCU03311
Cstf2	NCU03311
Cstf2	NCU03311
Cstf2	NCU03311
Ptpn9	NCU05364
Eif2a	NCU06099
Eif2a	NCU06099
Ttk	NCU00978
Ttk	NCU00978
Ttk	NCU00978
Jmjd6	NCU07419
Jmjd6	NCU07419
Jmjd6	NCU07419
Jmjd6	NCU07419
Jmjd6	NCU07419
Naa15	NCU07936
Naa16	NCU07936
Naa16	NCU07936
Naa15	NCU07936
Naa15	NCU07936
Naa15	NCU07936
0610009B22Rik	NCU11174
0610009B22Rik	NCU11174
Trappc2	NCU11174
Trappc2	NCU11174
Trappc2	NCU11174
Rpl7	NCU07829
Rpl7	NCU07829
Coq4	NCU02157
Coq4	NCU02157
Coq4	NCU02157
Coq4	NCU02157
Tmem256	NCU12151
Tmem256	NCU12151
Rps16	NCU08620
Mrpl27	NCU08861
Rps4x	NCU02181
Gm15013	NCU02181
Trrap	NCU01379
Trrap	NCU01379
Trrap	NCU01379
Trrap	NCU01379
Trrap	NCU01379
Coasy	NCU06029
Coasy	NCU06029
Pigg	NCU06215
Pigg	NCU06215
Pigg	NCU06215
Pigl	NCU09510
Mon1b	NCU09220
Mon1b	NCU09220
Mon1a	NCU09220
Mon1a	NCU09220
Yipf7	NCU05514
Yipf7	NCU05514
Yipf5	NCU05514
Wdr44	NCU09162
Wdr44	NCU09162
Tsg101	NCU05753
Tsg101	NCU05753
Tsg101	NCU05753
Tsg101	NCU05753
Tsg101	NCU05753
Tsg101	NCU05753
Esd	NCU00173
Esd	NCU00173
Esd	NCU00173
Esd	NCU00173
Esd	NCU00173
Rpl38	NCU03635
Rpl38	NCU03635
Rpl38	NCU03635
Rpl38	NCU03635
Osgepl1	NCU09308
Osgepl1	NCU09308
Osgepl1	NCU09308
Osgepl1	NCU09308
Tspo	NCU02801
Tspo	NCU02801
Tspo2	NCU02801
Tspo2	NCU02801
Tspo2	NCU02801
Tspo2	NCU02801
Nploc4	NCU02680
Nploc4	NCU02680
Gpcpd1	NCU01747
Gpcpd1	NCU01747
Gpcpd1	NCU01747
Gpcpd1	NCU01747
Eif3m	NCU02813
Eif3m	NCU02813
Eif3m	NCU02813
Amd1	NCU01083
Amd1	NCU01083
Amd2	NCU01083
Zdhhc4	NCU04080
Zdhhc4	NCU04080
Zdhhc4	NCU04080
Zdhhc4	NCU04080
Zdhhc4	NCU04080
Zdhhc4	NCU04080
Zdhhc4	NCU04080
Wdr48	NCU01569
Wdr48	NCU01569
Wdr48	NCU01569
Wdr48	NCU01569
Sec24a	NCU02391
Sec24a	NCU02391
Sec24b	NCU02391
Sec24b	NCU02391
Sec24b	NCU02391
Sco1	NCU03177
Sco1	NCU03177
Sco2	NCU03177
Sco2	NCU03177
Rps28	NCU05599
Rps28	NCU05599
Rps28	NCU05599
Rps28	NCU05599
Rps28	NCU05599
Wdr46	NCU01502
Wdr46	NCU01502
Rexo4	NCU05217
Rexo4	NCU05217
Rexo4	NCU05217
Polr2e	NCU05305
Rchy1	NCU06754
Rchy1	NCU06754
Isy1	NCU00664
Isy1	NCU00664
Isy1	NCU00664
Gm45140	NCU00664
Isy1	NCU00664
Rnf10	NCU11263
Rnf10	NCU11263
Rnf10	NCU11263
Rnf10	NCU11263
Rps29	NCU03738
Rpl13	NCU05554
Dus2	NCU00950
Thada	NCU00372
Exoc6b	NCU00117
Exoc6	NCU00117
Exo5	NCU04450
Exo5	NCU04450
Exo5	NCU04450
Exo5	NCU04450
Fars2	NCU01512
Fars2	NCU01512
Fars2	NCU01512
Fars2	NCU01512
Fars2	NCU01512
Fars2	NCU01512
Mrpl43	NCU07549
Becn1	NCU03122
Becn1	NCU03122
Becn1	NCU03122
Coq8a	NCU03823
Coq8a	NCU03823
Coq8a	NCU03823
Coq8a	NCU03823
Coq8b	NCU03823
Coq8b	NCU03823
Degs2	NCU08927
Degs2	NCU08927
Degs1	NCU08927
Degs1	NCU08927
9130409I23Rik	NCU08927
Dusp12	NCU08158
Dusp12	NCU08158
Dusp12	NCU08158
Dusp12	NCU08158
Dusp12	NCU08158
Dusp12	NCU08158
Dusp12	NCU08158
Psmd13	NCU02374
Psmd13	NCU02374
Psmd13	NCU02374
Psmd13	NCU02374
Espl1	NCU00205
Espl1	NCU00205
Espl1	NCU00205
Espl1	NCU00205
Espl1	NCU00205
Mus81	NCU07457
Mus81	NCU07457
Mus81	NCU07457
Helq	NCU07411
Helq	NCU07411
Helq	NCU07411
Helq	NCU07411
Polq	NCU07411
Polq	NCU07411
Mlh3	NCU05385
Mlh3	NCU05385
Mlh3	NCU05385
Mlh3	NCU05385
D2hgdh	NCU06441
D2hgdh	NCU06441
Impact	NCU10904
Immt	NCU00894
Immt	NCU00894
Immt	NCU00894
Immt	NCU00894
Immt	NCU00894
Immt	NCU00894
Med7	NCU05944
Med7	NCU05944
Med7	NCU05944
Med7	NCU05944
Med7	NCU05944
Med7	NCU05944
Med7	NCU05944
Med7	NCU05944
