AT3G09720.1 YGL171W_mRNA
AT5G03850.1 YOR167C_mRNA
AT5G03850.1 YLR264W_mRNA
AT5G64140.1 YOR167C_mRNA
AT5G64140.1 YLR264W_mRNA
AT3G10530.1 YER082C_mRNA
AT3G15080.1 YOL080C_mRNA
AT3G16680.1 YBR154C_mRNA
AT5G57980.1 YBR154C_mRNA
AT3G22320.1 YBR154C_mRNA
AT3G18790.1 YJR050W_mRNA
AT3G26730.1 YLR427W_mRNA
AT4G33865.1 YLR388W_mRNA
AT4G33865.1 YDL061C_mRNA
AT3G44010.1 YLR388W_mRNA
AT3G44010.1 YDL061C_mRNA
AT3G43980.1 YLR388W_mRNA
AT3G43980.1 YDL061C_mRNA
AT3G49010.1 YDL082W_mRNA
AT3G49010.1 YMR142C_mRNA
AT3G48960.1 YDL082W_mRNA
AT3G48960.1 YMR142C_mRNA
AT5G23900.1 YDL082W_mRNA
AT5G23900.1 YMR142C_mRNA
AT3G49640.1 YNR015W_mRNA
AT3G55160.1 YMR259C_mRNA
AT4G02350.1 YGL233W_mRNA
AT3G56640.1 YGL233W_mRNA
AT3G58140.1 YPR047W_mRNA
AT3G59650.2 YPR100W_mRNA
AT3G61710.1 YPL120W_mRNA
AT4G01660.1 YGL119W_mRNA
AT4G18593.1 YIR026C_mRNA
AT4G19006.2 YDR427W_mRNA
AT5G45620.1 YDR427W_mRNA
AT4G22440.1 YGR098C_mRNA
AT4G24300.1 YGR098C_mRNA
AT5G39770.1 YDR386W_mRNA
AT4G30870.1 YDR386W_mRNA
AT4G35520.2 YPL164C_mRNA
AT4G36400.1 YDL178W_mRNA
AT4G36400.1 YEL071W_mRNA
AT4G38090.1 YCR059C_mRNA
AT4G38090.1 YDL177C_mRNA
AT4G39690.1 YKR016W_mRNA
AT5G03500.6 YOL135C_mRNA
AT5G03220.1 YOL135C_mRNA
AT5G08160.1 YPL236C_mRNA
AT5G10780.2 YGL231C_mRNA
AT5G10790.1 YMR223W_mRNA
AT5G11560.1 YCL045C_mRNA
AT5G37130.1 YNL313C_mRNA
AT5G17270.1 YNL313C_mRNA
AT5G49570.1 YPL096W_mRNA
AT5G50810.1 YJR135W-A_mRNA
AT5G52210.1 YPL051W_mRNA
AT5G55310.1 YOL006C_mRNA
AT5G55300.2 YOL006C_mRNA
AT5G58240.1 YDR305C_mRNA
AT5G62030.1 YIL103W_mRNA
AT5G60730.1 YDL100C_mRNA
AT3G10350.2 YDL100C_mRNA
AT1G01910.1 YDL100C_mRNA
AT2G06530.1 YKL002W_mRNA
AT1G03950.1 YKL002W_mRNA
AT5G44560.1 YKL002W_mRNA
AT2G18720.1 YER025W_mRNA
AT4G18330.2 YER025W_mRNA
AT1G04170.1 YER025W_mRNA
AT1G04730.1 YMR078C_mRNA
AT4G17585.1 YGL140C_mRNA
AT5G46600.1 YGL140C_mRNA
AT5G46610.1 YGL140C_mRNA
AT4G17970.1 YGL140C_mRNA
AT1G08440.1 YGL140C_mRNA
AT1G08430.1 YGL140C_mRNA
AT2G27240.1 YGL140C_mRNA
AT3G11680.2 YGL140C_mRNA
AT4G00910.1 YGL140C_mRNA
AT1G25480.1 YGL140C_mRNA
AT1G68600.1 YGL140C_mRNA
AT2G17470.2 YGL140C_mRNA
AT1G18420.1 YGL140C_mRNA
AT3G18440.1 YGL140C_mRNA
AT1G09770.1 YMR213W_mRNA
AT1G10500.1 YLL027W_mRNA
AT2G36260.1 YLL027W_mRNA
AT2G16710.3 YLL027W_mRNA
AT1G80670.1 YER107C_mRNA
AT1G15850.1 YER107C_mRNA
AT5G62130.2 YCR044C_mRNA
AT1G16560.1 YCR044C_mRNA
AT1G78510.1 YBR003W_mRNA
AT1G17050.1 YBR003W_mRNA
AT2G34630.2 YBR003W_mRNA
AT1G36623.1 YBR003W_mRNA
AT1G17470.1 YGR173W_mRNA
AT1G72660.1 YGR173W_mRNA
AT4G39520.1 YAL036C_mRNA
AT1G18340.1 YPR056W_mRNA
AT5G16140.1 YHR189W_mRNA
AT5G38290.2 YHR189W_mRNA
AT5G19830.1 YHR189W_mRNA
AT1G18440.1 YHR189W_mRNA
AT4G35090.1 YGR088W_mRNA
AT1G20630.1 YGR088W_mRNA
AT1G20620.6 YGR088W_mRNA
AT1G76430.1 YML123C_mRNA
AT1G20860.2 YML123C_mRNA
AT5G43350.1 YML123C_mRNA
AT5G43370.1 YML123C_mRNA
AT5G43360.1 YML123C_mRNA
AT3G54700.1 YML123C_mRNA
AT2G38940.1 YML123C_mRNA
AT2G32830.1 YML123C_mRNA
AT4G08878.1 YML123C_mRNA
AT5G43340.1 YML123C_mRNA
AT5G61140.2 YGR271W_mRNA
AT1G20960.1 YER172C_mRNA
AT2G42270.1 YER172C_mRNA
AT1G76720.2 YAL035W_mRNA
AT1G76810.1 YAL035W_mRNA
AT1G21160.1 YAL035W_mRNA
AT2G27700.2 YAL035W_mRNA
AT1G71410.1 YGL083W_mRNA
AT1G22870.1 YGL083W_mRNA
AT5G45940.1 YLR151C_mRNA
AT2G33980.3 YLR151C_mRNA
AT1G28960.1 YLR151C_mRNA
AT1G29320.2 YGL111W_mRNA
AT1G30460.1 YPR107C_mRNA
AT1G31220.1 YDR408C_mRNA
AT1G48160.1 YML105C_mRNA
AT1G50200.2 YOR335C_mRNA
AT4G27130.1 YNL244C_mRNA
AT5G54760.1 YNL244C_mRNA
AT1G54290.1 YNL244C_mRNA
AT5G54940.1 YNL244C_mRNA
AT1G57550.1 YDR525W-A_mRNA
AT1G57550.1 YJL151C_mRNA
AT1G57550.1 YDR276C_mRNA
AT2G38905.1 YDR525W-A_mRNA
AT2G38905.1 YJL151C_mRNA
AT2G38905.1 YDR276C_mRNA
AT3G05890.1 YDR525W-A_mRNA
AT3G05890.1 YJL151C_mRNA
AT3G05890.1 YDR276C_mRNA
AT3G05880.1 YDR525W-A_mRNA
AT3G05880.1 YJL151C_mRNA
AT3G05880.1 YDR276C_mRNA
AT2G24040.1 YDR525W-A_mRNA
AT2G24040.1 YJL151C_mRNA
AT2G24040.1 YDR276C_mRNA
AT4G28088.1 YDR525W-A_mRNA
AT4G28088.1 YJL151C_mRNA
AT4G28088.1 YDR276C_mRNA
AT4G30660.1 YDR525W-A_mRNA
AT4G30660.1 YJL151C_mRNA
AT4G30660.1 YDR276C_mRNA
AT4G30650.1 YDR525W-A_mRNA
AT4G30650.1 YJL151C_mRNA
AT4G30650.1 YDR276C_mRNA
AT5G61410.1 YJL121C_mRNA
AT1G63290.1 YJL121C_mRNA
AT3G01850.1 YJL121C_mRNA
AT5G02820.1 YHL022C_mRNA
AT1G63990.1 YHL022C_mRNA
AT3G13170.1 YHL022C_mRNA
AT2G07050.1 YHR072W_mRNA
AT3G45130.2 YHR072W_mRNA
AT1G78950.2 YHR072W_mRNA
AT1G78955.1 YHR072W_mRNA
AT1G78970.1 YHR072W_mRNA
AT1G78960.1 YHR072W_mRNA
AT1G66960.2 YHR072W_mRNA
AT1G78480.1 YHR072W_mRNA
AT1G71270.1 YDR484W_mRNA
AT1G71300.1 YDR484W_mRNA
AT1G73820.2 YNL222W_mRNA
AT1G76630.2 YPR189W_mRNA
AT1G79880.1 YDL051W_mRNA
AT4G32720.1 YDL051W_mRNA
AT2G06510.1 YAR007C_mRNA
AT4G19130.2 YAR007C_mRNA
AT5G45400.1 YAR007C_mRNA
AT5G61000.1 YAR007C_mRNA
AT5G08020.1 YAR007C_mRNA
AT2G19450.1 YCR048W_mRNA
AT2G19450.1 YNR019W_mRNA
AT2G19560.1 YJR084W_mRNA
AT3G55440.1 YDR050C_mRNA
AT2G21170.1 YDR050C_mRNA
AT2G22310.1 YBL067C_mRNA
AT2G22310.1 YER098W_mRNA
AT4G39910.1 YBL067C_mRNA
AT4G39910.1 YER098W_mRNA
AT2G24830.1 YLR424W_mRNA
AT2G25100.1 YNL072W_mRNA
AT2G26970.1 YLR059C_mRNA
AT3G28500.1 YDR382W_mRNA
AT3G28500.1 YOL039W_mRNA
AT5G40040.1 YDR382W_mRNA
AT5G40040.1 YOL039W_mRNA
AT2G27710.1 YDR382W_mRNA
AT2G27710.1 YOL039W_mRNA
AT2G27720.2 YDR382W_mRNA
AT2G27720.2 YOL039W_mRNA
AT3G44590.1 YDR382W_mRNA
AT3G44590.1 YOL039W_mRNA
AT2G28560.1 YDR076W_mRNA
AT2G28560.1 YDR004W_mRNA
AT4G08360.1 YML010W_mRNA
AT4G08350.1 YML010W_mRNA
AT2G34210.1 YML010W_mRNA
AT2G38710.1 YOR289W_mRNA
AT2G39100.1 YCR066W_mRNA
AT5G16740.1 YJR001W_mRNA
AT2G41190.1 YJR001W_mRNA
AT3G09340.1 YJR001W_mRNA
AT3G09330.1 YJR001W_mRNA
AT5G02170.1 YJR001W_mRNA
AT5G02180.1 YJR001W_mRNA
AT3G54830.1 YJR001W_mRNA
AT2G39130.1 YJR001W_mRNA
AT5G15240.1 YJR001W_mRNA
AT3G28960.1 YJR001W_mRNA
AT3G55280.1 YOL127W_mRNA
AT2G39460.1 YOL127W_mRNA
AT3G50290.1 YLL063C_mRNA
AT5G38130.1 YLL063C_mRNA
AT3G50300.1 YLL063C_mRNA
AT3G50280.1 YLL063C_mRNA
AT3G50270.1 YLL063C_mRNA
AT5G67160.1 YLL063C_mRNA
AT5G67150.1 YLL063C_mRNA
AT5G07850.1 YLL063C_mRNA
AT5G07870.1 YLL063C_mRNA
AT5G07860.1 YLL063C_mRNA
AT5G42830.1 YLL063C_mRNA
AT5G01210.1 YLL063C_mRNA
AT2G39980.1 YLL063C_mRNA
AT5G23940.1 YLL063C_mRNA
AT2G40590.1 YER131W_mRNA
AT2G40590.1 YGL189C_mRNA
AT2G40510.1 YER131W_mRNA
AT2G40510.1 YGL189C_mRNA
AT3G56340.1 YER131W_mRNA
AT3G56340.1 YGL189C_mRNA
AT2G40730.1 YOR112W_mRNA
AT4G10650.1 YMR097C_mRNA
AT2G41670.1 YMR097C_mRNA
AT2G42680.1 YOR298C-A_mRNA
AT3G58680.1 YOR298C-A_mRNA
AT3G24500.1 YOR298C-A_mRNA
AT2G42740.1 YPR102C_mRNA
AT2G42740.1 YGR085C_mRNA
AT5G45775.2 YPR102C_mRNA
AT5G45775.2 YGR085C_mRNA
AT3G58700.1 YPR102C_mRNA
AT3G58700.1 YGR085C_mRNA
AT4G18730.1 YPR102C_mRNA
AT4G18730.1 YGR085C_mRNA
ATCG01310.1 YEL050C_mRNA
ATCG00830.1 YEL050C_mRNA
AT2G44065.1 YEL050C_mRNA
AT5G09550.1 YER136W_mRNA
AT3G59920.1 YER136W_mRNA
AT2G44100.1 YER136W_mRNA
AT5G23600.1 YOL102C_mRNA
AT2G45330.1 YOL102C_mRNA
AT2G47510.1 YPL262W_mRNA
AT5G50950.1 YPL262W_mRNA
AT3G29160.1 YDR477W_mRNA
AT3G01090.2 YDR477W_mRNA
AT5G39440.1 YDR477W_mRNA
AT3G02820.2 YMR048W_mRNA
AT3G03250.2 YKL035W_mRNA
AT5G17310.2 YKL035W_mRNA
AT3G09820.1 YJR105W_mRNA
AT5G03300.1 YJR105W_mRNA
AT3G10950.1 YJR094W-A_mRNA
AT3G10950.1 YPR043W_mRNA
AT3G60245.1 YJR094W-A_mRNA
AT3G60245.1 YPR043W_mRNA
AT3G19190.2 YNL242W_mRNA
AT3G42050.1 YPR036W_mRNA
AT5G60230.2 YLR105C_mRNA
AT3G45590.1 YLR105C_mRNA
AT3G45577.1 YLR105C_mRNA
AT5G23740.1 YBR048W_mRNA
AT5G23740.1 YDR025W_mRNA
AT3G48930.1 YBR048W_mRNA
AT3G48930.1 YDR025W_mRNA
AT4G30800.1 YBR048W_mRNA
AT4G30800.1 YDR025W_mRNA
AT3G49410.1 YBR123C_mRNA
AT5G24450.1 YBR123C_mRNA
AT5G27700.1 YKR057W_mRNA
AT5G27700.1 YJL136C_mRNA
AT3G53890.1 YKR057W_mRNA
AT3G53890.1 YJL136C_mRNA
AT5G28350.1 YLR039C_mRNA
AT3G61480.2 YLR039C_mRNA
AT5G28442.1 YLR039C_mRNA
AT5G58040.1 YJR093C_mRNA
AT3G66652.1 YJR093C_mRNA
AT4G01710.1 YIL062C_mRNA
AT5G65274.1 YIL062C_mRNA
AT4G04910.1 YBR080C_mRNA
AT5G13450.1 YDR298C_mRNA
AT4G10320.1 YBL076C_mRNA
AT4G10920.1 YMR039C_mRNA
AT4G16970.1 YDL017W_mRNA
AT5G53530.1 YJL053W_mRNA
AT4G27690.1 YJL053W_mRNA
AT4G31120.1 YBR133C_mRNA
AT4G31400.1 YFR027W_mRNA
AT4G32930.2 YCR090C_mRNA
AT4G34412.1 YML036W_mRNA
AT4G35530.1 YNL038W_mRNA
AT4G38440.1 YDR527W_mRNA
AT5G59770.1 YJL097W_mRNA
AT5G10480.3 YJL097W_mRNA
AT5G11500.1 YMR132C_mRNA
AT5G11980.1 YML071C_mRNA
AT5G18200.1 YBR018C_mRNA
AT5G27970.2 YNL297C_mRNA
AT5G36790.1 YDL236W_mRNA
AT5G36700.1 YDL236W_mRNA
AT5G47760.1 YDL236W_mRNA
AT5G38460.1 YOR002W_mRNA
AT5G43430.4 YGR207C_mRNA
AT5G44200.1 YPL178W_mRNA
AT5G49880.1 YGL086W_mRNA
AT5G50930.1 YOL086W-A_mRNA
AT5G51970.1 YLR070C_mRNA
AT5G51970.1 YDL246C_mRNA
AT5G51970.1 YJR159W_mRNA
AT5G53480.1 YLR347C_mRNA
AT5G54750.2 YKR068C_mRNA
AT5G57950.2 YIL007C_mRNA
AT5G58575.1 YPL047W_mRNA
AT5G61770.2 YHR066W_mRNA
AT5G61770.2 YDR312W_mRNA
AT5G63220.1 YOR164C_mRNA
AT4G00520.2 YJR019C_mRNA
AT1G01710.1 YJR019C_mRNA
AT2G30860.1 YLL060C_mRNA
AT2G30870.1 YLL060C_mRNA
AT3G03190.1 YLL060C_mRNA
AT5G17220.1 YLL060C_mRNA
AT2G47730.1 YLL060C_mRNA
AT2G02930.1 YLL060C_mRNA
AT4G02520.1 YLL060C_mRNA
AT1G02920.1 YLL060C_mRNA
AT1G02930.1 YLL060C_mRNA
AT1G02950.5 YLL060C_mRNA
AT1G02940.2 YLL060C_mRNA
AT1G49860.1 YLL060C_mRNA
AT3G62760.1 YLL060C_mRNA
AT1G54590.1 YGR006W_mRNA
AT1G03140.1 YGR006W_mRNA
AT4G13110.1 YDR068W_mRNA
AT1G03350.1 YDR068W_mRNA
AT1G03360.1 YHR069C_mRNA
AT1G06790.1 YKL144C_mRNA
AT1G08840.3 YHR164C_mRNA
AT3G57940.1 YNL132W_mRNA
AT1G10490.1 YNL132W_mRNA
AT1G11880.1 YBR004C_mRNA
AT5G24520.1 YPL247C_mRNA
AT1G12910.1 YPL247C_mRNA
AT3G26640.1 YPL247C_mRNA
AT2G45240.1 YLR244C_mRNA
AT5G19610.1 YJR031C_mRNA
AT5G19610.1 YEL022W_mRNA
AT5G39500.1 YJR031C_mRNA
AT5G39500.1 YEL022W_mRNA
AT1G13980.1 YJR031C_mRNA
AT1G13980.1 YEL022W_mRNA
AT1G14570.1 YDR330W_mRNA
AT5G06520.1 YJL203W_mRNA
AT3G49130.1 YJL203W_mRNA
AT5G06890.1 YJL203W_mRNA
AT5G12280.1 YJL203W_mRNA
AT3G27600.1 YJL203W_mRNA
AT4G16200.1 YJL203W_mRNA
AT1G14650.1 YJL203W_mRNA
AT1G14640.1 YJL203W_mRNA
AT1G15250.1 YDR500C_mRNA
AT1G15250.1 YLR185W_mRNA
AT3G16080.1 YDR500C_mRNA
AT3G16080.1 YLR185W_mRNA
AT1G52300.1 YDR500C_mRNA
AT1G52300.1 YLR185W_mRNA
AT1G16890.3 YDR092W_mRNA
AT1G78870.2 YDR092W_mRNA
AT1G73030.1 YKR035W-A_mRNA
AT1G17730.1 YKR035W-A_mRNA
AT1G18040.1 YDL108W_mRNA
AT1G73690.1 YDL108W_mRNA
AT1G66750.1 YDL108W_mRNA
AT1G22200.1 YAL042W_mRNA
AT1G36050.1 YAL042W_mRNA
AT1G67490.1 YGL027C_mRNA
AT1G24320.1 YGL027C_mRNA
AT1G30825.1 YNR035C_mRNA
AT2G33385.2 YNR035C_mRNA
AT4G26810.1 YOR295W_mRNA
AT4G26810.1 YMR233W_mRNA
AT4G34290.1 YOR295W_mRNA
AT4G34290.1 YMR233W_mRNA
AT2G14880.1 YOR295W_mRNA
AT2G14880.1 YMR233W_mRNA
AT3G03590.1 YOR295W_mRNA
AT3G03590.1 YMR233W_mRNA
AT2G35605.1 YOR295W_mRNA
AT2G35605.1 YMR233W_mRNA
AT1G31760.1 YOR295W_mRNA
AT1G31760.1 YMR233W_mRNA
AT3G48600.2 YOR295W_mRNA
AT3G48600.2 YMR233W_mRNA
AT4G35490.1 YNL185C_mRNA
AT1G42470.1 YPL006W_mRNA
AT4G38350.2 YPL006W_mRNA
AT1G48175.1 YJL035C_mRNA
AT1G49880.1 YGR029W_mRNA
AT1G51160.1 YML077W_mRNA
AT1G51310.1 YDL033C_mRNA
AT1G51730.1 YDR152W_mRNA
AT1G53900.2 YKR026C_mRNA
AT1G53880.1 YKR026C_mRNA
AT1G72340.2 YKR026C_mRNA
AT1G55300.2 YMR227C_mRNA
AT1G60200.1 YGR013W_mRNA
AT1G61000.1 YOL069W_mRNA
AT1G63800.1 YEL012W_mRNA
AT5G41340.1 YEL012W_mRNA
AT2G46030.3 YEL012W_mRNA
AT1G64350.1 YGL100W_mRNA
AT3G45950.1 YDR088C_mRNA
AT1G65660.1 YDR088C_mRNA
AT4G37120.1 YDR088C_mRNA
AT1G66680.1 YIL064W_mRNA
AT1G68990.2 YFL036W_mRNA
AT5G15700.2 YFL036W_mRNA
AT2G24120.1 YFL036W_mRNA
AT3G27830.1 YGL068W_mRNA
AT3G27850.1 YGL068W_mRNA
AT3G27840.1 YGL068W_mRNA
AT4G37660.1 YGL068W_mRNA
AT3G06040.1 YGL068W_mRNA
AT2G03130.1 YGL068W_mRNA
AT1G70190.1 YGL068W_mRNA
AT4G36420.1 YGL068W_mRNA
AT1G71220.3 YOR336W_mRNA
AT1G71350.1 YDR117C_mRNA
AT1G71840.1 YIR012W_mRNA
AT1G79900.1 YPR058W_mRNA
AT1G80070.1 YHR165C_mRNA
AT4G38780.1 YHR165C_mRNA
AT5G35590.1 YGL011C_mRNA
AT2G05840.1 YGL011C_mRNA
AT2G11000.1 YEL053C_mRNA
AT2G13440.1 YGL236C_mRNA
AT2G16200.2 YNL287W_mRNA
AT2G16360.1 YGR027C_mRNA
AT2G16360.1 YLR333C_mRNA
AT4G34555.1 YGR027C_mRNA
AT4G34555.1 YLR333C_mRNA
AT4G39200.1 YGR027C_mRNA
AT4G39200.1 YLR333C_mRNA
AT2G21580.1 YGR027C_mRNA
AT2G21580.1 YLR333C_mRNA
AT3G51090.1 YFL046W_mRNA
AT2G16460.1 YFL046W_mRNA
AT4G36800.1 YLR306W_mRNA
AT2G18600.1 YLR306W_mRNA
AT2G20635.1 YGR188C_mRNA
AT4G38930.2 YGR048W_mRNA
AT2G21270.3 YGR048W_mRNA
AT2G29070.2 YGR048W_mRNA
AT2G22425.1 YJR010C-A_mRNA
AT4G40042.1 YJR010C-A_mRNA
AT2G22690.1 YDR255C_mRNA
AT4G37880.1 YDR255C_mRNA
AT5G09630.1 YDR255C_mRNA
AT2G23930.1 YFL017W-A_mRNA
AT3G11500.1 YFL017W-A_mRNA
AT2G24490.1 YNL312W_mRNA
AT3G02920.1 YNL312W_mRNA
AT3G02190.1 YJL189W_mRNA
AT4G31985.1 YJL189W_mRNA
AT2G25210.1 YJL189W_mRNA
AT2G34570.1 YOR004W_mRNA
AT2G35040.1 YLR028C_mRNA
AT2G35040.1 YMR120C_mRNA
AT2G36305.1 YMR274C_mRNA
AT3G59980.1 YGL105W_mRNA
AT2G40660.1 YGL105W_mRNA
AT2G42780.1 YNL230C_mRNA
AT2G44195.1 YNL245C_mRNA
AT2G44200.1 YNL245C_mRNA
AT2G44660.1 YOR067C_mRNA
AT3G05327.1 YOL001W_mRNA
AT3G05327.1 YIL050W_mRNA
AT3G05327.1 YER059W_mRNA
AT3G63120.1 YOL001W_mRNA
AT3G63120.1 YIL050W_mRNA
AT3G63120.1 YER059W_mRNA
AT3G60550.1 YOL001W_mRNA
AT3G60550.1 YIL050W_mRNA
AT3G60550.1 YER059W_mRNA
AT2G45080.1 YOL001W_mRNA
AT2G45080.1 YIL050W_mRNA
AT2G45080.1 YER059W_mRNA
AT3G21870.1 YOL001W_mRNA
AT3G21870.1 YIL050W_mRNA
AT3G21870.1 YER059W_mRNA
AT2G44740.1 YOL001W_mRNA
AT2G44740.1 YIL050W_mRNA
AT2G44740.1 YER059W_mRNA
AT5G61650.1 YOL001W_mRNA
AT5G61650.1 YIL050W_mRNA
AT5G61650.1 YER059W_mRNA
AT5G07450.1 YOL001W_mRNA
AT5G07450.1 YIL050W_mRNA
AT5G07450.1 YER059W_mRNA
AT2G47610.1 YLL045C_mRNA
AT2G47610.1 YHL033C_mRNA
AT3G62870.1 YLL045C_mRNA
AT3G62870.1 YHL033C_mRNA
AT4G32900.2 YBL057C_mRNA
AT3G04480.1 YLR143W_mRNA
AT3G04600.1 YOL097C_mRNA
AT5G39930.1 YOR250C_mRNA
AT3G04680.1 YOR250C_mRNA
AT5G39920.1 YOR250C_mRNA
AT3G04820.1 YOR243C_mRNA
AT3G06110.2 YBR276C_mRNA
AT3G07080.1 YDR438W_mRNA
AT3G07080.1 YML018C_mRNA
AT4G32140.1 YDR438W_mRNA
AT4G32140.1 YML018C_mRNA
AT3G22845.1 YGL200C_mRNA
AT3G07680.1 YGL200C_mRNA
AT3G08980.1 YMR035W_mRNA
AT3G11450.1 YGR285C_mRNA
AT5G06110.1 YGR285C_mRNA
AT3G11710.1 YDR037W_mRNA
AT3G44200.1 YAR018C_mRNA
AT3G63280.4 YAR018C_mRNA
AT3G20860.1 YAR018C_mRNA
AT3G12200.2 YAR018C_mRNA
AT3G12480.1 YER159C_mRNA
AT5G19490.1 YER159C_mRNA
AT3G22590.1 YLR418C_mRNA
AT3G56150.1 YMR309C_mRNA
AT3G22860.1 YMR309C_mRNA
AT3G25100.1 YLR103C_mRNA
AT5G65165.1 YLL041C_mRNA
AT3G27380.1 YLL041C_mRNA
AT5G40650.1 YLL041C_mRNA
AT3G27430.2 YOR157C_mRNA
AT5G40580.1 YOR157C_mRNA
AT4G32640.1 YHR098C_mRNA
AT3G44340.1 YHR098C_mRNA
AT5G62410.1 YFR031C_mRNA
AT3G47460.2 YFR031C_mRNA
AT5G52240.1 YPL170W_mRNA
AT3G48890.1 YPL170W_mRNA
AT5G41970.1 YER156C_mRNA
AT3G49320.1 YER156C_mRNA
AT3G51260.1 YOL038W_mRNA
AT5G66140.1 YOL038W_mRNA
AT3G51800.2 YDR101C_mRNA
AT3G56160.1 YDR182W-A_mRNA
AT3G56160.1 YMR034C_mRNA
AT3G57090.1 YIL065C_mRNA
AT5G12390.1 YIL065C_mRNA
AT5G26710.1 YGL245W_mRNA
AT4G04870.1 YDL142C_mRNA
AT4G10790.1 YDL091C_mRNA
AT4G10790.1 YML013W_mRNA
AT4G17190.1 YJL167W_mRNA
AT5G47770.1 YJL167W_mRNA
AT4G17910.4 YJL091C_mRNA
AT4G19003.1 YJR102C_mRNA
AT4G21150.1 YMR149W_mRNA
AT4G22350.2 YFR005C_mRNA
AT4G22285.1 YFR005C_mRNA
AT4G22410.1 YFR005C_mRNA
AT4G27040.1 YPL002C_mRNA
AT5G53540.1 YGR028W_mRNA
AT4G27680.1 YGR028W_mRNA
AT4G34340.1 YML114C_mRNA
AT5G06580.1 YDL174C_mRNA
AT5G09260.1 YMR077C_mRNA
AT5G63880.2 YMR077C_mRNA
AT5G09390.1 YHR156C_mRNA
AT5G13480.2 YNL317W_mRNA
AT5G17290.1 YPL149W_mRNA
AT5G18070.1 YEL058W_mRNA
AT5G19485.1 YOR260W_mRNA
AT5G27620.2 YPR025C_mRNA
AT5G45900.1 YHR171W_mRNA
AT5G64150.1 YNL063W_mRNA
AT1G79330.1 YOR197W_mRNA
AT1G79340.1 YOR197W_mRNA
AT1G79320.1 YOR197W_mRNA
AT1G79310.1 YOR197W_mRNA
AT1G16420.1 YOR197W_mRNA
AT5G04200.1 YOR197W_mRNA
AT5G64240.2 YOR197W_mRNA
AT1G02170.1 YOR197W_mRNA
AT4G25110.1 YOR197W_mRNA
AT1G03330.1 YBL026W_mRNA
AT2G29390.1 YGR060W_mRNA
AT1G07420.1 YGR060W_mRNA
AT4G22755.1 YGR060W_mRNA
AT4G22756.1 YGR060W_mRNA
AT4G12110.1 YGR060W_mRNA
AT1G17990.1 YPL171C_mRNA
AT1G17990.1 YHR179W_mRNA
AT1G18020.1 YPL171C_mRNA
AT1G18020.1 YHR179W_mRNA
AT1G76680.2 YPL171C_mRNA
AT1G76680.2 YHR179W_mRNA
AT1G76690.1 YPL171C_mRNA
AT1G76690.1 YHR179W_mRNA
AT1G09400.1 YPL171C_mRNA
AT1G09400.1 YHR179W_mRNA
AT2G06050.1 YPL171C_mRNA
AT2G06050.1 YHR179W_mRNA
AT1G79890.1 YPL008W_mRNA
AT1G09995.1 YPL008W_mRNA
AT1G50920.1 YPL093W_mRNA
AT1G10300.1 YPL093W_mRNA
AT1G11390.1 YPL109C_mRNA
AT1G61640.1 YPL109C_mRNA
AT1G12350.1 YIL083C_mRNA
AT5G02080.5 YIL083C_mRNA
AT1G13180.1 YJR065C_mRNA
AT1G14310.1 YMR130W_mRNA
AT2G41250.1 YMR130W_mRNA
AT5G44730.1 YMR130W_mRNA
AT1G14850.1 YER105C_mRNA
AT1G14850.1 YBL079W_mRNA
AT2G45200.2 YHL031C_mRNA
AT1G15880.1 YHL031C_mRNA
AT1G16570.2 YBR110W_mRNA
AT1G16900.1 YNL219C_mRNA
AT1G17160.1 YCR036W_mRNA
AT1G19750.1 YDR030C_mRNA
AT1G27840.3 YDR030C_mRNA
AT1G20110.1 YDR313C_mRNA
AT1G20575.1 YPR183W_mRNA
AT1G23410.1 YLR167W_mRNA
AT2G47110.1 YLR167W_mRNA
AT3G62250.1 YLR167W_mRNA
AT1G29850.3 YMR074C_mRNA
AT2G34590.1 YBR221C_mRNA
AT1G30120.1 YBR221C_mRNA
AT5G50850.1 YBR221C_mRNA
AT1G32130.1 YPR133C_mRNA
AT4G19000.1 YPR133C_mRNA
AT1G33360.1 YBR227C_mRNA
AT5G53350.1 YBR227C_mRNA
AT5G49840.1 YBR227C_mRNA
AT5G19690.1 YGL022W_mRNA
AT3G23600.1 YAL049C_mRNA
AT3G23570.1 YAL049C_mRNA
AT1G80230.1 YGL187C_mRNA
AT3G15640.1 YGL187C_mRNA
AT1G52710.1 YGL187C_mRNA
AT4G25900.1 YMR099C_mRNA
AT5G57330.1 YMR099C_mRNA
AT3G61610.1 YMR099C_mRNA
AT4G23730.3 YMR099C_mRNA
AT5G14500.2 YMR099C_mRNA
AT3G01590.1 YMR099C_mRNA
AT1G55370.2 YMR099C_mRNA
AT4G32180.1 YDR531W_mRNA
AT1G60440.1 YDR531W_mRNA
AT5G38650.1 YBR173C_mRNA
AT5G38660.2 YBR173C_mRNA
AT1G67250.1 YBR173C_mRNA
AT1G62920.1 YBR173C_mRNA
AT1G66740.1 YJL115W_mRNA
AT5G38110.1 YJL115W_mRNA
AT2G38960.3 YML130C_mRNA
AT1G72280.1 YML130C_mRNA
AT3G43840.1 YIL049W_mRNA
AT1G72590.1 YIL049W_mRNA
AT2G16530.3 YIL049W_mRNA
AT1G74250.1 YNL227C_mRNA
AT1G76490.1 YLR450W_mRNA
AT1G76490.1 YML075C_mRNA
AT2G17370.1 YLR450W_mRNA
AT2G17370.1 YML075C_mRNA
