AT3G09720.1 ENSMUSP00000048802
AT4G38290.1 ENSMUSP00000126138
AT4G38290.1 ENSMUSP00000032272
AT4G38290.1 ENSMUSP00000027727
AT4G38290.1 ENSMUSP00000107856
AT2G40710.1 ENSMUSP00000126138
AT2G40710.1 ENSMUSP00000032272
AT2G40710.1 ENSMUSP00000027727
AT2G40710.1 ENSMUSP00000107856
AT2G24150.1 ENSMUSP00000126138
AT2G24150.1 ENSMUSP00000032272
AT2G24150.1 ENSMUSP00000027727
AT2G24150.1 ENSMUSP00000107856
AT4G30850.1 ENSMUSP00000126138
AT4G30850.1 ENSMUSP00000032272
AT4G30850.1 ENSMUSP00000027727
AT4G30850.1 ENSMUSP00000107856
AT5G20270.1 ENSMUSP00000126138
AT5G20270.1 ENSMUSP00000032272
AT5G20270.1 ENSMUSP00000027727
AT5G20270.1 ENSMUSP00000107856
AT2G26430.1 ENSMUSP00000029416
AT2G26430.1 ENSMUSP00000119229
AT2G26430.1 ENSMUSP00000118377
AT2G26430.1 ENSMUSP00000118394
AT2G26430.1 ENSMUSP00000030944
AT2G26430.1 ENSMUSP00000116000
AT5G38830.1 ENSMUSP00000148016
AT5G38830.1 ENSMUSP00000046453
AT5G38830.1 ENSMUSP00000147421
AT5G38830.1 ENSMUSP00000101529
AT5G38830.1 ENSMUSP00000010899
AT3G56300.1 ENSMUSP00000148016
AT3G56300.1 ENSMUSP00000046453
AT3G56300.1 ENSMUSP00000147421
AT3G56300.1 ENSMUSP00000101529
AT3G56300.1 ENSMUSP00000010899
AT2G31170.1 ENSMUSP00000148016
AT2G31170.1 ENSMUSP00000046453
AT2G31170.1 ENSMUSP00000147421
AT2G31170.1 ENSMUSP00000101529
AT2G31170.1 ENSMUSP00000010899
AT2G38670.1 ENSMUSP00000026129
AT2G38670.1 ENSMUSP00000101794
AT2G44160.1 ENSMUSP00000116840
AT2G44160.1 ENSMUSP00000116239
AT2G44160.1 ENSMUSP00000069774
AT2G44160.1 ENSMUSP00000117095
AT2G44160.1 ENSMUSP00000095395
AT3G59970.3 ENSMUSP00000116840
AT3G59970.3 ENSMUSP00000116239
AT3G59970.3 ENSMUSP00000069774
AT3G59970.3 ENSMUSP00000117095
AT3G59970.3 ENSMUSP00000095395
AT3G61110.1 ENSMUSP00000046016
AT3G61110.1 ENSMUSP00000142942
AT3G61110.1 ENSMUSP00000142536
AT3G61110.1 ENSMUSP00000060523
AT3G61110.1 ENSMUSP00000132102
AT3G61110.1 ENSMUSP00000143402
AT3G61110.1 ENSMUSP00000120518
AT3G61110.1 ENSMUSP00000118963
AT3G61111.1 ENSMUSP00000046016
AT3G61111.1 ENSMUSP00000142942
AT3G61111.1 ENSMUSP00000142536
AT3G61111.1 ENSMUSP00000060523
AT3G61111.1 ENSMUSP00000132102
AT3G61111.1 ENSMUSP00000143402
AT3G61111.1 ENSMUSP00000120518
AT3G61111.1 ENSMUSP00000118963
AT2G45710.1 ENSMUSP00000046016
AT2G45710.1 ENSMUSP00000142942
AT2G45710.1 ENSMUSP00000142536
AT2G45710.1 ENSMUSP00000060523
AT2G45710.1 ENSMUSP00000132102
AT2G45710.1 ENSMUSP00000143402
AT2G45710.1 ENSMUSP00000120518
AT2G45710.1 ENSMUSP00000118963
AT5G47930.1 ENSMUSP00000046016
AT5G47930.1 ENSMUSP00000142942
AT5G47930.1 ENSMUSP00000142536
AT5G47930.1 ENSMUSP00000060523
AT5G47930.1 ENSMUSP00000132102
AT5G47930.1 ENSMUSP00000143402
AT5G47930.1 ENSMUSP00000120518
AT5G47930.1 ENSMUSP00000118963
AT5G15520.1 ENSMUSP00000120774
AT5G15520.1 ENSMUSP00000114949
AT5G15520.1 ENSMUSP00000116311
AT5G15520.1 ENSMUSP00000104066
AT5G15520.1 ENSMUSP00000104068
AT5G15520.1 ENSMUSP00000104067
AT3G02080.1 ENSMUSP00000120774
AT3G02080.1 ENSMUSP00000114949
AT3G02080.1 ENSMUSP00000116311
AT3G02080.1 ENSMUSP00000104066
AT3G02080.1 ENSMUSP00000104068
AT3G02080.1 ENSMUSP00000104067
AT5G61170.1 ENSMUSP00000120774
AT5G61170.1 ENSMUSP00000114949
AT5G61170.1 ENSMUSP00000116311
AT5G61170.1 ENSMUSP00000104066
AT5G61170.1 ENSMUSP00000104068
AT5G61170.1 ENSMUSP00000104067
AT5G37500.2 ENSMUSP00000097113
AT5G37500.2 ENSMUSP00000020581
AT5G37500.2 ENSMUSP00000034889
AT5G37500.2 ENSMUSP00000029686
AT5G37500.2 ENSMUSP00000006991
AT3G02850.1 ENSMUSP00000097113
AT3G02850.1 ENSMUSP00000020581
AT3G02850.1 ENSMUSP00000034889
AT3G02850.1 ENSMUSP00000029686
AT3G02850.1 ENSMUSP00000006991
AT3G12150.1 ENSMUSP00000103713
AT3G12150.1 ENSMUSP00000103712
AT3G12150.1 ENSMUSP00000154940
AT3G12150.1 ENSMUSP00000154917
AT3G12150.1 ENSMUSP00000155039
AT3G12150.1 ENSMUSP00000124430
AT3G12150.1 ENSMUSP00000145006
AT3G12150.1 ENSMUSP00000155057
AT3G12150.1 ENSMUSP00000145313
AT3G12150.1 ENSMUSP00000154834
AT3G12150.1 ENSMUSP00000145095
AT3G12150.1 ENSMUSP00000145150
AT3G12150.1 ENSMUSP00000155064
AT3G12150.1 ENSMUSP00000155751
AT3G17590.2 ENSMUSP00000112463
AT3G17590.2 ENSMUSP00000000925
AT3G17590.2 ENSMUSP00000115388
AT5G19750.1 ENSMUSP00000143843
AT5G19750.1 ENSMUSP00000144119
AT5G19750.1 ENSMUSP00000115292
AT5G19750.1 ENSMUSP00000144198
AT5G19750.1 ENSMUSP00000144331
AT5G19750.1 ENSMUSP00000144324
AT5G19750.1 ENSMUSP00000144593
AT5G19750.1 ENSMUSP00000144600
AT3G24570.1 ENSMUSP00000143843
AT3G24570.1 ENSMUSP00000144119
AT3G24570.1 ENSMUSP00000115292
AT3G24570.1 ENSMUSP00000144198
AT3G24570.1 ENSMUSP00000144331
AT3G24570.1 ENSMUSP00000144324
AT3G24570.1 ENSMUSP00000144593
AT3G24570.1 ENSMUSP00000144600
AT5G65180.1 ENSMUSP00000117807
AT5G65180.1 ENSMUSP00000122419
AT5G65180.1 ENSMUSP00000099412
AT5G65180.1 ENSMUSP00000029180
AT5G65180.1 ENSMUSP00000105144
AT5G65180.1 ENSMUSP00000118434
AT5G65180.1 ENSMUSP00000043618
AT5G10060.1 ENSMUSP00000117807
AT5G10060.1 ENSMUSP00000122419
AT5G10060.1 ENSMUSP00000099412
AT5G10060.1 ENSMUSP00000029180
AT5G10060.1 ENSMUSP00000105144
AT5G10060.1 ENSMUSP00000118434
AT5G10060.1 ENSMUSP00000043618
AT3G26990.1 ENSMUSP00000117807
AT3G26990.1 ENSMUSP00000122419
AT3G26990.1 ENSMUSP00000099412
AT3G26990.1 ENSMUSP00000029180
AT3G26990.1 ENSMUSP00000105144
AT3G26990.1 ENSMUSP00000118434
AT3G26990.1 ENSMUSP00000043618
AT4G00450.1 ENSMUSP00000143419
AT4G00450.1 ENSMUSP00000029393
AT4G00450.1 ENSMUSP00000041859
AT4G00450.1 ENSMUSP00000127038
AT4G00450.1 ENSMUSP00000142903
AT4G00450.1 ENSMUSP00000042269
AT4G00450.1 ENSMUSP00000085269
AT4G00450.1 ENSMUSP00000112852
AT4G00450.1 ENSMUSP00000085260
AT4G00450.1 ENSMUSP00000112729
AT4G35870.1 ENSMUSP00000105816
AT4G35870.1 ENSMUSP00000117023
AT4G35870.1 ENSMUSP00000119872
AT4G35870.1 ENSMUSP00000122346
AT4G35870.1 ENSMUSP00000119898
AT4G35870.1 ENSMUSP00000027800
AT4G35870.1 ENSMUSP00000124021
AT4G35870.1 ENSMUSP00000121681
AT4G35870.1 ENSMUSP00000118838
AT4G35870.1 ENSMUSP00000115408
AT4G35870.1 ENSMUSP00000118826
AT4G35870.1 ENSMUSP00000120579
AT4G35870.1 ENSMUSP00000109151
AT4G38600.1 ENSMUSP00000140675
AT4G38600.1 ENSMUSP00000140224
AT4G38600.1 ENSMUSP00000141035
AT4G38600.1 ENSMUSP00000140267
AT4G38600.1 ENSMUSP00000027421
AT4G38600.1 ENSMUSP00000139563
AT4G38600.1 ENSMUSP00000140789
AT5G02880.1 ENSMUSP00000140675
AT5G02880.1 ENSMUSP00000140224
AT5G02880.1 ENSMUSP00000141035
AT5G02880.1 ENSMUSP00000140267
AT5G02880.1 ENSMUSP00000027421
AT5G02880.1 ENSMUSP00000139563
AT5G02880.1 ENSMUSP00000140789
AT5G13070.1 ENSMUSP00000115566
AT5G13070.1 ENSMUSP00000025411
AT5G13070.1 ENSMUSP00000112686
AT5G13070.1 ENSMUSP00000113522
AT5G13070.1 ENSMUSP00000016401
AT5G13550.1 ENSMUSP00000050999
AT5G41020.1 ENSMUSP00000079860
AT5G41020.1 ENSMUSP00000138816
AT5G41020.1 ENSMUSP00000138861
AT5G41020.1 ENSMUSP00000139281
AT5G41020.1 ENSMUSP00000139164
AT5G41020.1 ENSMUSP00000139042
AT5G41020.1 ENSMUSP00000139191
AT5G41020.1 ENSMUSP00000139361
AT5G41020.1 ENSMUSP00000071815
AT5G41020.1 ENSMUSP00000092627
AT5G41020.1 ENSMUSP00000139231
AT5G41020.1 ENSMUSP00000138935
AT5G51700.1 ENSMUSP00000033674
AT5G51700.1 ENSMUSP00000001825
AT5G51700.1 ENSMUSP00000150569
AT5G51700.1 ENSMUSP00000150527
AT5G51700.1 ENSMUSP00000150443
AT5G51700.1 ENSMUSP00000149900
AT5G53770.1 ENSMUSP00000152244
AT5G53770.1 ENSMUSP00000040757
AT5G53770.1 ENSMUSP00000142516
AT5G53770.1 ENSMUSP00000112608
AT5G53770.1 ENSMUSP00000067971
AT5G53770.1 ENSMUSP00000120503
AT5G53770.1 ENSMUSP00000112766
AT1G14030.1 ENSMUSP00000066413
AT1G14030.1 ENSMUSP00000122520
AT1G14030.1 ENSMUSP00000105505
AT3G07670.1 ENSMUSP00000066413
AT3G07670.1 ENSMUSP00000122520
AT3G07670.1 ENSMUSP00000105505
AT5G17240.1 ENSMUSP00000121406
AT5G14260.1 ENSMUSP00000121406
AT2G18850.1 ENSMUSP00000121406
AT1G24610.1 ENSMUSP00000123159
AT1G01920.1 ENSMUSP00000123159
AT1G08280.1 ENSMUSP00000121367
AT1G08280.1 ENSMUSP00000155359
AT1G08280.1 ENSMUSP00000154853
AT1G08280.1 ENSMUSP00000090307
AT1G08280.1 ENSMUSP00000034197
AT1G08280.1 ENSMUSP00000113900
AT1G08280.1 ENSMUSP00000121051
AT1G08280.1 ENSMUSP00000114444
AT1G10600.1 ENSMUSP00000059927
AT1G10600.1 ENSMUSP00000112938
AT1G10600.1 ENSMUSP00000115333
AT1G10600.1 ENSMUSP00000145871
AT1G10600.1 ENSMUSP00000146294
AT1G10600.1 ENSMUSP00000070876
AT4G16144.1 ENSMUSP00000059927
AT4G16144.1 ENSMUSP00000112938
AT4G16144.1 ENSMUSP00000115333
AT4G16144.1 ENSMUSP00000145871
AT4G16144.1 ENSMUSP00000146294
AT4G16144.1 ENSMUSP00000070876
AT1G48790.1 ENSMUSP00000059927
AT1G48790.1 ENSMUSP00000112938
AT1G48790.1 ENSMUSP00000115333
AT1G48790.1 ENSMUSP00000145871
AT1G48790.1 ENSMUSP00000146294
AT1G48790.1 ENSMUSP00000070876
AT2G02990.1 ENSMUSP00000156372
AT2G02990.1 ENSMUSP00000095031
AT2G02990.1 ENSMUSP00000086519
AT2G02990.1 ENSMUSP00000137303
AT2G02990.1 ENSMUSP00000156083
AT2G02990.1 ENSMUSP00000156290
AT2G02990.1 ENSMUSP00000156218
AT2G02990.1 ENSMUSP00000156329
AT1G26820.1 ENSMUSP00000156372
AT1G26820.1 ENSMUSP00000095031
AT1G26820.1 ENSMUSP00000086519
AT1G26820.1 ENSMUSP00000137303
AT1G26820.1 ENSMUSP00000156083
AT1G26820.1 ENSMUSP00000156290
AT1G26820.1 ENSMUSP00000156218
AT1G26820.1 ENSMUSP00000156329
AT1G14220.1 ENSMUSP00000156372
AT1G14220.1 ENSMUSP00000095031
AT1G14220.1 ENSMUSP00000086519
AT1G14220.1 ENSMUSP00000137303
AT1G14220.1 ENSMUSP00000156083
AT1G14220.1 ENSMUSP00000156290
AT1G14220.1 ENSMUSP00000156218
AT1G14220.1 ENSMUSP00000156329
AT1G14210.1 ENSMUSP00000156372
AT1G14210.1 ENSMUSP00000095031
AT1G14210.1 ENSMUSP00000086519
AT1G14210.1 ENSMUSP00000137303
AT1G14210.1 ENSMUSP00000156083
AT1G14210.1 ENSMUSP00000156290
AT1G14210.1 ENSMUSP00000156218
AT1G14210.1 ENSMUSP00000156329
AT2G39780.1 ENSMUSP00000156372
AT2G39780.1 ENSMUSP00000095031
AT2G39780.1 ENSMUSP00000086519
AT2G39780.1 ENSMUSP00000137303
AT2G39780.1 ENSMUSP00000156083
AT2G39780.1 ENSMUSP00000156290
AT2G39780.1 ENSMUSP00000156218
AT2G39780.1 ENSMUSP00000156329
AT1G66580.1 ENSMUSP00000125806
AT1G66580.1 ENSMUSP00000082055
AT1G66580.1 ENSMUSP00000008826
AT1G66580.1 ENSMUSP00000100795
AT1G66580.1 ENSMUSP00000115919
AT1G66580.1 ENSMUSP00000119500
AT1G26910.1 ENSMUSP00000125806
AT1G26910.1 ENSMUSP00000082055
AT1G26910.1 ENSMUSP00000008826
AT1G26910.1 ENSMUSP00000100795
AT1G26910.1 ENSMUSP00000115919
AT1G26910.1 ENSMUSP00000119500
AT1G14320.1 ENSMUSP00000125806
AT1G14320.1 ENSMUSP00000082055
AT1G14320.1 ENSMUSP00000008826
AT1G14320.1 ENSMUSP00000100795
AT1G14320.1 ENSMUSP00000115919
AT1G14320.1 ENSMUSP00000119500
AT2G02760.1 ENSMUSP00000144306
AT2G02760.1 ENSMUSP00000020657
AT2G02760.1 ENSMUSP00000104714
AT2G02760.1 ENSMUSP00000144242
AT2G02760.1 ENSMUSP00000143836
AT2G02760.1 ENSMUSP00000144262
AT2G02760.1 ENSMUSP00000144372
AT2G02760.1 ENSMUSP00000016452
AT1G14400.1 ENSMUSP00000144306
AT1G14400.1 ENSMUSP00000020657
AT1G14400.1 ENSMUSP00000104714
AT1G14400.1 ENSMUSP00000144242
AT1G14400.1 ENSMUSP00000143836
AT1G14400.1 ENSMUSP00000144262
AT1G14400.1 ENSMUSP00000144372
AT1G14400.1 ENSMUSP00000016452
AT5G62540.1 ENSMUSP00000144306
AT5G62540.1 ENSMUSP00000020657
AT5G62540.1 ENSMUSP00000104714
AT5G62540.1 ENSMUSP00000144242
AT5G62540.1 ENSMUSP00000143836
AT5G62540.1 ENSMUSP00000144262
AT5G62540.1 ENSMUSP00000144372
AT5G62540.1 ENSMUSP00000016452
AT1G74560.3 ENSMUSP00000063051
AT1G74560.3 ENSMUSP00000096799
AT1G74560.3 ENSMUSP00000046782
AT1G74560.3 ENSMUSP00000099930
AT1G74560.3 ENSMUSP00000119824
AT1G74560.3 ENSMUSP00000114557
AT1G74560.3 ENSMUSP00000070002
AT1G18800.1 ENSMUSP00000063051
AT1G18800.1 ENSMUSP00000096799
AT1G18800.1 ENSMUSP00000046782
AT1G18800.1 ENSMUSP00000099930
AT1G18800.1 ENSMUSP00000119824
AT1G18800.1 ENSMUSP00000114557
AT1G18800.1 ENSMUSP00000070002
AT1G34030.1 ENSMUSP00000126892
AT1G34030.1 ENSMUSP00000138296
AT1G34030.1 ENSMUSP00000008812
AT1G34030.1 ENSMUSP00000152211
AT4G09800.1 ENSMUSP00000126892
AT4G09800.1 ENSMUSP00000138296
AT4G09800.1 ENSMUSP00000008812
AT4G09800.1 ENSMUSP00000152211
AT1G22780.1 ENSMUSP00000126892
AT1G22780.1 ENSMUSP00000138296
AT1G22780.1 ENSMUSP00000008812
AT1G22780.1 ENSMUSP00000152211
AT1G27070.1 ENSMUSP00000116622
AT5G21170.2 ENSMUSP00000031486
AT5G21170.2 ENSMUSP00000138749
AT5G21170.2 ENSMUSP00000138221
AT5G21170.2 ENSMUSP00000107630
AT5G21170.2 ENSMUSP00000036410
AT5G21170.2 ENSMUSP00000115749
AT2G28060.1 ENSMUSP00000031486
AT2G28060.1 ENSMUSP00000138749
AT2G28060.1 ENSMUSP00000138221
AT2G28060.1 ENSMUSP00000107630
AT2G28060.1 ENSMUSP00000036410
AT2G28060.1 ENSMUSP00000115749
AT2G01280.1 ENSMUSP00000011302
AT3G09360.1 ENSMUSP00000011302
AT2G45100.1 ENSMUSP00000011302
AT1G30455.1 ENSMUSP00000011302
AT3G56490.1 ENSMUSP00000114037
AT3G56490.1 ENSMUSP00000020504
AT3G56490.1 ENSMUSP00000030192
AT1G31160.1 ENSMUSP00000114037
AT1G31160.1 ENSMUSP00000020504
AT1G31160.1 ENSMUSP00000030192
AT4G10430.1 ENSMUSP00000045252
AT4G10430.1 ENSMUSP00000120834
AT4G10430.1 ENSMUSP00000107246
AT4G10430.1 ENSMUSP00000068551
AT4G10430.1 ENSMUSP00000124971
AT4G10430.1 ENSMUSP00000124358
AT1G33230.2 ENSMUSP00000045252
AT1G33230.2 ENSMUSP00000120834
AT1G33230.2 ENSMUSP00000107246
AT1G33230.2 ENSMUSP00000068551
AT1G33230.2 ENSMUSP00000124971
AT1G33230.2 ENSMUSP00000124358
AT1G51390.1 ENSMUSP00000032060
AT1G51390.1 ENSMUSP00000113637
AT1G51390.1 ENSMUSP00000121746
AT1G51390.1 ENSMUSP00000113332
AT3G20970.1 ENSMUSP00000032060
AT3G20970.1 ENSMUSP00000113637
AT3G20970.1 ENSMUSP00000121746
AT3G20970.1 ENSMUSP00000113332
AT1G65930.1 ENSMUSP00000103007
AT1G65930.1 ENSMUSP00000127307
AT1G65930.1 ENSMUSP00000095316
AT1G54340.1 ENSMUSP00000103007
AT1G54340.1 ENSMUSP00000127307
AT1G54340.1 ENSMUSP00000095316
AT5G14590.1 ENSMUSP00000103007
AT5G14590.1 ENSMUSP00000127307
AT5G14590.1 ENSMUSP00000095316
AT5G59520.1 ENSMUSP00000038707
AT5G59520.1 ENSMUSP00000113147
AT5G59520.1 ENSMUSP00000057094
AT5G59520.1 ENSMUSP00000128256
AT5G59520.1 ENSMUSP00000076012
AT1G55910.1 ENSMUSP00000038707
AT1G55910.1 ENSMUSP00000113147
AT1G55910.1 ENSMUSP00000057094
AT1G55910.1 ENSMUSP00000128256
AT1G55910.1 ENSMUSP00000076012
AT3G52880.2 ENSMUSP00000111349
AT3G52880.2 ENSMUSP00000023448
AT3G09940.1 ENSMUSP00000111349
AT3G09940.1 ENSMUSP00000023448
AT5G03630.1 ENSMUSP00000111349
AT5G03630.1 ENSMUSP00000023448
AT3G27820.1 ENSMUSP00000111349
AT3G27820.1 ENSMUSP00000023448
AT1G63940.2 ENSMUSP00000111349
AT1G63940.2 ENSMUSP00000023448
AT1G65220.1 ENSMUSP00000152263
AT1G65220.1 ENSMUSP00000152232
AT1G65220.1 ENSMUSP00000020856
AT1G65220.1 ENSMUSP00000051935
AT1G65220.1 ENSMUSP00000140319
AT5G36230.2 ENSMUSP00000152263
AT5G36230.2 ENSMUSP00000152232
AT5G36230.2 ENSMUSP00000020856
AT5G36230.2 ENSMUSP00000051935
AT5G36230.2 ENSMUSP00000140319
AT2G07629.1 ENSMUSP00000110396
AT2G07629.1 ENSMUSP00000155024
AT2G07629.1 ENSMUSP00000154864
AT2G07629.1 ENSMUSP00000026495
ATMG00690.1 ENSMUSP00000110396
ATMG00690.1 ENSMUSP00000155024
ATMG00690.1 ENSMUSP00000154864
ATMG00690.1 ENSMUSP00000026495
ATMG00090.1 ENSMUSP00000110396
ATMG00090.1 ENSMUSP00000155024
ATMG00090.1 ENSMUSP00000154864
ATMG00090.1 ENSMUSP00000026495
ATMG01200.1 ENSMUSP00000110396
ATMG01200.1 ENSMUSP00000155024
ATMG01200.1 ENSMUSP00000154864
ATMG01200.1 ENSMUSP00000026495
AT2G07698.1 ENSMUSP00000110396
AT2G07698.1 ENSMUSP00000155024
AT2G07698.1 ENSMUSP00000154864
AT2G07698.1 ENSMUSP00000026495
AT4G29160.1 ENSMUSP00000036206
AT4G29160.1 ENSMUSP00000141606
AT4G29160.1 ENSMUSP00000029049
AT2G19830.2 ENSMUSP00000036206
AT2G19830.2 ENSMUSP00000141606
AT2G19830.2 ENSMUSP00000029049
AT4G24204.3 ENSMUSP00000055437
AT4G24204.3 ENSMUSP00000139665
AT4G24204.3 ENSMUSP00000107439
AT4G24204.3 ENSMUSP00000107438
AT4G24204.3 ENSMUSP00000138178
AT4G24204.3 ENSMUSP00000138417
AT4G24204.3 ENSMUSP00000051481
AT2G38680.1 ENSMUSP00000145410
AT2G38680.1 ENSMUSP00000098918
AT2G38680.1 ENSMUSP00000031793
AT2G38680.1 ENSMUSP00000103021
AT2G38680.1 ENSMUSP00000103022
AT2G38680.1 ENSMUSP00000090360
AT2G38680.1 ENSMUSP00000103020
AT2G38680.1 ENSMUSP00000090361
AT2G40690.1 ENSMUSP00000081913
AT2G40690.1 ENSMUSP00000117509
AT2G40690.1 ENSMUSP00000123212
AT2G40690.1 ENSMUSP00000125164
AT2G40690.1 ENSMUSP00000023760
AT5G40610.1 ENSMUSP00000081913
AT5G40610.1 ENSMUSP00000117509
AT5G40610.1 ENSMUSP00000123212
AT5G40610.1 ENSMUSP00000125164
AT5G40610.1 ENSMUSP00000023760
AT3G61790.1 ENSMUSP00000130827
AT3G61790.1 ENSMUSP00000114867
AT3G61790.1 ENSMUSP00000044123
AT3G61790.1 ENSMUSP00000071592
AT3G61790.1 ENSMUSP00000043215
AT3G61790.1 ENSMUSP00000067496
AT3G13672.2 ENSMUSP00000130827
AT3G13672.2 ENSMUSP00000114867
AT3G13672.2 ENSMUSP00000044123
AT3G13672.2 ENSMUSP00000071592
AT3G13672.2 ENSMUSP00000043215
AT3G13672.2 ENSMUSP00000067496
AT5G53360.1 ENSMUSP00000130827
AT5G53360.1 ENSMUSP00000114867
AT5G53360.1 ENSMUSP00000044123
AT5G53360.1 ENSMUSP00000071592
AT5G53360.1 ENSMUSP00000043215
AT5G53360.1 ENSMUSP00000067496
AT4G27880.1 ENSMUSP00000130827
AT4G27880.1 ENSMUSP00000114867
AT4G27880.1 ENSMUSP00000044123
AT4G27880.1 ENSMUSP00000071592
AT4G27880.1 ENSMUSP00000043215
AT4G27880.1 ENSMUSP00000067496
AT3G58040.1 ENSMUSP00000130827
AT3G58040.1 ENSMUSP00000114867
AT3G58040.1 ENSMUSP00000044123
AT3G58040.1 ENSMUSP00000071592
AT3G58040.1 ENSMUSP00000043215
AT3G58040.1 ENSMUSP00000067496
AT2G41980.1 ENSMUSP00000130827
AT2G41980.1 ENSMUSP00000114867
AT2G41980.1 ENSMUSP00000044123
AT2G41980.1 ENSMUSP00000071592
AT2G41980.1 ENSMUSP00000043215
AT2G41980.1 ENSMUSP00000067496
AT5G27850.1 ENSMUSP00000147257
AT5G27850.1 ENSMUSP00000072320
AT5G27850.1 ENSMUSP00000147816
AT5G27850.1 ENSMUSP00000148055
AT3G05590.1 ENSMUSP00000147257
AT3G05590.1 ENSMUSP00000072320
AT3G05590.1 ENSMUSP00000147816
AT3G05590.1 ENSMUSP00000148055
AT2G47570.1 ENSMUSP00000147257
AT2G47570.1 ENSMUSP00000072320
AT2G47570.1 ENSMUSP00000147816
AT2G47570.1 ENSMUSP00000148055
AT5G17570.1 ENSMUSP00000123557
AT5G17570.1 ENSMUSP00000106516
AT5G17570.1 ENSMUSP00000106518
AT5G17570.1 ENSMUSP00000027945
AT5G17570.1 ENSMUSP00000082773
AT3G03500.1 ENSMUSP00000123557
AT3G03500.1 ENSMUSP00000106516
AT3G03500.1 ENSMUSP00000106518
AT3G03500.1 ENSMUSP00000027945
AT3G03500.1 ENSMUSP00000082773
AT3G63150.1 ENSMUSP00000017831
AT3G63150.1 ENSMUSP00000090533
AT3G63150.1 ENSMUSP00000076664
AT3G63150.1 ENSMUSP00000057669
AT3G63150.1 ENSMUSP00000117941
AT3G63150.1 ENSMUSP00000044639
AT3G63150.1 ENSMUSP00000135410
AT3G05310.1 ENSMUSP00000017831
AT3G05310.1 ENSMUSP00000090533
AT3G05310.1 ENSMUSP00000076664
AT3G05310.1 ENSMUSP00000057669
AT3G05310.1 ENSMUSP00000117941
AT3G05310.1 ENSMUSP00000044639
AT3G05310.1 ENSMUSP00000135410
AT5G27540.1 ENSMUSP00000017831
AT5G27540.1 ENSMUSP00000090533
AT5G27540.1 ENSMUSP00000076664
AT5G27540.1 ENSMUSP00000057669
AT5G27540.1 ENSMUSP00000117941
AT5G27540.1 ENSMUSP00000044639
AT5G27540.1 ENSMUSP00000135410
AT3G06680.1 ENSMUSP00000100655
AT3G06680.1 ENSMUSP00000096592
AT3G06680.1 ENSMUSP00000117834
AT3G06680.1 ENSMUSP00000128232
AT3G06680.1 ENSMUSP00000150846
AT3G06680.1 ENSMUSP00000149722
AT3G06680.1 ENSMUSP00000080203
AT3G06680.1 ENSMUSP00000150339
AT3G06700.1 ENSMUSP00000100655
AT3G06700.1 ENSMUSP00000096592
AT3G06700.1 ENSMUSP00000117834
AT3G06700.1 ENSMUSP00000128232
AT3G06700.1 ENSMUSP00000150846
AT3G06700.1 ENSMUSP00000149722
AT3G06700.1 ENSMUSP00000080203
AT3G06700.1 ENSMUSP00000150339
AT3G07740.4 ENSMUSP00000018795
AT3G07740.4 ENSMUSP00000119022
AT4G16420.1 ENSMUSP00000018795
AT4G16420.1 ENSMUSP00000119022
AT3G10050.1 ENSMUSP00000104087
AT3G10050.1 ENSMUSP00000113372
AT3G10050.1 ENSMUSP00000104086
AT3G10050.1 ENSMUSP00000118485
AT3G10050.1 ENSMUSP00000120012
AT3G10050.1 ENSMUSP00000119256
AT3G10050.1 ENSMUSP00000067552
AT4G11640.1 ENSMUSP00000104087
AT4G11640.1 ENSMUSP00000113372
AT4G11640.1 ENSMUSP00000104086
AT4G11640.1 ENSMUSP00000118485
AT4G11640.1 ENSMUSP00000120012
AT4G11640.1 ENSMUSP00000119256
AT4G11640.1 ENSMUSP00000067552
AT3G55630.3 ENSMUSP00000028148
AT3G55630.3 ENSMUSP00000141899
AT3G55630.3 ENSMUSP00000116434
AT5G05980.1 ENSMUSP00000028148
AT5G05980.1 ENSMUSP00000141899
AT5G05980.1 ENSMUSP00000116434
AT3G10160.1 ENSMUSP00000028148
AT3G10160.1 ENSMUSP00000141899
AT3G10160.1 ENSMUSP00000116434
AT5G41480.1 ENSMUSP00000141705
AT3G59280.1 ENSMUSP00000119723
AT3G59280.1 ENSMUSP00000137140
AT3G59280.1 ENSMUSP00000148958
AT3G59280.1 ENSMUSP00000014445
AT5G61880.1 ENSMUSP00000119723
AT5G61880.1 ENSMUSP00000137140
AT5G61880.1 ENSMUSP00000148958
AT5G61880.1 ENSMUSP00000014445
AT5G47330.1 ENSMUSP00000095512
AT5G47330.1 ENSMUSP00000113367
AT5G47330.1 ENSMUSP00000030412
AT5G47340.1 ENSMUSP00000095512
AT5G47340.1 ENSMUSP00000113367
AT5G47340.1 ENSMUSP00000030412
AT5G47350.1 ENSMUSP00000095512
AT5G47350.1 ENSMUSP00000113367
AT5G47350.1 ENSMUSP00000030412
AT4G17483.1 ENSMUSP00000095512
AT4G17483.1 ENSMUSP00000113367
AT4G17483.1 ENSMUSP00000030412
AT4G17470.1 ENSMUSP00000095512
AT4G17470.1 ENSMUSP00000113367
AT4G17470.1 ENSMUSP00000030412
AT4G17480.1 ENSMUSP00000095512
AT4G17480.1 ENSMUSP00000113367
AT4G17480.1 ENSMUSP00000030412
AT3G60340.1 ENSMUSP00000095512
AT3G60340.1 ENSMUSP00000113367
AT3G60340.1 ENSMUSP00000030412
