FBpp0074936 YGL171W_mRNA
FBpp0073676 YHR074W_mRNA
FBpp0310009 YHR074W_mRNA
FBpp0071596 YER148W_mRNA
FBpp0312575 YOR035C_mRNA
FBpp0081284 YOR035C_mRNA
FBpp0077420 YCR012W_mRNA
FBpp0303563 YCR012W_mRNA
FBpp0077419 YCR012W_mRNA
FBpp0303560 YCR012W_mRNA
FBpp0303561 YCR012W_mRNA
FBpp0303562 YCR012W_mRNA
FBpp0306279 YCR012W_mRNA
FBpp0078633 YPR110C_mRNA
FBpp0311965 YOR332W_mRNA
FBpp0078350 YOR332W_mRNA
FBpp0078349 YOR332W_mRNA
FBpp0087082 YMR076C_mRNA
FBpp0297204 YMR076C_mRNA
FBpp0077424 YKR001C_mRNA
FBpp0077424 YLL001W_mRNA
FBpp0307166 YKR001C_mRNA
FBpp0307166 YLL001W_mRNA
FBpp0292532 YOR274W_mRNA
FBpp0084088 YOR274W_mRNA
FBpp0079838 YHR210C_mRNA
FBpp0079838 YNR071C_mRNA
FBpp0078078 YHR210C_mRNA
FBpp0078078 YNR071C_mRNA
FBpp0073667 YHR210C_mRNA
FBpp0073667 YNR071C_mRNA
FBpp0078079 YHR210C_mRNA
FBpp0078079 YNR071C_mRNA
FBpp0076771 YHR210C_mRNA
FBpp0076771 YNR071C_mRNA
FBpp0079949 YDR120C_mRNA
FBpp0077364 YEL042W_mRNA
FBpp0077366 YEL042W_mRNA
FBpp0304733 YEL042W_mRNA
FBpp0077367 YEL042W_mRNA
FBpp0304732 YEL042W_mRNA
FBpp0086578 YML095C_mRNA
FBpp0081343 YMR156C_mRNA
FBpp0306149 YML067C_mRNA
FBpp0070084 YML067C_mRNA
FBpp0070085 YML067C_mRNA
FBpp0099908 YML067C_mRNA
FBpp0099909 YML067C_mRNA
FBpp0290653 YBR296C_mRNA
FBpp0304951 YBR296C_mRNA
FBpp0077501 YPR160W_mRNA
FBpp0099923 YPR160W_mRNA
FBpp0075461 YER053C_mRNA
FBpp0300819 YER053C_mRNA
FBpp0075462 YER053C_mRNA
FBpp0085615 YER053C_mRNA
FBpp0309579 YER053C_mRNA
FBpp0309580 YER053C_mRNA
FBpp0301191 YDR482C_mRNA
FBpp0072688 YDR482C_mRNA
FBpp0072689 YDR482C_mRNA
FBpp0292226 YDR482C_mRNA
FBpp0072690 YDR482C_mRNA
FBpp0311152 YDR482C_mRNA
FBpp0072061 YJL024C_mRNA
FBpp0074497 YLR396C_mRNA
FBpp0074496 YLR396C_mRNA
FBpp0303585 YLR396C_mRNA
FBpp0086468 YEL051W_mRNA
FBpp0311750 YEL051W_mRNA
FBpp0308493 YEL051W_mRNA
FBpp0080535 YOR007C_mRNA
FBpp0296963 YOR007C_mRNA
FBpp0072158 YKL059C_mRNA
FBpp0298003 YKL059C_mRNA
FBpp0303285 YOL008W_mRNA
FBpp0082065 YPR180W_mRNA
FBpp0304012 YPL104W_mRNA
FBpp0304013 YPL104W_mRNA
FBpp0080475 YPL104W_mRNA
FBpp0073387 YDL140C_mRNA
FBpp0290035 YOR116C_mRNA
FBpp0078020 YCL039W_mRNA
FBpp0290416 YCL039W_mRNA
FBpp0290415 YCL039W_mRNA
FBpp0078022 YCL039W_mRNA
FBpp0078017 YCL039W_mRNA
FBpp0078015 YCL039W_mRNA
FBpp0078019 YCL039W_mRNA
FBpp0078021 YCL039W_mRNA
FBpp0078018 YCL039W_mRNA
FBpp0072415 YNL267W_mRNA
FBpp0305064 YNL267W_mRNA
FBpp0072416 YNL267W_mRNA
FBpp0072417 YNL267W_mRNA
FBpp0087463 YBR261C_mRNA
FBpp0422664 YBR261C_mRNA
FBpp0089003 YKR092C_mRNA
FBpp0088542 YKR092C_mRNA
FBpp0305035 YKR092C_mRNA
FBpp0305034 YKR092C_mRNA
FBpp0088511 YDR507C_mRNA
FBpp0088511 YCL024W_mRNA
FBpp0306196 YDR507C_mRNA
FBpp0306196 YCL024W_mRNA
FBpp0306195 YDR507C_mRNA
FBpp0306195 YCL024W_mRNA
FBpp0311253 YLR380W_mRNA
FBpp0076020 YLR380W_mRNA
FBpp0072855 YLR380W_mRNA
FBpp0071033 YOR090C_mRNA
FBpp0298274 YOR090C_mRNA
FBpp0075916 YJR036C_mRNA
FBpp0077038 YER144C_mRNA
FBpp0077038 YDR069C_mRNA
FBpp0077040 YER144C_mRNA
FBpp0077040 YDR069C_mRNA
FBpp0077039 YER144C_mRNA
FBpp0077039 YDR069C_mRNA
FBpp0301178 YER144C_mRNA
FBpp0301178 YDR069C_mRNA
FBpp0301177 YER144C_mRNA
FBpp0301177 YDR069C_mRNA
FBpp0077041 YER144C_mRNA
FBpp0077041 YDR069C_mRNA
FBpp0308590 YER144C_mRNA
FBpp0308590 YDR069C_mRNA
FBpp0308589 YER144C_mRNA
FBpp0308589 YDR069C_mRNA
FBpp0352241 YER144C_mRNA
FBpp0352241 YDR069C_mRNA
FBpp0087535 YHR001W_mRNA
FBpp0291386 YHR001W_mRNA
FBpp0304288 YHR001W_mRNA
FBpp0294011 YDR435C_mRNA
FBpp0080320 YDR435C_mRNA
FBpp0074532 YPR131C_mRNA
FBpp0304759 YPR131C_mRNA
FBpp0304760 YPR131C_mRNA
FBpp0304758 YPR131C_mRNA
FBpp0311700 YPR131C_mRNA
FBpp0080033 YPR131C_mRNA
FBpp0080059 YPR131C_mRNA
FBpp0078416 YOR234C_mRNA
FBpp0078416 YPL143W_mRNA
FBpp0080616 YER009W_mRNA
FBpp0111920 YER009W_mRNA
FBpp0076934 YER009W_mRNA
FBpp0305904 YER009W_mRNA
FBpp0305902 YER009W_mRNA
FBpp0077144 YBR212W_mRNA
FBpp0077144 YHR086W_mRNA
FBpp0072455 YBR019C_mRNA
FBpp0297771 YBR019C_mRNA
FBpp0077832 YBR143C_mRNA
FBpp0077833 YBR143C_mRNA
FBpp0077834 YBR143C_mRNA
FBpp0077835 YBR143C_mRNA
FBpp0077836 YBR143C_mRNA
FBpp0077831 YBR143C_mRNA
FBpp0304201 YBR143C_mRNA
FBpp0304202 YBR143C_mRNA
FBpp0074076 YNL323W_mRNA
FBpp0074076 YNR048W_mRNA
FBpp0074076 YCR094W_mRNA
FBpp0310007 YNL323W_mRNA
FBpp0310007 YNR048W_mRNA
FBpp0310007 YCR094W_mRNA
FBpp0080675 YDR263C_mRNA
FBpp0080675 YOR033C_mRNA
FBpp0082139 YBR127C_mRNA
FBpp0082140 YBR127C_mRNA
FBpp0290875 YBR127C_mRNA
FBpp0083891 YML001W_mRNA
FBpp0300835 YML001W_mRNA
FBpp0300836 YML001W_mRNA
FBpp0312099 YML022W_mRNA
FBpp0312099 YDR441C_mRNA
FBpp0312098 YML022W_mRNA
FBpp0312098 YDR441C_mRNA
FBpp0088438 YML022W_mRNA
FBpp0088438 YDR441C_mRNA
FBpp0086103 YOR312C_mRNA
FBpp0086103 YMR242C_mRNA
FBpp0311691 YAL003W_mRNA
FBpp0305165 YAL003W_mRNA
FBpp0077333 YKL012W_mRNA
FBpp0087307 YGR200C_mRNA
FBpp0085414 YDR430C_mRNA
FBpp0085413 YDR430C_mRNA
FBpp0311260 YDR430C_mRNA
FBpp0110537 YDR430C_mRNA
FBpp0081743 YBR084W_mRNA
FBpp0081743 YGR204W_mRNA
FBpp0081742 YBR084W_mRNA
FBpp0081742 YGR204W_mRNA
FBpp0296942 YBR084W_mRNA
FBpp0296942 YGR204W_mRNA
FBpp0099494 YBR084W_mRNA
FBpp0099494 YGR204W_mRNA
FBpp0081741 YBR084W_mRNA
FBpp0081741 YGR204W_mRNA
FBpp0083774 YAL062W_mRNA
FBpp0083774 YOR375C_mRNA
FBpp0088988 YAL062W_mRNA
FBpp0088988 YOR375C_mRNA
FBpp0088990 YAL062W_mRNA
FBpp0088990 YOR375C_mRNA
FBpp0307192 YAL062W_mRNA
FBpp0307192 YOR375C_mRNA
FBpp0088496 YAL062W_mRNA
FBpp0088496 YOR375C_mRNA
FBpp0086676 YDR311W_mRNA
FBpp0086677 YDR311W_mRNA
FBpp0294063 YDR311W_mRNA
FBpp0086678 YDR311W_mRNA
FBpp0072407 YPL063W_mRNA
FBpp0312448 YPL063W_mRNA
FBpp0070474 YPL063W_mRNA
FBpp0085289 YPL063W_mRNA
FBpp0085201 YOL013C_mRNA
FBpp0303146 YOL013C_mRNA
FBpp0072569 YKL192C_mRNA
FBpp0304248 YKL192C_mRNA
FBpp0072570 YKL192C_mRNA
FBpp0073874 YPR113W_mRNA
FBpp0073875 YPR113W_mRNA
FBpp0079631 YGR169C_mRNA
FBpp0079631 YOL066C_mRNA
FBpp0079631 YDL036C_mRNA
FBpp0307937 YGR169C_mRNA
FBpp0307937 YOL066C_mRNA
FBpp0307937 YDL036C_mRNA
FBpp0079630 YGR169C_mRNA
FBpp0079630 YOL066C_mRNA
FBpp0079630 YDL036C_mRNA
FBpp0079629 YGR169C_mRNA
FBpp0079629 YOL066C_mRNA
FBpp0079629 YDL036C_mRNA
FBpp0079622 YGR169C_mRNA
FBpp0079622 YOL066C_mRNA
FBpp0079622 YDL036C_mRNA
FBpp0307933 YGR169C_mRNA
FBpp0307933 YOL066C_mRNA
FBpp0307933 YDL036C_mRNA
FBpp0293073 YGR169C_mRNA
FBpp0293073 YOL066C_mRNA
FBpp0293073 YDL036C_mRNA
FBpp0307932 YGR169C_mRNA
FBpp0307932 YOL066C_mRNA
FBpp0307932 YDL036C_mRNA
FBpp0300988 YNR036C_mRNA
FBpp0070443 YNR036C_mRNA
FBpp0075801 YJL045W_mRNA
FBpp0075801 YKL148C_mRNA
FBpp0085738 YJL045W_mRNA
FBpp0085738 YKL148C_mRNA
FBpp0085737 YJL045W_mRNA
FBpp0085737 YKL148C_mRNA
FBpp0085736 YJL045W_mRNA
FBpp0085736 YKL148C_mRNA
FBpp0076600 YBL084C_mRNA
FBpp0305561 YBL084C_mRNA
FBpp0087583 YKL210W_mRNA
FBpp0308600 YKL210W_mRNA
FBpp0303780 YHR010W_mRNA
FBpp0303780 YDR471W_mRNA
FBpp0303778 YHR010W_mRNA
FBpp0303778 YDR471W_mRNA
FBpp0084306 YHR010W_mRNA
FBpp0084306 YDR471W_mRNA
FBpp0303779 YHR010W_mRNA
FBpp0303779 YDR471W_mRNA
FBpp0072625 YGR202C_mRNA
FBpp0082803 YNL315C_mRNA
FBpp0071533 YGL205W_mRNA
FBpp0088517 YGL205W_mRNA
FBpp0070963 YGL205W_mRNA
FBpp0079462 YBL091C_mRNA
FBpp0311454 YBL091C_mRNA
FBpp0307472 YBL091C_mRNA
FBpp0292404 YJR033C_mRNA
FBpp0081412 YOR226C_mRNA
FBpp0081412 YPL135W_mRNA
FBpp0075245 YML054C_mRNA
FBpp0087733 YIL044C_mRNA
FBpp0077357 YBR073W_mRNA
FBpp0077357 YGL163C_mRNA
FBpp0088069 YBL058W_mRNA
FBpp0070057 YBR229C_mRNA
FBpp0070058 YBR229C_mRNA
FBpp0070059 YBR229C_mRNA
FBpp0070060 YBR229C_mRNA
FBpp0070061 YBR229C_mRNA
FBpp0080389 YLR026C_mRNA
FBpp0080390 YLR026C_mRNA
FBpp0309143 YMR022W_mRNA
FBpp0074058 YMR022W_mRNA
FBpp0082303 YDR054C_mRNA
FBpp0303976 YDR054C_mRNA
FBpp0303975 YDR054C_mRNA
FBpp0110481 YDR054C_mRNA
FBpp0080564 YOL005C_mRNA
FBpp0084110 YIL097W_mRNA
FBpp0074609 YBL050W_mRNA
FBpp0099583 YLR175W_mRNA
FBpp0072166 YLR175W_mRNA
FBpp0289464 YLR175W_mRNA
FBpp0290083 YLR175W_mRNA
FBpp0071283 YDL120W_mRNA
FBpp0079443 YEL026W_mRNA
FBpp0307465 YEL026W_mRNA
FBpp0081812 YLR304C_mRNA
FBpp0289654 YLR304C_mRNA
FBpp0312178 YLR304C_mRNA
FBpp0081002 YLR304C_mRNA
FBpp0310408 YLR304C_mRNA
FBpp0303526 YJR099W_mRNA
FBpp0077516 YJR099W_mRNA
FBpp0292511 YJR099W_mRNA
FBpp0082832 YBR061C_mRNA
FBpp0083432 YBR061C_mRNA
FBpp0309230 YHR018C_mRNA
FBpp0289058 YHR018C_mRNA
FBpp0099918 YHR018C_mRNA
FBpp0311225 YDR005C_mRNA
FBpp0290343 YDR005C_mRNA
FBpp0112554 YDR005C_mRNA
FBpp0112552 YDR005C_mRNA
FBpp0112553 YDR005C_mRNA
FBpp0309151 YLR293C_mRNA
FBpp0309151 YOR185C_mRNA
FBpp0309150 YLR293C_mRNA
FBpp0309150 YOR185C_mRNA
FBpp0073327 YLR293C_mRNA
FBpp0073327 YOR185C_mRNA
FBpp0073328 YLR293C_mRNA
FBpp0073328 YOR185C_mRNA
FBpp0099511 YOR217W_mRNA
FBpp0078478 YOR217W_mRNA
FBpp0113091 YIL143C_mRNA
FBpp0075982 YIL143C_mRNA
FBpp0304616 YDL234C_mRNA
FBpp0077784 YDL234C_mRNA
FBpp0304615 YDL234C_mRNA
FBpp0082048 YNL229C_mRNA
FBpp0113057 YNL229C_mRNA
FBpp0082042 YNL229C_mRNA
FBpp0082046 YNL229C_mRNA
FBpp0082045 YNL229C_mRNA
FBpp0082041 YNL229C_mRNA
FBpp0082044 YNL229C_mRNA
FBpp0082043 YNL229C_mRNA
FBpp0082047 YNL229C_mRNA
FBpp0082078 YNL229C_mRNA
FBpp0310668 YNL229C_mRNA
FBpp0082077 YNL229C_mRNA
FBpp0099824 YNL229C_mRNA
FBpp0310669 YNL229C_mRNA
FBpp0082079 YNL229C_mRNA
FBpp0074664 YDR517W_mRNA
FBpp0075680 YNL243W_mRNA
FBpp0075681 YNL243W_mRNA
FBpp0099887 YGL227W_mRNA
FBpp0087358 YGL227W_mRNA
FBpp0297357 YGL227W_mRNA
FBpp0312425 YGL227W_mRNA
FBpp0087357 YGL227W_mRNA
FBpp0303464 YGL227W_mRNA
FBpp0087546 YGL062W_mRNA
FBpp0087546 YBR218C_mRNA
FBpp0087543 YGL062W_mRNA
FBpp0087543 YBR218C_mRNA
FBpp0087539 YGL062W_mRNA
FBpp0087539 YBR218C_mRNA
FBpp0087545 YGL062W_mRNA
FBpp0087545 YBR218C_mRNA
FBpp0290074 YGL062W_mRNA
FBpp0290074 YBR218C_mRNA
FBpp0087542 YGL062W_mRNA
FBpp0087542 YBR218C_mRNA
FBpp0087544 YGL062W_mRNA
FBpp0087544 YBR218C_mRNA
FBpp0087540 YGL062W_mRNA
FBpp0087540 YBR218C_mRNA
FBpp0087541 YGL062W_mRNA
FBpp0087541 YBR218C_mRNA
FBpp0087547 YGL062W_mRNA
FBpp0087547 YBR218C_mRNA
FBpp0312189 YJR044C_mRNA
FBpp0070680 YER178W_mRNA
FBpp0070678 YER178W_mRNA
FBpp0070679 YER178W_mRNA
FBpp0070677 YER178W_mRNA
FBpp0070676 YER178W_mRNA
FBpp0111586 YCR093W_mRNA
FBpp0291332 YCR093W_mRNA
FBpp0293496 YCR093W_mRNA
FBpp0111584 YCR093W_mRNA
FBpp0111585 YCR093W_mRNA
FBpp0308486 YCR093W_mRNA
FBpp0084691 YML046W_mRNA
FBpp0084692 YML046W_mRNA
FBpp0084694 YML046W_mRNA
FBpp0112211 YML046W_mRNA
FBpp0112213 YML046W_mRNA
FBpp0082547 YDR036C_mRNA
FBpp0082546 YDR036C_mRNA
FBpp0082483 YPL220W_mRNA
FBpp0082483 YGL135W_mRNA
FBpp0075764 YPL220W_mRNA
FBpp0075764 YGL135W_mRNA
FBpp0082542 YHR011W_mRNA
FBpp0306656 YHR011W_mRNA
FBpp0308325 YBL036C_mRNA
FBpp0084940 YBL036C_mRNA
FBpp0073235 YHR163W_mRNA
FBpp0073235 YGR248W_mRNA
FBpp0076872 YPR088C_mRNA
FBpp0084907 YBR039W_mRNA
FBpp0084906 YBR039W_mRNA
FBpp0084905 YBR039W_mRNA
FBpp0080002 YDL185W_mRNA
FBpp0080010 YDL185W_mRNA
FBpp0307601 YDL185W_mRNA
FBpp0080001 YDL185W_mRNA
FBpp0294002 YDL185W_mRNA
FBpp0307596 YDL185W_mRNA
FBpp0080000 YDL185W_mRNA
FBpp0079999 YDL185W_mRNA
FBpp0307597 YDL185W_mRNA
FBpp0079809 YER081W_mRNA
FBpp0079809 YIL074C_mRNA
FBpp0302807 YLR207W_mRNA
FBpp0083858 YLR207W_mRNA
FBpp0085165 YLR448W_mRNA
FBpp0085165 YML073C_mRNA
FBpp0085166 YLR448W_mRNA
FBpp0085166 YML073C_mRNA
FBpp0309164 YLR097C_mRNA
FBpp0082149 YLR097C_mRNA
FBpp0292148 YLR097C_mRNA
FBpp0309476 YNL241C_mRNA
FBpp0074518 YNL241C_mRNA
FBpp0074517 YNL241C_mRNA
FBpp0087692 YIL134W_mRNA
FBpp0291673 YIL134W_mRNA
FBpp0291674 YIL134W_mRNA
FBpp0079612 YBL040C_mRNA
FBpp0079613 YBL040C_mRNA
FBpp0079611 YBL040C_mRNA
FBpp0084307 YNL003C_mRNA
FBpp0081823 YOR063W_mRNA
FBpp0081822 YOR063W_mRNA
FBpp0307759 YOR063W_mRNA
FBpp0076000 YER154W_mRNA
FBpp0076001 YER154W_mRNA
FBpp0086371 YLR027C_mRNA
FBpp0086370 YLR027C_mRNA
FBpp0070368 YGR256W_mRNA
FBpp0070368 YHR183W_mRNA
FBpp0303827 YGR256W_mRNA
FBpp0303827 YHR183W_mRNA
FBpp0075422 YFR052W_mRNA
FBpp0075068 YFR052W_mRNA
FBpp0308666 YLR048W_mRNA
FBpp0308666 YGR214W_mRNA
FBpp0070278 YLR048W_mRNA
FBpp0070278 YGR214W_mRNA
FBpp0070277 YLR048W_mRNA
FBpp0070277 YGR214W_mRNA
FBpp0308665 YLR048W_mRNA
FBpp0308665 YGR214W_mRNA
FBpp0078851 YGR061C_mRNA
FBpp0078850 YGR061C_mRNA
FBpp0078852 YGR061C_mRNA
FBpp0077740 YKL100C_mRNA
FBpp0076207 YML024W_mRNA
FBpp0076207 YDR447C_mRNA
FBpp0072802 YIL018W_mRNA
FBpp0072802 YFR031C-A_mRNA
FBpp0072801 YIL018W_mRNA
FBpp0072801 YFR031C-A_mRNA
FBpp0300391 YHR026W_mRNA
FBpp0082464 YHR026W_mRNA
FBpp0081703 YMR189W_mRNA
FBpp0307977 YMR189W_mRNA
FBpp0081447 YMR114C_mRNA
FBpp0309092 YBL063W_mRNA
FBpp0070432 YBL063W_mRNA
FBpp0072616 YEL061C_mRNA
FBpp0293866 YNL250W_mRNA
FBpp0290882 YNL250W_mRNA
FBpp0293342 YLR045C_mRNA
FBpp0293341 YLR045C_mRNA
FBpp0293343 YLR045C_mRNA
FBpp0290694 YLR045C_mRNA
FBpp0290695 YLR045C_mRNA
FBpp0076706 YLR247C_mRNA
FBpp0304173 YLR247C_mRNA
FBpp0289843 YPL117C_mRNA
FBpp0083457 YPL117C_mRNA
FBpp0082570 YOR115C_mRNA
FBpp0076281 YBR020W_mRNA
FBpp0076281 YDR009W_mRNA
FBpp0076280 YBR020W_mRNA
FBpp0076280 YDR009W_mRNA
FBpp0076282 YBR020W_mRNA
FBpp0076282 YDR009W_mRNA
FBpp0292326 YBR020W_mRNA
FBpp0292326 YDR009W_mRNA
FBpp0082705 YOL112W_mRNA
FBpp0082705 YNL293W_mRNA
FBpp0310460 YOL112W_mRNA
FBpp0310460 YNL293W_mRNA
FBpp0073967 YGL206C_mRNA
FBpp0089398 YGL206C_mRNA
FBpp0308531 YGL206C_mRNA
FBpp0089397 YGL206C_mRNA
FBpp0111709 YGL206C_mRNA
FBpp0111710 YGL206C_mRNA
FBpp0073966 YGL206C_mRNA
FBpp0087045 YNL061W_mRNA
FBpp0072169 YGL141W_mRNA
FBpp0298309 YBR058C_mRNA
FBpp0401600 YBR058C_mRNA
FBpp0072976 YBR058C_mRNA
FBpp0080257 YBR236C_mRNA
FBpp0082309 YPR073C_mRNA
FBpp0100064 YPR073C_mRNA
FBpp0099895 YPR073C_mRNA
FBpp0099893 YPR073C_mRNA
FBpp0085529 YNR032C-A_mRNA
FBpp0079745 YBR252W_mRNA
FBpp0303623 YBR252W_mRNA
FBpp0303622 YBR252W_mRNA
FBpp0079746 YBR252W_mRNA
FBpp0082457 YGR046W_mRNA
FBpp0311240 YDR086C_mRNA
FBpp0309475 YDR086C_mRNA
FBpp0074514 YDR086C_mRNA
FBpp0087119 YDR086C_mRNA
FBpp0085607 YDR086C_mRNA
FBpp0099759 YBR101C_mRNA
FBpp0298012 YBL055C_mRNA
FBpp0307719 YBL055C_mRNA
FBpp0307720 YBL055C_mRNA
FBpp0073017 YDL015C_mRNA
FBpp0076695 YAL002W_mRNA
FBpp0084044 YER014W_mRNA
FBpp0080513 YHR162W_mRNA
FBpp0080513 YGR243W_mRNA
FBpp0309160 YHR162W_mRNA
FBpp0309160 YGR243W_mRNA
FBpp0081589 YHR162W_mRNA
FBpp0081589 YGR243W_mRNA
FBpp0081587 YHR162W_mRNA
FBpp0081587 YGR243W_mRNA
FBpp0081588 YHR162W_mRNA
FBpp0081588 YGR243W_mRNA
FBpp0306718 YHR162W_mRNA
FBpp0306718 YGR243W_mRNA
FBpp0306719 YHR162W_mRNA
FBpp0306719 YGR243W_mRNA
FBpp0086290 YML126C_mRNA
FBpp0309065 YML126C_mRNA
FBpp0086293 YML126C_mRNA
FBpp0086292 YML126C_mRNA
FBpp0086291 YML126C_mRNA
FBpp0086289 YML126C_mRNA
FBpp0075348 YPL122C_mRNA
FBpp0072486 YER151C_mRNA
FBpp0305465 YER151C_mRNA
FBpp0305464 YER151C_mRNA
FBpp0312009 YGR184C_mRNA
FBpp0312009 YLR024C_mRNA
FBpp0300996 YGR184C_mRNA
FBpp0300996 YLR024C_mRNA
FBpp0074189 YGR184C_mRNA
FBpp0074189 YLR024C_mRNA
FBpp0087227 YOR253W_mRNA
FBpp0309891 YER183C_mRNA
FBpp0111637 YER183C_mRNA
FBpp0074544 YHR172W_mRNA
FBpp0290523 YHR172W_mRNA
FBpp0290522 YHR172W_mRNA
FBpp0074546 YHR172W_mRNA
FBpp0310187 YHR172W_mRNA
FBpp0074545 YHR172W_mRNA
FBpp0076535 YHR172W_mRNA
FBpp0080284 YKR071C_mRNA
FBpp0290701 YML094W_mRNA
FBpp0083650 YML094W_mRNA
FBpp0289671 YKL216W_mRNA
FBpp0081376 YKL216W_mRNA
FBpp0305315 YMR208W_mRNA
FBpp0086997 YMR208W_mRNA
FBpp0079802 YMR224C_mRNA
FBpp0079874 YCL017C_mRNA
FBpp0075971 YER152C_mRNA
FBpp0072660 YDR168W_mRNA
FBpp0308687 YHR004C_mRNA
FBpp0076921 YHR004C_mRNA
FBpp0308686 YHR004C_mRNA
FBpp0087803 YHR004C_mRNA
FBpp0082111 YOR357C_mRNA
FBpp0082110 YOR357C_mRNA
FBpp0082571 YGR284C_mRNA
FBpp0099993 YDR208W_mRNA
FBpp0099992 YDR208W_mRNA
FBpp0100141 YDR372C_mRNA
FBpp0100138 YDR372C_mRNA
FBpp0100140 YDR372C_mRNA
FBpp0110594 YLR238W_mRNA
FBpp0110594 YDR200C_mRNA
FBpp0291582 YLR238W_mRNA
FBpp0291582 YDR200C_mRNA
FBpp0074691 YNL161W_mRNA
FBpp0304464 YNL161W_mRNA
FBpp0305470 YGL112C_mRNA
FBpp0074709 YGL112C_mRNA
FBpp0078205 YLR005W_mRNA
FBpp0304361 YLR005W_mRNA
FBpp0079306 YKR060W_mRNA
FBpp0079306 YHR052W_mRNA
FBpp0310071 YKR060W_mRNA
FBpp0310071 YHR052W_mRNA
FBpp0310397 YBL021C_mRNA
FBpp0080827 YBL021C_mRNA
FBpp0084133 YML012W_mRNA
FBpp0311693 YOR175C_mRNA
FBpp0308504 YOR175C_mRNA
FBpp0087520 YOR175C_mRNA
FBpp0311694 YOR175C_mRNA
FBpp0081861 YMR284W_mRNA
FBpp0306423 YMR284W_mRNA
FBpp0303906 YPR091C_mRNA
FBpp0303909 YPR091C_mRNA
FBpp0303908 YPR091C_mRNA
FBpp0303910 YPR091C_mRNA
FBpp0303907 YPR091C_mRNA
FBpp0076185 YGR208W_mRNA
FBpp0071047 YBR159W_mRNA
FBpp0291530 YBR187W_mRNA
FBpp0290326 YBR187W_mRNA
FBpp0290325 YBR187W_mRNA
FBpp0291531 YBR187W_mRNA
FBpp0290323 YBR187W_mRNA
FBpp0290324 YBR187W_mRNA
FBpp0085308 YKL125W_mRNA
FBpp0308834 YDL103C_mRNA
FBpp0078899 YDL103C_mRNA
FBpp0078898 YDL103C_mRNA
FBpp0306724 YIR002C_mRNA
FBpp0083508 YIR002C_mRNA
FBpp0080723 YGL030W_mRNA
FBpp0309280 YGL030W_mRNA
FBpp0291653 YGL030W_mRNA
FBpp0087187 YPR004C_mRNA
FBpp0087186 YPR004C_mRNA
FBpp0084434 YOL012C_mRNA
FBpp0306426 YOL012C_mRNA
FBpp0072694 YDL145C_mRNA
FBpp0072693 YDL145C_mRNA
FBpp0312164 YBR029C_mRNA
FBpp0076411 YBR029C_mRNA
FBpp0075999 YHR122W_mRNA
FBpp0086205 YCR024C_mRNA
FBpp0077549 YIL034C_mRNA
FBpp0304020 YIL034C_mRNA
FBpp0074146 YBR086C_mRNA
FBpp0084012 YMR023C_mRNA
FBpp0072330 YPR162C_mRNA
FBpp0078433 YPR187W_mRNA
FBpp0070045 YMR231W_mRNA
FBpp0390634 Q0120_mRNA
FBpp0390634 Q0105_mRNA
FBpp0088055 YPR019W_mRNA
FBpp0311783 YPR019W_mRNA
FBpp0071847 YDL167C_mRNA
FBpp0086107 YGL240W_mRNA
FBpp0081763 YDR183W_mRNA
FBpp0291412 YDR183W_mRNA
FBpp0087437 YCR087C-A_mRNA
FBpp0293882 YBR135W_mRNA
FBpp0307999 YBR135W_mRNA
FBpp0081430 YBR135W_mRNA
FBpp0079399 YBR135W_mRNA
FBpp0085209 YOR176W_mRNA
FBpp0085208 YOR176W_mRNA
FBpp0085210 YOR176W_mRNA
FBpp0070150 YPL249C-A_mRNA
FBpp0070150 YMR194W_mRNA
FBpp0070152 YPL249C-A_mRNA
FBpp0070152 YMR194W_mRNA
FBpp0070151 YPL249C-A_mRNA
FBpp0070151 YMR194W_mRNA
FBpp0311481 YPL249C-A_mRNA
FBpp0311481 YMR194W_mRNA
FBpp0070153 YPL249C-A_mRNA
FBpp0070153 YMR194W_mRNA
FBpp0070766 YDL136W_mRNA
FBpp0070766 YDL191W_mRNA
FBpp0311779 YDL136W_mRNA
FBpp0311779 YDL191W_mRNA
FBpp0070767 YDL136W_mRNA
FBpp0070767 YDL191W_mRNA
FBpp0073906 YGR220C_mRNA
FBpp0071461 YKL007W_mRNA
FBpp0081820 YKL056C_mRNA
FBpp0312492 YKL056C_mRNA
FBpp0077316 YPR176C_mRNA
FBpp0310515 YDR280W_mRNA
FBpp0074129 YDR280W_mRNA
FBpp0070543 YNL040W_mRNA
FBpp0303999 YNL040W_mRNA
FBpp0088839 YNL128W_mRNA
FBpp0088843 YNL128W_mRNA
FBpp0290736 YNL128W_mRNA
FBpp0289789 YNL128W_mRNA
FBpp0088840 YNL128W_mRNA
FBpp0088844 YNL128W_mRNA
FBpp0088841 YNL128W_mRNA
FBpp0072557 YML097C_mRNA
FBpp0081640 YHR058C_mRNA
FBpp0081639 YHR058C_mRNA
FBpp0308776 YHR058C_mRNA
FBpp0291086 YHR058C_mRNA
FBpp0291087 YHR058C_mRNA
FBpp0071451 YGR135W_mRNA
FBpp0304598 YNL088W_mRNA
FBpp0080825 YNL088W_mRNA
FBpp0078759 YGR255C_mRNA
FBpp0304879 YPL131W_mRNA
FBpp0311121 YPL131W_mRNA
FBpp0110424 YPL131W_mRNA
FBpp0110421 YPL131W_mRNA
FBpp0312584 YKL041W_mRNA
FBpp0078598 YKL041W_mRNA
