ENSMUSP00000048802 EAA35509
ENSMUSP00000140783 EAA34858
ENSMUSP00000112947 EDO64970
ENSMUSP00000109988 EDO64970
ENSMUSP00000080378 EDO64970
ENSMUSP00000109984 EDO64970
ENSMUSP00000139979 EDO64970
ENSMUSP00000139617 EDO64970
ENSMUSP00000024802 EAA35503
ENSMUSP00000110291 EAA30156
ENSMUSP00000065631 EAA30156
ENSMUSP00000151357 EDO65041
ENSMUSP00000151373 EDO65041
ENSMUSP00000121682 EDO65041
ENSMUSP00000151721 EDO65041
ENSMUSP00000136589 EDO65041
ENSMUSP00000020266 EDO65041
ENSMUSP00000020262 EDO65041
ENSMUSP00000038331 EAA28656
ENSMUSP00000132822 EAA28656
ENSMUSP00000075683 ESA43463
ENSMUSP00000075683 ESA43290
ENSMUSP00000106211 EAA34996
ENSMUSP00000041652 EAA34996
ENSMUSP00000106213 EAA34996
ENSMUSP00000020884 EAA29386
ENSMUSP00000093500 EAA29386
ENSMUSP00000117139 EAA29386
ENSMUSP00000152515 EAA29386
ENSMUSP00000155467 EAA29386
ENSMUSP00000022904 EAA29386
ENSMUSP00000105754 EAA33303
ENSMUSP00000065903 EAA33303
ENSMUSP00000114510 EAA33303
ENSMUSP00000043370 EAA33303
ENSMUSP00000101208 EAA31318
ENSMUSP00000101207 EAA31318
ENSMUSP00000024056 EAA31318
ENSMUSP00000099464 EAA31318
ENSMUSP00000127712 EAA31318
ENSMUSP00000112785 EAA31318
ENSMUSP00000101206 EAA31318
ENSMUSP00000114235 EAA31318
ENSMUSP00000100595 EAA29775
ENSMUSP00000131668 EAA29775
ENSMUSP00000126275 EAA29775
ENSMUSP00000128402 EAA29775
ENSMUSP00000105527 EAA29775
ENSMUSP00000021535 EAA29775
ENSMUSP00000099927 EAA29775
ENSMUSP00000020513 EAA29775
ENSMUSP00000021311 EAA30770
ENSMUSP00000028527 EAA30770
ENSMUSP00000096734 EAA33437
ENSMUSP00000026433 EAA33437
ENSMUSP00000100868 EAA33437
ENSMUSP00000086094 EAA33437
ENSMUSP00000142611 EAA33437
ENSMUSP00000142629 EAA33437
ENSMUSP00000143550 EAA33437
ENSMUSP00000107686 EAA35430
ENSMUSP00000097592 EAA35430
ENSMUSP00000028517 EAA35430
ENSMUSP00000148347 EAA29230
ENSMUSP00000114020 ESA43398
ENSMUSP00000113727 ESA43398
ENSMUSP00000112394 ESA43398
ENSMUSP00000032635 ESA43398
ENSMUSP00000117146 EAA31187
ENSMUSP00000090564 EAA31187
ENSMUSP00000021907 EAA31187
ENSMUSP00000115703 EAA31187
ENSMUSP00000020553 EAA35886
ENSMUSP00000098942 EAA35886
ENSMUSP00000028780 EAA35886
ENSMUSP00000114380 ESA42395
ENSMUSP00000033415 ESA42395
ENSMUSP00000120220 ESA42395
ENSMUSP00000079309 EAA30983
ENSMUSP00000120310 EAA30983
ENSMUSP00000124317 EAA30983
ENSMUSP00000114007 EAA30983
ENSMUSP00000014911 EAA30983
ENSMUSP00000112794 EAA30983
ENSMUSP00000114428 EAA34426
ENSMUSP00000123399 EAA34426
ENSMUSP00000145577 EAA34426
ENSMUSP00000119665 EAA34426
ENSMUSP00000102991 EAA34426
ENSMUSP00000018989 EAA34426
ENSMUSP00000129405 EAA34426
ENSMUSP00000103795 EAA34426
ENSMUSP00000032748 EAA34426
ENSMUSP00000033585 EAA33194
ENSMUSP00000138706 EAA33194
ENSMUSP00000080302 EAA33194
ENSMUSP00000133861 EAA36428
ENSMUSP00000116998 EAA36428
ENSMUSP00000084252 EAA36428
ENSMUSP00000122026 EAA36428
ENSMUSP00000019354 ESA43772
ENSMUSP00000145437 ESA43772
ENSMUSP00000145324 ESA43772
ENSMUSP00000157068 ESA43772
ENSMUSP00000157221 ESA43772
ENSMUSP00000065285 ESA43772
ENSMUSP00000144171 EAA27452
ENSMUSP00000016569 EAA27452
ENSMUSP00000038421 EAA27452
ENSMUSP00000106112 EAA27452
ENSMUSP00000144572 EAA27452
ENSMUSP00000031104 EAA27452
ENSMUSP00000144463 EAA27452
ENSMUSP00000023477 EAA31626
ENSMUSP00000023477 EAA34832
ENSMUSP00000155429 EAA31626
ENSMUSP00000155429 EAA34832
ENSMUSP00000111415 EAA31626
ENSMUSP00000111415 EAA34832
ENSMUSP00000155155 EAA31626
ENSMUSP00000155155 EAA34832
ENSMUSP00000093945 EAA31626
ENSMUSP00000093945 EAA34832
ENSMUSP00000099709 EAA29598
ENSMUSP00000153197 EAA28327
ENSMUSP00000120018 EAA33930
ENSMUSP00000120018 EAA34001
ENSMUSP00000120018 EAA29708
ENSMUSP00000040580 EAA33930
ENSMUSP00000040580 EAA34001
ENSMUSP00000040580 EAA29708
ENSMUSP00000135680 EAA33134
ENSMUSP00000105390 EAA33134
ENSMUSP00000134723 EAA33134
ENSMUSP00000135510 EAA33134
ENSMUSP00000105389 EAA33134
ENSMUSP00000001974 EAA33134
ENSMUSP00000021662 EAA32253
ENSMUSP00000113106 EAA32253
ENSMUSP00000114011 EAA32253
ENSMUSP00000112516 EAA32253
ENSMUSP00000105901 EAA32253
ENSMUSP00000071939 EAA32253
ENSMUSP00000135161 EAA31095
ENSMUSP00000003645 EAA31095
ENSMUSP00000135767 EAA31095
ENSMUSP00000125655 EAA31095
ENSMUSP00000143862 EAA30326
ENSMUSP00000096078 EAA30326
ENSMUSP00000003044 EAA30326
ENSMUSP00000103508 EAA30326
ENSMUSP00000144690 EAA30326
ENSMUSP00000147012 EAA30326
ENSMUSP00000148725 EAA34865
ENSMUSP00000015160 EAA34865
ENSMUSP00000148762 EAA34865
ENSMUSP00000120456 EAA31847
ENSMUSP00000145204 EAA31847
ENSMUSP00000145143 EAA31847
ENSMUSP00000028880 ESA41860
ENSMUSP00000105944 ESA41860
ENSMUSP00000065935 ESA41860
ENSMUSP00000126804 EAA33049
ENSMUSP00000128197 EAA33049
ENSMUSP00000022715 EAA33049
ENSMUSP00000097901 EAA33049
ENSMUSP00000126414 EAA33049
ENSMUSP00000041688 EAA33049
ENSMUSP00000089540 EAA33049
ENSMUSP00000071231 EAA32930
ENSMUSP00000125585 EAA32930
ENSMUSP00000035743 EAA32930
ENSMUSP00000109111 EAA32930
ENSMUSP00000143935 EAA32930
ENSMUSP00000143844 EAA32930
ENSMUSP00000047564 EAA32930
ENSMUSP00000127098 ESA43769
ENSMUSP00000132480 ESA43769
ENSMUSP00000075987 ESA43769
ENSMUSP00000139901 EAA27902
ENSMUSP00000085993 EAA27902
ENSMUSP00000139842 EAA27902
ENSMUSP00000156661 EAA27902
ENSMUSP00000140813 EAA27902
ENSMUSP00000153557 EAA33980
ENSMUSP00000153388 EAA33980
ENSMUSP00000153510 EAA33980
ENSMUSP00000025357 EAA33980
ENSMUSP00000153290 EAA33980
ENSMUSP00000075082 EAA33980
ENSMUSP00000142813 EAA29657
ENSMUSP00000031388 EAA29657
ENSMUSP00000032749 EAA29657
ENSMUSP00000021536 EAA33469
ENSMUSP00000048832 EAA27152
ENSMUSP00000150045 EAA27152
ENSMUSP00000149824 EAA27152
ENSMUSP00000120001 EAA36030
ENSMUSP00000133074 EAA36030
ENSMUSP00000129025 EAA36030
ENSMUSP00000117715 EAA36030
ENSMUSP00000018905 EAA36030
ENSMUSP00000151678 EDO65234
ENSMUSP00000151345 EDO65234
ENSMUSP00000151949 EDO65234
ENSMUSP00000005067 EDO65234
ENSMUSP00000124895 EDO65234
ENSMUSP00000041307 EDO65234
ENSMUSP00000125569 EDO65234
ENSMUSP00000043910 EAA27209
ENSMUSP00000127839 EAA27209
ENSMUSP00000102805 EAA27209
ENSMUSP00000037035 EAA27209
ENSMUSP00000150300 EAA27209
ENSMUSP00000142400 EAA27209
ENSMUSP00000115530 EAA31662
ENSMUSP00000095670 EAA31662
ENSMUSP00000049528 EAA31662
ENSMUSP00000155989 EAA31662
ENSMUSP00000071519 EAA31662
ENSMUSP00000147771 ESA43421
ENSMUSP00000147409 ESA43421
ENSMUSP00000092409 ESA43421
ENSMUSP00000041851 EAA36480
ENSMUSP00000050771 EAA34861
ENSMUSP00000071200 EAA34861
ENSMUSP00000026322 EAA27335
ENSMUSP00000153243 EAA27335
ENSMUSP00000125023 EAA31627
ENSMUSP00000123863 EAA31627
ENSMUSP00000124186 EAA31627
ENSMUSP00000124592 EAA31627
ENSMUSP00000123529 EDO65106
ENSMUSP00000121965 EDO65106
ENSMUSP00000102872 EDO65106
ENSMUSP00000072134 EDO65106
ENSMUSP00000132150 EDO65106
ENSMUSP00000124211 EAA31785
ENSMUSP00000035303 EAA31785
ENSMUSP00000116760 EAA31785
ENSMUSP00000141900 EAA31785
ENSMUSP00000142189 EAA31785
ENSMUSP00000123140 EAA31785
ENSMUSP00000152921 EAA28426
ENSMUSP00000153545 EAA28426
ENSMUSP00000153329 EAA28426
ENSMUSP00000153600 EAA28426
ENSMUSP00000128331 EAA28426
ENSMUSP00000153641 EAA28426
ENSMUSP00000077330 EAA34556
ENSMUSP00000101610 EAA34556
ENSMUSP00000133750 EAA34556
ENSMUSP00000074969 EAA34556
ENSMUSP00000113448 EAA34556
ENSMUSP00000145845 EAA34556
ENSMUSP00000145970 EAA34556
ENSMUSP00000092821 EAA27954
ENSMUSP00000103932 EAA27954
ENSMUSP00000050521 EAA27954
ENSMUSP00000103936 EAA27954
ENSMUSP00000092766 EAA27954
ENSMUSP00000103934 EAA27954
ENSMUSP00000103937 EAA27954
ENSMUSP00000147323 EAA31426
ENSMUSP00000074252 EAA31426
ENSMUSP00000112711 EAA31426
ENSMUSP00000137163 EAA31426
ENSMUSP00000045084 EAA31426
ENSMUSP00000112605 EAA31426
ENSMUSP00000119184 EAA31426
ENSMUSP00000112705 EAA31426
ENSMUSP00000113235 EAA31426
ENSMUSP00000091700 EAA31426
ENSMUSP00000125714 ESA41908
ENSMUSP00000124742 ESA41908
ENSMUSP00000030288 ESA41908
ENSMUSP00000141991 ESA41908
ENSMUSP00000124370 ESA41908
ENSMUSP00000124112 ESA41908
ENSMUSP00000081396 ESA41908
ENSMUSP00000034090 EAA35354
ENSMUSP00000056967 EAA35354
ENSMUSP00000074500 EAA28767
ENSMUSP00000074500 EAA29843
ENSMUSP00000111517 EAA28767
ENSMUSP00000111517 EAA29843
ENSMUSP00000078132 EAA28767
ENSMUSP00000078132 EAA29843
ENSMUSP00000112754 EAA28767
ENSMUSP00000112754 EAA29843
ENSMUSP00000127844 EAA31518
ENSMUSP00000132857 EAA31518
ENSMUSP00000105627 EAA31518
ENSMUSP00000002805 EAA31518
ENSMUSP00000110728 EAA29082
ENSMUSP00000110727 EAA29082
ENSMUSP00000110730 EAA29082
ENSMUSP00000077857 EAA29082
ENSMUSP00000110731 EAA29082
ENSMUSP00000148704 EAA31056
ENSMUSP00000148471 EAA31056
ENSMUSP00000131850 EAA31056
ENSMUSP00000148713 EAA31056
ENSMUSP00000008594 EAA31056
ENSMUSP00000127767 EAA35688
ENSMUSP00000127273 EAA35688
ENSMUSP00000120657 EAA35688
ENSMUSP00000101582 EAA35688
ENSMUSP00000101580 EAA35688
ENSMUSP00000030730 EAA35688
ENSMUSP00000099600 EAA28283
ENSMUSP00000099599 EAA28283
ENSMUSP00000025218 EAA28060
ENSMUSP00000037476 EAA32295
ENSMUSP00000114042 EAA32295
ENSMUSP00000034878 EAA32295
ENSMUSP00000141870 EAA30315
ENSMUSP00000141624 EAA30315
ENSMUSP00000141568 EAA30315
ENSMUSP00000141526 EAA30315
ENSMUSP00000039376 EAA30315
ENSMUSP00000141770 EAA30315
ENSMUSP00000006435 EAA33929
ENSMUSP00000145710 EAA33929
ENSMUSP00000006431 EAA33929
ENSMUSP00000092658 EAA32251
ENSMUSP00000109226 EAA32251
ENSMUSP00000109230 EAA32251
ENSMUSP00000109228 EAA32251
ENSMUSP00000109227 EAA32251
ENSMUSP00000006764 EAA34491
ENSMUSP00000148665 ESA44130
ENSMUSP00000148723 ESA44130
ENSMUSP00000148671 ESA44130
ENSMUSP00000058368 ESA44130
ENSMUSP00000148529 ESA44130
ENSMUSP00000148743 ESA44130
ENSMUSP00000116492 EAA30389
ENSMUSP00000140895 EAA30389
ENSMUSP00000125374 EDO64916
ENSMUSP00000125374 ESA42859
ENSMUSP00000066715 EDO64916
ENSMUSP00000066715 ESA42859
ENSMUSP00000106620 EDO64916
ENSMUSP00000106620 ESA42859
ENSMUSP00000035804 EDO64916
ENSMUSP00000035804 ESA42859
ENSMUSP00000139716 EDO64916
ENSMUSP00000139716 ESA42859
ENSMUSP00000072212 EAA32259
ENSMUSP00000126205 EAA32259
ENSMUSP00000133070 EAA32259
ENSMUSP00000147942 EAA27674
ENSMUSP00000011526 EAA27674
ENSMUSP00000056195 ESA41848
ENSMUSP00000119556 EAA34634
ENSMUSP00000147671 EAA34634
ENSMUSP00000147599 EAA34634
ENSMUSP00000075655 EAA34634
ENSMUSP00000122649 EAA34634
ENSMUSP00000113282 EAA34634
ENSMUSP00000023745 EAA34634
ENSMUSP00000115869 EAA34634
ENSMUSP00000138110 EAA29658
ENSMUSP00000121573 EAA29658
ENSMUSP00000112741 EAA29658
ENSMUSP00000045580 EAA36103
ENSMUSP00000099137 EAA36103
ENSMUSP00000118940 EAA36103
ENSMUSP00000150342 EAA35429
ENSMUSP00000124658 EAA35429
ENSMUSP00000150000 EAA35429
ENSMUSP00000123860 EAA35429
ENSMUSP00000149009 EAA35429
ENSMUSP00000027783 EAA35429
ENSMUSP00000025120 EAA31900
ENSMUSP00000157109 EAA31900
ENSMUSP00000152229 EAA31514
ENSMUSP00000021611 EAA31514
ENSMUSP00000152053 EAA31514
ENSMUSP00000112897 ESA42228
ENSMUSP00000036178 ESA42228
ENSMUSP00000112870 ESA42228
ENSMUSP00000151500 ESA42228
ENSMUSP00000021443 ESA42228
ENSMUSP00000022322 EAA32325
ENSMUSP00000130934 EAA32325
ENSMUSP00000044268 EAA28365
ENSMUSP00000144092 EAA28365
ENSMUSP00000098379 EAA28365
ENSMUSP00000103271 EAA34010
ENSMUSP00000006774 EAA34010
ENSMUSP00000129337 EAA34010
ENSMUSP00000120008 EAA34010
ENSMUSP00000080614 EAA36389
ENSMUSP00000025723 EAA29940
ENSMUSP00000114843 EAA29940
ENSMUSP00000114960 EAA29940
ENSMUSP00000121885 EAA29940
ENSMUSP00000118698 EAA29940
ENSMUSP00000033157 EAA26699
ENSMUSP00000116177 EAA26699
ENSMUSP00000102079 EAA26699
ENSMUSP00000114756 EAA26699
ENSMUSP00000145787 EAA29900
ENSMUSP00000145841 EAA29900
ENSMUSP00000032920 EAA29900
ENSMUSP00000145918 EAA29900
ENSMUSP00000146137 EAA29900
ENSMUSP00000145579 EAA29900
ENSMUSP00000146256 EAA29900
ENSMUSP00000028796 ESA42211
ENSMUSP00000129492 EAA33013
ENSMUSP00000062066 EAA33013
ENSMUSP00000132443 EAA33013
ENSMUSP00000022062 EDO65095
ENSMUSP00000152298 EDO65095
ENSMUSP00000102575 EAA35971
ENSMUSP00000091452 EAA35971
ENSMUSP00000102574 EAA35971
ENSMUSP00000035216 EAA26907
ENSMUSP00000109000 EAA26907
ENSMUSP00000035328 EAA26907
ENSMUSP00000135553 EAA26907
ENSMUSP00000140543 EAA26907
ENSMUSP00000111560 EAA26907
ENSMUSP00000086626 EAA26907
ENSMUSP00000001989 EAA26907
ENSMUSP00000090305 EAA27375
ENSMUSP00000150431 EAA27375
ENSMUSP00000155305 EAA27375
ENSMUSP00000120418 EAA27375
ENSMUSP00000102870 EAA27375
ENSMUSP00000109566 EAA27317
ENSMUSP00000044280 EAA27317
ENSMUSP00000110793 EAA27317
ENSMUSP00000130056 EAA27317
ENSMUSP00000078721 EAA27317
ENSMUSP00000110790 EAA27317
ENSMUSP00000135490 EAA34986
ENSMUSP00000138942 EAA34986
ENSMUSP00000135831 EAA34986
ENSMUSP00000135214 EAA34986
ENSMUSP00000135073 EAA34986
ENSMUSP00000135741 EAA34986
ENSMUSP00000153060 ESA42964
ENSMUSP00000153339 ESA42964
ENSMUSP00000101427 EAA29903
ENSMUSP00000121362 EAA29903
ENSMUSP00000134464 EAA29903
ENSMUSP00000059772 EAA29903
ENSMUSP00000119780 EAA28535
ENSMUSP00000138050 EAA31716
ENSMUSP00000137904 EAA31716
ENSMUSP00000137681 EAA31716
ENSMUSP00000138006 EAA31716
ENSMUSP00000048285 EAA31716
ENSMUSP00000138083 EAA31716
ENSMUSP00000137871 ESA43653
ENSMUSP00000045559 ESA43653
ENSMUSP00000113705 ESA43653
ENSMUSP00000122293 ESA43653
ENSMUSP00000113693 ESA43653
ENSMUSP00000119959 ESA43653
ENSMUSP00000123237 EAA30802
ENSMUSP00000107931 EAA30802
ENSMUSP00000107930 EAA30802
ENSMUSP00000026937 EAA30802
ENSMUSP00000043424 EAA32311
ENSMUSP00000141064 EAA32311
ENSMUSP00000112994 EAA32311
ENSMUSP00000107406 EAA35081
ENSMUSP00000046497 EAA35081
ENSMUSP00000107400 EAA35081
ENSMUSP00000031412 EAA35081
ENSMUSP00000029464 EDO65219
ENSMUSP00000029464 EAA28754
ENSMUSP00000029464 EAA32664
ENSMUSP00000029464 EAA26743
ENSMUSP00000117875 EAA28293
ENSMUSP00000027339 EAA28293
ENSMUSP00000035800 EAA28293
ENSMUSP00000066977 EAA30234
ENSMUSP00000099766 EAA30234
ENSMUSP00000099765 EAA30234
ENSMUSP00000029907 EAA32476
ENSMUSP00000099449 EAA32476
ENSMUSP00000086542 EAA32476
ENSMUSP00000028949 EAA32476
ENSMUSP00000093965 EAA31927
ENSMUSP00000116898 EAA31927
ENSMUSP00000134854 EAA36302
ENSMUSP00000073136 EAA36302
ENSMUSP00000134951 EAA36302
ENSMUSP00000135416 EAA36302
ENSMUSP00000010254 EAA36302
ENSMUSP00000134794 EAA36302
ENSMUSP00000134892 EAA36302
ENSMUSP00000135468 EAA36302
ENSMUSP00000133515 EAA32114
ENSMUSP00000021148 EAA32882
ENSMUSP00000021148 EAA32318
ENSMUSP00000148112 EAA29825
ENSMUSP00000147375 EAA29825
ENSMUSP00000106757 ESA42468
ENSMUSP00000038505 ESA42468
ENSMUSP00000106759 ESA42468
ENSMUSP00000144584 EAA29792
ENSMUSP00000110093 EAA29792
ENSMUSP00000144238 EAA29792
ENSMUSP00000120979 EAA27644
ENSMUSP00000028926 EAA27644
ENSMUSP00000006181 EAA27644
ENSMUSP00000033776 EAA31591
ENSMUSP00000113620 EAA35274
ENSMUSP00000072344 EAA35274
ENSMUSP00000113014 EAA35274
ENSMUSP00000114211 EAA35274
ENSMUSP00000113202 EAA35274
ENSMUSP00000117047 EAA28958
ENSMUSP00000080081 EAA28958
ENSMUSP00000091840 EAA32181
ENSMUSP00000023116 EAA30551
ENSMUSP00000155818 EAA31834
ENSMUSP00000031131 ESA42897
ENSMUSP00000002289 ESA42897
ENSMUSP00000154032 ESA42897
ENSMUSP00000045208 ESA42897
ENSMUSP00000020954 ESA42929
ENSMUSP00000132009 ESA42929
ENSMUSP00000127752 ESA42929
ENSMUSP00000111257 EAA28419
ENSMUSP00000111258 EAA28419
ENSMUSP00000033513 EAA28419
ENSMUSP00000125143 EAA30418
ENSMUSP00000123799 EAA30418
ENSMUSP00000124274 EAA30418
ENSMUSP00000124579 EAA30418
ENSMUSP00000124487 EAA30418
ENSMUSP00000123861 EAA30418
ENSMUSP00000125387 EAA29604
ENSMUSP00000023212 EAA29604
ENSMUSP00000124893 EAA29604
ENSMUSP00000124242 EAA29604
ENSMUSP00000124110 EAA29604
ENSMUSP00000029955 ESA44396
ENSMUSP00000129559 ESA44396
ENSMUSP00000106975 ESA44396
ENSMUSP00000031383 ESA44396
ENSMUSP00000145181 EAA34303
ENSMUSP00000134444 EAA34303
ENSMUSP00000145385 EAA34303
ENSMUSP00000144954 EAA34303
ENSMUSP00000144980 EAA34303
ENSMUSP00000079770 EAA34179
ENSMUSP00000128914 EAA34179
ENSMUSP00000151466 EAA34179
ENSMUSP00000025241 EAA28093
ENSMUSP00000066092 EAA31644
ENSMUSP00000116992 EAA31644
ENSMUSP00000020339 EAA31505
ENSMUSP00000048260 EAA31505
ENSMUSP00000121546 EAA31505
ENSMUSP00000113712 EAA34872
ENSMUSP00000112643 EAA34872
ENSMUSP00000025983 EAA34872
ENSMUSP00000058111 EAA34872
ENSMUSP00000035099 EAA29925
ENSMUSP00000028509 EAA29925
ENSMUSP00000107820 EAA29925
ENSMUSP00000107824 EAA29925
ENSMUSP00000121549 EAA29925
ENSMUSP00000148163 EAA35404
ENSMUSP00000148119 EAA35404
ENSMUSP00000032770 EAA35404
ENSMUSP00000146996 EAA35404
ENSMUSP00000147879 EAA35404
ENSMUSP00000070778 EAA35404
ENSMUSP00000148141 EAA35404
ENSMUSP00000127361 EAA35004
ENSMUSP00000144392 EAA35004
ENSMUSP00000148842 EAA35004
ENSMUSP00000144429 EAA35004
ENSMUSP00000144086 EAA35004
ENSMUSP00000059033 EAA35004
ENSMUSP00000130766 EAA35004
ENSMUSP00000143309 EAA35004
ENSMUSP00000000939 EAA35004
ENSMUSP00000124877 EAA34293
ENSMUSP00000123964 EAA34293
ENSMUSP00000039869 EAA34293
ENSMUSP00000112563 EAA34293
ENSMUSP00000125467 EAA34293
ENSMUSP00000152113 EAA31596
ENSMUSP00000152077 EAA31596
ENSMUSP00000130636 EAA31596
ENSMUSP00000152620 EAA31596
ENSMUSP00000040045 EAA31596
ENSMUSP00000152869 EAA31596
ENSMUSP00000063825 EAA36400
ENSMUSP00000109456 EAA36400
ENSMUSP00000153479 EAA36400
ENSMUSP00000102540 EAA31657
ENSMUSP00000030254 EAA31657
ENSMUSP00000033910 EAA31657
ENSMUSP00000123715 EAA32395
ENSMUSP00000125282 EAA32395
ENSMUSP00000123883 EAA32395
ENSMUSP00000125684 EAA32395
ENSMUSP00000107503 EAA32395
ENSMUSP00000069264 EAA32395
ENSMUSP00000035085 EAA32395
ENSMUSP00000125862 EAA32395
ENSMUSP00000124502 EAA32395
ENSMUSP00000125095 EAA32395
ENSMUSP00000116217 EAA30294
ENSMUSP00000037884 EAA30294
ENSMUSP00000131876 EAA30294
ENSMUSP00000114508 EAA30294
ENSMUSP00000121516 EAA30294
ENSMUSP00000117414 EAA30294
ENSMUSP00000116519 EAA30294
ENSMUSP00000115467 EAA30294
ENSMUSP00000031094 EAA30294
ENSMUSP00000121816 EAA30294
ENSMUSP00000115926 EAA30294
ENSMUSP00000047032 EAA32629
ENSMUSP00000137307 EAA32629
ENSMUSP00000128877 EAA32629
ENSMUSP00000088829 EAA32629
ENSMUSP00000045864 EAA32629
ENSMUSP00000029325 EAA32629
ENSMUSP00000129444 EAA32629
ENSMUSP00000054458 EAA32889
ENSMUSP00000110872 EAA32889
ENSMUSP00000121538 EAA26534
ENSMUSP00000115838 EAA26534
ENSMUSP00000109552 EAA26534
ENSMUSP00000109546 EAA26534
ENSMUSP00000109551 EAA26534
ENSMUSP00000152413 EAA32662
ENSMUSP00000152413 EAA34302
ENSMUSP00000043676 EAA32662
ENSMUSP00000043676 EAA34302
ENSMUSP00000033662 EAA27886
ENSMUSP00000060774 EAA27886
ENSMUSP00000148831 EAA31063
ENSMUSP00000148735 EAA31063
ENSMUSP00000063565 EAA31063
ENSMUSP00000148807 EAA31063
ENSMUSP00000096073 EAA31063
ENSMUSP00000152508 EDO65276
ENSMUSP00000114713 EDO65276
ENSMUSP00000112953 EDO65276
ENSMUSP00000045606 EAA31887
ENSMUSP00000124976 EAA31887
ENSMUSP00000114141 EAA28529
ENSMUSP00000156823 EAA28529
ENSMUSP00000156828 EAA28529
ENSMUSP00000048469 EAA28529
ENSMUSP00000156950 EAA28529
ENSMUSP00000156947 EAA28529
ENSMUSP00000026239 EAA32171
ENSMUSP00000092216 EAA33936
ENSMUSP00000147632 EAA26782
ENSMUSP00000147304 EAA26782
ENSMUSP00000096450 EAA26782
ENSMUSP00000147943 EAA26782
ENSMUSP00000147611 EAA26782
ENSMUSP00000033875 EAA26782
ENSMUSP00000148019 EAA26782
ENSMUSP00000116524 EAA27975
ENSMUSP00000034264 EAA27975
ENSMUSP00000120113 EAA27975
ENSMUSP00000122042 EAA27975
ENSMUSP00000106336 EAA31407
ENSMUSP00000152764 EAA31407
ENSMUSP00000151681 EAA31407
ENSMUSP00000132835 EAA31407
ENSMUSP00000021407.10 EAA31407
ENSMUSP00000110546 EAA29655
ENSMUSP00000116508 EAA29655
ENSMUSP00000116368 EAA29655
ENSMUSP00000123100 EAA29655
ENSMUSP00000117182 EAA29655
ENSMUSP00000110547 EAA29655
ENSMUSP00000026887 EAA29655
ENSMUSP00000074600 ESA42320
ENSMUSP00000066886 EAA32337
ENSMUSP00000110314 EAA32337
ENSMUSP00000064755 EAA26763
ENSMUSP00000113800 EAA36464
ENSMUSP00000136087 EAA36464
ENSMUSP00000129384 EAA36464
ENSMUSP00000021347 EAA36464
ENSMUSP00000143981 EAA36244
ENSMUSP00000031617 EAA36244
ENSMUSP00000156731 EAA35784
ENSMUSP00000156502 EAA35784
ENSMUSP00000156682 EAA35784
ENSMUSP00000128271 EAA35784
ENSMUSP00000071743 EAA35784
ENSMUSP00000123807 EAA34959
ENSMUSP00000125381 EAA34959
ENSMUSP00000001402 EAA34959
ENSMUSP00000082419 EAA34959
ENSMUSP00000115915 EAA29084
ENSMUSP00000004327 EAA29084
ENSMUSP00000131163 EAA29084
ENSMUSP00000022908 EAA31904
ENSMUSP00000154807 EAA31904
ENSMUSP00000154227 EAA31904
ENSMUSP00000144490 EAA31904
ENSMUSP00000122945 EAA36499
ENSMUSP00000025679 EAA36499
ENSMUSP00000115195 EAA36499
ENSMUSP00000098655 EAA36499
ENSMUSP00000137162 EAA36499
ENSMUSP00000021620 EAA36499
ENSMUSP00000120229 EAA36515
ENSMUSP00000043555 EAA36515
ENSMUSP00000010974 EAA36078
ENSMUSP00000010974 EAA34376
ENSMUSP00000106359 EAA36078
ENSMUSP00000106359 EAA34376
ENSMUSP00000147273 EAA36078
ENSMUSP00000147273 EAA34376
ENSMUSP00000002855 EAA36078
ENSMUSP00000002855 EAA34376
ENSMUSP00000148258 EAA36078
ENSMUSP00000148258 EAA34376
ENSMUSP00000145025 EAA33207
ENSMUSP00000145025 EAA26969
ENSMUSP00000058028 EAA33207
ENSMUSP00000058028 EAA26969
ENSMUSP00000080354 EAA34081
ENSMUSP00000140228 EAA34081
ENSMUSP00000038326 EAA34081
ENSMUSP00000129325 EAA34081
ENSMUSP00000153955 EAA32478
ENSMUSP00000000985 EAA32478
ENSMUSP00000067939 ESA42256
ENSMUSP00000101479 ESA42256
ENSMUSP00000095455 ESA42256
ENSMUSP00000099603 ESA42256
ENSMUSP00000114564 ESA42256
ENSMUSP00000103794 ESA42256
ENSMUSP00000116793 EAA27447
ENSMUSP00000014339 EAA27447
ENSMUSP00000034097 ESA43709
ENSMUSP00000026196 EAA33221
ENSMUSP00000081141 EAA35723
ENSMUSP00000138613 EAA28646
ENSMUSP00000139514 EAA28646
ENSMUSP00000051657 EAA28646
ENSMUSP00000146882 EAA28646
ENSMUSP00000149650 EAA27604
ENSMUSP00000150804 EAA27604
ENSMUSP00000035105 EAA27604
ENSMUSP00000148933 EAA27604
ENSMUSP00000121808 EAA32798
ENSMUSP00000021282 EAA32798
ENSMUSP00000079628 EAA32599
ENSMUSP00000004072 EAA28063
ENSMUSP00000155657 EAA28063
ENSMUSP00000124621 EAA26841
ENSMUSP00000023348 EAA26841
ENSMUSP00000123974 EAA26841
ENSMUSP00000125352 EAA26841
ENSMUSP00000047682 EAA35213
ENSMUSP00000137654 EAA35213
ENSMUSP00000137788 EAA35213
ENSMUSP00000119988 EAA35213
ENSMUSP00000025778 EAA35833
ENSMUSP00000145504 EAA27334
ENSMUSP00000032141 EAA27334
ENSMUSP00000109236 EAA27334
