FBpp0074936 ENSMUSP00000048802
FBpp0302778 ENSMUSP00000021554
FBpp0302778 ENSMUSP00000006626
FBpp0302778 ENSMUSP00000067708
FBpp0302778 ENSMUSP00000129609
FBpp0305936 ENSMUSP00000115436
FBpp0305936 ENSMUSP00000151028
FBpp0305936 ENSMUSP00000066068
FBpp0305936 ENSMUSP00000127176
FBpp0305936 ENSMUSP00000021554
FBpp0305936 ENSMUSP00000006626
FBpp0305936 ENSMUSP00000067708
FBpp0305936 ENSMUSP00000129609
FBpp0302779 ENSMUSP00000115436
FBpp0302779 ENSMUSP00000151028
FBpp0302779 ENSMUSP00000066068
FBpp0302779 ENSMUSP00000127176
FBpp0302779 ENSMUSP00000021554
FBpp0302779 ENSMUSP00000006626
FBpp0302779 ENSMUSP00000067708
FBpp0302779 ENSMUSP00000129609
FBpp0070331 ENSMUSP00000115436
FBpp0070331 ENSMUSP00000151028
FBpp0070331 ENSMUSP00000066068
FBpp0070331 ENSMUSP00000127176
FBpp0070331 ENSMUSP00000021554
FBpp0070331 ENSMUSP00000006626
FBpp0070331 ENSMUSP00000067708
FBpp0070331 ENSMUSP00000129609
FBpp0070329 ENSMUSP00000115436
FBpp0070329 ENSMUSP00000151028
FBpp0070329 ENSMUSP00000066068
FBpp0070329 ENSMUSP00000127176
FBpp0070329 ENSMUSP00000021554
FBpp0070329 ENSMUSP00000006626
FBpp0070329 ENSMUSP00000067708
FBpp0070329 ENSMUSP00000129609
FBpp0305935 ENSMUSP00000115436
FBpp0305935 ENSMUSP00000151028
FBpp0305935 ENSMUSP00000066068
FBpp0305935 ENSMUSP00000127176
FBpp0305935 ENSMUSP00000021554
FBpp0305935 ENSMUSP00000006626
FBpp0305935 ENSMUSP00000067708
FBpp0305935 ENSMUSP00000129609
FBpp0072116 ENSMUSP00000114851
FBpp0072116 ENSMUSP00000114151
FBpp0072116 ENSMUSP00000115771
FBpp0072116 ENSMUSP00000121142
FBpp0072116 ENSMUSP00000050693
FBpp0072116 ENSMUSP00000116278
FBpp0072116 ENSMUSP00000123547
FBpp0422971 ENSMUSP00000122993
FBpp0422971 ENSMUSP00000033784
FBpp0422971 ENSMUSP00000108788
FBpp0422971 ENSMUSP00000108814
FBpp0422971 ENSMUSP00000010085
FBpp0422971 ENSMUSP00000108812
FBpp0422971 ENSMUSP00000010241
FBpp0422971 ENSMUSP00000139124
FBpp0422971 ENSMUSP00000139351
FBpp0422971 ENSMUSP00000079730
FBpp0422971 ENSMUSP00000121486
FBpp0422972 ENSMUSP00000122993
FBpp0422972 ENSMUSP00000033784
FBpp0422972 ENSMUSP00000108788
FBpp0422972 ENSMUSP00000108814
FBpp0422972 ENSMUSP00000010085
FBpp0422972 ENSMUSP00000108812
FBpp0422972 ENSMUSP00000010241
FBpp0422972 ENSMUSP00000139124
FBpp0422972 ENSMUSP00000139351
FBpp0422972 ENSMUSP00000079730
FBpp0422972 ENSMUSP00000121486
FBpp0073267 ENSMUSP00000122993
FBpp0073267 ENSMUSP00000033784
FBpp0073267 ENSMUSP00000108788
FBpp0073267 ENSMUSP00000108814
FBpp0073267 ENSMUSP00000010085
FBpp0073267 ENSMUSP00000108812
FBpp0073267 ENSMUSP00000010241
FBpp0073267 ENSMUSP00000139124
FBpp0073267 ENSMUSP00000139351
FBpp0073267 ENSMUSP00000079730
FBpp0073267 ENSMUSP00000121486
FBpp0081102 ENSMUSP00000119764
FBpp0081102 ENSMUSP00000117622
FBpp0085841 ENSMUSP00000094515
FBpp0085841 ENSMUSP00000146263
FBpp0085841 ENSMUSP00000037268
FBpp0085841 ENSMUSP00000124147
FBpp0085841 ENSMUSP00000148926
FBpp0085841 ENSMUSP00000150782
FBpp0085841 ENSMUSP00000047571
FBpp0290146 ENSMUSP00000094515
FBpp0290146 ENSMUSP00000146263
FBpp0290146 ENSMUSP00000037268
FBpp0290146 ENSMUSP00000124147
FBpp0290146 ENSMUSP00000148926
FBpp0290146 ENSMUSP00000150782
FBpp0290146 ENSMUSP00000047571
FBpp0290145 ENSMUSP00000094515
FBpp0290145 ENSMUSP00000146263
FBpp0290145 ENSMUSP00000037268
FBpp0290145 ENSMUSP00000124147
FBpp0290145 ENSMUSP00000148926
FBpp0290145 ENSMUSP00000150782
FBpp0290145 ENSMUSP00000047571
FBpp0088460 ENSMUSP00000132183
FBpp0088460 ENSMUSP00000039648
FBpp0088460 ENSMUSP00000155615
FBpp0088460 ENSMUSP00000128224
FBpp0088460 ENSMUSP00000051645
FBpp0088460 ENSMUSP00000075204
FBpp0088460 ENSMUSP00000121208
FBpp0088460 ENSMUSP00000118627
FBpp0088460 ENSMUSP00000048753
FBpp0088460 ENSMUSP00000138479
FBpp0088460 ENSMUSP00000060987
FBpp0088459 ENSMUSP00000132183
FBpp0088459 ENSMUSP00000039648
FBpp0088459 ENSMUSP00000155615
FBpp0088459 ENSMUSP00000128224
FBpp0088459 ENSMUSP00000051645
FBpp0088459 ENSMUSP00000075204
FBpp0088459 ENSMUSP00000121208
FBpp0088459 ENSMUSP00000118627
FBpp0088459 ENSMUSP00000048753
FBpp0088459 ENSMUSP00000138479
FBpp0088459 ENSMUSP00000060987
FBpp0088461 ENSMUSP00000132183
FBpp0088461 ENSMUSP00000039648
FBpp0088461 ENSMUSP00000155615
FBpp0088461 ENSMUSP00000128224
FBpp0088461 ENSMUSP00000051645
FBpp0088461 ENSMUSP00000075204
FBpp0088461 ENSMUSP00000121208
FBpp0088461 ENSMUSP00000118627
FBpp0088461 ENSMUSP00000048753
FBpp0088461 ENSMUSP00000138479
FBpp0088461 ENSMUSP00000060987
FBpp0088464 ENSMUSP00000132183
FBpp0088464 ENSMUSP00000039648
FBpp0088464 ENSMUSP00000155615
FBpp0088464 ENSMUSP00000128224
FBpp0088464 ENSMUSP00000051645
FBpp0088464 ENSMUSP00000075204
FBpp0088464 ENSMUSP00000121208
FBpp0088464 ENSMUSP00000118627
FBpp0088464 ENSMUSP00000048753
FBpp0088464 ENSMUSP00000138479
FBpp0088464 ENSMUSP00000060987
FBpp0112329 ENSMUSP00000132183
FBpp0112329 ENSMUSP00000039648
FBpp0112329 ENSMUSP00000155615
FBpp0112329 ENSMUSP00000128224
FBpp0112329 ENSMUSP00000051645
FBpp0112329 ENSMUSP00000075204
FBpp0112329 ENSMUSP00000121208
FBpp0112329 ENSMUSP00000118627
FBpp0112329 ENSMUSP00000048753
FBpp0112329 ENSMUSP00000138479
FBpp0112329 ENSMUSP00000060987
FBpp0089013 ENSMUSP00000132183
FBpp0089013 ENSMUSP00000039648
FBpp0089013 ENSMUSP00000155615
FBpp0089013 ENSMUSP00000128224
FBpp0089013 ENSMUSP00000051645
FBpp0089013 ENSMUSP00000075204
FBpp0089013 ENSMUSP00000121208
FBpp0089013 ENSMUSP00000118627
FBpp0089013 ENSMUSP00000048753
FBpp0089013 ENSMUSP00000138479
FBpp0089013 ENSMUSP00000060987
FBpp0088462 ENSMUSP00000132183
FBpp0088462 ENSMUSP00000039648
FBpp0088462 ENSMUSP00000155615
FBpp0088462 ENSMUSP00000128224
FBpp0088462 ENSMUSP00000051645
FBpp0088462 ENSMUSP00000075204
FBpp0088462 ENSMUSP00000121208
FBpp0088462 ENSMUSP00000118627
FBpp0088462 ENSMUSP00000048753
FBpp0088462 ENSMUSP00000138479
FBpp0088462 ENSMUSP00000060987
FBpp0088463 ENSMUSP00000132183
FBpp0088463 ENSMUSP00000039648
FBpp0088463 ENSMUSP00000155615
FBpp0088463 ENSMUSP00000128224
FBpp0088463 ENSMUSP00000051645
FBpp0088463 ENSMUSP00000075204
FBpp0088463 ENSMUSP00000121208
FBpp0088463 ENSMUSP00000118627
FBpp0088463 ENSMUSP00000048753
FBpp0088463 ENSMUSP00000138479
FBpp0088463 ENSMUSP00000060987
FBpp0305364 ENSMUSP00000132183
FBpp0305364 ENSMUSP00000039648
FBpp0305364 ENSMUSP00000155615
FBpp0305364 ENSMUSP00000128224
FBpp0305364 ENSMUSP00000051645
FBpp0305364 ENSMUSP00000075204
FBpp0305364 ENSMUSP00000121208
FBpp0305364 ENSMUSP00000118627
FBpp0305364 ENSMUSP00000048753
FBpp0305364 ENSMUSP00000138479
FBpp0305364 ENSMUSP00000060987
FBpp0305554 ENSMUSP00000141332
FBpp0305554 ENSMUSP00000124681
FBpp0305554 ENSMUSP00000124011
FBpp0305554 ENSMUSP00000124726
FBpp0305554 ENSMUSP00000124387
FBpp0305554 ENSMUSP00000125466
FBpp0305554 ENSMUSP00000125411
FBpp0305554 ENSMUSP00000099618
FBpp0305554 ENSMUSP00000099619
FBpp0305554 ENSMUSP00000072649
FBpp0305554 ENSMUSP00000078234
FBpp0305554 ENSMUSP00000141665
FBpp0305554 ENSMUSP00000141400
FBpp0305554 ENSMUSP00000126961
FBpp0305554 ENSMUSP00000142056
FBpp0305554 ENSMUSP00000129796
FBpp0305554 ENSMUSP00000141862
FBpp0305554 ENSMUSP00000141613
FBpp0305557 ENSMUSP00000141332
FBpp0305557 ENSMUSP00000124681
FBpp0305557 ENSMUSP00000124011
FBpp0305557 ENSMUSP00000124726
FBpp0305557 ENSMUSP00000124387
FBpp0305557 ENSMUSP00000125466
FBpp0305557 ENSMUSP00000125411
FBpp0305557 ENSMUSP00000099618
FBpp0305557 ENSMUSP00000099619
FBpp0305557 ENSMUSP00000072649
FBpp0305557 ENSMUSP00000078234
FBpp0305557 ENSMUSP00000141665
FBpp0305557 ENSMUSP00000141400
FBpp0305557 ENSMUSP00000126961
FBpp0305557 ENSMUSP00000142056
FBpp0305557 ENSMUSP00000129796
FBpp0305557 ENSMUSP00000141862
FBpp0305557 ENSMUSP00000141613
FBpp0089310 ENSMUSP00000141332
FBpp0089310 ENSMUSP00000124681
FBpp0089310 ENSMUSP00000124011
FBpp0089310 ENSMUSP00000124726
FBpp0089310 ENSMUSP00000124387
FBpp0089310 ENSMUSP00000125466
FBpp0089310 ENSMUSP00000125411
FBpp0089310 ENSMUSP00000099618
FBpp0089310 ENSMUSP00000099619
FBpp0089310 ENSMUSP00000072649
FBpp0089310 ENSMUSP00000078234
FBpp0089310 ENSMUSP00000141665
FBpp0089310 ENSMUSP00000141400
FBpp0089310 ENSMUSP00000126961
FBpp0089310 ENSMUSP00000142056
FBpp0089310 ENSMUSP00000129796
FBpp0089310 ENSMUSP00000141862
FBpp0089310 ENSMUSP00000141613
FBpp0305556 ENSMUSP00000141332
FBpp0305556 ENSMUSP00000124681
FBpp0305556 ENSMUSP00000124011
FBpp0305556 ENSMUSP00000124726
FBpp0305556 ENSMUSP00000124387
FBpp0305556 ENSMUSP00000125466
FBpp0305556 ENSMUSP00000125411
FBpp0305556 ENSMUSP00000099618
FBpp0305556 ENSMUSP00000099619
FBpp0305556 ENSMUSP00000072649
FBpp0305556 ENSMUSP00000078234
FBpp0305556 ENSMUSP00000141665
FBpp0305556 ENSMUSP00000141400
FBpp0305556 ENSMUSP00000126961
FBpp0305556 ENSMUSP00000142056
FBpp0305556 ENSMUSP00000129796
FBpp0305556 ENSMUSP00000141862
FBpp0305556 ENSMUSP00000141613
FBpp0305555 ENSMUSP00000141332
FBpp0305555 ENSMUSP00000124681
FBpp0305555 ENSMUSP00000124011
FBpp0305555 ENSMUSP00000124726
FBpp0305555 ENSMUSP00000124387
FBpp0305555 ENSMUSP00000125466
FBpp0305555 ENSMUSP00000125411
FBpp0305555 ENSMUSP00000099618
FBpp0305555 ENSMUSP00000099619
FBpp0305555 ENSMUSP00000072649
FBpp0305555 ENSMUSP00000078234
FBpp0305555 ENSMUSP00000141665
FBpp0305555 ENSMUSP00000141400
FBpp0305555 ENSMUSP00000126961
FBpp0305555 ENSMUSP00000142056
FBpp0305555 ENSMUSP00000129796
FBpp0305555 ENSMUSP00000141862
FBpp0305555 ENSMUSP00000141613
FBpp0089311 ENSMUSP00000141332
FBpp0089311 ENSMUSP00000124681
FBpp0089311 ENSMUSP00000124011
FBpp0089311 ENSMUSP00000124726
FBpp0089311 ENSMUSP00000124387
FBpp0089311 ENSMUSP00000125466
FBpp0089311 ENSMUSP00000125411
FBpp0089311 ENSMUSP00000099618
FBpp0089311 ENSMUSP00000099619
FBpp0089311 ENSMUSP00000072649
FBpp0089311 ENSMUSP00000078234
FBpp0089311 ENSMUSP00000141665
FBpp0089311 ENSMUSP00000141400
FBpp0089311 ENSMUSP00000126961
FBpp0089311 ENSMUSP00000142056
FBpp0089311 ENSMUSP00000129796
FBpp0089311 ENSMUSP00000141862
FBpp0089311 ENSMUSP00000141613
FBpp0089312 ENSMUSP00000141332
FBpp0089312 ENSMUSP00000124681
FBpp0089312 ENSMUSP00000124011
FBpp0089312 ENSMUSP00000124726
FBpp0089312 ENSMUSP00000124387
FBpp0089312 ENSMUSP00000125466
FBpp0089312 ENSMUSP00000125411
FBpp0089312 ENSMUSP00000099618
FBpp0089312 ENSMUSP00000099619
FBpp0089312 ENSMUSP00000072649
FBpp0089312 ENSMUSP00000078234
FBpp0089312 ENSMUSP00000141665
FBpp0089312 ENSMUSP00000141400
FBpp0089312 ENSMUSP00000126961
FBpp0089312 ENSMUSP00000142056
FBpp0089312 ENSMUSP00000129796
FBpp0089312 ENSMUSP00000141862
FBpp0089312 ENSMUSP00000141613
FBpp0290879 ENSMUSP00000056935
FBpp0290879 ENSMUSP00000073326
FBpp0290879 ENSMUSP00000133640
FBpp0290879 ENSMUSP00000065393
FBpp0290879 ENSMUSP00000071976
FBpp0290879 ENSMUSP00000031913
FBpp0290879 ENSMUSP00000064498
FBpp0290879 ENSMUSP00000039684
FBpp0290879 ENSMUSP00000031910
FBpp0290879 ENSMUSP00000093698
FBpp0290879 ENSMUSP00000093702
FBpp0290879 ENSMUSP00000075935
FBpp0290879 ENSMUSP00000130465
FBpp0290879 ENSMUSP00000031931
FBpp0311472 ENSMUSP00000056935
FBpp0311472 ENSMUSP00000073326
FBpp0311472 ENSMUSP00000133640
FBpp0311472 ENSMUSP00000065393
FBpp0311472 ENSMUSP00000071976
FBpp0311472 ENSMUSP00000031913
FBpp0311472 ENSMUSP00000064498
FBpp0311472 ENSMUSP00000039684
FBpp0311472 ENSMUSP00000031910
FBpp0311472 ENSMUSP00000093698
FBpp0311472 ENSMUSP00000093702
FBpp0311472 ENSMUSP00000075935
FBpp0311472 ENSMUSP00000130465
FBpp0311472 ENSMUSP00000031931
FBpp0297737 ENSMUSP00000115263
FBpp0297737 ENSMUSP00000020647
FBpp0071122 ENSMUSP00000157229
FBpp0071122 ENSMUSP00000157096
FBpp0071122 ENSMUSP00000047867
FBpp0071122 ENSMUSP00000089673
FBpp0071122 ENSMUSP00000046320
FBpp0071122 ENSMUSP00000157300
FBpp0071122 ENSMUSP00000151078
FBpp0071122 ENSMUSP00000149190
FBpp0071122 ENSMUSP00000035113
FBpp0071122 ENSMUSP00000148939
FBpp0310010 ENSMUSP00000157229
FBpp0310010 ENSMUSP00000157096
FBpp0310010 ENSMUSP00000047867
FBpp0310010 ENSMUSP00000089673
FBpp0310010 ENSMUSP00000046320
FBpp0310010 ENSMUSP00000157300
FBpp0310010 ENSMUSP00000151078
FBpp0310010 ENSMUSP00000149190
FBpp0310010 ENSMUSP00000035113
FBpp0310010 ENSMUSP00000148939
FBpp0084170 ENSMUSP00000141610
FBpp0084170 ENSMUSP00000103982
FBpp0084170 ENSMUSP00000103983
FBpp0084170 ENSMUSP00000120414
FBpp0084170 ENSMUSP00000116665
FBpp0084170 ENSMUSP00000037808
FBpp0084170 ENSMUSP00000104504
FBpp0112193 ENSMUSP00000141610
FBpp0112193 ENSMUSP00000103982
FBpp0112193 ENSMUSP00000103983
FBpp0112193 ENSMUSP00000120414
FBpp0112193 ENSMUSP00000116665
FBpp0112193 ENSMUSP00000037808
FBpp0112193 ENSMUSP00000104504
FBpp0084169 ENSMUSP00000141610
FBpp0084169 ENSMUSP00000103982
FBpp0084169 ENSMUSP00000103983
FBpp0084169 ENSMUSP00000120414
FBpp0084169 ENSMUSP00000116665
FBpp0084169 ENSMUSP00000037808
FBpp0084169 ENSMUSP00000104504
FBpp0306574 ENSMUSP00000141610
FBpp0306574 ENSMUSP00000103982
FBpp0306574 ENSMUSP00000103983
FBpp0306574 ENSMUSP00000120414
FBpp0306574 ENSMUSP00000116665
FBpp0306574 ENSMUSP00000037808
FBpp0306574 ENSMUSP00000104504
FBpp0081592 ENSMUSP00000111093
FBpp0081592 ENSMUSP00000003397
FBpp0081592 ENSMUSP00000150667
FBpp0081592 ENSMUSP00000003117
FBpp0083646 ENSMUSP00000156123
FBpp0083646 ENSMUSP00000007216
FBpp0083646 ENSMUSP00000087477
FBpp0083645 ENSMUSP00000156123
FBpp0083645 ENSMUSP00000007216
FBpp0083645 ENSMUSP00000087477
FBpp0291080 ENSMUSP00000156123
FBpp0291080 ENSMUSP00000007216
FBpp0291080 ENSMUSP00000087477
FBpp0081664 ENSMUSP00000113731
FBpp0081664 ENSMUSP00000113411
FBpp0081664 ENSMUSP00000025377
FBpp0081664 ENSMUSP00000031003
FBpp0081664 ENSMUSP00000086640
FBpp0081664 ENSMUSP00000153191
FBpp0081664 ENSMUSP00000119004
FBpp0081664 ENSMUSP00000040321
FBpp0081665 ENSMUSP00000113731
FBpp0081665 ENSMUSP00000113411
FBpp0081665 ENSMUSP00000025377
FBpp0081665 ENSMUSP00000031003
FBpp0081665 ENSMUSP00000086640
FBpp0081665 ENSMUSP00000153191
FBpp0081665 ENSMUSP00000119004
FBpp0081665 ENSMUSP00000040321
FBpp0311386 ENSMUSP00000113731
FBpp0311386 ENSMUSP00000113411
FBpp0311386 ENSMUSP00000025377
FBpp0311386 ENSMUSP00000031003
FBpp0311386 ENSMUSP00000086640
FBpp0311386 ENSMUSP00000153191
FBpp0311386 ENSMUSP00000119004
FBpp0311386 ENSMUSP00000040321
FBpp0081667 ENSMUSP00000113731
FBpp0081667 ENSMUSP00000113411
FBpp0081667 ENSMUSP00000025377
FBpp0081667 ENSMUSP00000031003
FBpp0081667 ENSMUSP00000086640
FBpp0081667 ENSMUSP00000153191
FBpp0081667 ENSMUSP00000119004
FBpp0081667 ENSMUSP00000040321
FBpp0081669 ENSMUSP00000113731
FBpp0081669 ENSMUSP00000113411
FBpp0081669 ENSMUSP00000025377
FBpp0081669 ENSMUSP00000031003
FBpp0081669 ENSMUSP00000086640
FBpp0081669 ENSMUSP00000153191
FBpp0081669 ENSMUSP00000119004
FBpp0081669 ENSMUSP00000040321
FBpp0081668 ENSMUSP00000113731
FBpp0081668 ENSMUSP00000113411
FBpp0081668 ENSMUSP00000025377
FBpp0081668 ENSMUSP00000031003
FBpp0081668 ENSMUSP00000086640
FBpp0081668 ENSMUSP00000153191
FBpp0081668 ENSMUSP00000119004
FBpp0081668 ENSMUSP00000040321
FBpp0081671 ENSMUSP00000113731
FBpp0081671 ENSMUSP00000113411
FBpp0081671 ENSMUSP00000025377
FBpp0081671 ENSMUSP00000031003
FBpp0081671 ENSMUSP00000086640
FBpp0081671 ENSMUSP00000153191
FBpp0081671 ENSMUSP00000119004
FBpp0081671 ENSMUSP00000040321
FBpp0081670 ENSMUSP00000113731
FBpp0081670 ENSMUSP00000113411
FBpp0081670 ENSMUSP00000025377
FBpp0081670 ENSMUSP00000031003
FBpp0081670 ENSMUSP00000086640
FBpp0081670 ENSMUSP00000153191
FBpp0081670 ENSMUSP00000119004
FBpp0081670 ENSMUSP00000040321
FBpp0081666 ENSMUSP00000113731
FBpp0081666 ENSMUSP00000113411
FBpp0081666 ENSMUSP00000025377
FBpp0081666 ENSMUSP00000031003
FBpp0081666 ENSMUSP00000086640
FBpp0081666 ENSMUSP00000153191
FBpp0081666 ENSMUSP00000119004
FBpp0081666 ENSMUSP00000040321
FBpp0112351 ENSMUSP00000076333
FBpp0112351 ENSMUSP00000067053
FBpp0073969 ENSMUSP00000076333
FBpp0073969 ENSMUSP00000067053
FBpp0073972 ENSMUSP00000076333
FBpp0073972 ENSMUSP00000067053
FBpp0073973 ENSMUSP00000076333
FBpp0073973 ENSMUSP00000067053
FBpp0073971 ENSMUSP00000076333
FBpp0073971 ENSMUSP00000067053
FBpp0073970 ENSMUSP00000076333
FBpp0073970 ENSMUSP00000067053
FBpp0073974 ENSMUSP00000076333
FBpp0073974 ENSMUSP00000067053
FBpp0075392 ENSMUSP00000076333
FBpp0075392 ENSMUSP00000067053
FBpp0082202 ENSMUSP00000015622
FBpp0401591 ENSMUSP00000015622
FBpp0081799 ENSMUSP00000139953
FBpp0081799 ENSMUSP00000150039
FBpp0081799 ENSMUSP00000149516
FBpp0081799 ENSMUSP00000149636
FBpp0081799 ENSMUSP00000149789
FBpp0081799 ENSMUSP00000024031
FBpp0081799 ENSMUSP00000149394
FBpp0083746 ENSMUSP00000139953
FBpp0083746 ENSMUSP00000150039
FBpp0083746 ENSMUSP00000149516
FBpp0083746 ENSMUSP00000149636
FBpp0083746 ENSMUSP00000149789
FBpp0083746 ENSMUSP00000024031
FBpp0083746 ENSMUSP00000149394
FBpp0083745 ENSMUSP00000139953
FBpp0083745 ENSMUSP00000150039
FBpp0083745 ENSMUSP00000149516
FBpp0083745 ENSMUSP00000149636
FBpp0083745 ENSMUSP00000149789
FBpp0083745 ENSMUSP00000024031
FBpp0083745 ENSMUSP00000149394
FBpp0083744 ENSMUSP00000139953
FBpp0083744 ENSMUSP00000150039
FBpp0083744 ENSMUSP00000149516
FBpp0083744 ENSMUSP00000149636
FBpp0083744 ENSMUSP00000149789
FBpp0083744 ENSMUSP00000024031
FBpp0083744 ENSMUSP00000149394
FBpp0307956 ENSMUSP00000139953
FBpp0307956 ENSMUSP00000150039
FBpp0307956 ENSMUSP00000149516
FBpp0307956 ENSMUSP00000149636
FBpp0307956 ENSMUSP00000149789
FBpp0307956 ENSMUSP00000024031
FBpp0307956 ENSMUSP00000149394
FBpp0083743 ENSMUSP00000139953
FBpp0083743 ENSMUSP00000150039
FBpp0083743 ENSMUSP00000149516
FBpp0083743 ENSMUSP00000149636
FBpp0083743 ENSMUSP00000149789
FBpp0083743 ENSMUSP00000024031
FBpp0083743 ENSMUSP00000149394
FBpp0307955 ENSMUSP00000139953
FBpp0307955 ENSMUSP00000150039
FBpp0307955 ENSMUSP00000149516
FBpp0307955 ENSMUSP00000149636
FBpp0307955 ENSMUSP00000149789
FBpp0307955 ENSMUSP00000024031
FBpp0307955 ENSMUSP00000149394
FBpp0310704 ENSMUSP00000139953
FBpp0310704 ENSMUSP00000150039
FBpp0310704 ENSMUSP00000149516
FBpp0310704 ENSMUSP00000149636
FBpp0310704 ENSMUSP00000149789
FBpp0310704 ENSMUSP00000024031
FBpp0310704 ENSMUSP00000149394
FBpp0083742 ENSMUSP00000139953
FBpp0083742 ENSMUSP00000150039
FBpp0083742 ENSMUSP00000149516
FBpp0083742 ENSMUSP00000149636
FBpp0083742 ENSMUSP00000149789
FBpp0083742 ENSMUSP00000024031
FBpp0083742 ENSMUSP00000149394
FBpp0083741 ENSMUSP00000139953
FBpp0083741 ENSMUSP00000150039
FBpp0083741 ENSMUSP00000149516
FBpp0083741 ENSMUSP00000149636
FBpp0083741 ENSMUSP00000149789
FBpp0083741 ENSMUSP00000024031
FBpp0083741 ENSMUSP00000149394
FBpp0310703 ENSMUSP00000139953
FBpp0310703 ENSMUSP00000150039
FBpp0310703 ENSMUSP00000149516
FBpp0310703 ENSMUSP00000149636
FBpp0310703 ENSMUSP00000149789
FBpp0310703 ENSMUSP00000024031
FBpp0310703 ENSMUSP00000149394
FBpp0305539 ENSMUSP00000033463
FBpp0305539 ENSMUSP00000153063
FBpp0305539 ENSMUSP00000072274
FBpp0305539 ENSMUSP00000111051
FBpp0305539 ENSMUSP00000076922
FBpp0305539 ENSMUSP00000110432
FBpp0305540 ENSMUSP00000033463
FBpp0305540 ENSMUSP00000153063
FBpp0305540 ENSMUSP00000072274
FBpp0305540 ENSMUSP00000111051
FBpp0305540 ENSMUSP00000076922
FBpp0305540 ENSMUSP00000110432
FBpp0271755 ENSMUSP00000033463
FBpp0271755 ENSMUSP00000153063
FBpp0271755 ENSMUSP00000072274
FBpp0271755 ENSMUSP00000111051
FBpp0271755 ENSMUSP00000076922
FBpp0271755 ENSMUSP00000110432
FBpp0271758 ENSMUSP00000033463
FBpp0271758 ENSMUSP00000153063
FBpp0271758 ENSMUSP00000072274
FBpp0271758 ENSMUSP00000111051
FBpp0271758 ENSMUSP00000076922
FBpp0271758 ENSMUSP00000110432
FBpp0271756 ENSMUSP00000033463
FBpp0271756 ENSMUSP00000153063
FBpp0271756 ENSMUSP00000072274
FBpp0271756 ENSMUSP00000111051
FBpp0271756 ENSMUSP00000076922
FBpp0271756 ENSMUSP00000110432
FBpp0289556 ENSMUSP00000033463
FBpp0289556 ENSMUSP00000153063
FBpp0289556 ENSMUSP00000072274
FBpp0289556 ENSMUSP00000111051
FBpp0289556 ENSMUSP00000076922
FBpp0289556 ENSMUSP00000110432
FBpp0290667 ENSMUSP00000044185
FBpp0290667 ENSMUSP00000073536
FBpp0290667 ENSMUSP00000104841
FBpp0076937 ENSMUSP00000113209
FBpp0076937 ENSMUSP00000077597
FBpp0076937 ENSMUSP00000066878
FBpp0076938 ENSMUSP00000113209
FBpp0076938 ENSMUSP00000077597
FBpp0076938 ENSMUSP00000066878
FBpp0309380 ENSMUSP00000113209
FBpp0309380 ENSMUSP00000077597
FBpp0309380 ENSMUSP00000066878
FBpp0084671 ENSMUSP00000107593
FBpp0084671 ENSMUSP00000126069
FBpp0084671 ENSMUSP00000128163
FBpp0084671 ENSMUSP00000155833
FBpp0084671 ENSMUSP00000084609
FBpp0084671 ENSMUSP00000042658
FBpp0084671 ENSMUSP00000154865
FBpp0084671 ENSMUSP00000155311
FBpp0084671 ENSMUSP00000145383
FBpp0084671 ENSMUSP00000067491
FBpp0084671 ENSMUSP00000145245
FBpp0084672 ENSMUSP00000107593
FBpp0084672 ENSMUSP00000126069
FBpp0084672 ENSMUSP00000128163
FBpp0084672 ENSMUSP00000155833
FBpp0084672 ENSMUSP00000084609
FBpp0084672 ENSMUSP00000042658
FBpp0084672 ENSMUSP00000154865
FBpp0084672 ENSMUSP00000155311
FBpp0084672 ENSMUSP00000145383
FBpp0084672 ENSMUSP00000067491
FBpp0084672 ENSMUSP00000145245
FBpp0084668 ENSMUSP00000107593
FBpp0084668 ENSMUSP00000126069
FBpp0084668 ENSMUSP00000128163
FBpp0084668 ENSMUSP00000155833
FBpp0084668 ENSMUSP00000084609
FBpp0084668 ENSMUSP00000042658
FBpp0084668 ENSMUSP00000154865
FBpp0084668 ENSMUSP00000155311
FBpp0084668 ENSMUSP00000145383
FBpp0084668 ENSMUSP00000067491
FBpp0084668 ENSMUSP00000145245
FBpp0075395 ENSMUSP00000136031
FBpp0075395 ENSMUSP00000104276
FBpp0075395 ENSMUSP00000008517
FBpp0070891 ENSMUSP00000156132
FBpp0070891 ENSMUSP00000023465
FBpp0070891 ENSMUSP00000156322
FBpp0309042 ENSMUSP00000156132
FBpp0309042 ENSMUSP00000023465
FBpp0309042 ENSMUSP00000156322
FBpp0080787 ENSMUSP00000002891
FBpp0080787 ENSMUSP00000099729
FBpp0080787 ENSMUSP00000113057
FBpp0080787 ENSMUSP00000113653
FBpp0307729 ENSMUSP00000147232
FBpp0307729 ENSMUSP00000112332
FBpp0307729 ENSMUSP00000111352
FBpp0307729 ENSMUSP00000112333
FBpp0307729 ENSMUSP00000111351
FBpp0307729 ENSMUSP00000041456
FBpp0307729 ENSMUSP00000111353
FBpp0307729 ENSMUSP00000147110
FBpp0307729 ENSMUSP00000119591
FBpp0307729 ENSMUSP00000101716
FBpp0307729 ENSMUSP00000026173
FBpp0081440 ENSMUSP00000147232
FBpp0081440 ENSMUSP00000112332
FBpp0081440 ENSMUSP00000111352
FBpp0081440 ENSMUSP00000112333
