AT3G09720.1 FBpp0074936
AT4G27470.1 FBpp0073974
AT4G27470.1 FBpp0075392
AT4G27470.1 FBpp0082202
AT4G27470.1 FBpp0401591
AT1G44820.1 FBpp0081799
AT1G44820.1 FBpp0083746
AT1G44820.1 FBpp0083745
AT1G44820.1 FBpp0083744
AT1G44820.1 FBpp0307956
AT1G44820.1 FBpp0083743
AT1G44820.1 FBpp0307955
AT1G44820.1 FBpp0310704
AT1G44820.1 FBpp0083742
AT1G44820.1 FBpp0083741
AT1G44820.1 FBpp0310703
AT1G44180.1 FBpp0081799
AT1G44180.1 FBpp0083746
AT1G44180.1 FBpp0083745
AT1G44180.1 FBpp0083744
AT1G44180.1 FBpp0307956
AT1G44180.1 FBpp0083743
AT1G44180.1 FBpp0307955
AT1G44180.1 FBpp0310704
AT1G44180.1 FBpp0083742
AT1G44180.1 FBpp0083741
AT1G44180.1 FBpp0310703
AT4G38220.2 FBpp0081799
AT4G38220.2 FBpp0083746
AT4G38220.2 FBpp0083745
AT4G38220.2 FBpp0083744
AT4G38220.2 FBpp0307956
AT4G38220.2 FBpp0083743
AT4G38220.2 FBpp0307955
AT4G38220.2 FBpp0310704
AT4G38220.2 FBpp0083742
AT4G38220.2 FBpp0083741
AT4G38220.2 FBpp0310703
AT1G79610.1 FBpp0305539
AT1G79610.1 FBpp0305540
AT1G79610.1 FBpp0271755
AT1G79610.1 FBpp0271758
AT1G79610.1 FBpp0271756
AT1G79610.1 FBpp0289556
AT1G79610.1 FBpp0290667
AT1G54370.1 FBpp0305539
AT1G54370.1 FBpp0305540
AT1G54370.1 FBpp0271755
AT1G54370.1 FBpp0271758
AT1G54370.1 FBpp0271756
AT1G54370.1 FBpp0289556
AT1G54370.1 FBpp0290667
AT1G55880.1 FBpp0076937
AT1G55880.1 FBpp0076938
AT1G55880.1 FBpp0309380
AT3G22460.1 FBpp0076937
AT3G22460.1 FBpp0076938
AT3G22460.1 FBpp0309380
AT4G14880.1 FBpp0076937
AT4G14880.1 FBpp0076938
AT4G14880.1 FBpp0309380
AT3G61440.1 FBpp0076937
AT3G61440.1 FBpp0076938
AT3G61440.1 FBpp0309380
AT2G43750.1 FBpp0076937
AT2G43750.1 FBpp0076938
AT2G43750.1 FBpp0309380
AT3G59760.1 FBpp0076937
AT3G59760.1 FBpp0076938
AT3G59760.1 FBpp0309380
AT5G28020.1 FBpp0076937
AT5G28020.1 FBpp0076938
AT5G28020.1 FBpp0309380
AT5G28030.1 FBpp0076937
AT5G28030.1 FBpp0076938
AT5G28030.1 FBpp0309380
AT3G04940.1 FBpp0076937
AT3G04940.1 FBpp0076938
AT3G04940.1 FBpp0309380
AT3G03630.1 FBpp0076937
AT3G03630.1 FBpp0076938
AT3G03630.1 FBpp0309380
AT1G60000.1 FBpp0084671
AT1G60000.1 FBpp0084672
AT1G60000.1 FBpp0084668
AT3G52150.1 FBpp0084671
AT3G52150.1 FBpp0084672
AT3G52150.1 FBpp0084668
AT3G52380.1 FBpp0084671
AT3G52380.1 FBpp0084672
AT3G52380.1 FBpp0084668
AT3G53460.4 FBpp0084671
AT3G53460.4 FBpp0084672
AT3G53460.4 FBpp0084668
AT2G37220.1 FBpp0084671
AT2G37220.1 FBpp0084672
AT2G37220.1 FBpp0084668
AT4G24770.1 FBpp0084671
AT4G24770.1 FBpp0084672
AT4G24770.1 FBpp0084668
AT5G50250.1 FBpp0084671
AT5G50250.1 FBpp0084672
AT5G50250.1 FBpp0084668
AT1G70400.3 FBpp0075395
AT1G60170.1 FBpp0075395
AT2G32000.1 FBpp0070891
AT2G32000.1 FBpp0309042
AT5G63920.1 FBpp0080787
AT3G56440.1 FBpp0307729
AT3G56440.1 FBpp0081440
AT2G40810.1 FBpp0307729
AT2G40810.1 FBpp0081440
AT5G05150.1 FBpp0307729
AT5G05150.1 FBpp0081440
AT3G62770.1 FBpp0307729
AT3G62770.1 FBpp0081440
AT2G47720.1 FBpp0307729
AT2G47720.1 FBpp0081440
AT3G01310.1 FBpp0310178
AT3G01310.1 FBpp0288798
AT3G01310.1 FBpp0310177
AT3G01310.1 FBpp0310176
AT3G01310.1 FBpp0288797
AT3G01310.1 FBpp0288799
AT3G01310.1 FBpp0310179
AT3G01310.1 FBpp0288801
AT3G01310.1 FBpp0310180
AT3G01310.1 FBpp0288800
AT5G15070.2 FBpp0310178
AT5G15070.2 FBpp0288798
AT5G15070.2 FBpp0310177
AT5G15070.2 FBpp0310176
AT5G15070.2 FBpp0288797
AT5G15070.2 FBpp0288799
AT5G15070.2 FBpp0310179
AT5G15070.2 FBpp0288801
AT5G15070.2 FBpp0310180
AT5G15070.2 FBpp0288800
AT3G01380.2 FBpp0087517
AT3G08650.2 FBpp0087144
AT4G35560.2 FBpp0300332
AT4G35560.2 FBpp0300334
AT4G35560.2 FBpp0300333
AT4G35560.2 FBpp0289604
AT4G35560.2 FBpp0073511
AT4G35560.2 FBpp0309352
AT4G35560.2 FBpp0309353
AT5G05570.1 FBpp0300332
AT5G05570.1 FBpp0300334
AT5G05570.1 FBpp0300333
AT5G05570.1 FBpp0289604
AT5G05570.1 FBpp0073511
AT5G05570.1 FBpp0309352
AT5G05570.1 FBpp0309353
AT5G21160.3 FBpp0297480
AT5G21160.3 FBpp0290398
AT5G21160.3 FBpp0297482
AT5G21160.3 FBpp0297481
AT5G21160.3 FBpp0088624
AT5G21160.3 FBpp0290399
AT5G21160.3 FBpp0088622
AT5G67320.1 FBpp0077715
AT1G02305.1 FBpp0311925
AT1G02305.1 FBpp0073669
AT1G02300.1 FBpp0311925
AT1G02300.1 FBpp0073669
AT4G01610.1 FBpp0311925
AT4G01610.1 FBpp0073669
AT3G46830.1 FBpp0083414
AT3G46830.1 FBpp0083413
AT5G59150.1 FBpp0083414
AT5G59150.1 FBpp0083413
AT1G07410.1 FBpp0083414
AT1G07410.1 FBpp0083413
AT1G09630.1 FBpp0083414
AT1G09630.1 FBpp0083413
AT5G65270.1 FBpp0083414
AT5G65270.1 FBpp0083413
AT4G39990.1 FBpp0083414
AT4G39990.1 FBpp0083413
AT3G12160.1 FBpp0083414
AT3G12160.1 FBpp0083413
AT5G47960.1 FBpp0083414
AT5G47960.1 FBpp0083413
AT3G15060.1 FBpp0083414
AT3G15060.1 FBpp0083413
AT5G60860.1 FBpp0083414
AT5G60860.1 FBpp0083413
AT1G28550.1 FBpp0083414
AT1G28550.1 FBpp0083413
AT2G33870.1 FBpp0083414
AT2G33870.1 FBpp0083413
AT4G18430.1 FBpp0083414
AT4G18430.1 FBpp0083413
AT5G45750.1 FBpp0083414
AT5G45750.1 FBpp0083413
AT4G18800.1 FBpp0083414
AT4G18800.1 FBpp0083413
AT1G06400.1 FBpp0083414
AT1G06400.1 FBpp0083413
AT1G16920.1 FBpp0083414
AT1G16920.1 FBpp0083413
AT4G00900.1 FBpp0309946
AT4G00900.1 FBpp0072124
AT4G00900.1 FBpp0072121
AT4G00900.1 FBpp0072120
AT4G00900.1 FBpp0072123
AT4G00900.1 FBpp0072122
AT4G00900.1 FBpp0072125
AT4G00900.1 FBpp0072127
AT4G00900.1 FBpp0072126
AT1G07670.1 FBpp0309946
AT1G07670.1 FBpp0072124
AT1G07670.1 FBpp0072121
AT1G07670.1 FBpp0072120
AT1G07670.1 FBpp0072123
AT1G07670.1 FBpp0072122
AT1G07670.1 FBpp0072125
AT1G07670.1 FBpp0072127
AT1G07670.1 FBpp0072126
AT1G07810.1 FBpp0309946
AT1G07810.1 FBpp0072124
AT1G07810.1 FBpp0072121
AT1G07810.1 FBpp0072120
AT1G07810.1 FBpp0072123
AT1G07810.1 FBpp0072122
AT1G07810.1 FBpp0072125
AT1G07810.1 FBpp0072127
AT1G07810.1 FBpp0072126
AT1G10130.1 FBpp0309946
AT1G10130.1 FBpp0072124
AT1G10130.1 FBpp0072121
AT1G10130.1 FBpp0072120
AT1G10130.1 FBpp0072123
AT1G10130.1 FBpp0072122
AT1G10130.1 FBpp0072125
AT1G10130.1 FBpp0072127
AT1G10130.1 FBpp0072126
AT1G07705.2 FBpp0311361
AT1G07705.2 FBpp0078391
AT1G07705.2 FBpp0078390
AT1G07705.2 FBpp0080292
AT5G59710.1 FBpp0311361
AT5G59710.1 FBpp0078391
AT5G59710.1 FBpp0078390
AT5G59710.1 FBpp0080292
AT3G07880.1 FBpp0074665
AT3G07880.1 FBpp0304185
AT1G12070.1 FBpp0074665
AT1G12070.1 FBpp0304185
AT1G62450.1 FBpp0074665
AT1G62450.1 FBpp0304185
AT1G26630.1 FBpp0072082
AT1G26630.1 FBpp0072081
AT1G69410.1 FBpp0072082
AT1G69410.1 FBpp0072081
AT1G13950.1 FBpp0072082
AT1G13950.1 FBpp0072081
AT1G29990.1 FBpp0074663
AT1G29990.1 FBpp0303214
AT4G16800.1 FBpp0086993
ATMG01080.1 FBpp0293653
ATMG01080.1 FBpp0085134
ATMG01080.1 FBpp0085135
ATMG01080.1 FBpp0293652
ATMG01080.1 FBpp0297347
ATMG01080.1 FBpp0085136
AT2G07671.1 FBpp0293653
AT2G07671.1 FBpp0085134
AT2G07671.1 FBpp0085135
AT2G07671.1 FBpp0293652
AT2G07671.1 FBpp0297347
AT2G07671.1 FBpp0085136
AT2G18030.1 FBpp0303210
AT2G18030.1 FBpp0292565
AT2G18030.1 FBpp0303209
AT2G18030.1 FBpp0075309
AT2G18030.1 FBpp0075308
AT2G18030.1 FBpp0075307
AT2G25970.1 FBpp0086221
AT2G25970.1 FBpp0086220
AT2G25970.1 FBpp0086222
AT5G38710.1 FBpp0089304
AT5G38710.1 FBpp0089305
AT5G38710.1 FBpp0076902
AT5G38710.1 FBpp0300180
AT5G38710.1 FBpp0300182
AT5G38710.1 FBpp0300181
AT5G38710.1 FBpp0089306
AT5G38710.1 FBpp0300184
AT5G38710.1 FBpp0076904
AT5G38710.1 FBpp0300179
AT5G38710.1 FBpp0300183
AT5G38710.1 FBpp0076905
AT5G38710.1 FBpp0076903
AT5G38710.1 FBpp0076906
AT3G30775.1 FBpp0089304
AT3G30775.1 FBpp0089305
AT3G30775.1 FBpp0076902
AT3G30775.1 FBpp0300180
AT3G30775.1 FBpp0300182
AT3G30775.1 FBpp0300181
AT3G30775.1 FBpp0089306
AT3G30775.1 FBpp0300184
AT3G30775.1 FBpp0076904
AT3G30775.1 FBpp0300179
AT3G30775.1 FBpp0300183
AT3G30775.1 FBpp0076905
AT3G30775.1 FBpp0076903
AT3G30775.1 FBpp0076906
AT3G55410.1 FBpp0085117
AT3G55410.1 FBpp0072636
AT3G55410.1 FBpp0072631
AT3G55410.1 FBpp0072635
AT3G55410.1 FBpp0072633
AT3G55410.1 FBpp0290113
AT3G55410.1 FBpp0290114
AT3G55410.1 FBpp0075023
AT3G55410.1 FBpp0075028
AT3G55410.1 FBpp0075026
AT3G55410.1 FBpp0075024
AT3G55410.1 FBpp0305416
AT3G55410.1 FBpp0111773
AT3G55410.1 FBpp0075029
AT3G55410.1 FBpp0075027
AT5G65750.1 FBpp0085117
AT5G65750.1 FBpp0072636
AT5G65750.1 FBpp0072631
AT5G65750.1 FBpp0072635
AT5G65750.1 FBpp0072633
AT5G65750.1 FBpp0290113
AT5G65750.1 FBpp0290114
AT5G65750.1 FBpp0075023
AT5G65750.1 FBpp0075028
AT5G65750.1 FBpp0075026
AT5G65750.1 FBpp0075024
AT5G65750.1 FBpp0305416
AT5G65750.1 FBpp0111773
AT5G65750.1 FBpp0075029
AT5G65750.1 FBpp0075027
AT4G09140.1 FBpp0087867
AT4G09140.1 FBpp0303797
AT5G02530.1 FBpp0081156
AT5G59950.5 FBpp0081156
AT5G04620.2 FBpp0072060
AT5G04620.2 FBpp0075815
AT5G08280.1 FBpp0072572
AT5G47200.1 FBpp0083503
AT4G17530.1 FBpp0083503
AT1G02130.1 FBpp0083503
AT3G11730.1 FBpp0083503
AT3G46060.1 FBpp0074690
AT3G46060.1 FBpp0300990
AT3G46060.1 FBpp0077029
AT5G59840.1 FBpp0074690
AT5G59840.1 FBpp0300990
AT5G59840.1 FBpp0077029
AT3G53610.1 FBpp0074690
AT3G53610.1 FBpp0300990
AT3G53610.1 FBpp0077029
AT3G09900.1 FBpp0074690
AT3G09900.1 FBpp0300990
AT3G09900.1 FBpp0077029
AT5G03520.1 FBpp0074690
AT5G03520.1 FBpp0300990
AT5G03520.1 FBpp0077029
AT2G22610.3 FBpp0311231
AT2G22610.3 FBpp0084900
AT1G72250.3 FBpp0311231
AT1G72250.3 FBpp0084900
AT5G41310.1 FBpp0311231
AT5G41310.1 FBpp0084900
AT1G63640.3 FBpp0311231
AT1G63640.3 FBpp0084900
AT1G73860.1 FBpp0311231
AT1G73860.1 FBpp0084900
AT1G18410.4 FBpp0311231
AT1G18410.4 FBpp0084900
AT3G10310.2 FBpp0311231
AT3G10310.2 FBpp0084900
AT3G44730.2 FBpp0311231
AT3G44730.2 FBpp0084900
AT2G47500.1 FBpp0311231
AT2G47500.1 FBpp0084900
AT1G09170.5 FBpp0311231
AT1G09170.5 FBpp0084900
AT5G27000.1 FBpp0311231
AT5G27000.1 FBpp0084900
AT4G05190.1 FBpp0311231
AT4G05190.1 FBpp0084900
AT4G21270.1 FBpp0311231
AT4G21270.1 FBpp0084900
AT5G54670.1 FBpp0311231
AT5G54670.1 FBpp0084900
AT4G27180.1 FBpp0311231
AT4G27180.1 FBpp0084900
AT1G13190.1 FBpp0076433
AT1G13190.1 FBpp0293170
AT5G55670.1 FBpp0076433
AT5G55670.1 FBpp0293170
AT2G26240.1 FBpp0072000
AT2G26240.1 FBpp0311636
AT3G43520.1 FBpp0072000
AT3G43520.1 FBpp0311636
AT3G57280.1 FBpp0072000
AT3G57280.1 FBpp0311636
AT1G50740.1 FBpp0072000
AT1G50740.1 FBpp0311636
AT3G20510.1 FBpp0072000
AT3G20510.1 FBpp0311636
AT4G39850.3 FBpp0088216
AT4G39850.3 FBpp0088215
AT4G39850.3 FBpp0088214
AT4G39850.3 FBpp0088213
AT4G39850.3 FBpp0300567
AT4G39850.3 FBpp0088217
AT4G39850.3 FBpp0307155
AT4G39850.3 FBpp0074564
AT4G39850.3 FBpp0307154
AT4G39850.3 FBpp0307156
AT2G01730.1 FBpp0084842
AT1G61010.1 FBpp0083105
AT2G48150.1 FBpp0072931
AT2G48150.1 FBpp0072930
AT2G48150.1 FBpp0072932
AT2G48150.1 FBpp0085780
AT3G63080.1 FBpp0072931
AT3G63080.1 FBpp0072930
AT3G63080.1 FBpp0072932
AT3G63080.1 FBpp0085780
AT1G63460.1 FBpp0072931
AT1G63460.1 FBpp0072930
AT1G63460.1 FBpp0072932
AT1G63460.1 FBpp0085780
AT4G11600.1 FBpp0072931
AT4G11600.1 FBpp0072930
AT4G11600.1 FBpp0072932
AT4G11600.1 FBpp0085780
AT2G31570.1 FBpp0072931
AT2G31570.1 FBpp0072930
AT2G31570.1 FBpp0072932
AT2G31570.1 FBpp0085780
AT2G43350.1 FBpp0072931
AT2G43350.1 FBpp0072930
AT2G43350.1 FBpp0072932
AT2G43350.1 FBpp0085780
AT2G25080.1 FBpp0072931
AT2G25080.1 FBpp0072930
AT2G25080.1 FBpp0072932
AT2G25080.1 FBpp0085780
AT4G31870.1 FBpp0072931
AT4G31870.1 FBpp0072930
AT4G31870.1 FBpp0072932
AT4G31870.1 FBpp0085780
AT2G40090.1 FBpp0310095
AT2G40090.1 FBpp0072227
AT1G65950.1 FBpp0075892
AT1G65950.1 FBpp0304213
AT5G60500.1 FBpp0303850
AT5G60500.1 FBpp0071083
AT5G60510.1 FBpp0303850
AT5G60510.1 FBpp0071083
AT2G17570.1 FBpp0303850
AT2G17570.1 FBpp0071083
AT3G60100.2 FBpp0082025
AT3G60100.2 FBpp0070871
AT3G60100.2 FBpp0070872
AT2G44350.2 FBpp0082025
AT2G44350.2 FBpp0070871
AT2G44350.2 FBpp0070872
AT3G02280.1 FBpp0076338
AT3G02280.1 FBpp0076337
AT3G24710.1 FBpp0078881
AT3G24710.1 FBpp0078880
AT3G24710.1 FBpp0303666
AT3G24710.1 FBpp0303665
AT4G24520.1 FBpp0078881
AT4G24520.1 FBpp0078880
AT4G24520.1 FBpp0303666
AT4G24520.1 FBpp0303665
AT4G30210.3 FBpp0078881
AT4G30210.3 FBpp0078880
AT4G30210.3 FBpp0303666
AT4G30210.3 FBpp0303665
AT4G26390.1 FBpp0083612
AT4G26390.1 FBpp0077406
AT4G26390.1 FBpp0083610
AT4G26390.1 FBpp0083611
AT5G56350.1 FBpp0083612
AT5G56350.1 FBpp0077406
AT5G56350.1 FBpp0083610
AT5G56350.1 FBpp0083611
AT5G63680.1 FBpp0083612
AT5G63680.1 FBpp0077406
AT5G63680.1 FBpp0083610
AT5G63680.1 FBpp0083611
AT5G08570.1 FBpp0083612
AT5G08570.1 FBpp0077406
AT5G08570.1 FBpp0083610
AT5G08570.1 FBpp0083611
AT3G04050.1 FBpp0083612
AT3G04050.1 FBpp0077406
AT3G04050.1 FBpp0083610
AT3G04050.1 FBpp0083611
AT3G25960.1 FBpp0083612
AT3G25960.1 FBpp0077406
AT3G25960.1 FBpp0083610
AT3G25960.1 FBpp0083611
AT3G55650.1 FBpp0083612
AT3G55650.1 FBpp0077406
AT3G55650.1 FBpp0083610
AT3G55650.1 FBpp0083611
AT3G55810.1 FBpp0083612
AT3G55810.1 FBpp0077406
AT3G55810.1 FBpp0083610
AT3G55810.1 FBpp0083611
AT5G35600.1 FBpp0073173
AT5G63110.1 FBpp0073173
AT4G38130.1 FBpp0073173
AT3G44680.1 FBpp0078414
AT5G22330.1 FBpp0081704
AT5G67630.1 FBpp0074756
AT5G67630.1 FBpp0311247
AT5G67630.1 FBpp0304236
AT3G49830.1 FBpp0074756
AT3G49830.1 FBpp0311247
AT3G49830.1 FBpp0304236
AT4G29330.1 FBpp0082758
AT4G29330.1 FBpp0077489
AT4G29330.1 FBpp0306799
AT4G21810.1 FBpp0082758
AT4G21810.1 FBpp0077489
AT4G21810.1 FBpp0306799
AT4G04860.1 FBpp0082758
AT4G04860.1 FBpp0077489
AT4G04860.1 FBpp0306799
AT4G17620.1 FBpp0087141
AT4G17620.1 FBpp0074126
AT4G24160.1 FBpp0308265
AT4G24160.1 FBpp0087910
AT4G24160.1 FBpp0311746
AT4G24160.1 FBpp0087912
AT4G24160.1 FBpp0087911
AT4G24160.1 FBpp0308264
AT4G24160.1 FBpp0087913
AT5G07320.1 FBpp0304400
AT5G07320.1 FBpp0075714
AT5G07320.1 FBpp0304399
AT5G07320.1 FBpp0075715
AT5G61810.1 FBpp0304400
AT5G61810.1 FBpp0075714
AT5G61810.1 FBpp0304399
AT5G61810.1 FBpp0075715
AT5G51050.1 FBpp0304400
AT5G51050.1 FBpp0075714
AT5G51050.1 FBpp0304399
AT5G51050.1 FBpp0075715
AT5G09740.1 FBpp0070794
AT5G09740.1 FBpp0300834
AT5G09740.1 FBpp0079071
AT5G09740.1 FBpp0304793
AT5G09740.1 FBpp0070636
AT5G09740.1 FBpp0305387
AT5G09740.1 FBpp0305388
AT5G64610.1 FBpp0070794
AT5G64610.1 FBpp0300834
AT5G64610.1 FBpp0079071
AT5G64610.1 FBpp0304793
AT5G64610.1 FBpp0070636
AT5G64610.1 FBpp0305387
AT5G64610.1 FBpp0305388
AT5G11170.1 FBpp0078755
AT5G11170.1 FBpp0078756
AT5G11170.1 FBpp0078754
AT5G11200.2 FBpp0078755
AT5G11200.2 FBpp0078756
AT5G11200.2 FBpp0078754
AT1G08990.1 FBpp0308238
AT1G08990.1 FBpp0308233
AT1G08990.1 FBpp0308237
AT1G08990.1 FBpp0308236
AT1G08990.1 FBpp0308235
AT1G08990.1 FBpp0308234
AT1G54940.1 FBpp0308238
AT1G54940.1 FBpp0308233
AT1G54940.1 FBpp0308237
AT1G54940.1 FBpp0308236
AT1G54940.1 FBpp0308235
AT1G54940.1 FBpp0308234
AT4G33330.2 FBpp0308238
AT4G33330.2 FBpp0308233
AT4G33330.2 FBpp0308237
AT4G33330.2 FBpp0308236
AT4G33330.2 FBpp0308235
AT4G33330.2 FBpp0308234
AT1G77130.1 FBpp0308238
AT1G77130.1 FBpp0308233
AT1G77130.1 FBpp0308237
AT1G77130.1 FBpp0308236
AT1G77130.1 FBpp0308235
AT1G77130.1 FBpp0308234
AT3G18660.2 FBpp0308238
AT3G18660.2 FBpp0308233
AT3G18660.2 FBpp0308237
AT3G18660.2 FBpp0308236
AT3G18660.2 FBpp0308235
AT3G18660.2 FBpp0308234
AT5G18480.1 FBpp0308238
AT5G18480.1 FBpp0308233
AT5G18480.1 FBpp0308237
AT5G18480.1 FBpp0308236
AT5G18480.1 FBpp0308235
AT5G18480.1 FBpp0308234
AT5G61210.1 FBpp0110435
AT5G61210.1 FBpp0293167
AT5G61210.1 FBpp0081641
AT5G07880.1 FBpp0110435
AT5G07880.1 FBpp0293167
AT5G07880.1 FBpp0081641
AT1G13890.1 FBpp0110435
AT1G13890.1 FBpp0293167
AT1G13890.1 FBpp0081641
AT5G10740.1 FBpp0079147
AT5G10740.1 FBpp0079146
AT5G10740.1 FBpp0303678
AT5G10740.1 FBpp0303677
AT5G10740.1 FBpp0303676
AT5G24940.1 FBpp0079147
AT5G24940.1 FBpp0079146
AT5G24940.1 FBpp0303678
AT5G24940.1 FBpp0303677
AT5G24940.1 FBpp0303676
AT4G31750.1 FBpp0079147
AT4G31750.1 FBpp0079146
AT4G31750.1 FBpp0303678
AT4G31750.1 FBpp0303677
AT4G31750.1 FBpp0303676
AT1G43900.1 FBpp0079147
AT1G43900.1 FBpp0079146
AT1G43900.1 FBpp0303678
AT1G43900.1 FBpp0303677
AT1G43900.1 FBpp0303676
AT5G53140.1 FBpp0079147
AT5G53140.1 FBpp0079146
AT5G53140.1 FBpp0303678
AT5G53140.1 FBpp0303677
AT5G53140.1 FBpp0303676
AT4G28400.1 FBpp0079147
AT4G28400.1 FBpp0079146
AT4G28400.1 FBpp0303678
AT4G28400.1 FBpp0303677
AT4G28400.1 FBpp0303676
AT2G20630.2 FBpp0079147
AT2G20630.2 FBpp0079146
AT2G20630.2 FBpp0303678
AT2G20630.2 FBpp0303677
AT2G20630.2 FBpp0303676
AT3G15260.1 FBpp0079147
AT3G15260.1 FBpp0079146
AT3G15260.1 FBpp0303678
AT3G15260.1 FBpp0303677
AT3G15260.1 FBpp0303676
AT2G34740.1 FBpp0079147
AT2G34740.1 FBpp0079146
AT2G34740.1 FBpp0303678
AT2G34740.1 FBpp0303677
AT2G34740.1 FBpp0303676
AT1G34750.1 FBpp0079147
AT1G34750.1 FBpp0079146
AT1G34750.1 FBpp0303678
AT1G34750.1 FBpp0303677
AT1G34750.1 FBpp0303676
AT1G22280.3 FBpp0079147
AT1G22280.3 FBpp0079146
AT1G22280.3 FBpp0303678
AT1G22280.3 FBpp0303677
AT1G22280.3 FBpp0303676
AT1G78200.1 FBpp0079147
AT1G78200.1 FBpp0079146
AT1G78200.1 FBpp0303678
AT1G78200.1 FBpp0303677
AT1G78200.1 FBpp0303676
AT2G40860.1 FBpp0080672
AT1G51590.1 FBpp0289740
AT1G51590.1 FBpp0289741
AT1G51590.1 FBpp0289738
AT1G51590.1 FBpp0289743
AT1G51590.1 FBpp0289742
AT1G51590.1 FBpp0288907
AT1G51590.1 FBpp0304147
AT1G51590.1 FBpp0289739
AT3G21160.1 FBpp0289740
AT3G21160.1 FBpp0289741
AT3G21160.1 FBpp0289738
AT3G21160.1 FBpp0289743
AT3G21160.1 FBpp0289742
AT3G21160.1 FBpp0288907
AT3G21160.1 FBpp0304147
AT3G21160.1 FBpp0289739
AT1G30000.2 FBpp0084785
AT4G20320.1 FBpp0311740
AT4G20320.1 FBpp0310804
AT4G20320.1 FBpp0310803
AT1G30820.1 FBpp0311740
AT1G30820.1 FBpp0310804
AT1G30820.1 FBpp0310803
AT2G34890.1 FBpp0311740
AT2G34890.1 FBpp0310804
AT2G34890.1 FBpp0310803
AT3G12670.1 FBpp0311740
AT3G12670.1 FBpp0310804
AT3G12670.1 FBpp0310803
AT4G02120.2 FBpp0311740
AT4G02120.2 FBpp0310804
AT4G02120.2 FBpp0310803
AT1G77840.1 FBpp0089139
AT1G77840.1 FBpp0089137
AT1G77840.1 FBpp0089138
AT1G77840.1 FBpp0089136
AT1G77840.1 FBpp0073947
AT1G77840.1 FBpp0073948
AT1G77840.1 FBpp0089140
AT1G36730.1 FBpp0089139
AT1G36730.1 FBpp0089137
AT1G36730.1 FBpp0089138
AT1G36730.1 FBpp0089136
AT1G36730.1 FBpp0073947
AT1G36730.1 FBpp0073948
AT1G36730.1 FBpp0089140
AT3G02090.2 FBpp0082460
AT3G02090.2 FBpp0082459
AT1G51980.1 FBpp0087958
AT3G16480.1 FBpp0087958
AT1G72040.1 FBpp0302815
AT1G72040.1 FBpp0083121
AT5G35680.3 FBpp0089421
AT5G35680.3 FBpp0310418
AT5G35680.3 FBpp0082994
AT2G04520.1 FBpp0089421
AT2G04520.1 FBpp0310418
AT2G04520.1 FBpp0082994
AT3G53030.1 FBpp0086516
AT3G53030.1 FBpp0086515
AT3G53030.1 FBpp0306790
AT3G53030.1 FBpp0292632
AT3G53030.1 FBpp0306789
AT3G53030.1 FBpp0297552
AT3G53030.1 FBpp0297549
AT3G53030.1 FBpp0078148
AT3G53030.1 FBpp0306791
AT3G44850.1 FBpp0086516
AT3G44850.1 FBpp0086515
AT3G44850.1 FBpp0306790
AT3G44850.1 FBpp0292632
AT3G44850.1 FBpp0306789
AT3G44850.1 FBpp0297552
AT3G44850.1 FBpp0297549
AT3G44850.1 FBpp0078148
AT3G44850.1 FBpp0306791
AT5G22840.1 FBpp0086516
AT5G22840.1 FBpp0086515
AT5G22840.1 FBpp0306790
AT5G22840.1 FBpp0292632
AT5G22840.1 FBpp0306789
AT5G22840.1 FBpp0297552
AT5G22840.1 FBpp0297549
AT5G22840.1 FBpp0078148
AT5G22840.1 FBpp0306791
AT2G17530.1 FBpp0086516
AT2G17530.1 FBpp0086515
AT2G17530.1 FBpp0306790
AT2G17530.1 FBpp0292632
AT2G17530.1 FBpp0306789
AT2G17530.1 FBpp0297552
AT2G17530.1 FBpp0297549
AT2G17530.1 FBpp0078148
AT2G17530.1 FBpp0306791
AT4G35500.2 FBpp0086516
AT4G35500.2 FBpp0086515
AT4G35500.2 FBpp0306790
AT4G35500.2 FBpp0292632
AT4G35500.2 FBpp0306789
AT4G35500.2 FBpp0297552
AT4G35500.2 FBpp0297549
AT4G35500.2 FBpp0078148
AT4G35500.2 FBpp0306791
AT4G28680.5 FBpp0085476
AT4G28680.5 FBpp0085475
AT4G28680.5 FBpp0304256
AT4G28680.5 FBpp0087422
AT4G28680.5 FBpp0311591
AT4G28680.5 FBpp0304257
AT4G28680.5 FBpp0080697
AT4G28680.5 FBpp0080698
AT4G28680.5 FBpp0288730
AT4G28680.5 FBpp0080709
AT4G28680.5 FBpp0080710
AT2G20340.1 FBpp0085476
AT2G20340.1 FBpp0085475
AT2G20340.1 FBpp0304256
AT2G20340.1 FBpp0087422
AT2G20340.1 FBpp0311591
AT2G20340.1 FBpp0304257
AT2G20340.1 FBpp0080697
AT2G20340.1 FBpp0080698
AT2G20340.1 FBpp0288730
AT2G20340.1 FBpp0080709
AT2G20340.1 FBpp0080710
AT2G42240.4 FBpp0303308
AT2G42240.4 FBpp0303311
AT2G42240.4 FBpp0303312
AT2G42240.4 FBpp0303307
AT2G42240.4 FBpp0303309
AT2G42240.4 FBpp0303306
AT2G42240.4 FBpp0303302
AT2G42240.4 FBpp0303305
AT2G42240.4 FBpp0303303
AT2G42240.4 FBpp0303304
AT2G42240.4 FBpp0303301
AT2G42240.4 FBpp0303310
AT3G21215.1 FBpp0303308
AT3G21215.1 FBpp0303311
AT3G21215.1 FBpp0303312
