Orthogroup	arabidopsis	fly
OG0002889	AT2G06530.1, AT1G03950.1, AT5G44560.1	FBpp0084340
OG0002890	AT2G18720.1, AT4G18330.2, AT1G04170.1	FBpp0302537, FBpp0307983, FBpp0302538
OG0002891	AT1G04730.1	FBpp0077230
OG0002892	AT1G05270.1, AT2G32340.1	FBpp0401442, FBpp0401443
OG0002898	AT1G09770.1	FBpp0072468, FBpp0289951
OG0002899	AT1G10500.1, AT2G36260.1, AT2G16710.3	FBpp0304862, FBpp0073900
OG0002905	AT1G12310.1, AT1G62820.1	FBpp0083396
OG0002906	AT4G23010.3, AT1G12600.1	FBpp0075039
OG0002908	AT1G80670.1, AT1G15850.1	FBpp0071600
OG0002909	AT5G62130.2, AT1G16560.1	FBpp0085452, FBpp0085453
OG0002910	AT1G16590.1	FBpp0078348
OG0002911	AT1G78510.1, AT1G17050.1, AT2G34630.2, AT1G36623.1	FBpp0085131, FBpp0311406
OG0002912	AT1G17470.1, AT1G72660.1	FBpp0083213
OG0002912	AT4G39520.1	FBpp0087084
OG0002913	AT1G18340.1	FBpp0077650
OG0002919	AT5G61140.2	FBpp0082601
OG0002919	AT1G20960.1, AT2G42270.1	FBpp0075282
OG0002920	AT1G76720.2, AT1G76810.1, AT1G21160.1, AT2G27700.2	FBpp0301573, FBpp0301572, FBpp0301571, FBpp0073003, FBpp0301570
OG0002921	AT1G71410.1, AT1G22870.1	FBpp0303967, FBpp0303968, FBpp0303969, FBpp0084711
OG0002924	AT3G58150.1, AT1G28510.1	FBpp0083908, FBpp0303395, FBpp0308725, FBpp0308724, FBpp0312142, FBpp0308727, FBpp0308726
OG0002926	AT1G29320.2	FBpp0291670, FBpp0085359
OG0002927	AT1G30460.1	FBpp0077676
OG0002929	AT1G33410.2	FBpp0079788, FBpp0310208
OG0002931	AT1G48160.1	FBpp0076589
OG0002934	AT1G50200.2	FBpp0079326, FBpp0089366
OG0002934	AT5G22800.2	FBpp0076871
OG0002936	AT4G27130.1, AT5G54760.1, AT1G54290.1, AT5G54940.1	FBpp0072908
OG0002937	AT1G56590.1	FBpp0304594, FBpp0070992
OG0002939	AT1G60830.1, AT4G36690.1, AT1G60900.1	FBpp0071961, FBpp0298007, FBpp0074013, FBpp0298005, FBpp0298006
OG0002940	AT5G61410.1, AT1G63290.1, AT3G01850.1	FBpp0301728, FBpp0088028
OG0002941	AT5G02820.1, AT1G63990.1, AT3G13170.1	FBpp0085657
OG0002944	AT1G67930.1	FBpp0312206, FBpp0080553, FBpp0080552, FBpp0312207, FBpp0296965
OG0002945	AT1G71270.1, AT1G71300.1	FBpp0078760
OG0002946	AT1G73820.2	FBpp0305110, FBpp0310565, FBpp0074516
OG0002947	AT1G73930.1	FBpp0311143, FBpp0070764
OG0002948	AT1G76630.2	FBpp0087646
OG0002950	AT1G79640.1, AT5G14720.1	FBpp0288648, FBpp0288649, FBpp0083058, FBpp0312567, FBpp0312568, FBpp0310694, FBpp0083057, FBpp0288546
OG0002951	AT1G79880.1, AT4G32720.1	FBpp0080906
OG0002953	AT2G06510.1, AT4G19130.2, AT5G45400.1, AT5G61000.1, AT5G08020.1	FBpp0081356
OG0002954	AT2G14695.1, AT4G32272.2	FBpp0289098, FBpp0074990
OG0002956	AT2G17190.1, AT2G17200.1	FBpp0074519, FBpp0309477
OG0002957	AT3G03060.1, AT5G16930.1, AT4G36580.1, AT2G18330.1	FBpp0297140, FBpp0082728
OG0002958	AT2G19450.1	FBpp0080474, FBpp0080473, FBpp0080472, FBpp0312493
OG0002959	AT2G19560.1	FBpp0075833
OG0002960	AT4G23600.1, AT4G23590.1, AT2G24850.1, AT2G20610.1, AT4G28420.2, AT4G28410.1, AT5G36160.1, AT5G53970.1	FBpp0073725, FBpp0308581
OG0002961	AT3G55440.1, AT2G21170.1	FBpp0084948, FBpp0084950, FBpp0084949
OG0002962	AT2G22310.1, AT4G39910.1	FBpp0083704
OG0002963	AT2G24830.1	FBpp0310303, FBpp0079480
OG0002964	AT2G25100.1	FBpp0077750
OG0002965	AT2G26200.1	FBpp0111303
OG0002966	AT2G26590.1	FBpp0308980, FBpp0112985, FBpp0112986, FBpp0086736, FBpp0112987, FBpp0086737, FBpp0070709
OG0002967	AT2G26970.1	FBpp0083854
OG0002968	AT3G28500.1, AT5G40040.1, AT2G27710.1, AT2G27720.2, AT3G44590.1	FBpp0086252
OG0002971	AT2G29210.1	FBpp0075617
OG0002972	AT2G30330.1	FBpp0290948
OG0002973	AT4G08360.1, AT4G08350.1, AT2G34210.1	FBpp0085716
OG0002974	AT2G38710.1	FBpp0083889, FBpp0083890, FBpp0290388
OG0002976	AT5G16740.1, AT2G41190.1, AT3G09340.1, AT3G09330.1, AT5G02170.1, AT5G02180.1, AT3G54830.1, AT2G39130.1, AT5G15240.1, AT3G28960.1	FBpp0086703
OG0002977	AT3G55280.1, AT2G39460.1	FBpp0072687
OG0002979	AT2G40590.1, AT2G40510.1, AT3G56340.1	FBpp0312181, FBpp0080640, FBpp0080639, FBpp0080641, FBpp0303872
OG0002980	AT2G40730.1	FBpp0305956, FBpp0084843
OG0002981	AT2G40780.1	FBpp0077203, FBpp0306862
OG0002982	AT4G10650.1, AT2G41670.1	FBpp0083715
OG0002983	AT2G42680.1, AT3G58680.1, AT3G24500.1	FBpp0294020, FBpp0075151, FBpp0075152, FBpp0303170, FBpp0294021
OG0002984	AT2G42740.1, AT5G45775.2, AT3G58700.1, AT4G18730.1	FBpp0309436, FBpp0085717
OG0002985	ATCG01310.1, ATCG00830.1, AT2G44065.1	FBpp0075941
OG0002986	AT5G09550.1, AT3G59920.1, AT2G44100.1	FBpp0079458, FBpp0297299, FBpp0311558
OG0002987	AT5G23600.1, AT2G45330.1	FBpp0076401, FBpp0311127
OG0002988	AT2G47510.1, AT5G50950.1	FBpp0079554, FBpp0075907, FBpp0304212, FBpp0070916, FBpp0070915, FBpp0070914
OG0002989	AT3G29160.1, AT3G01090.2, AT5G39440.1	FBpp0089374, FBpp0070208, FBpp0070209
OG0002990	AT3G02820.2	FBpp0271702, FBpp0080645
OG0002991	AT3G03250.2, AT5G17310.2	FBpp0099885, FBpp0290912, FBpp0099884, FBpp0290913
OG0002992	AT5G49460.1, AT3G06650.1	FBpp0309030, FBpp0289825, FBpp0289824, FBpp0289823
OG0002993	AT3G09820.1, AT5G03300.1	FBpp0082018, FBpp0075629, FBpp0312149, FBpp0075630
OG0002994	AT3G10950.1, AT3G60245.1	FBpp0078656, FBpp0078655, FBpp0291726
OG0002995	AT5G08100.1, AT3G16150.1	FBpp0308748, FBpp0073861
OG0002996	AT3G19190.2	FBpp0072840, FBpp0305632
OG0002997	AT3G19840.1	FBpp0292136, FBpp0292139, FBpp0311305, FBpp0292137, FBpp0311306, FBpp0306612, FBpp0292135
OG0002999	AT3G21640.1	FBpp0072146, FBpp0086683
OG0003000	AT3G26720.1, AT5G13980.1, AT5G66150.1	FBpp0079620, FBpp0079621, FBpp0079344, FBpp0311773, FBpp0302811, FBpp0079632
OG0003001	AT3G42050.1	FBpp0080496, FBpp0080494, FBpp0080495, FBpp0307142
OG0003002	AT5G60230.2, AT3G45590.1, AT3G45577.1	FBpp0288501
OG0003003	AT3G48710.1, AT5G63550.2, AT4G26630.1, AT5G55660.1	FBpp0099858
OG0003004	AT5G23740.1, AT3G48930.1, AT4G30800.1	FBpp0087114, FBpp0087115
OG0003005	AT3G49410.1, AT5G24450.1	FBpp0080700
OG0003006	AT3G52640.2	FBpp0297224, FBpp0084083, FBpp0291079, FBpp0306637
OG0003007	AT5G27700.1, AT3G53890.1	FBpp0307130, FBpp0077309, FBpp0077308, FBpp0077307, FBpp0271801
OG0003008	AT3G56900.1	FBpp0290898, FBpp0071254, FBpp0308972
OG0003009	AT5G28350.1, AT3G61480.2, AT5G28442.1	FBpp0078164, FBpp0306792
OG0003010	AT5G58040.1, AT3G66652.1	FBpp0078568
OG0003011	AT4G01710.1, AT5G65274.1	FBpp0077378, FBpp0307163
OG0003012	AT4G04880.2	FBpp0081451
OG0003013	AT4G04910.1	FBpp0311095, FBpp0311094, FBpp0082346, FBpp0073585, FBpp0305521
OG0003015	AT4G09650.1, AT5G13450.1	FBpp0082522
OG0003017	AT4G10320.1	FBpp0078151, FBpp0078150, FBpp0078152
OG0003018	AT4G10920.1, AT5G09240.2, AT5G09250.4	FBpp0079211
OG0003019	AT4G16970.1	FBpp0311683, FBpp0080603, FBpp0310032, FBpp0070911
OG0003021	AT5G53530.1, AT4G27690.1	FBpp0070298
OG0003022	AT4G31120.1	FBpp0088811, FBpp0088810
OG0003023	AT4G31400.1	FBpp0099670, FBpp0076592
OG0003024	AT4G32930.2	FBpp0311588, FBpp0086877
OG0003029	AT4G36980.4	FBpp0088855, FBpp0088854
OG0003030	AT4G38440.1	FBpp0075718
OG0003031	AT5G06120.1	FBpp0089083, FBpp0309272, FBpp0292665, FBpp0292663, FBpp0292664, FBpp0292662
OG0003032	AT5G06830.1	FBpp0071478
OG0003033	AT5G09880.1	FBpp0088579, FBpp0088583
OG0003034	AT5G59770.1	FBpp0079897
OG0003035	AT5G11500.1	FBpp0309989, FBpp0070969
OG0003036	AT5G11980.1	FBpp0079833
OG0003037	AT5G18200.1	FBpp0078951, FBpp0305544
OG0003038	AT5G26040.2	FBpp0084109, FBpp0293582
OG0003039	AT5G27970.2	FBpp0308731, FBpp0290447
OG0003040	AT5G35430.1	FBpp0082112, FBpp0401462
OG0003041	AT5G36790.1, AT5G36700.1, AT5G47760.1	FBpp0074927, FBpp0072877, FBpp0271787
OG0003042	AT5G38460.1	FBpp0304502, FBpp0079595
OG0003043	AT5G42890.1	FBpp0304108, FBpp0073650
OG0003044	AT5G43430.4	FBpp0084902, FBpp0084901
OG0003045	AT5G44200.1	FBpp0082973
OG0003046	AT5G49880.1	FBpp0087680
OG0003047	AT5G50870.2	FBpp0311672, FBpp0311673, FBpp0076124
OG0003049	AT5G51970.1	FBpp0081800, FBpp0081141, FBpp0308959
OG0003050	AT5G52220.1	FBpp0306191, FBpp0290169
OG0003051	AT5G53480.1	FBpp0294038, FBpp0294037, FBpp0294036, FBpp0294035, FBpp0080922
OG0003052	AT5G54750.2	FBpp0088818
OG0003053	AT5G55100.2	FBpp0307668, FBpp0296932, FBpp0296931, FBpp0292012, FBpp0070171, FBpp0089323, FBpp0089322
OG0003054	AT5G57950.2	FBpp0082314
OG0003055	AT5G58130.1	FBpp0074556
OG0003056	AT5G58575.1	FBpp0112092
OG0003057	AT5G60190.1	FBpp0087013, FBpp0291088
OG0003058	AT5G61770.2	FBpp0083415
OG0003059	AT5G63220.1	FBpp0310621, FBpp0078589, FBpp0112104
OG0003274	AT1G54590.1, AT1G03140.1	FBpp0083131
OG0003276	AT1G03360.1	FBpp0072020, FBpp0309932
OG0003283	AT1G06790.1	FBpp0303920, FBpp0075838
OG0003286	AT1G08840.3	FBpp0111884, FBpp0071350
OG0003288	AT3G57940.1, AT1G10490.1	FBpp0310578, FBpp0071217
OG0003289	AT1G11880.1	FBpp0308218, FBpp0308217, FBpp0308219
OG0003290	AT5G24520.1, AT1G12910.1, AT3G26640.1	FBpp0293677, FBpp0301179, FBpp0308582, FBpp0077060
OG0003291	AT4G37040.1, AT3G25740.1, AT1G13270.1	FBpp0079614
OG0003291	AT2G45240.1	FBpp0084120
OG0003292	AT5G19610.1, AT5G39500.1, AT1G13980.1	FBpp0087010, FBpp0087011, FBpp0293612
OG0003293	AT1G14570.1	FBpp0297153, FBpp0303670, FBpp0078681, FBpp0078682
OG0003294	AT5G06520.1, AT3G49130.1, AT5G06890.1, AT5G12280.1, AT3G27600.1, AT4G16200.1, AT1G14650.1, AT1G14640.1	FBpp0082817
OG0003296	AT1G15250.1, AT3G16080.1, AT1G52300.1	FBpp0071888, FBpp0303429, FBpp0073844
OG0003297	AT1G16890.3, AT1G78870.2	FBpp0305066, FBpp0305067, FBpp0298297, FBpp0073686, FBpp0289793, FBpp0080227, FBpp0310283
OG0003298	AT1G73030.1, AT1G17730.1	FBpp0074859, FBpp0311533
OG0003299	AT1G18040.1, AT1G73690.1, AT1G66750.1	FBpp0083530, FBpp0070723
OG0003300	AT1G19140.2	FBpp0087999
OG0003302	AT1G22200.1, AT1G36050.1	FBpp0075398
OG0003303	AT5G63190.1, AT3G48390.1, AT4G24800.1, AT1G22730.1	FBpp0304101, FBpp0304100, FBpp0073671, FBpp0111894
OG0003305	AT1G67490.1, AT1G24320.1	FBpp0298826, FBpp0288666
OG0003308	AT5G51110.1, AT1G29810.1	FBpp0084824
OG0003309	AT1G30825.1, AT2G33385.2	FBpp0312086, FBpp0080890
OG0003310	AT4G26810.1, AT4G34290.1, AT2G14880.1, AT3G03590.1, AT2G35605.1, AT1G31760.1, AT3G48600.2, AT4G22360.1, AT1G49520.1, AT3G19080.3	FBpp0072839
OG0003312	AT4G35490.1	FBpp0082412
OG0003314	AT1G33980.2	FBpp0309967, FBpp0072130
OG0003315	AT1G35660.1	FBpp0076297, FBpp0306019
OG0003317	AT1G36980.1	FBpp0290000
OG0003318	AT1G42470.1, AT4G38350.2	FBpp0079547, FBpp0292910, FBpp0292909, FBpp0292908, FBpp0310205, FBpp0310204, FBpp0310203
OG0003321	AT1G48175.1	FBpp0082851, FBpp0307971
OG0003322	AT1G49040.1	FBpp0082003, FBpp0082004
OG0003325	AT1G49880.1	FBpp0304151, FBpp0074563
OG0003327	AT1G51160.1	FBpp0084936
OG0003328	AT1G51310.1	FBpp0070168
OG0003329	AT1G51730.1	FBpp0086153, FBpp0083959, FBpp0083960, FBpp0307396, FBpp0311410
OG0003331	AT1G53900.2, AT1G53880.1, AT1G72340.2	FBpp0084874
OG0003332	AT1G55300.2	FBpp0113012, FBpp0081253
OG0003333	AT4G09350.1, AT1G56300.1, AT2G33735.1, AT5G16650.2	FBpp0073559, FBpp0073560
OG0003334	AT1G59520.4	FBpp0309118, FBpp0086128
OG0003335	AT1G60200.1	FBpp0070765, FBpp0309405
OG0003336	AT3G54350.1, AT1G75530.1, AT1G60700.1	FBpp0073058
OG0003338	AT1G61050.2, AT2G38150.1, AT2G38152.1, AT3G09020.1, AT5G01250.1	FBpp0289406, FBpp0077354
OG0003339	AT1G63800.1, AT5G41340.1, AT2G46030.3	FBpp0071068, FBpp0071067, FBpp0071069
OG0003340	AT1G64350.1	FBpp0087937, FBpp0087936, FBpp0087938
OG0003341	AT3G45950.1, AT1G65660.1, AT4G37120.1	FBpp0084787
OG0003343	AT1G66680.1	FBpp0310348, FBpp0077359
OG0003345	AT1G68990.2, AT5G15700.2, AT2G24120.1	FBpp0304562, FBpp0077654
OG0003346	AT3G27830.1, AT3G27850.1, AT3G27840.1, AT4G37660.1, AT3G06040.1, AT2G03130.1, AT1G70190.1, AT4G36420.1	FBpp0076238
OG0003347	AT1G71220.3	FBpp0074831
OG0003348	AT1G71350.1	FBpp0084779
OG0003349	AT1G71840.1	FBpp0301081, FBpp0075377
OG0003350	AT1G71990.1	FBpp0312203, FBpp0079411, FBpp0310076
OG0003352	AT1G79915.1	FBpp0077983
OG0003353	AT1G80070.1, AT4G38780.1	FBpp0087124
OG0003354	AT5G35590.1, AT2G05840.1	FBpp0087968, FBpp0087969, FBpp0087970, FBpp0291433
OG0003355	ATMG00285.1	FBpp0100175
OG0003356	AT2G11000.1	FBpp0072187, FBpp0099812
OG0003357	AT2G13440.1	FBpp0071745
OG0003358	AT4G34450.1, AT2G16200.2	FBpp0303129, FBpp0290505, FBpp0085154, FBpp0085155
OG0003359	AT2G16360.1, AT4G34555.1, AT4G39200.1, AT2G21580.1	FBpp0081846, FBpp0081845
OG0003361	AT2G27775.2, AT3G25210.1, AT5G27300.1, AT2G27790.1, AT2G27800.1	FBpp0311199
OG0003362	AT4G36800.1, AT2G18600.1	FBpp0304448, FBpp0304449, FBpp0076445
OG0003363	AT2G20635.1	FBpp0309714, FBpp0312105, FBpp0078704, FBpp0085368
OG0003364	AT2G20930.1	FBpp0087278
OG0003365	AT4G38930.2, AT2G21270.3, AT2G29070.2	FBpp0075952
OG0003366	AT2G22010.2	FBpp0082488, FBpp0297356
OG0003367	AT2G22425.1, AT4G40042.1	FBpp0084801
OG0003368	AT5G09470.1, AT4G24570.1, AT2G22500.1, AT5G19760.1	FBpp0084813, FBpp0073222, FBpp0073223
OG0003369	AT2G22690.1, AT4G37880.1, AT5G09630.1	FBpp0071476
OG0003370	AT2G23930.1, AT3G11500.1	FBpp0074151, FBpp0111906
OG0003371	AT2G24490.1, AT3G02920.1	FBpp0305226, FBpp0080967
OG0003372	AT3G02190.1, AT4G31985.1, AT2G25210.1	FBpp0072094
OG0003373	AT2G31740.1	FBpp0308603, FBpp0080918
OG0003374	AT2G32080.1	FBpp0089039, FBpp0302758, FBpp0089037, FBpp0089038, FBpp0302759, FBpp0089036, FBpp0302760
OG0003375	AT2G34570.1	FBpp0077570, FBpp0305723
OG0003376	AT2G35040.1	FBpp0084087, FBpp0292528
OG0003377	AT5G56610.1, AT2G35680.1	FBpp0083845, FBpp0083844
OG0003378	AT2G36305.1	FBpp0076791
OG0003379	AT3G59980.1	FBpp0087757
OG0003381	AT2G42780.1	FBpp0083766, FBpp0083767
OG0003382	AT2G44195.1, AT2G44200.1	FBpp0077396
OG0003383	AT2G44660.1	FBpp0070931
OG0003385	AT2G47610.1, AT3G62870.1	FBpp0309987, FBpp0070877, FBpp0311460, FBpp0070878, FBpp0309986
OG0003386	AT3G02680.1	FBpp0297182, FBpp0297181
OG0003387	AT4G32900.2	FBpp0307782, FBpp0082189
OG0003387	AT5G16870.1, AT3G03010.1	FBpp0311968, FBpp0290838
OG0003388	AT3G03100.1	FBpp0271901, FBpp0307167, FBpp0077425
OG0003389	AT3G04480.1	FBpp0311370, FBpp0073444, FBpp0308797
OG0003390	AT3G04600.1	FBpp0081461
OG0003391	AT5G39930.1, AT3G04680.1, AT5G39920.1	FBpp0086820
OG0003392	AT3G04820.1	FBpp0076346
OG0003393	AT3G06110.2	FBpp0305422, FBpp0074802, FBpp0303122, FBpp0074803
OG0003394	AT3G07080.1, AT4G32140.1	FBpp0086486
OG0003395	AT3G22845.1, AT3G07680.1	FBpp0071663, FBpp0070643, FBpp0310166
OG0003396	AT3G08980.1	FBpp0085545
OG0003397	AT3G09470.2	FBpp0288563, FBpp0087842, FBpp0309738, FBpp0074119, FBpp0074118
OG0003398	AT3G11450.1, AT5G06110.1	FBpp0077979, FBpp0293954
OG0003399	AT3G11710.1	FBpp0071302, FBpp0292593, FBpp0071301
OG0003400	AT3G44200.1, AT3G63280.4, AT3G20860.1, AT3G12200.2	FBpp0071094
OG0003401	AT3G12210.2	FBpp0292399, FBpp0305931, FBpp0292401, FBpp0292402, FBpp0073456, FBpp0073455, FBpp0073454, FBpp0073453, FBpp0073452, FBpp0292400, FBpp0305930, FBpp0311374
OG0003402	AT3G12480.1, AT5G19490.1	FBpp0071583
OG0003403	AT3G13050.1	FBpp0072106, FBpp0310004
OG0003404	AT3G20390.2	FBpp0080305, FBpp0304650
OG0003405	AT3G20740.1	FBpp0079870, FBpp0309536, FBpp0079907
OG0003406	AT3G22590.1	FBpp0086776, FBpp0289644, FBpp0081448
OG0003407	AT3G56150.1, AT3G22860.1	FBpp0086013, FBpp0309235
OG0003408	AT3G25100.1	FBpp0070175
OG0003409	AT5G65165.1, AT3G27380.1, AT5G40650.1	FBpp0311226, FBpp0074419, FBpp0085489
OG0003410	AT3G27430.2, AT5G40580.1	FBpp0075382, FBpp0078473, FBpp0070782
OG0003411	AT3G28430.1	FBpp0307946, FBpp0082766, FBpp0100104
OG0003412	AT3G28700.1	FBpp0081828
OG0003413	AT4G32640.1, AT3G44340.1	FBpp0302999, FBpp0077487, FBpp0303000
OG0003414	AT5G62410.1, AT3G47460.2	FBpp0086591
OG0003416	AT5G52240.1, AT3G48890.1	FBpp0073959, FBpp0290813, FBpp0305868
OG0003417	AT5G41970.1, AT3G49320.1	FBpp0081444, FBpp0081442, FBpp0081443
OG0003418	AT3G51260.1, AT5G66140.1	FBpp0073989
OG0003419	AT3G51800.2	FBpp0311675, FBpp0076827, FBpp0311825
OG0003422	AT3G57090.1, AT5G12390.1	FBpp0271719, FBpp0271717, FBpp0085409, FBpp0311263, FBpp0271718, FBpp0271716
OG0003423	AT3G61140.1	FBpp0074841
OG0003424	AT5G52520.1, AT5G10880.1, AT3G62120.1, AT5G26710.1	FBpp0083898, FBpp0083899
OG0003425	AT3G63480.1	FBpp0086328
OG0003426	AT4G02580.1	FBpp0309486, FBpp0074226, FBpp0075010
OG0003428	AT4G04870.1	FBpp0084304, FBpp0084305, FBpp0084303, FBpp0303777
OG0003429	AT4G10790.1	FBpp0309814, FBpp0080670
OG0003430	AT4G11970.1	FBpp0072941, FBpp0072940
OG0003432	AT4G17190.1, AT5G47770.1	FBpp0087266
OG0003433	AT4G17910.4	FBpp0077448, FBpp0306201, FBpp0072678
OG0003434	AT4G19003.1	FBpp0087774
OG0003435	AT4G21150.1	FBpp0309240, FBpp0088527
OG0003436	AT4G22350.2, AT4G22285.1, AT4G22410.1	FBpp0074414
OG0003438	AT4G27040.1	FBpp0083533
OG0003439	AT5G53540.1, AT4G27680.1	FBpp0079654, FBpp0310207, FBpp0310206, FBpp0080234
OG0003440	AT4G33410.1	FBpp0084283, FBpp0084285, FBpp0084284, FBpp0310535, FBpp0290044, FBpp0290043
OG0003441	AT4G34340.1	FBpp0074288
OG0003443	AT4G38120.3	FBpp0309983, FBpp0070135
OG0003444	AT5G05970.2	FBpp0080649
OG0003446	AT5G08630.1	FBpp0085204
OG0003447	AT5G09260.1, AT5G63880.2	FBpp0071767, FBpp0300826
OG0003448	AT5G09390.1	FBpp0079616
OG0003449	AT5G13480.2	FBpp0078362, FBpp0078363
OG0003450	AT5G14250.1	FBpp0077927
OG0003452	AT5G17070.1	FBpp0071387, FBpp0089154, FBpp0071386, FBpp0307839
OG0003453	AT5G17290.1	FBpp0071023
OG0003454	AT5G18070.1	FBpp0075699
OG0003455	AT5G19485.1	FBpp0086469
OG0003456	AT5G19950.1	FBpp0075441
OG0003457	AT5G54600.1, AT5G23535.1	FBpp0078694
OG0003458	AT5G27620.2	FBpp0078093
OG0003459	AT5G38840.1	FBpp0083082
OG0003460	AT5G45900.1	FBpp0085890, FBpp0085891
OG0003461	AT5G51170.1	FBpp0081590, FBpp0305030
OG0003462	AT5G55960.1	FBpp0307213, FBpp0081280, FBpp0307212, FBpp0300418, FBpp0307214, FBpp0300419, FBpp0307215
OG0003463	AT5G60620.1	FBpp0309994, FBpp0291375, FBpp0309995, FBpp0072088, FBpp0076972
OG0003464	AT5G62760.1	FBpp0300808, FBpp0071418, FBpp0300807, FBpp0300806
OG0003465	AT5G64150.1	FBpp0078900, FBpp0303612
OG0003715	AT1G03330.1	FBpp0075686
OG0003719	AT1G04850.1, AT5G48690.1	FBpp0076470
OG0003722	AT4G14950.1, AT1G05360.1	FBpp0289796, FBpp0312071, FBpp0071429, FBpp0071430, FBpp0306533, FBpp0071428, FBpp0075848
OG0003724	AT2G38010.2, AT5G58980.1, AT1G07380.2	FBpp0085009, FBpp0085011, FBpp0085010, FBpp0085007, FBpp0303775, FBpp0085008
OG0003728	AT1G09230.1	FBpp0308248
OG0003732	AT1G79890.1, AT1G09995.1	FBpp0070235
OG0003733	AT1G50920.1, AT1G10300.1	FBpp0087637, FBpp0289874
OG0003737	AT1G12350.1, AT5G02080.5	FBpp0083166, FBpp0312439, FBpp0303077
OG0003738	AT1G13180.1	FBpp0076460, FBpp0306212
OG0003739	AT3G53640.1, AT1G13350.3, AT3G25840.1	FBpp0311155, FBpp0072427, FBpp0311157, FBpp0303824, FBpp0311156
OG0003741	AT1G14310.1, AT2G41250.1, AT5G44730.1	FBpp0072460, FBpp0070645
OG0003742	AT1G14520.3, AT2G19800.1, AT5G56640.1, AT4G26260.2	FBpp0288569, FBpp0305574
OG0003743	AT1G14850.1	FBpp0088820, FBpp0309200, FBpp0309199
OG0003744	AT2G45200.2, AT1G15880.1	FBpp0083076
OG0003745	AT1G16570.2	FBpp0082947
OG0003746	AT1G16650.3	FBpp0111965, FBpp0293656
OG0003748	AT1G16900.1	FBpp0084183
OG0003749	AT2G42330.1, AT1G17070.1	FBpp0311644, FBpp0078765
OG0003750	AT1G17160.1	FBpp0070110, FBpp0079936
OG0003753	AT1G20575.1	FBpp0080817
OG0003754	AT1G23230.1	FBpp0071814
OG0003755	AT1G23410.1, AT2G47110.1, AT3G62250.1	FBpp0079606
OG0003756	AT1G23740.1, AT4G13010.1, AT3G15090.1	FBpp0307453, FBpp0077340, FBpp0077339
OG0003758	AT1G29850.3	FBpp0075238
OG0003759	AT2G34590.1, AT1G30120.1, AT5G50850.1	FBpp0084735, FBpp0084738
OG0003760	AT1G30480.1	FBpp0110573, FBpp0110506, FBpp0110561
OG0003761	AT2G34840.1, AT1G30630.1	FBpp0078891
OG0003762	AT1G32130.1, AT4G19000.1	FBpp0111905, FBpp0307918
OG0003763	AT1G33360.1, AT5G53350.1, AT5G49840.1	FBpp0310666, FBpp0083264, FBpp0310667
OG0003764	AT3G24180.1, AT1G33700.1, AT4G10060.1, AT5G49900.1	FBpp0310264, FBpp0310266, FBpp0080197, FBpp0310265
OG0003765	AT5G19690.1	FBpp0084161
OG0003765	AT1G34130.1	FBpp0076956, FBpp0311838
OG0003769	AT3G09910.1, AT5G03530.1, AT1G43890.1	FBpp0070814
OG0003771	AT1G51510.1	FBpp0087648
OG0003773	AT1G80230.1, AT3G15640.1, AT1G52710.1	FBpp0309852, FBpp0078918, FBpp0078919
OG0003774	AT3G15355.1, AT1G53025.2, AT1G53023.1, AT2G16920.1, AT2G33770.1	FBpp0306810, FBpp0083867, FBpp0083868
OG0003777	AT4G25900.1, AT5G57330.1, AT3G61610.1, AT4G23730.3, AT5G14500.2, AT3G01590.1, AT1G55370.2	FBpp0312212, FBpp0310255, FBpp0080153
OG0003780	AT5G38650.1, AT5G38660.2, AT1G67250.1, AT1G62920.1	FBpp0080943
OG0003782	AT1G66740.1, AT5G38110.1	FBpp0074715, FBpp0291576
OG0003784	AT4G29780.1, AT5G12010.1, AT3G19120.1, AT1G72275.1, AT3G63270.1, AT3G55350.1	FBpp0293413
OG0003785	AT2G38960.3, AT1G72280.1	FBpp0073073
OG0003786	AT3G43840.1, AT1G72590.1, AT2G16530.3	FBpp0079218
OG0003788	AT3G18500.3, AT1G73875.1, AT5G11350.4	FBpp0071992
OG0003789	AT1G74250.1	FBpp0072315
OG0003790	AT1G76490.1, AT2G17370.1	FBpp0083842
OG0003791	AT1G77140.1	FBpp0081548
OG0003793	AT1G78630.1, AT3G01790.1	FBpp0088360
OG0003794	AT1G78770.1	FBpp0083769
OG0003795	AT1G79440.1	FBpp0100025, FBpp0100024, FBpp0100026, FBpp0289952, FBpp0084265
OG0003796	AT1G79810.1	FBpp0076329
OG0003797	AT3G18060.1, AT2G01330.1	FBpp0075581, FBpp0075582
OG0003798	AT2G04620.1	FBpp0081847
OG0003800	AT4G26970.1, AT5G54950.1, AT2G05710.1, AT4G35830.1	FBpp0083720, FBpp0081736
OG0003801	AT2G05830.1	FBpp0085169, FBpp0306623, FBpp0085170
OG0003802	AT3G46210.1, AT2G07110.1	FBpp0081725
OG0003803	ATMG00580.1	FBpp0390632
OG0003804	AT2G14835.1	FBpp0083630
OG0003805	AT2G15240.1	FBpp0081434
OG0003806	AT3G44150.1, AT3G11800.1, AT2G15910.1, AT3G48630.1	FBpp0081829
OG0003807	AT2G16570.1, AT4G34740.1, AT4G38880.1	FBpp0076654, FBpp0076655, FBpp0293248, FBpp0081261
OG0003808	AT3G19970.1, AT2G18245.1	FBpp0085372
OG0003809	AT2G18900.1, AT3G26480.1	FBpp0113107
