Orthogroup	human	yeast
OG0001594	ENSP00000356635, ENSP00000392065, ENSP00000258062, ENSP00000434251, ENSP00000397941, ENSP00000386699, ENSP00000402609, ENSP00000403740, ENSP00000431474	YIR006C_mRNA
OG0001595	ENSP00000390337, ENSP00000402713, ENSP00000305584, ENSP00000345520, ENSP00000403598, ENSP00000305527, ENSP00000342851, ENSP00000344899, ENSP00000303132, ENSP00000306561, ENSP00000373337, ENSP00000399810, ENSP00000393726	YML060W_mRNA
OG0001599	ENSP00000421611, ENSP00000406517, ENSP00000362880, ENSP00000418379, ENSP00000406549, ENSP00000276072, ENSP00000362895	YGR274C_mRNA
OG0001601	ENSP00000433432, ENSP00000376771, ENSP00000280346	YNL071W_mRNA
OG0001603	ENSP00000495273, ENSP00000494995, ENSP00000385018, ENSP00000385286, ENSP00000339095, ENSP00000385729, ENSP00000496654, ENSP00000496757	YNL096C_mRNA, YOR096W_mRNA
OG0001605	ENSP00000427839, ENSP00000430889, ENSP00000429387, ENSP00000443606, ENSP00000428877, ENSP00000340896, ENSP00000430259, ENSP00000395310	YLR015W_mRNA
OG0001606	ENSP00000327070, ENSP00000408649, ENSP00000416929	YKL085W_mRNA
OG0001608	ENSP00000456538	YDL074C_mRNA
OG0001609	ENSP00000468386, ENSP00000466938, ENSP00000464965, ENSP00000467527, ENSP00000467503, ENSP00000482599, ENSP00000341543, ENSP00000465959, ENSP00000465430, ENSP00000465890, ENSP00000466203, ENSP00000466614, ENSP00000468704, ENSP00000467101, ENSP00000466829	YLR285W_mRNA
OG0001610	ENSP00000446884, ENSP00000233099, ENSP00000437968, ENSP00000439979, ENSP00000450296, ENSP00000447708, ENSP00000450262, ENSP00000371903	YJL207C_mRNA
OG0001613	ENSP00000494316, ENSP00000494892, ENSP00000494808, ENSP00000390208, ENSP00000424940, ENSP00000425993, ENSP00000493642, ENSP00000496091, ENSP00000426272, ENSP00000420914, ENSP00000411960, ENSP00000494133, ENSP00000424613, ENSP00000256216, ENSP00000493579	YKR009C_mRNA
OG0001615	ENSP00000456116, ENSP00000457650, ENSP00000457768, ENSP00000416506, ENSP00000397601, ENSP00000406879, ENSP00000243918, ENSP00000361812, ENSP00000403071	YJL004C_mRNA
OG0001618	ENSP00000397766, ENSP00000331879	YBR034C_mRNA
OG0001620	ENSP00000434440, ENSP00000435370, ENSP00000434680, ENSP00000279259, ENSP00000413848, ENSP00000433139, ENSP00000431822, ENSP00000436110	YLR287C-A_mRNA, YOR182C_mRNA
OG0001621	ENSP00000223366, ENSP00000379142, ENSP00000482149, ENSP00000402840, ENSP00000384247	YGL253W_mRNA, YFR053C_mRNA
OG0001623	ENSP00000373662, ENSP00000487317, ENSP00000334836, ENSP00000424668, ENSP00000421768, ENSP00000386342, ENSP00000385181, ENSP00000386456	YBR059C_mRNA, YIL095W_mRNA, YNL020C_mRNA
OG0001624	ENSP00000368523, ENSP00000372005, ENSP00000496401, ENSP00000420767, ENSP00000419191, ENSP00000496456	YLR008C_mRNA
OG0001625	ENSP00000471185, ENSP00000196551, ENSP00000471388, ENSP00000470660, ENSP00000470114, ENSP00000472985	YJR123W_mRNA
OG0001626	ENSP00000478975, ENSP00000318374, ENSP00000480663, ENSP00000478337, ENSP00000365697, ENSP00000482405, ENSP00000481768, ENSP00000481462, ENSP00000478590, ENSP00000399507, ENSP00000479293, ENSP00000484494, ENSP00000481040, ENSP00000477813	YPR045C_mRNA
OG0001629	ENSP00000466280, ENSP00000466894, ENSP00000482609, ENSP00000225873	YMR026C_mRNA
OG0001630	ENSP00000495212, ENSP00000478869, ENSP00000414321, ENSP00000496620, ENSP00000494231, ENSP00000354074, ENSP00000496738, ENSP00000415549, ENSP00000361435, ENSP00000494169	YER074W_mRNA, YIL069C_mRNA
OG0001631	ENSP00000424023, ENSP00000426086, ENSP00000425488, ENSP00000304736, ENSP00000359022, ENSP00000378105	YLR372W_mRNA, YJL196C_mRNA, YCR034W_mRNA
OG0001632	ENSP00000440892, ENSP00000386425, ENSP00000386626, ENSP00000386484, ENSP00000409708, ENSP00000308610	YIL155C_mRNA
OG0001633	ENSP00000216479, ENSP00000452127, ENSP00000450890, ENSP00000451569, ENSP00000451475, ENSP00000440108, ENSP00000451467	YNL281W_mRNA, YDR214W_mRNA
OG0001635	ENSP00000481495, ENSP00000482106, ENSP00000452145, ENSP00000480033, ENSP00000492000, ENSP00000492621, ENSP00000486353, ENSP00000440623, ENSP00000481317, ENSP00000484301, ENSP00000478630, ENSP00000328690	YBR142W_mRNA
OG0001636	ENSP00000404375, ENSP00000483017, ENSP00000446503, ENSP00000397659, ENSP00000386655, ENSP00000386974, ENSP00000361940, ENSP00000346012	YNL162W_mRNA, YHR141C_mRNA
OG0001637	ENSP00000440117, ENSP00000439236, ENSP00000441098	YOL022C_mRNA
OG0001638	ENSP00000480150, ENSP00000486825, ENSP00000484186, ENSP00000486966, ENSP00000485827, ENSP00000483106, ENSP00000487018, ENSP00000467866, ENSP00000486718, ENSP00000480248, ENSP00000431874, ENSP00000487387	YKL073W_mRNA
OG0001640	ENSP00000462884, ENSP00000462083, ENSP00000462330, ENSP00000464670, ENSP00000461993, ENSP00000462488	YDR376W_mRNA
OG0001642	ENSP00000417750, ENSP00000419289, ENSP00000369153, ENSP00000420263, ENSP00000419846, ENSP00000369145, ENSP00000400806, ENSP00000369147, ENSP00000369141, ENSP00000419042, ENSP00000417649, ENSP00000419020, ENSP00000311547, ENSP00000369140, ENSP00000380357	YOR258W_mRNA
OG0001643	ENSP00000387097, ENSP00000380569, ENSP00000258484, ENSP00000263062, ENSP00000318559, ENSP00000364251, ENSP00000415543, ENSP00000395431	YFL024C_mRNA
OG0001646	ENSP00000467330, ENSP00000465765, ENSP00000252445, ENSP00000467264, ENSP00000467914, ENSP00000466732, ENSP00000466665, ENSP00000467664	YKL160W_mRNA
OG0001651	ENSP00000359380, ENSP00000273908, ENSP00000316329	YGL055W_mRNA
OG0001656	ENSP00000378659, ENSP00000420762, ENSP00000482032, ENSP00000420467, ENSP00000323780, ENSP00000398861, ENSP00000293756, ENSP00000331103	YDR017C_mRNA
OG0001659	ENSP00000394822	YDR198C_mRNA
OG0001663	ENSP00000395728, ENSP00000484441, ENSP00000354476, ENSP00000463474, ENSP00000411516, ENSP00000379100, ENSP00000474121, ENSP00000348069, ENSP00000261646, ENSP00000379106	YOR344C_mRNA
OG0001672	ENSP00000396850, ENSP00000405886, ENSP00000414250, ENSP00000411780, ENSP00000408603, ENSP00000415379, ENSP00000414159, ENSP00000424998, ENSP00000396239, ENSP00000399967, ENSP00000387395, ENSP00000410596, ENSP00000393882, ENSP00000253692, ENSP00000398127, ENSP00000402935, ENSP00000411925	YJL044C_mRNA
OG0001678	ENSP00000403411, ENSP00000403060, ENSP00000354449, ENSP00000354620, ENSP00000361653, ENSP00000361654, ENSP00000439044, ENSP00000393408	YCR065W_mRNA
OG0001684	ENSP00000321507, ENSP00000337180, ENSP00000362540, ENSP00000362539, ENSP00000294517, ENSP00000362542, ENSP00000234111, ENSP00000385333	YKL184W_mRNA
OG0001689	ENSP00000390589, ENSP00000396504, ENSP00000393709, ENSP00000407222, ENSP00000367839, ENSP00000408933, ENSP00000409505, ENSP00000376884, ENSP00000495770, ENSP00000342749, ENSP00000401657, ENSP00000223215, ENSP00000409768	YNR064C_mRNA
OG0001694	ENSP00000376330, ENSP00000352802, ENSP00000376329, ENSP00000272746, ENSP00000386431, ENSP00000391785, ENSP00000387150, ENSP00000386757, ENSP00000388454, ENSP00000463869, ENSP00000377663, ENSP00000463149, ENSP00000462386	YLR337C_mRNA
OG0001717	ENSP00000494003, ENSP00000496198, ENSP00000448655, ENSP00000367338, ENSP00000494330, ENSP00000367339, ENSP00000494710, ENSP00000495380, ENSP00000438813, ENSP00000353165, ENSP00000491869, ENSP00000495237	YOR143C_mRNA
OG0001718	ENSP00000476261, ENSP00000351619, ENSP00000308466, ENSP00000338041, ENSP00000476306	YHR029C_mRNA
OG0001722	ENSP00000349658	YER078C_mRNA
OG0001722	ENSP00000476869, ENSP00000391890, ENSP00000244137, ENSP00000380226	YFR006W_mRNA
OG0001723	ENSP00000473246, ENSP00000471695, ENSP00000434298, ENSP00000346027, ENSP00000351021, ENSP00000370569, ENSP00000370574	YPL079W_mRNA, YBR191W_mRNA
OG0001724	ENSP00000272238, ENSP00000497038, ENSP00000489280, ENSP00000371077, ENSP00000430129, ENSP00000428204, ENSP00000430282, ENSP00000379203	YKL080W_mRNA
OG0001725	ENSP00000326693, ENSP00000476815	YHR002W_mRNA
OG0001728	ENSP00000305826, ENSP00000353653, ENSP00000344857, ENSP00000383718, ENSP00000383719, ENSP00000393301	YER100W_mRNA
OG0001729	ENSP00000384700, ENSP00000376716, ENSP00000216277, ENSP00000405570, ENSP00000238714	YKR002W_mRNA
OG0001730	ENSP00000465501, ENSP00000465377, ENSP00000465992, ENSP00000263181	YGL216W_mRNA
OG0001731	ENSP00000267064, ENSP00000449396, ENSP00000302919, ENSP00000377591, ENSP00000254480	YFR037C_mRNA, YJL176C_mRNA
OG0001733	ENSP00000410385, ENSP00000414568, ENSP00000404864, ENSP00000340167, ENSP00000386350, ENSP00000284719	YHL014C_mRNA, YBR025C_mRNA
OG0001734	ENSP00000391225, ENSP00000260318, ENSP00000376812, ENSP00000397673, ENSP00000415885, ENSP00000374219	YML014W_mRNA
OG0001737	ENSP00000411619, ENSP00000408025, ENSP00000498145, ENSP00000364475, ENSP00000364486	YLR377C_mRNA
OG0001738	ENSP00000452707, ENSP00000295304, ENSP00000398105, ENSP00000395466, ENSP00000481816, ENSP00000484644	YER163C_mRNA
OG0001743	ENSP00000431515, ENSP00000435570, ENSP00000433612, ENSP00000431820, ENSP00000437172, ENSP00000326424, ENSP00000433472, ENSP00000432129, ENSP00000437220	YHR074W_mRNA
OG0001744	ENSP00000247219, ENSP00000404905, ENSP00000442132, ENSP00000230354, ENSP00000375942, ENSP00000484118	YER148W_mRNA
OG0001745	ENSP00000268876, ENSP00000468335, ENSP00000378071, ENSP00000407487, ENSP00000491150, ENSP00000377816	YOR035C_mRNA
OG0001746	ENSP00000305995, ENSP00000362413, ENSP00000496140	YCR012W_mRNA
OG0001747	ENSP00000361465, ENSP00000307212, ENSP00000496683, ENSP00000495521, ENSP00000496018, ENSP00000494368, ENSP00000361419, ENSP00000494529, ENSP00000395401, ENSP00000496044, ENSP00000496001	YPR110C_mRNA
OG0001748	ENSP00000398932, ENSP00000382696, ENSP00000253413, ENSP00000382694, ENSP00000428141, ENSP00000304891	YOR332W_mRNA
OG0001750	ENSP00000426749, ENSP00000424531, ENSP00000401619, ENSP00000313851.10, ENSP00000303427, ENSP00000424510, ENSP00000425386	YMR076C_mRNA
OG0001752	ENSP00000266481, ENSP00000448610, ENSP00000450399, ENSP00000449089, ENSP00000415131, ENSP00000370388, ENSP00000350948	YKR001C_mRNA, YLL001W_mRNA
OG0001753	ENSP00000474151, ENSP00000474264, ENSP00000497805, ENSP00000473708, ENSP00000473745, ENSP00000473773, ENSP00000474768, ENSP00000388333, ENSP00000437700, ENSP00000321810, ENSP00000361905	YOR274W_mRNA
OG0001758	ENSP00000409083, ENSP00000386233, ENSP00000399473, ENSP00000272252	YHR210C_mRNA, YNR071C_mRNA
OG0001759	ENSP00000465370, ENSP00000350352, ENSP00000221504, ENSP00000416149, ENSP00000466967	YDR120C_mRNA
OG0001760	ENSP00000451483, ENSP00000451499, ENSP00000335246, ENSP00000451591, ENSP00000451810	YEL042W_mRNA
OG0001761	ENSP00000466644	YML095C_mRNA
OG0001763	ENSP00000323511, ENSP00000486707, ENSP00000472300, ENSP00000469826, ENSP00000473137, ENSP00000469848, ENSP00000470887, ENSP00000486037, ENSP00000486500, ENSP00000490539	YMR156C_mRNA
OG0001765	ENSP00000448426, ENSP00000447165, ENSP00000450042, ENSP00000449691, ENSP00000353270, ENSP00000478266, ENSP00000448535, ENSP00000448585, ENSP00000447212	YML067C_mRNA
OG0001766	ENSP00000403763, ENSP00000392050, ENSP00000390021, ENSP00000413393, ENSP00000272542, ENSP00000340465, ENSP00000429712, ENSP00000429754	YBR296C_mRNA
OG0001768	ENSP00000443787, ENSP00000216392, ENSP00000431657, ENSP00000216962, ENSP00000366650, ENSP00000164139	YPR160W_mRNA
OG0001769	ENSP00000228318, ENSP00000447310, ENSP00000188376, ENSP00000449166, ENSP00000383898, ENSP00000447740, ENSP00000448708	YER053C_mRNA
OG0001770	ENSP00000458718, ENSP00000484503, ENSP00000487247, ENSP00000458870, ENSP00000461181, ENSP00000458230	YDR482C_mRNA
OG0001771	ENSP00000491430, ENSP00000446179, ENSP00000325369, ENSP00000453288, ENSP00000394170, ENSP00000453380, ENSP00000453637, ENSP00000453852, ENSP00000338777, ENSP00000453223	YJL024C_mRNA
OG0001772	ENSP00000444053, ENSP00000493953, ENSP00000494429, ENSP00000327650, ENSP00000495981	YLR396C_mRNA
OG0001773	ENSP00000452192, ENSP00000452029, ENSP00000216442, ENSP00000451564, ENSP00000450841, ENSP00000450885, ENSP00000451167	YEL051W_mRNA
OG0001774	ENSP00000468056, ENSP00000465283, ENSP00000466180, ENSP00000466310, ENSP00000467493, ENSP00000466495, ENSP00000346954, ENSP00000465483, ENSP00000466986, ENSP00000468733, ENSP00000398258, ENSP00000465553, ENSP00000465149, ENSP00000466672	YPR098C_mRNA
OG0001776	ENSP00000466461, ENSP00000221566, ENSP00000468443, ENSP00000370395, ENSP00000421447, ENSP00000466114	YOR007C_mRNA
OG0001777	ENSP00000354669, ENSP00000354814, ENSP00000481304, ENSP00000310923, ENSP00000437174, ENSP00000453425, ENSP00000326194, ENSP00000452885, ENSP00000393231	YGL082W_mRNA, YPL191C_mRNA
OG0001778	ENSP00000390537, ENSP00000460821, ENSP00000370427, ENSP00000457716, ENSP00000481477, ENSP00000317872, ENSP00000496720, ENSP00000316291, ENSP00000456750	YKL059C_mRNA
OG0001780	ENSP00000473037, ENSP00000470741, ENSP00000270225, ENSP00000440818, ENSP00000416557, ENSP00000398818, ENSP00000468931, ENSP00000471010, ENSP00000469978, ENSP00000472389, ENSP00000469938	YPR180W_mRNA
OG0001782	ENSP00000497450, ENSP00000497569, ENSP00000497942, ENSP00000355086, ENSP00000497472, ENSP00000497052, ENSP00000497091, ENSP00000497874, ENSP00000497781, ENSP00000497769, ENSP00000497663, ENSP00000497795	YPL104W_mRNA
OG0001783	ENSP00000494137, ENSP00000494840, ENSP00000461879	YDL140C_mRNA
OG0001783	ENSP00000361446, ENSP00000473389	YOR116C_mRNA
OG0001785	ENSP00000424784	YCL039W_mRNA
OG0001786	ENSP00000432426, ENSP00000410974, ENSP00000357868, ENSP00000357866, ENSP00000357869, ENSP00000357867, ENSP00000433149	YNL267W_mRNA
OG0001790	ENSP00000408058, ENSP00000361558, ENSP00000478521, ENSP00000361561, ENSP00000361564, ENSP00000483489, ENSP00000484447, ENSP00000473900, ENSP00000361559	YBR261C_mRNA
OG0001792	ENSP00000473910, ENSP00000475080, ENSP00000385410, ENSP00000359024, ENSP00000474710, ENSP00000474924, ENSP00000473927	YKR092C_mRNA
OG0001793	ENSP00000431152, ENSP00000433684, ENSP00000433235, ENSP00000468190, ENSP00000467357	YDR507C_mRNA, YCL024W_mRNA
OG0001794	ENSP00000473379	YLR380W_mRNA
OG0001798	ENSP00000430931, ENSP00000430366, ENSP00000428433, ENSP00000429492, ENSP00000430655, ENSP00000428317, ENSP00000430380, ENSP00000297598, ENSP00000379503	YOR090C_mRNA
OG0001800	ENSP00000457771, ENSP00000401265, ENSP00000497549, ENSP00000486349, ENSP00000490557, ENSP00000411258, ENSP00000232165, ENSP00000490111, ENSP00000490563, ENSP00000487217, ENSP00000497572, ENSP00000490258, ENSP00000481796, ENSP00000497594, ENSP00000381045	YJR036C_mRNA
OG0001803	ENSP00000436952, ENSP00000407842, ENSP00000260187	YER144C_mRNA, YDR069C_mRNA
OG0001822	ENSP00000433083, ENSP00000431980, ENSP00000433279, ENSP00000413263, ENSP00000407168, ENSP00000412733, ENSP00000360779, ENSP00000354970	YHR001W_mRNA
OG0001869	ENSP00000457403	YDR435C_mRNA
OG0001870	ENSP00000311027, ENSP00000381603, ENSP00000335636	YPR131C_mRNA
OG0001876	ENSP00000387688, ENSP00000410683, ENSP00000398058, ENSP00000495672, ENSP00000393393, ENSP00000419117	YOR234C_mRNA, YPL143W_mRNA
OG0001877	ENSP00000456428, ENSP00000457989, ENSP00000219169, ENSP00000457022	YER009W_mRNA
OG0001878	ENSP00000362936	YBR212W_mRNA, YHR086W_mRNA
OG0001879	ENSP00000398585, ENSP00000414719, ENSP00000483375, ENSP00000397045, ENSP00000363621	YBR019C_mRNA
OG0001880	ENSP00000461082, ENSP00000422203, ENSP00000421288, ENSP00000353741	YBR143C_mRNA
OG0001881	ENSP00000450842, ENSP00000359067, ENSP00000430270, ENSP00000230461, ENSP00000431007	YNL323W_mRNA, YNR048W_mRNA, YCR094W_mRNA
OG0001883	ENSP00000406652, ENSP00000430082, ENSP00000415531, ENSP00000412041, ENSP00000430251, ENSP00000355506, ENSP00000311873	YDR263C_mRNA, YOR033C_mRNA
OG0001886	ENSP00000276390, ENSP00000407840, ENSP00000430866, ENSP00000446489, ENSP00000388353, ENSP00000408361, ENSP00000234396	YBR127C_mRNA
OG0001889	ENSP00000417978, ENSP00000265062	YML001W_mRNA
OG0001892	ENSP00000455692, ENSP00000455749, ENSP00000397007, ENSP00000456012, ENSP00000367615	YML022W_mRNA, YDR441C_mRNA
OG0001894	ENSP00000471584, ENSP00000222247, ENSP00000471748, ENSP00000473155, ENSP00000471360	YOR312C_mRNA, YMR242C_mRNA
OG0001895	ENSP00000376056, ENSP00000490326, ENSP00000490214, ENSP00000489993, ENSP00000490885, ENSP00000407730, ENSP00000376055, ENSP00000236957, ENSP00000435117	YAL003W_mRNA
OG0001898	ENSP00000426832, ENSP00000324956, ENSP00000378028, ENSP00000421780, ENSP00000423273, ENSP00000420837, ENSP00000422527, ENSP00000423420, ENSP00000348462, ENSP00000378027, ENSP00000378022, ENSP00000423294, ENSP00000422650	YML068W_mRNA
OG0001899	ENSP00000430360	YML051W_mRNA
OG0001901	ENSP00000497573, ENSP00000386458, ENSP00000261897, ENSP00000369634, ENSP00000448073	YKL012W_mRNA
OG0001905	ENSP00000440516, ENSP00000438533, ENSP00000440426, ENSP00000440651, ENSP00000440774, ENSP00000468091, ENSP00000443555, ENSP00000443800, ENSP00000316051, ENSP00000414851, ENSP00000391202, ENSP00000257191, ENSP00000350967	YGR200C_mRNA
OG0001906	ENSP00000370382, ENSP00000399307, ENSP00000391526, ENSP00000401201, ENSP00000370377, ENSP00000224949, ENSP00000413687, ENSP00000402072	YDR430C_mRNA
OG0001907	ENSP00000478253, ENSP00000356290, ENSP00000479539, ENSP00000216605, ENSP00000438588	YBR084W_mRNA, YGR204W_mRNA
OG0001908	ENSP00000277865, ENSP00000327589	YAL062W_mRNA, YOR375C_mRNA
OG0001911	ENSP00000439774, ENSP00000433133, ENSP00000435375, ENSP00000265963, ENSP00000393638, ENSP00000436575, ENSP00000431481	YDR311W_mRNA
OG0001912	ENSP00000472904, ENSP00000472920, ENSP00000472476, ENSP00000469052, ENSP00000470994, ENSP00000470896, ENSP00000472723, ENSP00000472184, ENSP00000445806, ENSP00000318115, ENSP00000475531	YPL063W_mRNA
OG0001913	ENSP00000302035, ENSP00000294256, ENSP00000436984, ENSP00000366395, ENSP00000431720, ENSP00000432166, ENSP00000432888, ENSP00000431215	YOL013C_mRNA
OG0001914	ENSP00000454812, ENSP00000461693, ENSP00000454891, ENSP00000458770, ENSP00000007516	YKL192C_mRNA
OG0001915	ENSP00000457340, ENSP00000455042, ENSP00000457339, ENSP00000219789, ENSP00000454453, ENSP00000457766	YPR113W_mRNA
OG0001916	ENSP00000323288, ENSP00000480942, ENSP00000453036	YGR169C_mRNA, YOL066C_mRNA, YDL036C_mRNA
OG0001917	ENSP00000489467, ENSP00000488926, ENSP00000308845, ENSP00000384952, ENSP00000489374, ENSP00000384579	YNR036C_mRNA
OG0001918	ENSP00000426514, ENSP00000264932, ENSP00000484230, ENSP00000427703	YJL045W_mRNA, YKL148C_mRNA
OG0001919	ENSP00000066544, ENSP00000460132, ENSP00000437339, ENSP00000434614, ENSP00000460061, ENSP00000460454, ENSP00000432105, ENSP00000458904, ENSP00000459307	YBL084C_mRNA
OG0001921	ENSP00000333266, ENSP00000313454, ENSP00000399234, ENSP00000366568, ENSP00000338413	YKL210W_mRNA
OG0001922	ENSP00000467587, ENSP00000464813, ENSP00000466019, ENSP00000253788	YHR010W_mRNA, YDR471W_mRNA
OG0001923	ENSP00000390458, ENSP00000402283, ENSP00000368440, ENSP00000349211, ENSP00000368439, ENSP00000292823, ENSP00000394617, ENSP00000390968, ENSP00000400430	YGR202C_mRNA
OG0001924	ENSP00000459167, ENSP00000361005, ENSP00000460964, ENSP00000435732, ENSP00000431258, ENSP00000432771, ENSP00000443588, ENSP00000330685, ENSP00000436690	YNL315C_mRNA
OG0001925	ENSP00000468651, ENSP00000466921, ENSP00000301608, ENSP00000293217, ENSP00000418515, ENSP00000417877, ENSP00000418562, ENSP00000307697	YGL205W_mRNA
OG0001927	ENSP00000404701	YDR352W_mRNA
OG0001928	ENSP00000448169, ENSP00000261220, ENSP00000450063, ENSP00000325312, ENSP00000446052, ENSP00000448614	YBL091C_mRNA
OG0001929	ENSP00000453570, ENSP00000453454, ENSP00000453267, ENSP00000427692, ENSP00000439479, ENSP00000309690, ENSP00000251076, ENSP00000441858, ENSP00000400855	YJR033C_mRNA
OG0001930	ENSP00000376554, ENSP00000411108, ENSP00000445598, ENSP00000446606, ENSP00000443272, ENSP00000310623	YOR226C_mRNA, YPL135W_mRNA
OG0001932	ENSP00000354314, ENSP00000393955, ENSP00000483507, ENSP00000316339	YML054C_mRNA
OG0001933	ENSP00000415426, ENSP00000398306, ENSP00000359481, ENSP00000359484, ENSP00000484538, ENSP00000313382, ENSP00000389895, ENSP00000361793, ENSP00000442835, ENSP00000479285, ENSP00000361803	YIL044C_mRNA
OG0001935	ENSP00000336606, ENSP00000483397	YBR073W_mRNA
OG0001935	ENSP00000476642, ENSP00000361043, ENSP00000396113	YGL163C_mRNA
OG0001936	ENSP00000382507, ENSP00000428314, ENSP00000492780, ENSP00000428241, ENSP00000338643, ENSP00000418529, ENSP00000216879, ENSP00000427759	YBL058W_mRNA
OG0001937	ENSP00000434805, ENSP00000435306, ENSP00000442962, ENSP00000497655, ENSP00000349053, ENSP00000340466, ENSP00000326227	YBR229C_mRNA
OG0001938	ENSP00000378182, ENSP00000294179, ENSP00000432748, ENSP00000367129, ENSP00000414289	YLR026C_mRNA
OG0001939	ENSP00000331384, ENSP00000338348	YMR022W_mRNA
OG0001939	ENSP00000380178	YDR054C_mRNA
OG0001940	ENSP00000468828	YIL061C_mRNA
OG0001941	ENSP00000425877, ENSP00000368645, ENSP00000418603, ENSP00000330898, ENSP00000477228, ENSP00000483328, ENSP00000419145, ENSP00000419082, ENSP00000351218, ENSP00000482932, ENSP00000377383, ENSP00000292614	YOL005C_mRNA
OG0001944	ENSP00000427512, ENSP00000426966, ENSP00000421644, ENSP00000427460, ENSP00000422215, ENSP00000264750, ENSP00000302830, ENSP00000424436, ENSP00000426807	YIL097W_mRNA
