Orthogroup	human	neurospora
OG0002377	ENSP00000453148, ENSP00000453968, ENSP00000263791, ENSP00000453575	EAA32317
OG0002378	ENSP00000315476, ENSP00000436539	EAA35119
OG0002378	ENSP00000398597	EAA33460
OG0002380	ENSP00000347194, ENSP00000477418	EAA35803
OG0002383	ENSP00000464663, ENSP00000355160, ENSP00000411022, ENSP00000426274, ENSP00000424267, ENSP00000462870, ENSP00000435326	EAA36042
OG0002385	ENSP00000380637, ENSP00000412169, ENSP00000266095, ENSP00000371586, ENSP00000391739, ENSP00000414395	EAA32235
OG0002386	ENSP00000412393, ENSP00000413742, ENSP00000339064, ENSP00000380156, ENSP00000388674, ENSP00000380158, ENSP00000416429	EAA27547
OG0002387	ENSP00000379376, ENSP00000452648, ENSP00000379373, ENSP00000418574, ENSP00000379372, ENSP00000379375	EAA35214
OG0002388	ENSP00000406260, ENSP00000370467, ENSP00000396452, ENSP00000441208, ENSP00000430995	EAA32779
OG0002389	ENSP00000384626, ENSP00000331313, ENSP00000385154, ENSP00000389412	EDO65236
OG0002390	ENSP00000465637, ENSP00000467041, ENSP00000466269, ENSP00000467708, ENSP00000464948, ENSP00000391457, ENSP00000473165, ENSP00000465273, ENSP00000334473	EAA32997
OG0002391	ENSP00000448069, ENSP00000450089, ENSP00000448528, ENSP00000449955, ENSP00000448587, ENSP00000266673	EDO65137
OG0002392	ENSP00000340784, ENSP00000477853, ENSP00000479789, ENSP00000354223, ENSP00000489748	EAA27001, EAA36402
OG0002393	ENSP00000494062, ENSP00000494439, ENSP00000474440, ENSP00000263697	ESA42834
OG0002395	ENSP00000469468, ENSP00000475950, ENSP00000469028, ENSP00000477443	EAA33089
OG0002396	ENSP00000386707, ENSP00000387126, ENSP00000387109, ENSP00000386363, ENSP00000386814, ENSP00000410758, ENSP00000386275	ESA42458
OG0002397	ENSP00000452389, ENSP00000451173, ENSP00000451252, ENSP00000451118, ENSP00000473569, ENSP00000343392, ENSP00000451361, ENSP00000451974, ENSP00000452598, ENSP00000451362, ENSP00000450780, ENSP00000450738	EAA27958
OG0002398	ENSP00000481620, ENSP00000485291, ENSP00000485297, ENSP00000479366, ENSP00000370201, ENSP00000370197, ENSP00000480829, ENSP00000420947, ENSP00000483874, ENSP00000484679	EDO65439
OG0002399	ENSP00000415621, ENSP00000370938, ENSP00000410604, ENSP00000317665, ENSP00000357907, ENSP00000437696	ESA42736
OG0002400	ENSP00000469308, ENSP00000469115, ENSP00000406046, ENSP00000472445, ENSP00000481858, ENSP00000470426, ENSP00000495618, ENSP00000496078, ENSP00000470726, ENSP00000473052	EAA32322
OG0002401	ENSP00000496383, ENSP00000263774, ENSP00000431588, ENSP00000495881, ENSP00000434970, ENSP00000494074, ENSP00000432099, ENSP00000493954, ENSP00000433405, ENSP00000496063, ENSP00000433753, ENSP00000493586	EAA28453
OG0002403	ENSP00000411916, ENSP00000379845, ENSP00000454963, ENSP00000268251, ENSP00000456330	ESA43413
OG0002404	ENSP00000433051, ENSP00000431757, ENSP00000434973, ENSP00000432633, ENSP00000416583, ENSP00000436999	EAA33224
OG0002406	ENSP00000463424, ENSP00000462082, ENSP00000493852, ENSP00000385916, ENSP00000393507, ENSP00000464616, ENSP00000461932, ENSP00000369519, ENSP00000494373	EAA28366
OG0002407	ENSP00000414674, ENSP00000387630, ENSP00000358665, ENSP00000358660, ENSP00000257770	EAA29489
OG0002410	ENSP00000422814, ENSP00000479044, ENSP00000483653, ENSP00000424826, ENSP00000426255, ENSP00000264694	EAA28340
OG0002411	ENSP00000443323, ENSP00000394348, ENSP00000221249, ENSP00000473211, ENSP00000407509, ENSP00000384610, ENSP00000277531	EAA32668
OG0002419	ENSP00000355893, ENSP00000349018, ENSP00000355968	EAA33059, EAA34958
OG0002423	ENSP00000398498, ENSP00000406855, ENSP00000313050, ENSP00000407851, ENSP00000404227, ENSP00000216121	EAA35987
OG0002427	ENSP00000449734, ENSP00000382288, ENSP00000400113, ENSP00000403397, ENSP00000448757, ENSP00000450295	EAA30072
OG0002436	ENSP00000409481, ENSP00000392852, ENSP00000390049, ENSP00000482085, ENSP00000480885, ENSP00000481400, ENSP00000485341, ENSP00000485353, ENSP00000484726, ENSP00000416322, ENSP00000484478, ENSP00000248566, ENSP00000478651	EAA33193
OG0002439	ENSP00000465427, ENSP00000465042, ENSP00000466497, ENSP00000466616, ENSP00000467097, ENSP00000465023, ENSP00000465091, ENSP00000433953, ENSP00000305699, ENSP00000360252, ENSP00000398860	EAA27016
OG0002440	ENSP00000404842, ENSP00000394787, ENSP00000408743, ENSP00000385866, ENSP00000348577, ENSP00000401470, ENSP00000393407	EAA36071
OG0002441	ENSP00000454513, ENSP00000454461, ENSP00000457110, ENSP00000457820, ENSP00000301730, ENSP00000380275, ENSP00000457723, ENSP00000315859, ENSP00000455306, ENSP00000455379, ENSP00000457987, ENSP00000456352	EAA28780
OG0002442	ENSP00000325518.10, ENSP00000388293, ENSP00000357002, ENSP00000473633, ENSP00000357003	EAA32680
OG0002443	ENSP00000426464, ENSP00000303908, ENSP00000378886, ENSP00000448750, ENSP00000449428, ENSP00000448221, ENSP00000446696, ENSP00000419980	ESA43439
OG0002444	ENSP00000422357, ENSP00000426875, ENSP00000421981, ENSP00000425080, ENSP00000344203, ENSP00000378959, ENSP00000420848	ESA44072
OG0002464	ENSP00000388218, ENSP00000392201, ENSP00000319208, ENSP00000346997, ENSP00000388968, ENSP00000367576, ENSP00000351046, ENSP00000337976, ENSP00000365877	EAA28243
OG0002469	ENSP00000416939, ENSP00000314568, ENSP00000348468, ENSP00000216877, ENSP00000369756, ENSP00000382787, ENSP00000254667, ENSP00000473761, ENSP00000475063, ENSP00000410540	EAA30665
OG0002473	ENSP00000487703, ENSP00000488822, ENSP00000488826, ENSP00000488550, ENSP00000414515, ENSP00000265627, ENSP00000413276, ENSP00000403850, ENSP00000404622, ENSP00000488874, ENSP00000488378, ENSP00000222572, ENSP00000488838	EAA32360
OG0002487	ENSP00000453181, ENSP00000488618, ENSP00000480393, ENSP00000425941, ENSP00000426027, ENSP00000379535, ENSP00000274364, ENSP00000442313, ENSP00000421097, ENSP00000423672, ENSP00000422661, ENSP00000425351, ENSP00000423258, ENSP00000421319	EAA30748, ESA44032
OG0002518	ENSP00000483413, ENSP00000431777, ENSP00000435483	EAA30303
OG0002518	ENSP00000482121, ENSP00000481731, ENSP00000435920, ENSP00000358353, ENSP00000437202, ENSP00000480590, ENSP00000480245, ENSP00000479601, ENSP00000484652, ENSP00000483081, ENSP00000480290	ESA41991
OG0002523	ENSP00000468622, ENSP00000387261, ENSP00000454127, ENSP00000453531, ENSP00000453268, ENSP00000453218, ENSP00000453372, ENSP00000452986, ENSP00000453382, ENSP00000452746, ENSP00000452779, ENSP00000452743, ENSP00000368914	EDO65205
OG0002545	ENSP00000435420, ENSP00000416039, ENSP00000355618, ENSP00000312458, ENSP00000436763, ENSP00000394547	ESA42857
OG0002546	ENSP00000453067, ENSP00000350437, ENSP00000346037	EAA31448
OG0002550	ENSP00000225430, ENSP00000463985, ENSP00000464538, ENSP00000462938	EAA30828
OG0002553	ENSP00000414344, ENSP00000359606	EAA27064
OG0002554	ENSP00000417199	EAA35120
OG0002554	ENSP00000384459, ENSP00000481892, ENSP00000385385, ENSP00000371024, ENSP00000272227, ENSP00000438778	EAA32279
OG0002555	ENSP00000424939, ENSP00000423713, ENSP00000426384, ENSP00000424550, ENSP00000426285, ENSP00000261416	ESA44113
OG0002556	ENSP00000457818	EAA35421
OG0002556	ENSP00000455267, ENSP00000219066, ENSP00000456301	EAA31463
OG0002562	ENSP00000437118, ENSP00000435081, ENSP00000432671, ENSP00000433766, ENSP00000431565, ENSP00000431849, ENSP00000346015	EAA31959
OG0002563	ENSP00000240333, ENSP00000497423, ENSP00000423323, ENSP00000427689, ENSP00000424367, ENSP00000426961, ENSP00000422104, ENSP00000426402	EDO65118
OG0002565	ENSP00000263629, ENSP00000384481, ENSP00000403492, ENSP00000378099	EAA30729
OG0002573	ENSP00000416479, ENSP00000387279, ENSP00000307786, ENSP00000386270	EAA27250
OG0002574	ENSP00000263688, ENSP00000479061, ENSP00000477484, ENSP00000356696, ENSP00000476704	EAA28007
OG0002575	ENSP00000449933, ENSP00000288532, ENSP00000450001, ENSP00000449874, ENSP00000449863, ENSP00000401798	EAA30943
OG0002577	ENSP00000381220, ENSP00000477277, ENSP00000477042, ENSP00000476969, ENSP00000316242	EAA27803
OG0002578	ENSP00000319501, ENSP00000426560, ENSP00000422909, ENSP00000421757	ESA42780, EAA30082
OG0002579	ENSP00000394099, ENSP00000256497	EAA34492
OG0002583	ENSP00000474793, ENSP00000475025, ENSP00000417043, ENSP00000395364, ENSP00000359222	EAA36128
OG0002586	ENSP00000488264, ENSP00000488256, ENSP00000482912, ENSP00000364821, ENSP00000497715, ENSP00000478276, ENSP00000261965	EAA31729
OG0002588	ENSP00000205402, ENSP00000417016, ENSP00000390667, ENSP00000387542	EAA30299
OG0002592	ENSP00000409065, ENSP00000393773, ENSP00000411883, ENSP00000399882, ENSP00000398622, ENSP00000392913, ENSP00000415536	EAA33464
OG0002594	ENSP00000413221, ENSP00000446598, ENSP00000228825	EAA30447
OG0002595	ENSP00000335363, ENSP00000335334, ENSP00000265462	EAA29991
OG0002597	ENSP00000358549, ENSP00000389656	EAA30049
OG0002600	ENSP00000432060, ENSP00000332444, ENSP00000362063, ENSP00000387996, ENSP00000415705	EAA35252
OG0002601	ENSP00000467537, ENSP00000482732, ENSP00000303554	EAA34119
OG0002602	ENSP00000420537, ENSP00000420493, ENSP00000418698, ENSP00000417229, ENSP00000273435, ENSP00000385292, ENSP00000420611	EAA30725
OG0002605	ENSP00000421636, ENSP00000422936, ENSP00000230510, ENSP00000358813, ENSP00000427483, ENSP00000424851, ENSP00000421406, ENSP00000487202	EAA35935
OG0002606	ENSP00000483941, ENSP00000442362, ENSP00000302916, ENSP00000465330, ENSP00000380750, ENSP00000394085	EAA29184
OG0002607	ENSP00000368716, ENSP00000386103, ENSP00000432364, ENSP00000381920, ENSP00000296543	EAA33216
OG0002608	ENSP00000469888, ENSP00000442778, ENSP00000352708, ENSP00000369953, ENSP00000392495, ENSP00000430725, ENSP00000428900	EDO65406
OG0002609	ENSP00000379731, ENSP00000379729, ENSP00000401300, ENSP00000415808, ENSP00000379730, ENSP00000339795	EAA33714
OG0002610	ENSP00000477292, ENSP00000476323, ENSP00000361966, ENSP00000300452	EAA35280
OG0002611	ENSP00000491322, ENSP00000468730, ENSP00000492057, ENSP00000468314, ENSP00000491836, ENSP00000466960, ENSP00000466104, ENSP00000468219, ENSP00000492207, ENSP00000492020, ENSP00000301939, ENSP00000491711	ESA42324
OG0002613	ENSP00000468957, ENSP00000471983, ENSP00000367806, ENSP00000473220, ENSP00000251453, ENSP00000472231	EAA35592
OG0002614	ENSP00000388915, ENSP00000425126, ENSP00000225969, ENSP00000424321, ENSP00000421865, ENSP00000426037	EAA31755
OG0002615	ENSP00000362744, ENSP00000250784, ENSP00000415317, ENSP00000486252	EAA35015
OG0002616	ENSP00000394645, ENSP00000485781, ENSP00000403708, ENSP00000347733, ENSP00000352925	EAA31700
OG0002617	ENSP00000467519, ENSP00000468755, ENSP00000467322, ENSP00000468583, ENSP00000466838, ENSP00000467687, ENSP00000464814, ENSP00000377406, ENSP00000393564, ENSP00000467174	EAA30383
OG0002618	ENSP00000454558	EAA29876
OG0002619	ENSP00000426002, ENSP00000421550, ENSP00000427069, ENSP00000423596, ENSP00000424619, ENSP00000424800, ENSP00000415203, ENSP00000372494, ENSP00000311750	EAA33695
OG0002620	ENSP00000225609, ENSP00000463540, ENSP00000470064, ENSP00000379185, ENSP00000462432, ENSP00000464424, ENSP00000485657, ENSP00000463754	EAA29269
OG0002622	ENSP00000444881, ENSP00000404053, ENSP00000248248, ENSP00000404793, ENSP00000296473, ENSP00000399613, ENSP00000494452, ENSP00000494294	EAA29928
OG0002624	ENSP00000477355, ENSP00000412696, ENSP00000332772, ENSP00000428715, ENSP00000429777, ENSP00000425422, ENSP00000274496, ENSP00000397704	EAA31240
OG0002625	ENSP00000360914, ENSP00000254029, ENSP00000360890, ENSP00000360887	ESA43121
OG0002626	ENSP00000464386, ENSP00000463213, ENSP00000438471, ENSP00000251968	EAA30492
OG0002627	ENSP00000367992, ENSP00000367969, ENSP00000476193, ENSP00000391350	EAA27160
OG0002628	ENSP00000462580	EAA32126
OG0002631	ENSP00000430062, ENSP00000428859, ENSP00000264151, ENSP00000429697, ENSP00000430879, ENSP00000429385	EAA34714
OG0002632	ENSP00000463495, ENSP00000379563, ENSP00000328973, ENSP00000405685, ENSP00000338004, ENSP00000419985, ENSP00000362255	EAA35221
OG0002633	ENSP00000461478, ENSP00000461543, ENSP00000486640, ENSP00000460465, ENSP00000459462, ENSP00000363879, ENSP00000331487	ESA43954
OG0002634	ENSP00000368305, ENSP00000396720, ENSP00000487616	EAA27934
OG0002635	ENSP00000432286, ENSP00000435501, ENSP00000434080, ENSP00000319910, ENSP00000432891, ENSP00000436049, ENSP00000436787, ENSP00000432139	EAA35233
OG0002636	ENSP00000389988, ENSP00000357871, ENSP00000357870, ENSP00000357877, ENSP00000357880	EAA32459
OG0002637	ENSP00000418496, ENSP00000379934, ENSP00000379941, ENSP00000379937, ENSP00000385027, ENSP00000337475, ENSP00000379935	EAA26840
OG0002638	ENSP00000416900, ENSP00000307491, ENSP00000415963, ENSP00000401421, ENSP00000406025, ENSP00000465292, ENSP00000388720	EAA26970
OG0002639	ENSP00000381823, ENSP00000428564, ENSP00000265175, ENSP00000382051	EAA30475
OG0002640	ENSP00000464032, ENSP00000255390, ENSP00000463387, ENSP00000444242, ENSP00000379046, ENSP00000252785, ENSP00000444433	EAA35347
OG0002641	ENSP00000472469	EAA31325
OG0002642	ENSP00000405614, ENSP00000372695, ENSP00000399454, ENSP00000402869, ENSP00000363746, ENSP00000408651, ENSP00000412069, ENSP00000406835, ENSP00000407066, ENSP00000405568	EAA27715
OG0002643	ENSP00000394229, ENSP00000486474, ENSP00000361003, ENSP00000487504, ENSP00000486065, ENSP00000361010, ENSP00000486690, ENSP00000391534	EAA32980
OG0002644	ENSP00000479560, ENSP00000480562, ENSP00000215587, ENSP00000478303, ENSP00000464739, ENSP00000479813, ENSP00000485021	EAA32840
OG0002645	ENSP00000370220, ENSP00000424472, ENSP00000421084, ENSP00000424631, ENSP00000321239, ENSP00000423976	EAA34290
OG0002646	ENSP00000422403, ENSP00000376970, ENSP00000426416, ENSP00000411822, ENSP00000376973, ENSP00000273541	EAA36568
OG0002649	ENSP00000441487, ENSP00000437392, ENSP00000415682, ENSP00000322242, ENSP00000439510, ENSP00000443235, ENSP00000443790	ESA42226
OG0002650	ENSP00000478117, ENSP00000495688, ENSP00000496485, ENSP00000379339, ENSP00000245458, ENSP00000495033	EAA32278
OG0002651	ENSP00000464612, ENSP00000376811, ENSP00000307889, ENSP00000455009, ENSP00000438959, ENSP00000457174	EAA31280
OG0002652	ENSP00000454252, ENSP00000455977, ENSP00000454424, ENSP00000458152, ENSP00000461244, ENSP00000461659, ENSP00000463498, ENSP00000351769, ENSP00000455229, ENSP00000409498	EAA35907
OG0002653	ENSP00000445294, ENSP00000384266, ENSP00000385469, ENSP00000385441, ENSP00000385003, ENSP00000386112, ENSP00000385995, ENSP00000386088, ENSP00000381647	EAA28022
OG0002654	ENSP00000386698, ENSP00000489442, ENSP00000272427, ENSP00000435649, ENSP00000360607, ENSP00000360598, ENSP00000396206, ENSP00000260762, ENSP00000398982	EAA28005
OG0002655	ENSP00000391240, ENSP00000398437, ENSP00000392115, ENSP00000409715, ENSP00000296380, ENSP00000361788, ENSP00000351328, ENSP00000413565, ENSP00000416857	EAA26672
OG0002656	ENSP00000473394, ENSP00000392525, ENSP00000497889, ENSP00000316335, ENSP00000274680	EAA27725
OG0002657	ENSP00000471004, ENSP00000430369, ENSP00000299179, ENSP00000359261, ENSP00000315364, ENSP00000359256, ENSP00000315948, ENSP00000359254, ENSP00000408806, ENSP00000339844, ENSP00000359262	EAA29826
OG0002658	ENSP00000468104, ENSP00000466419, ENSP00000468461, ENSP00000466281, ENSP00000416173, ENSP00000488361, ENSP00000465364, ENSP00000355231, ENSP00000468597	ESA44038
OG0002659	ENSP00000355739, ENSP00000355741, ENSP00000355740, ENSP00000470894, ENSP00000243583, ENSP00000315118	EAA31976
OG0002660	ENSP00000307126, ENSP00000400545, ENSP00000375749, ENSP00000316476	EAA31373
OG0002662	ENSP00000356920, ENSP00000476912, ENSP00000476528, ENSP00000477122	EAA30414
OG0002663	ENSP00000436186, ENSP00000433364, ENSP00000433115, ENSP00000396937, ENSP00000333811, ENSP00000478756	EAA30559
OG0002664	ENSP00000257934, ENSP00000449831, ENSP00000456450	EAA27354
OG0002665	ENSP00000435277, ENSP00000431979, ENSP00000307853, ENSP00000433473, ENSP00000431478, ENSP00000433809, ENSP00000434305, ENSP00000432287	EAA34672
OG0002666	ENSP00000424539, ENSP00000424186, ENSP00000295488, ENSP00000481120, ENSP00000264233	EAA28950
OG0002667	ENSP00000451192, ENSP00000451095, ENSP00000450647, ENSP00000348020, ENSP00000370355, ENSP00000451540, ENSP00000452316, ENSP00000451055, ENSP00000451130	EAA33962
OG0002668	ENSP00000392602, ENSP00000400212, ENSP00000383580, ENSP00000384723, ENSP00000387479, ENSP00000395837, ENSP00000315351	EAA28096
OG0002669	ENSP00000463895	EAA29525
OG0002671	ENSP00000407788, ENSP00000387262, ENSP00000396899, ENSP00000254636, ENSP00000415762, ENSP00000387227, ENSP00000482042	EAA35574
OG0002673	ENSP00000401046, ENSP00000286317, ENSP00000430746	EAA29552
OG0002674	ENSP00000386309, ENSP00000386928, ENSP00000379964, ENSP00000387156, ENSP00000386553	EAA29247
OG0002675	ENSP00000453610, ENSP00000453880, ENSP00000452849, ENSP00000249209, ENSP00000453287, ENSP00000454052, ENSP00000473881, ENSP00000454042, ENSP00000452672, ENSP00000267750	EAA32655
OG0002676	ENSP00000464398	EAA30560
OG0002679	ENSP00000418481, ENSP00000364345, ENSP00000492918, ENSP00000420608, ENSP00000364354	EAA36518
OG0002681	ENSP00000313953, ENSP00000497009, ENSP00000393327, ENSP00000410642, ENSP00000409230	EAA29488
OG0002682	ENSP00000452009, ENSP00000312771, ENSP00000438404, ENSP00000450706, ENSP00000417901	ESA42827
OG0002683	ENSP00000379886, ENSP00000412946, ENSP00000280699, ENSP00000280700, ENSP00000389888, ENSP00000387430, ENSP00000307980	ESA44291
OG0002684	ENSP00000494239, ENSP00000495469, ENSP00000494385, ENSP00000494465, ENSP00000361993, ENSP00000421964	EDO65121
OG0002685	ENSP00000481446, ENSP00000483130, ENSP00000476756, ENSP00000484109, ENSP00000479616, ENSP00000483486, ENSP00000479940, ENSP00000479058	ESA43345
OG0002686	ENSP00000429169, ENSP00000428369, ENSP00000429181, ENSP00000328835, ENSP00000354522	ESA44117
OG0002687	ENSP00000342087, ENSP00000418596, ENSP00000417480, ENSP00000417557, ENSP00000418582	EAA33270
OG0002688	ENSP00000476598, ENSP00000477033, ENSP00000476070, ENSP00000460813, ENSP00000458726, ENSP00000458838, ENSP00000263083	ESA43685
OG0002690	ENSP00000309751, ENSP00000394449, ENSP00000310490	EAA28287
OG0002691	ENSP00000360564, ENSP00000384569, ENSP00000434132, ENSP00000360569, ENSP00000491562, ENSP00000435194, ENSP00000431279, ENSP00000360568	EAA27071
OG0002692	ENSP00000436844, ENSP00000368209, ENSP00000368222, ENSP00000419628, ENSP00000368219, ENSP00000445116	EAA33594, EAA35473
OG0002693	ENSP00000293971, ENSP00000498048, ENSP00000457398, ENSP00000456898, ENSP00000307481, ENSP00000457136, ENSP00000391596	EAA31124, EAA30852
OG0002697	ENSP00000463155, ENSP00000430426, ENSP00000379147, ENSP00000345656, ENSP00000382880, ENSP00000417175	EAA31444
OG0002700	ENSP00000363337, ENSP00000259392, ENSP00000363329	ESA44088
OG0002708	ENSP00000370925, ENSP00000407156, ENSP00000380462, ENSP00000380465, ENSP00000478035, ENSP00000380466, ENSP00000370930	EAA33306
OG0002709	ENSP00000366007, ENSP00000354387, ENSP00000366004, ENSP00000435736, ENSP00000471436, ENSP00000468935, ENSP00000472581, ENSP00000480091, ENSP00000168977	ESA43675
OG0002711	ENSP00000469048, ENSP00000470989, ENSP00000327557, ENSP00000470089	ESA42747, EAA32510
OG0002712	ENSP00000462224, ENSP00000462017, ENSP00000394289, ENSP00000258198, ENSP00000390507, ENSP00000407279, ENSP00000273130, ENSP00000408566	EAA28729
OG0002716	ENSP00000496328, ENSP00000494948, ENSP00000494106, ENSP00000356272, ENSP00000412708, ENSP00000481280, ENSP00000494215, ENSP00000336683	EAA30679
OG0002725	ENSP00000467813, ENSP00000387944, ENSP00000012049, ENSP00000389227, ENSP00000385391, ENSP00000498156, ENSP00000344829	EAA28916, EDO65282
OG0002726	ENSP00000488964, ENSP00000304592	EAA36364, EAA28933, ESA41864, EAA29886, EAA28899, EAA26702, EAA31350
OG0002738	ENSP00000398076, ENSP00000304500, ENSP00000342481	EAA31971
OG0002740	ENSP00000387061, ENSP00000412761, ENSP00000387021, ENSP00000400787, ENSP00000352711, ENSP00000386394, ENSP00000387315, ENSP00000394955	EAA30734
OG0002741	ENSP00000452130, ENSP00000451494, ENSP00000450584, ENSP00000370761, ENSP00000450443, ENSP00000452146	EAA29468
OG0002743	ENSP00000417443, ENSP00000404042, ENSP00000289577, ENSP00000330945	EAA28382
