Orthogroup	fly	mouse
OG0002327	FBpp0088078, FBpp0088080, FBpp0088079, FBpp0088081	ENSMUSP00000110473, ENSMUSP00000075331, ENSMUSP00000110477, ENSMUSP00000023537, ENSMUSP00000022446
OG0002328	FBpp0077549, FBpp0304020	ENSMUSP00000099565, ENSMUSP00000099566, ENSMUSP00000038011, ENSMUSP00000030518, ENSMUSP00000114973, ENSMUSP00000119252, ENSMUSP00000122077
OG0002329	FBpp0288475, FBpp0074261	ENSMUSP00000113215, ENSMUSP00000119520, ENSMUSP00000123138, ENSMUSP00000121078, ENSMUSP00000091641, ENSMUSP00000112574
OG0002330	FBpp0074146	ENSMUSP00000045214, ENSMUSP00000151189, ENSMUSP00000150161, ENSMUSP00000149772, ENSMUSP00000151030
OG0002332	FBpp0084012	ENSMUSP00000092892, ENSMUSP00000123082, ENSMUSP00000126761, ENSMUSP00000114193, ENSMUSP00000007754
OG0002333	FBpp0072330	ENSMUSP00000117732, ENSMUSP00000028098, ENSMUSP00000119274, ENSMUSP00000088497, ENSMUSP00000121114
OG0002334	FBpp0112127	ENSMUSP00000116062, ENSMUSP00000119543, ENSMUSP00000116450, ENSMUSP00000117643, ENSMUSP00000109275, ENSMUSP00000109273, ENSMUSP00000121995, ENSMUSP00000121371, ENSMUSP00000088663
OG0002335	FBpp0312597, FBpp0082549	ENSMUSP00000148470, ENSMUSP00000075290
OG0002336	FBpp0078433	ENSMUSP00000155409, ENSMUSP00000043566, ENSMUSP00000155332
OG0002337	FBpp0070045	ENSMUSP00000150333, ENSMUSP00000148911
OG0002338	FBpp0390634	ENSMUSP00000081003
OG0002339	FBpp0088055, FBpp0311783	ENSMUSP00000023353
OG0002340	FBpp0071847	ENSMUSP00000138986, ENSMUSP00000143533, ENSMUSP00000029831, ENSMUSP00000101673, ENSMUSP00000101672
OG0002341	FBpp0086107	ENSMUSP00000048244, ENSMUSP00000148220
OG0002342	FBpp0081763, FBpp0291412	ENSMUSP00000141281, ENSMUSP00000141609, ENSMUSP00000125491, ENSMUSP00000141595, ENSMUSP00000141640, ENSMUSP00000142188
OG0002343	FBpp0087437	ENSMUSP00000114506, ENSMUSP00000118337, ENSMUSP00000118035, ENSMUSP00000122486, ENSMUSP00000121320, ENSMUSP00000122153, ENSMUSP00000084791, ENSMUSP00000109741, ENSMUSP00000121204, ENSMUSP00000144609
OG0002346	FBpp0079250, FBpp0079249	ENSMUSP00000120532, ENSMUSP00000117527, ENSMUSP00000121858, ENSMUSP00000101527
OG0002347	FBpp0078979, FBpp0310331	ENSMUSP00000139094, ENSMUSP00000138914, ENSMUSP00000114045, ENSMUSP00000008052, ENSMUSP00000030432
OG0002348	FBpp0293882, FBpp0307999, FBpp0081430, FBpp0079399	ENSMUSP00000075250, ENSMUSP00000103045, ENSMUSP00000147685, ENSMUSP00000076162, ENSMUSP00000029679
OG0002349	FBpp0085209, FBpp0085208, FBpp0085210	ENSMUSP00000025484
OG0002350	FBpp0075935, FBpp0075934	ENSMUSP00000024797
OG0002351	FBpp0070150, FBpp0070152, FBpp0070151, FBpp0311481, FBpp0070153	ENSMUSP00000079340
OG0002353	FBpp0070766, FBpp0311779, FBpp0070767	ENSMUSP00000099843, ENSMUSP00000079672
OG0002354	FBpp0073906	ENSMUSP00000120828, ENSMUSP00000140346, ENSMUSP00000035177, ENSMUSP00000117547, ENSMUSP00000120313, ENSMUSP00000150592
OG0002355	FBpp0312505, FBpp0082731, FBpp0312506	ENSMUSP00000106898, ENSMUSP00000106899, ENSMUSP00000121525, ENSMUSP00000106900, ENSMUSP00000073697, ENSMUSP00000120071
OG0002356	FBpp0086322	ENSMUSP00000041145, ENSMUSP00000139424
OG0002357	FBpp0071461	ENSMUSP00000107730, ENSMUSP00000070781, ENSMUSP00000069798, ENSMUSP00000102381, ENSMUSP00000015877, ENSMUSP00000142606, ENSMUSP00000145159, ENSMUSP00000123398
OG0002358	FBpp0081820, FBpp0312492	ENSMUSP00000121225, ENSMUSP00000106519
OG0002359	FBpp0293874, FBpp0078038, FBpp0078039, FBpp0073753, FBpp0073752	ENSMUSP00000000449, ENSMUSP00000115231, ENSMUSP00000084244, ENSMUSP00000110471, ENSMUSP00000031985
OG0002360	FBpp0077316	ENSMUSP00000143567, ENSMUSP00000087396, ENSMUSP00000129481, ENSMUSP00000143458, ENSMUSP00000142999, ENSMUSP00000143551, ENSMUSP00000143452, ENSMUSP00000142682, ENSMUSP00000143701, ENSMUSP00000142402
OG0002361	FBpp0310515, FBpp0074129	ENSMUSP00000117235, ENSMUSP00000029269, ENSMUSP00000122189, ENSMUSP00000121047
OG0002362	FBpp0070543, FBpp0303999	ENSMUSP00000067912, ENSMUSP00000102880, ENSMUSP00000102878
OG0002363	FBpp0088839, FBpp0088843, FBpp0290736, FBpp0289789, FBpp0088840, FBpp0088844, FBpp0088841	ENSMUSP00000013807
OG0002364	FBpp0072557	ENSMUSP00000026390, ENSMUSP00000112537, ENSMUSP00000119245, ENSMUSP00000114103
OG0002365	FBpp0081640, FBpp0081639, FBpp0308776, FBpp0291086, FBpp0291087	ENSMUSP00000124361, ENSMUSP00000125103, ENSMUSP00000002756, ENSMUSP00000125156
OG0002366	FBpp0071451	ENSMUSP00000132368, ENSMUSP00000126844, ENSMUSP00000034848
OG0002367	FBpp0304598, FBpp0080825	ENSMUSP00000068896
OG0002368	FBpp0078759	ENSMUSP00000105907, ENSMUSP00000105905, ENSMUSP00000021661, ENSMUSP00000115676, ENSMUSP00000117609
OG0002369	FBpp0304879, FBpp0311121, FBpp0110424, FBpp0110421	ENSMUSP00000123474, ENSMUSP00000080854
OG0002370	FBpp0312584, FBpp0078598	ENSMUSP00000144985, ENSMUSP00000144867, ENSMUSP00000068410, ENSMUSP00000109815, ENSMUSP00000145223, ENSMUSP00000109816
OG0002371	FBpp0083371	ENSMUSP00000120528
OG0002372	FBpp0077625	ENSMUSP00000113525, ENSMUSP00000121020, ENSMUSP00000123593, ENSMUSP00000113345
OG0002373	FBpp0308780, FBpp0308779, FBpp0081290	ENSMUSP00000032196, ENSMUSP00000121545, ENSMUSP00000145035, ENSMUSP00000027684
OG0002374	FBpp0070670, FBpp0304569, FBpp0310168	ENSMUSP00000146497, ENSMUSP00000022196, ENSMUSP00000080739
OG0002375	FBpp0085889, FBpp0311547	ENSMUSP00000113672
OG0002376	FBpp0082332	ENSMUSP00000087641, ENSMUSP00000020309, ENSMUSP00000116577, ENSMUSP00000116244, ENSMUSP00000118088, ENSMUSP00000122056
OG0002377	FBpp0306619, FBpp0306618, FBpp0085148	ENSMUSP00000099586, ENSMUSP00000106501, ENSMUSP00000005233, ENSMUSP00000106498, ENSMUSP00000106496, ENSMUSP00000106494, ENSMUSP00000106493
OG0002378	FBpp0080062, FBpp0306796	ENSMUSP00000050940
OG0002378	FBpp0074687	ENSMUSP00000147696
OG0002379	FBpp0079207	ENSMUSP00000112891, ENSMUSP00000026586, ENSMUSP00000115174, ENSMUSP00000065953, ENSMUSP00000147938, ENSMUSP00000130360, ENSMUSP00000114693
OG0002380	FBpp0300435	ENSMUSP00000070927
OG0002381	FBpp0084776	ENSMUSP00000145996, ENSMUSP00000145745, ENSMUSP00000145686, ENSMUSP00000146252, ENSMUSP00000145537, ENSMUSP00000032747
OG0002382	FBpp0077104, FBpp0077103	ENSMUSP00000132270, ENSMUSP00000139150, ENSMUSP00000139319, ENSMUSP00000110738
OG0002383	FBpp0289862	ENSMUSP00000139285, ENSMUSP00000139064, ENSMUSP00000129021, ENSMUSP00000128965, ENSMUSP00000139011, ENSMUSP00000139355, ENSMUSP00000138856
OG0002384	FBpp0310568, FBpp0070303	ENSMUSP00000057320, ENSMUSP00000149349, ENSMUSP00000072509
OG0002385	FBpp0083921, FBpp0083923, FBpp0083922	ENSMUSP00000071732, ENSMUSP00000112573, ENSMUSP00000051438, ENSMUSP00000122705, ENSMUSP00000124923
OG0002386	FBpp0113047, FBpp0084960, FBpp0084958, FBpp0084959	ENSMUSP00000080523, ENSMUSP00000145350
OG0002387	FBpp0070177, FBpp0083912	ENSMUSP00000112251, ENSMUSP00000121840, ENSMUSP00000116962, ENSMUSP00000113109, ENSMUSP00000113697, ENSMUSP00000113501
OG0002388	FBpp0077609, FBpp0077143, FBpp0110109, FBpp0077611	ENSMUSP00000057378
OG0002389	FBpp0087138	ENSMUSP00000111264, ENSMUSP00000156162, ENSMUSP00000087544, ENSMUSP00000123200, ENSMUSP00000111263, ENSMUSP00000130371, ENSMUSP00000000904, ENSMUSP00000120897, ENSMUSP00000114875
OG0002390	FBpp0304873	ENSMUSP00000122372, ENSMUSP00000117684, ENSMUSP00000055342, ENSMUSP00000114643
OG0002391	FBpp0075599, FBpp0075598	ENSMUSP00000151762, ENSMUSP00000151766, ENSMUSP00000152044, ENSMUSP00000151753, ENSMUSP00000151334, ENSMUSP00000089808, ENSMUSP00000151793
OG0002392	FBpp0083137, FBpp0306592	ENSMUSP00000119901, ENSMUSP00000118386, ENSMUSP00000116307, ENSMUSP00000119443, ENSMUSP00000045654, ENSMUSP00000122214
OG0002393	FBpp0083849, FBpp0289905	ENSMUSP00000122099, ENSMUSP00000125885, ENSMUSP00000068069, ENSMUSP00000131575, ENSMUSP00000130135, ENSMUSP00000121009, ENSMUSP00000101560, ENSMUSP00000101559, ENSMUSP00000092242
OG0002394	FBpp0309670, FBpp0111917, FBpp0074420	ENSMUSP00000113985, ENSMUSP00000113305, ENSMUSP00000138972, ENSMUSP00000139058, ENSMUSP00000112552, ENSMUSP00000139154
OG0002395	FBpp0293054, FBpp0099642	ENSMUSP00000121019, ENSMUSP00000149550, ENSMUSP00000147320, ENSMUSP00000149218, ENSMUSP00000147637, ENSMUSP00000151096, ENSMUSP00000150337, ENSMUSP00000034311
OG0002396	FBpp0076756, FBpp0304369, FBpp0304370	ENSMUSP00000144811, ENSMUSP00000126565, ENSMUSP00000135337, ENSMUSP00000145140
OG0002397	FBpp0082392	ENSMUSP00000118040, ENSMUSP00000021715
OG0002398	FBpp0087004	ENSMUSP00000140648, ENSMUSP00000022135
OG0002399	FBpp0076098	ENSMUSP00000031640, ENSMUSP00000125668, ENSMUSP00000093414, ENSMUSP00000040936, ENSMUSP00000124323, ENSMUSP00000149435, ENSMUSP00000125516
OG0002400	FBpp0075277	ENSMUSP00000117157, ENSMUSP00000039776
OG0002401	FBpp0072975	ENSMUSP00000005647, ENSMUSP00000150956
OG0002403	FBpp0310512, FBpp0074678, FBpp0291259, FBpp0074677	ENSMUSP00000111504, ENSMUSP00000121881, ENSMUSP00000116686, ENSMUSP00000111505, ENSMUSP00000063548
OG0002404	FBpp0312210, FBpp0087038	ENSMUSP00000084959
OG0002405	FBpp0290789, FBpp0078373	ENSMUSP00000144850, ENSMUSP00000108873, ENSMUSP00000108875, ENSMUSP00000060900, ENSMUSP00000108874
OG0002406	FBpp0086072, FBpp0311789, FBpp0303028, FBpp0288492	ENSMUSP00000061092
OG0002407	FBpp0309184, FBpp0086082, FBpp0086083, FBpp0086084, FBpp0086085, FBpp0288788, FBpp0304658, FBpp0288787	ENSMUSP00000034992
OG0002409	FBpp0311618, FBpp0291385, FBpp0291384, FBpp0070267	ENSMUSP00000076459, ENSMUSP00000104843, ENSMUSP00000077106, ENSMUSP00000112576, ENSMUSP00000117250, ENSMUSP00000113912
OG0002410	FBpp0071048, FBpp0309134	ENSMUSP00000134949, ENSMUSP00000106006, ENSMUSP00000130182, ENSMUSP00000148177, ENSMUSP00000127640, ENSMUSP00000035785, ENSMUSP00000106007
OG0002411	FBpp0071077, FBpp0290889	ENSMUSP00000106699, ENSMUSP00000004681, ENSMUSP00000146680, ENSMUSP00000146555, ENSMUSP00000117907, ENSMUSP00000044078
OG0002412	FBpp0422973, FBpp0071379	ENSMUSP00000145881, ENSMUSP00000145837, ENSMUSP00000095640, ENSMUSP00000078392, ENSMUSP00000145721, ENSMUSP00000114936, ENSMUSP00000091553, ENSMUSP00000131151
OG0002413	FBpp0072005, FBpp0072007, FBpp0072006	ENSMUSP00000096356, ENSMUSP00000136030, ENSMUSP00000136152, ENSMUSP00000120712, ENSMUSP00000121372, ENSMUSP00000119041, ENSMUSP00000136665
OG0002414	FBpp0072129	ENSMUSP00000033163, ENSMUSP00000147071
OG0002415	FBpp0289353, FBpp0072286, FBpp0072285	ENSMUSP00000128585, ENSMUSP00000124204, ENSMUSP00000031768, ENSMUSP00000024159
OG0002416	FBpp0072383, FBpp0072382, FBpp0312194	ENSMUSP00000048530, ENSMUSP00000113632, ENSMUSP00000156575, ENSMUSP00000122690, ENSMUSP00000120301, ENSMUSP00000113740, ENSMUSP00000112890, ENSMUSP00000062282, ENSMUSP00000156936, ENSMUSP00000131435
OG0002417	FBpp0072431, FBpp0293999, FBpp0294000	ENSMUSP00000104718, ENSMUSP00000142142, ENSMUSP00000131441, ENSMUSP00000128152, ENSMUSP00000026865, ENSMUSP00000127113, ENSMUSP00000141499
OG0002419	FBpp0072921, FBpp0072922, FBpp0072918, FBpp0072919, FBpp0072920, FBpp0303137, FBpp0303136	ENSMUSP00000053181, ENSMUSP00000042410, ENSMUSP00000149097
OG0002420	FBpp0304985, FBpp0073214	ENSMUSP00000070606, ENSMUSP00000128842, ENSMUSP00000109668, ENSMUSP00000109666, ENSMUSP00000057014
OG0002421	FBpp0305460, FBpp0073342, FBpp0290503, FBpp0073340, FBpp0089351, FBpp0111725, FBpp0089352, FBpp0300432, FBpp0300431, FBpp0303416, FBpp0290504, FBpp0073341, FBpp0089350, FBpp0305459	ENSMUSP00000095910
OG0002422	FBpp0073829, FBpp0073831, FBpp0310008	ENSMUSP00000092021, ENSMUSP00000021168, ENSMUSP00000104150, ENSMUSP00000104151
OG0002423	FBpp0310192, FBpp0074034, FBpp0074035, FBpp0074036	ENSMUSP00000117705, ENSMUSP00000142916, ENSMUSP00000083211, ENSMUSP00000141131, ENSMUSP00000122885, ENSMUSP00000049338
OG0002425	FBpp0074937	ENSMUSP00000138741, ENSMUSP00000032895
OG0002427	FBpp0303194, FBpp0075273, FBpp0305754	ENSMUSP00000151491, ENSMUSP00000123603, ENSMUSP00000112498, ENSMUSP00000043279, ENSMUSP00000151754
OG0002428	FBpp0304444, FBpp0075292, FBpp0297750, FBpp0075291, FBpp0297749	ENSMUSP00000154243, ENSMUSP00000154192, ENSMUSP00000077996, ENSMUSP00000154190
OG0002429	FBpp0076007, FBpp0076006	ENSMUSP00000065613, ENSMUSP00000152252, ENSMUSP00000068125, ENSMUSP00000066359, ENSMUSP00000154320, ENSMUSP00000132486
OG0002430	FBpp0076279	ENSMUSP00000139947, ENSMUSP00000139736, ENSMUSP00000139974, ENSMUSP00000141080, ENSMUSP00000140261, ENSMUSP00000139884, ENSMUSP00000140978, ENSMUSP00000140347, ENSMUSP00000129244, ENSMUSP00000140611
OG0002431	FBpp0078296	ENSMUSP00000137424, ENSMUSP00000136247, ENSMUSP00000096537, ENSMUSP00000135936
OG0002432	FBpp0078410	ENSMUSP00000109951, ENSMUSP00000109947, ENSMUSP00000109946, ENSMUSP00000028335, ENSMUSP00000109949, ENSMUSP00000109953, ENSMUSP00000109956, ENSMUSP00000109957
OG0002433	FBpp0078634	ENSMUSP00000134770, ENSMUSP00000125236, ENSMUSP00000065160, ENSMUSP00000125162, ENSMUSP00000125070
OG0002434	FBpp0308835, FBpp0078902, FBpp0302983	ENSMUSP00000155164, ENSMUSP00000128063, ENSMUSP00000099315, ENSMUSP00000087916, ENSMUSP00000021177
OG0002435	FBpp0078935, FBpp0289333	ENSMUSP00000032414, ENSMUSP00000037870, ENSMUSP00000145329
OG0002436	FBpp0079031	ENSMUSP00000040741
OG0002437	FBpp0079661, FBpp0079660, FBpp0079659	ENSMUSP00000147904, ENSMUSP00000148037, ENSMUSP00000105254, ENSMUSP00000147426, ENSMUSP00000039834, ENSMUSP00000096119, ENSMUSP00000147654
OG0002438	FBpp0079843, FBpp0305616	ENSMUSP00000157086, ENSMUSP00000050001, ENSMUSP00000157340, ENSMUSP00000092499, ENSMUSP00000139498, ENSMUSP00000109711
OG0002439	FBpp0080722	ENSMUSP00000147595, ENSMUSP00000046788, ENSMUSP00000030306, ENSMUSP00000102698
OG0002440	FBpp0080775, FBpp0306291, FBpp0306292	ENSMUSP00000155851, ENSMUSP00000130046, ENSMUSP00000126849, ENSMUSP00000057771, ENSMUSP00000155198
OG0002441	FBpp0081544	ENSMUSP00000126345, ENSMUSP00000111028, ENSMUSP00000085867
OG0002442	FBpp0100115, FBpp0292525, FBpp0292526, FBpp0100114, FBpp0082125, FBpp0309807, FBpp0306940	ENSMUSP00000132771, ENSMUSP00000029915
OG0002443	FBpp0082352	ENSMUSP00000150259, ENSMUSP00000150626, ENSMUSP00000024047, ENSMUSP00000140339, ENSMUSP00000023087, ENSMUSP00000119302
OG0002444	FBpp0305475, FBpp0082478, FBpp0082479, FBpp0082480	ENSMUSP00000069324, ENSMUSP00000108593, ENSMUSP00000108592, ENSMUSP00000142871
OG0002446	FBpp0083696, FBpp0082883, FBpp0293660, FBpp0307991, FBpp0088343, FBpp0290741, FBpp0307990, FBpp0082932	ENSMUSP00000099466
OG0002447	FBpp0082980	ENSMUSP00000034411
OG0002448	FBpp0083373, FBpp0306775, FBpp0306774	ENSMUSP00000129175, ENSMUSP00000028694, ENSMUSP00000106981, ENSMUSP00000054391, ENSMUSP00000117230, ENSMUSP00000115046, ENSMUSP00000117214, ENSMUSP00000122779
OG0002449	FBpp0112188, FBpp0112187, FBpp0083896, FBpp0303396, FBpp0112189	ENSMUSP00000043865, ENSMUSP00000116038, ENSMUSP00000119279, ENSMUSP00000134557, ENSMUSP00000045890
OG0002450	FBpp0084076	ENSMUSP00000056378
OG0002451	FBpp0306424, FBpp0084464	ENSMUSP00000149604, ENSMUSP00000149918, ENSMUSP00000151000, ENSMUSP00000018737, ENSMUSP00000104486, ENSMUSP00000031249, ENSMUSP00000119475
OG0002452	FBpp0084478	ENSMUSP00000153513, ENSMUSP00000153627, ENSMUSP00000153604, ENSMUSP00000153672, ENSMUSP00000026154
OG0002454	FBpp0089175, FBpp0085514	ENSMUSP00000029796, ENSMUSP00000143517, ENSMUSP00000096173, ENSMUSP00000143181
OG0002455	FBpp0086648	ENSMUSP00000130186, ENSMUSP00000099648, ENSMUSP00000126218, ENSMUSP00000002924, ENSMUSP00000132515, ENSMUSP00000127040, ENSMUSP00000127143, ENSMUSP00000130791
OG0002456	FBpp0088615, FBpp0309217, FBpp0309218	ENSMUSP00000120586, ENSMUSP00000117639, ENSMUSP00000118854, ENSMUSP00000121050, ENSMUSP00000069279, ENSMUSP00000113792, ENSMUSP00000117489
OG0002457	FBpp0112496, FBpp0308956, FBpp0291442	ENSMUSP00000118918, ENSMUSP00000114095
OG0002458	FBpp0113008	ENSMUSP00000125455, ENSMUSP00000002989, ENSMUSP00000150288, ENSMUSP00000044578, ENSMUSP00000112962, ENSMUSP00000102710, ENSMUSP00000041467, ENSMUSP00000096957, ENSMUSP00000124418
OG0002459	FBpp0312367, FBpp0271700, FBpp0307750, FBpp0271744	ENSMUSP00000120542, ENSMUSP00000081864, ENSMUSP00000101915, ENSMUSP00000081867, ENSMUSP00000104331, ENSMUSP00000079494
OG0002460	FBpp0271831, FBpp0303399, FBpp0271832	ENSMUSP00000145425, ENSMUSP00000145373, ENSMUSP00000145019, ENSMUSP00000127834, ENSMUSP00000107388, ENSMUSP00000084758, ENSMUSP00000145173, ENSMUSP00000145397
OG0002461	FBpp0288890, FBpp0288889	ENSMUSP00000130443, ENSMUSP00000057233, ENSMUSP00000110583, ENSMUSP00000115249, ENSMUSP00000121107, ENSMUSP00000123071, ENSMUSP00000121803, ENSMUSP00000121518, ENSMUSP00000027287
OG0002462	FBpp0288972, FBpp0288973	ENSMUSP00000134868, ENSMUSP00000078593, ENSMUSP00000139244, ENSMUSP00000139234, ENSMUSP00000139041
OG0002463	FBpp0290236	ENSMUSP00000149534, ENSMUSP00000151102, ENSMUSP00000069078, ENSMUSP00000149502, ENSMUSP00000149657, ENSMUSP00000150129
OG0002464	FBpp0302536	ENSMUSP00000027956, ENSMUSP00000098026, ENSMUSP00000054169, ENSMUSP00000111301, ENSMUSP00000111299, ENSMUSP00000111300
OG0002545	FBpp0271929, FBpp0088738, FBpp0088739	ENSMUSP00000148335, ENSMUSP00000148475, ENSMUSP00000034463
OG0002546	FBpp0077716, FBpp0304265	ENSMUSP00000129695, ENSMUSP00000155824, ENSMUSP00000155006, ENSMUSP00000008036
OG0002550	FBpp0072312, FBpp0089141	ENSMUSP00000017548, ENSMUSP00000103181
OG0002553	FBpp0312075, FBpp0302582, FBpp0073490	ENSMUSP00000142642, ENSMUSP00000143259, ENSMUSP00000143484, ENSMUSP00000143376, ENSMUSP00000143306, ENSMUSP00000096136
OG0002554	FBpp0080395, FBpp0311643	ENSMUSP00000052912
OG0002555	FBpp0073091, FBpp0305744, FBpp0289998, FBpp0073093, FBpp0071192	ENSMUSP00000022169
OG0002556	FBpp0088883	ENSMUSP00000047413
OG0002560	FBpp0309385, FBpp0074026, FBpp0074025	ENSMUSP00000148781, ENSMUSP00000034239
OG0002562	FBpp0307135, FBpp0077142, FBpp0311452	ENSMUSP00000123410
OG0002563	FBpp0083420, FBpp0112171	ENSMUSP00000021243, ENSMUSP00000125597
OG0002565	FBpp0084662	ENSMUSP00000121327, ENSMUSP00000090926, ENSMUSP00000020749, ENSMUSP00000114299, ENSMUSP00000122801, ENSMUSP00000122233
OG0002568	FBpp0309821, FBpp0078816, FBpp0078817, FBpp0311963	ENSMUSP00000071163, ENSMUSP00000038144
OG0002573	FBpp0307140, FBpp0080445, FBpp0311164, FBpp0080446	ENSMUSP00000028430, ENSMUSP00000072829, ENSMUSP00000124523
OG0002574	FBpp0310528, FBpp0288499, FBpp0288498	ENSMUSP00000044815, ENSMUSP00000141627, ENSMUSP00000141896
OG0002575	FBpp0311954, FBpp0311953, FBpp0073568	ENSMUSP00000123308, ENSMUSP00000048001
OG0002577	FBpp0078921, FBpp0078922, FBpp0078923	ENSMUSP00000000304, ENSMUSP00000124106
OG0002578	FBpp0076647	ENSMUSP00000031103
OG0002579	FBpp0070337, FBpp0070339, FBpp0070338, FBpp0294034, FBpp0304832	ENSMUSP00000041202
OG0002585	FBpp0310722, FBpp0081360, FBpp0081359, FBpp0301748, FBpp0301749, FBpp0081358	ENSMUSP00000114866, ENSMUSP00000114097, ENSMUSP00000042783
OG0002586	FBpp0073672	ENSMUSP00000127741, ENSMUSP00000000776
OG0002587	FBpp0087519	ENSMUSP00000122171, ENSMUSP00000151502, ENSMUSP00000151918, ENSMUSP00000026446
OG0002588	FBpp0074906, FBpp0304195	ENSMUSP00000106481
OG0002589	FBpp0076607	ENSMUSP00000141317, ENSMUSP00000141918, ENSMUSP00000141238, ENSMUSP00000015934, ENSMUSP00000139112
OG0002591	FBpp0081397	ENSMUSP00000102162, ENSMUSP00000051263, ENSMUSP00000102163, ENSMUSP00000134956, ENSMUSP00000033280, ENSMUSP00000121323
OG0002592	FBpp0078086	ENSMUSP00000155920, ENSMUSP00000155967, ENSMUSP00000021405, ENSMUSP00000155895
OG0002594	FBpp0074184, FBpp0306538, FBpp0112388, FBpp0289797, FBpp0306661	ENSMUSP00000031421, ENSMUSP00000143210, ENSMUSP00000107345, ENSMUSP00000107342, ENSMUSP00000099584
OG0002595	FBpp0100079, FBpp0100080	ENSMUSP00000135084, ENSMUSP00000134521, ENSMUSP00000025904
OG0002597	FBpp0305960, FBpp0081249	ENSMUSP00000029968, ENSMUSP00000116173
OG0002597	FBpp0073965	ENSMUSP00000018992
OG0002598	FBpp0073516, FBpp0305898, FBpp0311375	ENSMUSP00000151269, ENSMUSP00000127522, ENSMUSP00000021552, ENSMUSP00000151682
OG0002599	FBpp0072251, FBpp0289717	ENSMUSP00000143781
OG0002600	FBpp0083075	ENSMUSP00000093831, ENSMUSP00000108912, ENSMUSP00000033609, ENSMUSP00000108911, ENSMUSP00000117592, ENSMUSP00000117806, ENSMUSP00000114837
OG0002601	FBpp0099558, FBpp0305618, FBpp0292592, FBpp0099557, FBpp0099559, FBpp0099556, FBpp0099555, FBpp0292591, FBpp0099554	ENSMUSP00000034832
OG0002602	FBpp0078095, FBpp0292338, FBpp0292339, FBpp0292337	ENSMUSP00000120901, ENSMUSP00000029387
OG0002603	FBpp0074343, FBpp0074342, FBpp0074346, FBpp0074347, FBpp0309367, FBpp0309368	ENSMUSP00000130898, ENSMUSP00000084180, ENSMUSP00000129126
OG0002605	FBpp0303766, FBpp0082911	ENSMUSP00000139956, ENSMUSP00000064839, ENSMUSP00000139900
OG0002606	FBpp0303404, FBpp0083632	ENSMUSP00000115086, ENSMUSP00000120850, ENSMUSP00000117922, ENSMUSP00000122867, ENSMUSP00000047570
OG0002607	FBpp0311887, FBpp0074480	ENSMUSP00000141965, ENSMUSP00000022597, ENSMUSP00000131268, ENSMUSP00000141886, ENSMUSP00000141433, ENSMUSP00000029303
OG0002608	FBpp0075246	ENSMUSP00000104726, ENSMUSP00000007921, ENSMUSP00000112195, ENSMUSP00000107813, ENSMUSP00000107811
OG0002609	FBpp0079536, FBpp0310250	ENSMUSP00000118695, ENSMUSP00000071616
OG0002610	FBpp0298344, FBpp0289097, FBpp0074989	ENSMUSP00000116944, ENSMUSP00000120160, ENSMUSP00000135687, ENSMUSP00000028137
OG0002613	FBpp0071766, FBpp0309759	ENSMUSP00000103940
OG0002614	FBpp0311697, FBpp0077141, FBpp0307134	ENSMUSP00000025278
OG0002615	FBpp0312080, FBpp0075618, FBpp0075619	ENSMUSP00000033683, ENSMUSP00000138884
OG0002616	FBpp0312589, FBpp0292385	ENSMUSP00000122021, ENSMUSP00000098035, ENSMUSP00000091668, ENSMUSP00000148419, ENSMUSP00000042544
OG0002617	FBpp0076826	ENSMUSP00000001806, ENSMUSP00000102929
OG0002618	FBpp0088586, FBpp0088585, FBpp0308739	ENSMUSP00000137304, ENSMUSP00000112866, ENSMUSP00000112385, ENSMUSP00000113949
OG0002619	FBpp0087978	ENSMUSP00000031189, ENSMUSP00000112984, ENSMUSP00000113818
OG0002620	FBpp0298346, FBpp0083252, FBpp0310553	ENSMUSP00000014389
OG0002621	FBpp0271812, FBpp0271814, FBpp0271813, FBpp0290368	ENSMUSP00000111330, ENSMUSP00000033494, ENSMUSP00000111331, ENSMUSP00000111329, ENSMUSP00000111332
OG0002622	FBpp0077079	ENSMUSP00000137605, ENSMUSP00000045089, ENSMUSP00000141516, ENSMUSP00000035202
OG0002623	FBpp0085157, FBpp0112227, FBpp0085159, FBpp0310455, FBpp0305697, FBpp0078952	ENSMUSP00000051333, ENSMUSP00000026324
OG0002624	FBpp0080011	ENSMUSP00000144444, ENSMUSP00000031045, ENSMUSP00000025364
OG0002625	FBpp0307012, FBpp0290295, FBpp0110188	ENSMUSP00000044616, ENSMUSP00000099193
OG0002626	FBpp0075088	ENSMUSP00000147748, ENSMUSP00000014546, ENSMUSP00000121314, ENSMUSP00000147701, ENSMUSP00000147749, ENSMUSP00000120856
OG0002627	FBpp0083246, FBpp0083245	ENSMUSP00000022573.10, ENSMUSP00000135244, ENSMUSP00000135394, ENSMUSP00000135063, ENSMUSP00000135035, ENSMUSP00000135818
OG0002628	FBpp0306998, FBpp0110412	ENSMUSP00000102213, ENSMUSP00000102211, ENSMUSP00000102209, ENSMUSP00000080741
