Orthogroup	arabidopsis	neurospora
OG0007606	AT4G31300.2	EAA28906
OG0007607	AT4G31480.3, AT4G31490.1	EAA28245
OG0007608	AT4G31720.1	EAA34354
OG0007609	AT4G33670.1	EAA31320
OG0007610	AT4G34900.1, AT4G34890.1	EAA27223
OG0007611	AT4G36480.1	EAA28743
OG0007612	AT4G36630.1	EAA27006
OG0007613	AT5G04920.1	EAA33101
OG0007614	AT5G07360.1	EAA35683
OG0007615	AT5G23090.1, AT5G08190.1	EAA35646
OG0007616	AT5G08420.1	EAA32944
OG0007617	AT5G09830.1	EAA28499
OG0007619	AT5G11010.2	EAA30260
OG0007620	AT5G11680.1	ESA42288
OG0007621	AT5G13030.1	EAA27945
OG0007624	AT5G20165.3	EAA26820
OG0007625	AT5G20520.1	ESA44085
OG0007626	AT5G22370.1	EAA35211
OG0007627	AT5G23080.1	EDO65204
OG0007628	AT5G23710.1	EAA35144
OG0007629	AT5G25080.1	ESA43798
OG0007631	AT5G25800.2	EAA36112
OG0007633	AT5G28740.1	EAA33470
OG0007635	AT5G39590.1	EAA30271
OG0007636	AT5G40280.2	EAA29571
OG0007637	AT5G41150.1	EAA35391
OG0007641	AT5G49650.1	EDO65046
OG0007644	AT5G56090.1	EAA31207
OG0007645	AT5G56740.1	EAA28127
OG0007646	AT5G56900.2	EAA35853
OG0007647	AT5G57370.1	ESA42600
OG0007648	AT5G58020.1	EAA31333
OG0007649	AT5G58180.1, AT5G58060.2	EAA29765
OG0007652	AT5G61970.1	EDO65231
OG0007654	AT5G62810.1	EAA28304
OG0007656	AT5G65290.1	EAA28027
OG0007658	AT5G67100.1	EAA33895
OG0007659	AT5G67490.1	EAA34052
OG0007661	ATMG01120.1	AGG16007
OG0008647	AT1G02680.1	EAA26819
OG0008652	AT4G13730.1, AT1G04830.2	EAA33625
OG0008653	AT5G16480.1, AT3G02800.1, AT1G05000.2, AT2G32960.1, AT4G03960.1	EAA27206
OG0008656	AT2G30000.1, AT1G07170.1	EAA28583
OG0008661	AT1G08630.1, AT3G04520.1	EAA35901
OG0008667	AT1G09450.1	EAA28057
OG0008668	AT1G09935.1, AT1G58280.2, AT2G17280.1, AT5G64460.10	EAA27866
OG0008668	AT1G09932.1	EAA28395
OG0008671	AT1G10865.1	EAA35272
OG0008673	AT4G21590.1, AT4G21600.1, AT4G21585.6, AT1G11190.1, AT1G68290.1	EAA29902, EAA32713
OG0008674	AT1G11400.1	EAA36096
OG0008675	AT1G11680.1	EAA34813
OG0008677	AT1G11755.1	EAA34718
OG0008681	AT1G13870.1	EAA27165
OG0008683	AT1G14300.2	EAA33301
OG0008688	AT1G16210.1	ESA42865
OG0008689	AT1G16230.1, AT1G16225.2, AT1G16240.1, AT1G79590.3	EAA28477
OG0008690	AT1G16540.3	ESA44393, EAA36161
OG0008691	AT3G45140.1, AT1G17420.1, AT1G72520.1, AT1G67560.1, AT1G55020.1, AT3G22400.1	EAA28941
OG0008692	AT1G73650.3, AT1G18180.1	EAA28835
OG0008693	AT1G18335.2	EAA30391
OG0008696	AT1G20050.1	EAA28581
OG0008700	AT1G21065.1	EAA28911
OG0008701	AT1G21580.1	ESA44341
OG0008705	AT1G25260.1	EAA29824
OG0008714	AT1G31660.1	EAA33300
OG0008719	AT1G66170.1, AT2G01810.1, AT1G33420.1, AT5G22260.1, ATMG00550.1, AT2G07714.1	EAA34598
OG0008722	AT1G78070.1, AT1G36070.1, AT5G56190.7, AT3G13340.1, AT1G55680.1	EAA34793
OG0008728	AT1G44900.1	EAA31737
OG0008731	AT1G48050.1	EAA27151
OG0008734	AT1G49590.1	EAA28411
OG0008737	AT1G51550.1	ESA41929
OG0008739	AT1G52930.1, AT3G15460.1	EAA27737
OG0008747	AT1G56450.1	EAA28757
OG0008753	AT1G64790.2	EAA30827
OG0008757	AT1G68760.1	EAA36341
OG0008763	AT3G52270.1, AT1G75510.1	EAA34657
OG0008764	AT1G75960.1, AT5G16340.1, AT5G16370.1, AT2G17650.1, AT3G16910.1	EAA26946
OG0008770	AT1G80190.5	EAA34820
OG0008771	AT2G01690.2	ESA41961
OG0008774	AT2G04660.1	EAA35080
OG0008775	AT2G05720.1, AT2G41500.1	ESA44056
OG0008777	AT2G07340.1	EAA36121
OG0008780	AT2G14170.1	EAA35465
OG0008781	AT5G12190.1, AT2G14870.1	EAA34891
OG0008784	AT2G18220.1	EAA35357
OG0008787	AT2G19940.1	ESA44319
OG0008788	AT2G20280.1	EAA27237
OG0008789	AT2G20490.1	EAA28739
OG0008792	AT3G20550.1, AT2G24410.1	EAA29994
OG0008794	AT2G25830.1	EDO64938
OG0008796	AT2G26230.1	EAA33878
OG0008797	AT2G27020.2	EAA35851
OG0008800	AT2G30490.1	EAA34906, EAA31805, EDO65067, EAA31017, EDO65142, EAA30051
OG0008804	AT4G13885.1, AT4G13870.2, AT2G34110.1	EAA31876
OG0008806	AT2G36930.1	EAA30549
OG0008809	AT2G38770.1	EAA33891
OG0008811	AT2G39580.2	ESA44324
OG0008812	AT2G40360.1	EAA35262
OG0008814	AT3G28230.2, AT2G43650.1	EAA28536
OG0008817	AT3G01160.1	EAA27818
OG0008818	AT5G13280.1, AT3G02020.1, AT5G14060.1	EAA32038
OG0008821	AT5G18790.1, AT3G06320.1	ESA42249
OG0008822	AT4G01000.1, AT3G06455.1	EAA34278
OG0008823	AT3G07180.1	EAA30387
OG0008824	AT3G07750.1	EAA27248
OG0008825	AT3G07790.1	EAA31975
OG0008826	AT3G07950.1	ESA43569
OG0008828	AT5G05520.1, AT3G11070.1	ESA42172
OG0008829	AT3G11830.1	EAA29703
OG0008830	AT3G13200.1	EAA28570
OG0008831	AT3G13330.1	ESA42166
OG0008832	AT3G16810.1	EAA34590
OG0008834	AT3G18165.1	EAA32297
OG0008838	AT3G25980.1	EAA30805
OG0008840	AT3G44600.1	EAA34523
OG0008843	AT3G52730.2	EAA36097
OG0008845	AT3G56460.1	EDO65096
OG0008846	AT3G57060.2	EAA29207
OG0008847	AT3G57290.1	EAA30644
OG0008850	AT4G02390.1	EAA31746
OG0008851	AT4G04670.1	EDO65293
OG0008852	AT4G04955.1	EAA30704
OG0008853	AT4G21130.1, AT4G05410.1	EAA31483
OG0008854	AT4G21100.1, AT4G05420.1	EAA33111
OG0008856	AT4G08580.1, AT5G17900.1	EAA32089
OG0008859	AT4G15850.1	EAA28960
OG0008869	AT4G26550.1, AT5G56020.1	EAA35872
OG0008870	AT4G26900.1	EAA28145
OG0008871	AT5G28237.1, AT5G54810.1, AT4G27070.1	EAA34045
OG0008872	AT4G36750.1, AT5G58800.1, AT4G27270.1, AT5G54500.2	EAA36394
OG0008873	AT4G27890.1, AT5G53400.1	ESA43924
OG0008874	AT4G30990.3	EAA35852
OG0008876	AT4G33100.1	ESA42019
OG0008877	AT5G06360.1	EAA35938
OG0008878	AT5G07270.1, AT5G57740.1	EAA32935
OG0008880	AT5G10070.2	EAA30730
OG0008881	AT5G14460.1	EAA32073
OG0008883	AT5G15750.1	EAA32384
OG0008884	AT5G20070.1	EAA28528
OG0008885	AT5G20890.1	EAA30290
OG0008886	AT5G22130.2	EAA30584
OG0008887	AT5G23630.1	EAA29171
OG0008888	AT5G23880.1	ESA41824
OG0008889	AT5G30490.1	EAA27895
OG0008891	AT5G35930.4	EAA34175, EAA27706, EAA31066, EAA36160
OG0008893	AT5G44635.2	EAA32957
OG0008894	AT5G44750.2	EAA34773
OG0008895	AT5G49540.1	EDO64926
OG0008897	AT5G50960.1	EAA32800
OG0008902	AT5G64270.1	EAA34811
OG0008903	AT5G64630.2	EAA36024
OG0008904	AT5G66540.1	EAA28355
OG0010256	AT1G03905.1, AT5G44110.1, AT5G02270.2, AT1G63270.1	EAA31623
OG0010260	AT1G04920.1, AT4G10120.1, AT5G20280.1, AT5G11110.1	EAA30248
OG0010261	AT1G06720.2	EAA27093
OG0010266	AT2G13650.1, AT1G07290.1	EAA33678
OG0010271	AT1G56430.1, AT1G09240.1, AT5G04950.1, AT5G56080.1, AT4G26483.1	EAA29143
OG0010274	AT1G58080.1, AT1G09795.1	EAA34788
OG0010276	AT1G10030.1	EAA27794
OG0010277	AT1G10040.1, AT1G29120.5, AT4G25770.2, AT5G51180.1	EAA31464
OG0010282	AT1G12470.1	EAA33759
OG0010283	AT1G12500.1, AT3G11320.1, AT5G05820.1, AT3G10290.1, AT5G04160.1	EAA29418
OG0010286	AT3G26130.2, AT5G17500.1, AT5G16700.1, AT1G13130.1, AT3G26140.3	EAA30637
OG0010292	AT1G15270.1, AT3G16040.1	EAA32869
OG0010296	AT4G31930.1, AT1G80720.2, AT1G15870.1, AT2G41600.7	EAA30312
OG0010305	AT3G50880.1, AT1G19480.1, AT1G75230.2	EAA31569
OG0010310	AT1G75100.1, AT1G21660.1, AT4G12770.1, AT4G12780.1	EAA32113
OG0010326	AT1G80560.1, AT5G14200.1, AT1G31180.2	EAA33847
OG0010343	AT1G79850.1, AT3G18880.1, AT1G49400.1	EAA30365
OG0010345	AT1G50530.1, AT5G55530.1, AT5G12300.1, AT1G50570.1	ESA42718
OG0010348	AT1G52980.1	EAA36441
OG0010349	AT1G56085.1, AT1G53720.1	EAA28168
OG0010353	AT5G20250.4, AT3G57520.1, AT1G55740.1, AT4G01970.2, AT5G40390.1	EAA36445
OG0010363	AT1G67320.3	EAA29953
OG0010365	AT4G30000.2, AT1G69190.1	EAA28651
OG0010369	AT5G10330.1, AT1G71920.2	EAA33158
OG0010375	AT1G74340.1	EAA27141
OG0010381	AT1G79150.1	EAA28572
OG0010391	AT2G16860.1	EAA28596
OG0010392	AT4G35295.1, AT2G17265.1	EAA31831
OG0010397	AT2G20330.1	EAA27893
OG0010399	AT2G24580.1	ESA42131
OG0010404	AT2G45130.1, AT5G15330.2, AT2G26660.1, AT5G20150.1	EDO64869
OG0010407	AT2G27170.1	EAA28643
OG0010409	AT2G28850.1, AT2G28860.1, AT2G34500.1, AT2G34490.1	EAA32679
OG0010415	AT5G50640.1, AT5G50530.1, AT5G63490.1, AT2G36500.1, AT3G52950.1	EDO64901
OG0010417	AT2G37990.1	EAA34644
OG0010418	AT5G03570.3, AT2G38460.1	EAA32755
OG0010419	AT2G38740.1	EAA34554
OG0010423	AT3G63490.1, AT2G42710.1	EAA29595
OG0010427	AT2G46110.1, AT3G61530.1	EAA28719
OG0010432	AT3G02860.2	EAA29553
OG0010433	AT3G03773.2, AT4G02450.1	EAA27234
OG0010434	AT5G27400.1, AT5G27410.2, AT3G05190.1	EAA27990
OG0010441	AT3G17000.1	EAA31510
OG0010443	AT3G21540.1	EAA34479
OG0010444	AT3G22425.2, AT4G14910.2	EAA32150
OG0010445	AT4G14342.2, AT3G23325.1	EAA35629
OG0010446	AT3G23480.2, AT3G23470.2, AT3G23460.1, AT3G23510.1, AT3G23530.1	EAA32979
OG0010449	AT5G40510.2, AT3G27570.1, AT4G26620.1, AT5G55900.1	EAA31970
OG0010450	AT3G27740.1	ESA42831
OG0010451	AT3G45040.1	EAA31881
OG0010457	AT3G56510.1	EAA32781
OG0010459	AT3G60360.1	EAA34946
OG0010462	AT4G04470.1, AT4G14305.1	ESA43145
OG0010463	AT4G10310.1	EAA30275, EAA28104
OG0010464	AT5G18630.1, AT5G18640.2, AT4G13550.2	ESA42423, EDO65275
OG0010466	AT4G15770.1	EAA27993
OG0010470	AT4G25540.1	EAA34638
OG0010471	AT4G25730.1	EAA32209
OG0010472	AT4G28200.1	EAA30649
OG0010474	AT4G33060.1	EAA33928
OG0010479	AT4G39920.1	ESA42021
OG0010480	AT5G04590.1	EAA32766
OG0010481	AT5G06160.1	EAA32365
OG0010482	AT5G11620.1	EAA35321
OG0010484	AT5G17930.1	EAA30298
OG0010485	AT5G17990.1	EAA28252
OG0010486	AT5G23540.1	EAA35130
OG0010487	AT5G25150.1	EAA32056
OG0010489	AT5G40850.1	EAA36506
OG0010491	AT5G47890.1	EAA35326
OG0010494	AT5G59180.1	EAA36198
OG0010496	AT5G60540.1	EAA33020
OG0010498	AT5G64250.2	EAA28352, EAA28652, EAA31517, EAA31193
OG0012252	AT5G13930.1, AT4G34850.1, AT4G00040.1, AT1G02050.1	EAA31191
OG0012266	AT1G05190.1, AT2G18400.1	EAA28447
OG0012273	AT1G06910.1, AT5G58340.1, AT1G15720.1	EAA27627
OG0012274	ATCG00650.1, AT1G07210.1	EAA32383
OG0012280	AT1G09430.1, AT1G10670.3, AT1G60810.1	ESA43578
OG0012282	AT1G09780.1, AT3G08590.1	EAA30660
OG0012304	AT1G14810.1	EAA35479
OG0012316	AT1G18010.1, AT1G18000.1	EDO65103, EAA30641, EAA29119
OG0012317	AT5G15870.1, AT1G18310.1	EAA31105
OG0012345	AT2G42890.1, AT1G29400.1, AT5G61960.10, AT5G07290.1	EAA28006
OG0012353	AT1G32220.1, AT5G15910.1, AT5G10730.1	EAA28595
OG0012366	AT1G47845.1, AT1G47840.1	EAA35500
OG0012370	AT1G48850.1	EAA34007
OG0012379	AT4G37900.1, AT2G22660.2, AT1G56230.1, AT4G37682.1	EAA36323
OG0012385	AT3G27750.1, AT1G62350.2, AT3G46870.2, AT5G09315.1	ESA42993
OG0012394	AT1G69370.1, AT3G29200.1, AT5G10870.1	EAA32739
OG0012397	AT4G13830.2, AT1G71000.1	EAA31715
OG0012399	AT3G13870.1, AT1G72960.1, AT5G45160.1	EAA34138
OG0012401	AT3G18240.1, AT4G21460.2, AT1G73770.1	EAA28329
OG0012410	AT5G14320.1, AT1G77750.1	EAA29522
OG0012431	AT2G18760.3	EAA33722
OG0012435	AT5G54990.1, AT2G20650.1, AT4G28370.1	EAA32280
OG0012436	AT2G20690.1	EAA34671
OG0012445	AT5G16290.1, AT2G31810.1	EAA27636
OG0012446	AT5G29560.1, AT2G33380.1, AT4G26740.1, AT5G55240.1	EAA29754
OG0012453	AT4G26190.1, AT3G29760.2, AT2G36540.1, AT2G36550.1	EAA31978
OG0012454	AT5G04230.2, AT3G10340.1, AT2G37040.1, AT3G53260.1	EAA29498
OG0012457	AT2G39725.1	ESA43760
OG0012458	AT2G40650.1	EAA36566
OG0012463	AT2G43920.1, AT2G43910.1, AT2G43940.1	EAA31391
OG0012464	AT2G44050.1	EAA34453
OG0012465	AT5G57140.1, AT5G63140.1, AT2G46880.1	EAA32031
OG0012467	AT2G47830.1	EAA33576
OG0012471	AT3G02400.1, AT4G14490.1	EAA33637
OG0012473	AT3G05290.1, AT5G27520.1	EAA29036, EAA28551
OG0012474	AT3G07090.1	EAA32254
OG0012479	AT3G10960.1, AT5G50300.2	EAA28707, ESA43871
OG0012480	AT3G11900.1	EAA30799, EAA31893
OG0012483	AT3G21720.1	EAA31618, EAA35839
OG0012487	AT3G23940.1	EAA33809, EAA29044
OG0012491	AT3G48420.1, AT4G39970.1, AT5G45170.1	EAA32271
OG0012492	AT3G48560.1	EAA26856, ESA42975
OG0012493	AT5G63570.1, AT3G48730.1	EAA29214
OG0012498	AT3G60330.1	EAA35005, EAA27650
OG0012512	AT4G33070.1, AT5G01320.1, AT5G01330.1, AT5G54960.1	ESA42032
OG0012514	AT4G39160.2	EAA29820
OG0012516	AT5G03555.1	EAA33256
OG0012518	AT5G17230.3	EAA36489
OG0012519	ATCG00760.1, AT5G20180.1	EAA30392
OG0012520	AT5G26610.1	EAA28855
OG0012528	AT5G54080.1	EAA31225
OG0012531	AT5G63890.2	EAA34952
OG0012532	AT5G67290.1	EAA35648, EAA28684
OG0012533	ATMG00650.1	AGG15997
OG0014886	AT5G43720.1, AT1G04230.1	EAA27980
OG0014905	AT1G08940.1, AT3G05170.1	ESA43592
OG0014924	AT1G14290.1, AT1G69640.1	EAA28120
OG0014932	AT1G16440.1, AT1G79250.1	EAA27239
OG0014934	AT1G17145.1, AT1G78420.1	EAA31315
OG0014938	AT1G18720.1, AT1G74440.1	EAA36197
OG0015013	AT1G53390.1, AT2G37010.1, AT5G60740.1	EAA28980
OG0015022	AT1G55915.2	EAA34780, EAA29934
OG0015027	AT1G57600.1	ESA43928
OG0015033	AT1G79460.1, AT1G61120.1, AT4G02780.1	EAA29255
OG0015048	AT1G65520.1, AT4G14440.1, AT4G14430.1	EAA27585
OG0015063	AT1G80380.2	ESA43057
OG0015088	AT2G15170.1, AT2G15130.1, AT2G15220.1	ESA42845
OG0015107	AT2G24940.1	EAA31937
OG0015111	AT2G28840.1	EAA30761
OG0015112	AT2G28880.1	EAA32340, EAA31658
OG0015116	AT2G34090.4	EDO65240
OG0015120	AT2G37500.1	EDO65225
OG0015130	AT2G41705.1	EAA33630
OG0015135	AT2G43360.1	EAA27328
OG0015137	AT2G45870.1, AT3G61320.3	EAA31531
OG0015146	AT5G14290.1, AT3G01740.1	EAA34628
OG0015152	AT3G03780.1, AT5G17920.1	EAA27916
OG0015155	AT3G05550.1, AT5G27760.1	EAA35790
OG0015156	AT3G06350.1	EAA30379
OG0015166	AT3G13120.1	EAA28002
OG0015167	AT3G13700.1	EAA35481
OG0015168	AT5G54400.1, AT3G15530.1	EAA32032, EAA36138
OG0015171	AT3G49590.3, AT3G18770.1	EAA31163
OG0015172	AT4G33400.1, AT3G19240.1	EAA29714
OG0015174	AT3G21700.3, AT5G54840.1	EAA31435
OG0015181	AT3G27460.4, AT5G40550.3	EAA28163
OG0015188	AT3G44830.1, AT5G13640.1	EAA30362
OG0015190	AT3G47930.1	EAA36052
OG0015198	AT3G52220.1	EAA31963
OG0015199	AT3G53900.2	EAA33629
OG0015200	AT3G54440.3	EAA35117, EAA29334, EAA35942
OG0015203	AT3G58610.1	EAA32099
OG0015204	AT3G58830.2	ESA42566
OG0015208	AT4G01310.1	EAA31493
OG0015210	AT4G24070.1, AT4G10750.1, AT4G24080.1	EAA34943
OG0015214	AT5G57190.1, AT4G25970.1	EAA32380
OG0015218	AT4G37560.1, AT4G37550.5	ESA41976
OG0015219	AT5G03860.1	ESA43774
OG0015228	AT5G24090.1	ESA43790, EAA27833
OG0015230	AT5G64870.1, AT5G25260.1, AT5G25250.1	EAA30221
OG0015232	AT5G37530.1	EAA36509
OG0015234	AT5G48840.1	EAA32726
OG0015235	AT5G51880.1	EAA35010, EAA27495, EAA32015
OG0015236	AT5G54770.1	ESA41902
OG0015240	ATCG00380.1	EAA33273
OG0015241	ATCG00770.1	EAA36397
OG0015242	ATCG00820.1	EAA34353
OG0018558	AT1G03030.1	EAA31719
OG0018569	AT1G04900.1	EAA36460
OG0018576	AT2G31985.1, AT1G05510.1	EAA31067
OG0018588	AT1G08220.1	EAA36242
OG0018610	AT1G14790.1	EAA35012, EAA29811
OG0018645	AT1G21370.1	EAA32188
OG0018647	AT1G21440.1, AT1G77060.1	EAA27174
OG0018655	AT1G22660.4	EAA33456
OG0018658	AT1G71040.1, AT1G23010.1	EAA27114
OG0018674	AT1G27510.1, AT4G33630.1	EAA28763
OG0018700	AT1G31910.1	EAA32784
OG0018732	AT3G17920.1, AT1G48540.1	ESA43242
OG0018733	AT3G18410.1, AT1G49140.1	EAA34627
OG0018737	AT1G50510.1	EAA36170
OG0018750	AT1G53760.1	EAA32965
OG0018757	AT1G54870.2, AT3G05260.1	EAA34525
OG0018786	AT1G66080.1	EAA33462
OG0018799	AT5G14880.1, AT1G70300.1	EAA35710
OG0018802	AT3G01420.1, AT1G73680.2	EDO65182
OG0018805	AT1G74700.1, AT2G04530.1	EAA27454
OG0018808	AT1G78140.1, AT2G41040.1	EAA30946
OG0018814	AT1G80310.1, AT2G25680.1	EAA31472
OG0018820	AT2G01770.1	EDO65143
OG0018899	AT2G33255.1	EAA29620
OG0018901	AT2G34470.2	EAA27724
OG0018905	AT2G36230.1	ESA43286
OG0018921	AT2G40570.1	EAA32270
OG0018930	AT2G42210.2, AT3G57900.1	EAA30688
OG0018931	AT3G57785.1, AT2G42310.1	EAA31050
OG0018943	AT2G46210.1, AT3G61580.1	EAA30300
OG0018949	AT2G47690.1, AT3G62790.1	EAA31476
OG0018951	AT3G01060.1	ESA44287
OG0018960	AT3G03380.1	EAA32963
OG0018976	AT5G26120.1, AT3G10740.2	EAA30229
OG0018980	AT3G12120.1	EAA28621, EAA30292
OG0018996	AT3G20790.1	EAA30956
OG0018998	AT3G21110.1	EAA35336
OG0019000	AT3G23490.1	ESA42529
OG0019021	AT5G67540.3, AT3G49880.1	EAA28791
OG0019030	AT3G54690.1	EAA28673
OG0019031	AT3G55850.5	EAA28351
OG0019032	AT3G59520.1	EAA30556
OG0019034	AT3G61540.1	EAA30797, EAA29180
OG0019037	AT3G62130.1, AT5G26600.1	EDO65040
OG0019038	AT4G13400.1, AT3G63290.1	EAA36455
OG0019040	AT3G66658.2	EAA35393
OG0019057	AT4G12610.2	EAA26900
OG0019059	AT4G15475.1	EAA32140
OG0019066	AT4G18540.1	EAA26649, EAA34732
OG0019071	AT4G22930.1	ESA42695
OG0019072	AT5G58750.1, AT4G24220.1	EAA35564
OG0019088	AT4G30900.1	EAA32222, EAA34037
OG0019092	AT4G31460.1	EAA34046
OG0019094	AT4G32375.1	EAA30554
OG0019096	AT4G33120.1, AT4G33110.1	EDO65435
OG0019101	AT4G37870.1	EAA30919
OG0019104	AT5G03455.1	EAA33370
OG0019110	AT5G08110.3	EAA33163
OG0019111	AT5G08450.1	ESA43712
OG0019116	AT5G12290.1	EAA33005
OG0019119	AT5G14780.1	EAA31966
OG0019125	AT5G22620.1	EDO65460
OG0019130	AT5G35460.1	ESA42554
OG0019135	AT5G44710.1	EAA27948
OG0019136	AT5G45380.1	EAA29072
OG0019138	AT5G49360.1	EAA28973, EAA35307
OG0019142	AT5G58730.1	ESA42981
OG0019144	AT5G64420.1	EAA35855
OG0019145	AT5G64440.1	EAA26852, EAA34586
OG0024113	AT1G01770.1	EAA33181
OG0024229	AT1G16770.1	EAA29093
OG0024237	AT1G17330.1	EAA32190
OG0024279	AT1G21840.1	EAA32315
OG0024387	AT1G48420.1	EAA29964
OG0024502	AT1G67060.1	EAA31917
OG0024505	AT1G67550.1	ESA44040
OG0024528	AT1G72050.3	EAA35845
OG0024544	AT1G76200.1	ESA42635
OG0024554	AT1G79790.2	ESA42307
OG0024555	AT1G79830.4	EAA36119
OG0024714	AT2G35035.1	EAA31413
OG0024748	AT2G39440.1	EAA32977
OG0024777	AT2G42490.1	EAA31244
OG0024803	AT2G46890.1	EAA27154
OG0024841	AT3G04880.1	EDO65447
OG0024874	AT3G10150.2	EAA27707
OG0024900	AT3G14920.1	EAA29950
OG0024916	AT3G22200.2	EAA33445
OG0024938	AT3G24560.2	EAA26971
OG0025018	AT3G55800.1	EAA27816
OG0025066	AT4G11980.1	EDO65364
OG0025076	AT4G15093.1	EAA35414
OG0025077	AT4G15420.2	EAA31308
OG0025158	AT4G34880.2	EAA34344
OG0025165	AT4G39980.1	EAA34705
OG0025172	AT5G04830.1	EAA35943
OG0025215	AT5G16060.1	EAA34948
OG0025220	AT5G19050.1	EAA28599
OG0025232	AT5G24850.1	EAA36486
OG0025238	AT5G35690.1	EAA34387
OG0025246	AT5G38900.2	EAA30397
OG0025250	AT5G42370.2	EAA31954
OG0025261	AT5G48020.1	EAA29816
OG0025274	AT5G53050.4	ESA41843
OG0025287	AT5G60700.2	EAA33065
OG0025292	AT5G66420.2	EAA35544
OG0025293	AT5G66930.3	EAA33483
OG0025330	ATMG00270.1	AGG15993
