Orthogroup	arabidopsis	yeast
OG0012273	AT1G06910.1, AT5G58340.1, AT1G15720.1	YPL128C_mRNA
OG0012274	ATCG00650.1, AT1G07210.1	YER050C_mRNA
OG0012304	AT1G14810.1	YDR158W_mRNA
OG0012317	AT5G15870.1, AT1G18310.1	YLR144C_mRNA, YNR067C_mRNA
OG0012353	AT1G32220.1, AT5G15910.1, AT5G10730.1	YLR290C_mRNA
OG0012364	AT1G47056.1, AT4G07400.1, AT3G50080.1, AT5G67250.1	YBR158W_mRNA
OG0012366	AT1G47845.1, AT1G47840.1	YDR516C_mRNA, YCL040W_mRNA
OG0012370	AT1G48850.1	YGL148W_mRNA
OG0012394	AT1G69370.1, AT3G29200.1, AT5G10870.1	YPR060C_mRNA
OG0012399	AT3G13870.1, AT1G72960.1, AT5G45160.1	YOR165W_mRNA
OG0012401	AT3G18240.1, AT4G21460.2, AT1G73770.1	YDR175C_mRNA
OG0012410	AT5G14320.1, AT1G77750.1	YNL081C_mRNA
OG0012431	AT2G18760.3	YJR035W_mRNA
OG0012435	AT5G54990.1, AT2G20650.1, AT4G28370.1	YKL034W_mRNA
OG0012436	AT2G20690.1	YBR256C_mRNA
OG0012440	AT3G29639.1, AT5G25520.6, AT5G11430.1, AT2G25640.1	YKL005C_mRNA
OG0012445	AT5G16290.1, AT2G31810.1	YCL009C_mRNA
OG0012447	AT2G34460.1	YMR090W_mRNA
OG0012457	AT2G39725.1	YDR379C-A_mRNA
OG0012464	AT2G44050.1	YOL143C_mRNA
OG0012465	AT5G57140.1, AT5G63140.1, AT2G46880.1	YLR361C_mRNA
OG0012467	AT2G47830.1	YMR177W_mRNA, YPL224C_mRNA
OG0012469	AT3G63190.1, AT3G01800.1	YHR038W_mRNA
OG0012471	AT3G02400.1, AT4G14490.1	YNL116W_mRNA, YHR115C_mRNA
OG0012473	AT3G05290.1, AT5G27520.1	YPR128C_mRNA
OG0012480	AT3G11900.1	YKL146W_mRNA, YNL101W_mRNA
OG0012483	AT3G21720.1	YER065C_mRNA, YPR006C_mRNA
OG0012487	AT3G23940.1	YJR016C_mRNA
OG0012488	AT3G27890.1	YLR011W_mRNA
OG0012492	AT3G48560.1	YMR108W_mRNA
OG0012498	AT3G60330.1	YPL036W_mRNA, YGL008C_mRNA
OG0012504	AT4G10760.1	YGL192W_mRNA
OG0012506	AT4G17610.1	YDL112W_mRNA
OG0012514	AT4G39160.2	YNL039W_mRNA
OG0012516	AT5G03555.1	YBL042C_mRNA, YIR028W_mRNA, YBR021W_mRNA
OG0012519	ATCG00760.1, AT5G20180.1	YPL183W-A_mRNA
OG0012531	AT5G63890.2	YCL030C_mRNA
OG0012532	AT5G67290.1	YHR009C_mRNA
OG0012534	ATMG00520.1	Q0060_mRNA, Q0055_mRNA, Q0050_mRNA, Q0075_mRNA
OG0014886	AT5G43720.1, AT1G04230.1	YGR271C-A_mRNA
OG0014905	AT1G08940.1, AT3G05170.1	YDR051C_mRNA
OG0014924	AT1G14290.1, AT1G69640.1	YDR297W_mRNA
OG0014932	AT1G16440.1, AT1G79250.1	YCR091W_mRNA
OG0014934	AT1G17145.1, AT1G78420.1	YMR140W_mRNA
OG0014938	AT1G18720.1, AT1G74440.1	YGL010W_mRNA
OG0015022	AT1G55915.2	YHR134W_mRNA
OG0015027	AT1G57600.1	YPL189W_mRNA, YGL084C_mRNA
OG0015063	AT1G80380.2	YGR205W_mRNA
OG0015112	AT2G28880.1	YNR033W_mRNA
OG0015116	AT2G34090.4	YNL011C_mRNA
OG0015120	AT2G37500.1	YMR062C_mRNA
OG0015130	AT2G41705.1	YPL279C_mRNA, YOR390W_mRNA
OG0015135	AT2G43360.1	YGR286C_mRNA
OG0015144	AT4G25950.1, AT3G01390.1, AT4G23710.1	YHR039C-A_mRNA
OG0015146	AT5G14290.1, AT3G01740.1	YBR268W_mRNA
OG0015152	AT3G03780.1, AT5G17920.1	YER091C_mRNA
OG0015155	AT3G05550.1, AT5G27760.1	YNR018W_mRNA
OG0015157	AT3G07220.1, AT3G07260.1	YPR104C_mRNA
OG0015166	AT3G13120.1	YDR041W_mRNA
OG0015167	AT3G13700.1	YDL224C_mRNA, YNL197C_mRNA
OG0015171	AT3G49590.3, AT3G18770.1	YPR185W_mRNA
OG0015172	AT4G33400.1, AT3G19240.1	YNL212W_mRNA
OG0015174	AT3G21700.3, AT5G54840.1	YML064C_mRNA
OG0015181	AT3G27460.4, AT5G40550.3	YCL010C_mRNA
OG0015188	AT3G44830.1, AT5G13640.1	YNR008W_mRNA
OG0015190	AT3G47930.1	YML086C_mRNA
OG0015203	AT3G58610.1	YLR355C_mRNA
OG0015204	AT3G58830.2	YHR100C_mRNA
OG0015208	AT4G01310.1	YDR237W_mRNA
OG0015214	AT5G57190.1, AT4G25970.1	YGR170W_mRNA
OG0015219	AT5G03860.1	YNL117W_mRNA, YIR031C_mRNA
OG0015228	AT5G24090.1	YLR286C_mRNA
OG0015232	AT5G37530.1	YKL027W_mRNA, YHR003C_mRNA
OG0015234	AT5G48840.1	YIL145C_mRNA
OG0015236	AT5G54770.1	YGR144W_mRNA
OG0015240	ATCG00380.1	YNL137C_mRNA
OG0015241	ATCG00770.1	YMR158W_mRNA
OG0015242	ATCG00820.1	YNR037C_mRNA
OG0018558	AT1G03030.1	YFR007W_mRNA
OG0018569	AT1G04900.1	YKL162C_mRNA
OG0018586	AT1G07470.1, AT1G07480.3	YOR194C_mRNA
OG0018588	AT1G08220.1	YLR393W_mRNA
OG0018645	AT1G21370.1	YOR238W_mRNA
OG0018655	AT1G22660.4	YER168C_mRNA
OG0018700	AT1G31910.1	YMR220W_mRNA
OG0018750	AT1G53760.1	YDL183C_mRNA
OG0018786	AT1G66080.1	YOL032W_mRNA
OG0018820	AT2G01770.1	YLR220W_mRNA
OG0018899	AT2G33255.1	YOR131C_mRNA
OG0018905	AT2G36230.1	YIL020C_mRNA
OG0018921	AT2G40570.1	YMR283C_mRNA
OG0018945	AT2G46580.1	YGR017W_mRNA
OG0018960	AT3G03380.1	YNL123W_mRNA
OG0018996	AT3G20790.1	YMR315W_mRNA
OG0018998	AT3G21110.1	YAR015W_mRNA
OG0019032	AT3G59520.1	YPL246C_mRNA
OG0019040	AT3G66658.2	YHR039C_mRNA
OG0019057	AT4G12610.2	YGR186W_mRNA
OG0019059	AT4G15475.1	YJR052W_mRNA
OG0019071	AT4G22930.1	YLR420W_mRNA
OG0019092	AT4G31460.1	YMR193W_mRNA
OG0019094	AT4G32375.1	YJR153W_mRNA
OG0019097	AT4G33360.1	YLL056C_mRNA
OG0019101	AT4G37870.1	YKR097W_mRNA
OG0019104	AT5G03455.1	YGR203W_mRNA
OG0019110	AT5G08110.3	YDR291W_mRNA
OG0019111	AT5G08450.1	YDL076C_mRNA
OG0019116	AT5G12290.1	YPR155C_mRNA
OG0019119	AT5G14780.1	YOR388C_mRNA
OG0019125	AT5G22620.1	YKR043C_mRNA
OG0019130	AT5G35460.1	YGR149W_mRNA
OG0019135	AT5G44710.1	YGR215W_mRNA
OG0019136	AT5G45380.1	YHL016C_mRNA
OG0019142	AT5G58730.1	YCR019W_mRNA
OG0019144	AT5G64420.1	YEL055C_mRNA
OG0024624	AT2G15820.1	Q0160_mRNA
OG0025022	AT3G56570.2	YBR030W_mRNA
